PLOT,SPECIES,DIAMETER,STATUS,SPROUTS
12,FAGR,2.7,L,NA
12,BELE,18.7,L,NA
12,BELE,7.2,L,NA
12,BELE,6.8,L,NA
12,BELE,11.4,L,NA
12,BELE,3.5,L,NA
12,BELE,5,L,S8
12,BELE,3.4,L,S8
12,BELE,4.2,L,S8
12,BELE,3.4,L,NA
12,BELE,2.5,L,NA
12,BELE,9.6,L,NA
12,BELE,4.7,L,NA
12,BELE,2.6,L,NA
12,BELE,5.2,L,NA
12,BELE,6.5,L,NA
12,BELE,3,L,NA
12,BEAL,3,L,S7
12,BEAL,6.5,L,S7
12,BEAL,26.8,D,NA
12,BEAL,6.6,L,S6
12,BEAL,9.1,L,S6
12,BEAL,25.6,L,S6
12,BEAL,4,L,S5
12,BEAL,5.7,L,S5
12,BEAL,5.5,L,NA
12,BEAL,4,L,NA
12,BEAL,3,L,NA
12,BEAL,32,L,NA
12,BEAL,2.6,L,NA
12,BEAL,7.3,L,NA
12,BEAL,5,L,NA
12,BEAL,4.7,L,NA
12,BEAL,4.5,L,NA
12,BEAL,6,L,NA
12,BEAL,2.9,L,NA
12,BEAL,4,L,S4
12,BEAL,12.9,L,S4
12,ACRU,28.8,L,NA
12,ACRU,3.5,L,S3
12,ACRU,5,L,S3
12,ACRU,8.3,L,NA
12,ACRU,2.6,D,NA
12,ACRU,6,L,NA
12,ACRU,4,L,NA
12,ACRU,3.2,L,S1
12,ACRU,4.7,L,S1
12,ACRU,3.5,L,S1
12,ACRU,5.7,L,S1
12,ACRU,3.7,L,NA
12,ACRU,4.6,L,NA
12,ACRU,6,L,NA
12,ACRU,4.4,L,NA
12,ACRU,14.5,L,NA
12,ACRU,3.3,L,NA
12,ACRU,8.3,L,S2
12,ACRU,3.3,L,S2
12,ACRU,3.4,D,NA
13,BEAL,16.1,L,S6
13,ACRU,3.9,L,NA
13,ACRU,8.9,L,NA
13,ACRU,4.1,L,NA
13,ACRU,22.1,L,NA
13,ACRU,13.3,L,NA
13,ACRU,11,L,NA
13,ACRU,20.9,L,NA
13,ACRU,27,L,NA
13,ACRU,11.6,L,NA
13,ACRU,4.4,L,NA
13,ACRU,15,L,NA
13,ACRU,24.3,L,NA
13,ACRU,15.4,L,NA
13,ACRU,9.4,L,NA
13,ACRU,11.4,L,NA
13,ACRU,18.1,L,NA
13,ACRU,34.5,L,NA
13,ACRU,31.8,L,NA
13,BEAL,4.6,L,NA
13,BEAL,6.2,L,NA
13,BELE,6.4,L,NA
13,BELE,26.5,L,NA
13,BEPA,25.5,L,NA
13,PIST,5.5,L,NA
13,QURU,8.4,L,NA
13,QURU,13.4,L,NA
13,QURU,14.5,L,NA
13,QURU,30.7,L,NA
13,QURU,23.2,L,NA
13,QURU,32.8,L,NA
13,TSCA,7.1,L,NA
13,PRSE,2.9,L,NA
13,PRSE,6.4,D,NA
13,PRSE,2.6,L,S7
13,PRSE,6.3,D,S7
13,PRSE,7.1,L,NA
13,FRAM,3.3,L,NA
13,FRAM,2.9,L,NA
13,FRAM,9.5,L,NA
13,ACRU,35.4,L,NA
13,BEAL,28.8,L,S6
13,BEAL,17.6,L,NA
13,BEAL,16.7,L,NA
13,BEAL,17,L,S5
13,BEAL,9.6,L,S6
13,BEAL,15.5,L,S5
13,BEAL,15.2,L,S5
13,BEAL,11.2,L,NA
13,BEAL,6.4,L,S4
13,BEAL,2.7,D,S4
13,BEAL,4.9,L,S4
13,BEAL,10.3,L,S3
13,BEAL,17.1,L,S3
13,BEAL,2.7,L,S2
13,BEAL,4.4,L,S2
13,BEAL,8.8,L,S2
13,BEAL,5.5,L,NA
13,BEAL,10,L,NA
13,BEAL,7.9,L,NA
13,ACRU,30.9,L,NA
13,ACRU,7.6,L,NA
13,ACRU,5.9,L,NA
13,ACRU,15.7,L,NA
13,ACRU,19.6,L,S1
13,ACRU,29.9,L,S1
13,ACRU,12.4,L,NA
13,ACRU,13.3,L,NA
14,ACRU,19,L,S6
14,ACRU,7.2,D,S7
14,ACRU,6.7,D,S8
14,ACRU,3.7,D,S8
14,ACRU,4,D,S8
14,ACRU,6.5,L,NA
14,ACRU,9.2,L,S9
14,ACRU,18.1,L,S9
14,ACRU,8.4,D,S9
14,PIRE,39.7,L,NA
14,PIRE,49,D,NA
14,PIRE,22,D,NA
14,TSCA,26,L,NA
14,TSCA,5.7,L,NA
14,TSCA,2.8,L,NA
14,TSCA,28.5,L,S13
14,TSCA,31.2,L,S13
14,TSCA,42,L,NA
14,QURU,5.9,L,NA
14,QURU,4.2,L,NA
14,QURU,7,L,NA
14,QURU,4.2,L,NA
14,QURU,3.9,L,NA
14,QURU,6.3,L,NA
14,QURU,3.2,L,NA
14,ACRU,6.3,L,NA
14,QURU,23.8,L,NA
14,QURU,14,L,NA
14,QURU,6.3,L,NA
14,QURU,15.9,L,NA
14,QURU,2.8,D,NA
14,QURU,5.3,L,NA
14,QURU,4.7,L,NA
14,QURU,3.4,L,NA
14,QURU,6.1,L,NA
14,PIST,15.1,D,NA
14,BEAL,26.5,L,NA
14,BEAL,6.2,L,NA
14,BEAL,12,L,NA
14,BEAL,14.9,L,NA
14,PIRE,28.8,L,NA
14,ACRU,10.4,L,NA
14,ACRU,24.1,L,NA
14,BEAL,3.9,L,NA
14,BEAL,6.3,L,S12
14,BEAL,20.5,L,S12
14,BEAL,24.3,L,NA
14,BEAL,2.9,L,S11
14,BEAL,5.7,L,S11
14,ACRU,7,L,NA
14,ACRU,32.6,L,NA
14,ACRU,20.6,L,S1
14,ACRU,24.8,L,S1
14,ACRU,8.8,L,S2
14,ACRU,8.4,L,S2
14,ACRU,15.9,L,S3
14,ACRU,5,D,S3
14,ACRU,11.7,L,S4
14,ACRU,9.3,L,S4
14,ACRU,29.8,L,NA
14,ACRU,5.7,D,S5
14,ACRU,3.8,D,S5
14,ACRU,25.5,L,NA
14,ACRU,18.2,L,S6
14,ACRU,18.9,L,S6
14,ACRU,10.3,L,S6
14,ACRU,8.5,D,S7
14,QURU,29.2,L,NA
14,ACRU,5.7,D,S10
14,ACRU,9.3,L,S10
14,ACRU,10.3,L,S10
14,ACRU,14.8,L,NA
15,PRSE,15.4,D,S11
15,PRSE,4.2,D,S11
15,PRSE,15.8,D,S11
15,PRSE,14.3,D,S11
15,PRSE,5.4,D,NA
15,CADE,3,L,NA
15,QURU,16.7,L,S10
15,QURU,28.5,L,S10
15,QURU,8.8,D,S10
15,QURU,8.1,D,S10
15,QURU,8.3,L,NA
15,QURU,29.5,L,NA
15,QURU,11.5,L,NA
15,QURU,12,L,NA
15,QURU,16.2,L,NA
15,QURU,4.2,L,NA
15,QURU,7.5,L,S9
15,QURU,4,D,S9
15,QURU,13,L,NA
15,QURU,28.3,L,NA
15,QURU,19.5,L,NA
15,QURU,22.5,L,NA
15,QURU,29,L,NA
15,QURU,20.8,L,NA
15,QURU,29,L,NA
15,QURU,15.4,L,NA
15,QURU,4.9,D,NA
15,QURU,4.1,D,NA
15,QURU,13.4,L,NA
15,QURU,13.5,L,NA
15,QURU,29.4,L,NA
15,QURU,23.5,L,NA
15,QURU,5.3,L,NA
15,PIST,6.4,L,NA
15,PIST,5.7,L,NA
15,PIST,57.2,L,NA
15,PIST,6.2,D,NA
15,PIST,7.5,D,NA
15,PIST,8.1,D,NA
15,BEPA,12.5,D,NA
15,BEPA,15,L,NA
15,BELE,5,D,NA
15,BELE,23.2,L,S8
15,BELE,21.8,L,S8
15,BELE,7,L,NA
15,BELE,19.7,L,NA
15,BELE,10.5,L,NA
15,BELE,10,L,NA
15,BELE,4.2,D,S7
15,BELE,10.5,D,S7
15,BELE,8.5,L,NA
15,ACRU,7.1,L,NA
15,ACRU,6.5,D,S6
15,ACRU,8.6,D,S6
15,ACRU,11.9,L,S6
15,ACRU,10.7,L,S6
15,ACRU,5.2,L,NA
15,ACRU,9,L,NA
15,ACRU,2.5,L,NA
15,ACRU,2.8,L,NA
15,ACRU,3.8,L,NA
15,ACRU,13,L,NA
15,ACRU,2.9,L,S5
15,ACRU,5.6,L,S5
15,ACRU,8.2,L,S4
15,ACRU,16.5,L,S4
15,ACRU,2.8,D,NA
15,ACRU,4,D,NA
15,ACRU,12.5,D,NA
15,ACRU,9.1,L,NA
15,ACRU,31.1,L,S3
15,ACRU,19.3,L,S3
15,ACRU,3.7,L,NA
15,ACRU,5.7,L,NA
15,ACRU,3.4,L,NA
15,ACRU,8.9,L,NA
15,ACRU,5.2,D,S2
15,ACRU,3.2,L,S2
15,ACRU,4,L,NA
15,ACRU,4.6,L,NA
15,ACRU,14.3,L,NA
15,ACRU,5.4,L,NA
15,ACRU,15.1,L,S1
15,ACRU,7.8,D,S1
15,ACRU,5,D,S1
15,ACRU,6.7,D,S1
15,ACRU,9,D,S1
16,QURU,20.8,L,NA
16,QURU,15.4,L,NA
16,QURU,44.8,L,NA
16,QURU,59.2,L,NA
16,BEAL,6.6,L,S7
16,TSCA,5,L,NA
16,FRAM,8.2,L,NA
16,FRAM,16.5,D,NA
16,QURU,55.4,L,NA
16,TSCA,5.5,L,NA
16,FRAM,10.2,L,NA
16,FRAM,8.2,L,NA
16,ACPE,2.9,L,NA
16,QURU,35.3,L,NA
16,QURU,52,L,NA
16,PIST,13.8,D,NA
16,PIST,8.8,D,NA
16,PIST,5.1,D,NA
16,PIST,3.8,L,NA
16,PIST,10,D,NA
16,PIST,8.6,D,NA
16,QURU,29,L,NA
16,FRAM,15.5,L,NA
16,BEAL,2.9,L,S7
16,PIST,11.5,D,NA
16,PIST,10.3,D,NA
16,PIST,26.7,L,NA
16,PIST,10,D,NA
16,PIST,16.6,L,NA
16,PIST,13.7,L,NA
16,PIST,17.1,D,NA
16,BEPA,38.2,D,NA
16,BEPA,9.6,L,NA
16,BEPA,5.3,D,NA
16,BELE,8.8,L,NA
16,BELE,5.2,L,NA
16,BELE,4,L,NA
16,BELE,3.1,L,NA
16,BELE,11.1,L,NA
16,BELE,3,D,S8
16,BELE,4.2,L,S8
16,BELE,3.2,L,NA
16,BELE,5,L,NA
16,BELE,7.9,L,NA
16,BELE,10.7,L,NA
16,BEAL,5.5,L,NA
16,BEAL,10.8,L,NA
16,QURU,15.6,L,NA
16,QURU,49.9,L,NA
16,BEAL,10.7,L,S6
16,BEAL,8.8,L,S6
16,BEAL,4.5,L,NA
16,BEAL,6.3,L,NA
16,BEAL,5.5,L,S5
16,BEAL,4.6,L,S5
16,BEAL,9,L,NA
16,BEAL,5.4,L,NA
16,BEAL,5.5,L,NA
16,BEAL,4.1,D,NA
16,BEAL,3.7,D,NA
16,BEAL,3.9,L,NA
16,BEAL,2.5,L,S4
16,BEAL,4.6,L,S4
16,BEAL,9.1,L,NA
16,ACRU,41.8,L,NA
16,ACRU,3.4,L,S3
16,ACRU,6.9,L,S3
16,ACRU,2.6,L,NA
16,ACRU,20.8,L,NA
16,ACRU,6.5,L,S2
16,ACRU,30.2,L,S2
16,ACRU,6.2,L,NA
16,ACRU,11.7,L,S1
16,ACRU,16.7,L,S1
16,ACRU,16.2,L,NA
16,ACRU,12.2,L,NA
17,QURU,7.8,L,NA
17,BEAL,11.4,L,NA
17,BEAL,7.4,L,NA
17,ACRU,21.4,L,S4
17,ACRU,3.8,D,S3
17,FRAM,12.1,L,NA
17,JUVI,5,L,NA
17,QURU,3.1,L,NA
17,QURU,4.6,L,NA
17,QURU,9.4,L,NA
17,QURU,3,L,NA
17,QURU,18,L,NA
17,QURU,10,L,NA
17,QURU,8.2,L,NA
17,QURU,4,L,NA
17,QURU,6.3,L,NA
17,QURU,4.4,L,NA
17,ACRU,4.1,D,S3
17,PIST,6.9,L,NA
17,BEPA,12.7,L,NA
17,BELE,17.8,L,NA
17,BELE,10,L,NA
17,BELE,6,L,NA
17,BELE,9.9,L,NA
17,BELE,12,L,NA
17,BELE,5.1,L,NA
17,BELE,5.3,L,NA
17,BELE,3.7,L,NA
17,BELE,5.8,L,NA
17,BELE,26.3,L,NA
17,BELE,2.9,L,NA
17,BELE,10,L,NA
17,BELE,4.5,L,NA
17,BELE,18.5,L,NA
17,BELE,20,L,NA
17,BELE,12.3,L,NA
17,BELE,6.8,L,NA
17,BELE,3.1,L,NA
17,BELE,4.6,L,NA
17,BELE,4.1,L,S7
17,BELE,8.2,L,S7
17,BELE,8.4,L,NA
17,BELE,12.2,L,NA
17,BELE,4.6,L,NA
17,BELE,5.6,L,NA
17,BELE,7.4,L,NA
17,BELE,3.2,L,NA
17,BELE,4,L,NA
17,BELE,6.9,L,NA
17,BELE,5.6,L,NA
17,BELE,4.6,L,NA
17,BELE,5.4,L,NA
17,BEAL,5.1,L,NA
17,BEAL,4.2,L,NA
17,BEAL,2.9,L,NA
17,BEAL,2.6,L,NA
17,BEAL,3.3,L,NA
17,BEAL,7,L,NA
17,FRAM,26.3,D,S8
17,ACRU,3.9,L,S6
17,ACRU,4.3,L,S6
17,ACRU,9.5,L,S6
17,ACRU,3.6,L,S6
17,ACRU,9.7,L,S6
17,ACRU,4.4,D,S6
17,ACRU,52,L,S1
17,ACRU,45.2,L,S1
17,ACRU,26.7,L,NA
17,ACRU,20.4,D,NA
17,ACRU,32.8,L,NA
17,ACRU,8.3,L,S2
17,ACRU,3.6,D,S2
17,ACRU,18,L,S3
17,ACRU,7.2,D,S3
17,ACRU,3,D,S3
17,ACRU,6.2,D,S3
17,ACRU,5,L,S6
17,BEAL,4.6,L,NA
17,FRAM,28.3,D,S8
17,ACRU,4,L,S4
17,ACRU,35.9,L,NA
17,ACRU,7.3,L,NA
17,ACRU,7.4,L,S5
17,ACRU,6.2,L,S5
17,ACRU,29.3,L,NA
17,ACRU,27.8,L,NA
17,ACRU,4.2,L,NA
17,ACRU,28.2,L,NA
18,BEPA,5,L,NA
18,BEPA,5.2,L,NA
18,BEPA,5.4,L,NA
18,BEPA,6.9,L,NA
18,BEPA,3.2,L,NA
18,BEPA,5.2,L,NA
18,ACRU,4.4,L,NA
18,BEPA,20,D,NA
18,ACRU,3.4,L,NA
18,BEPA,30.2,D,NA
18,PIST,48.6,L,NA
18,PIST,42.4,L,NA
18,PIST,40,L,NA
18,PIST,38.7,L,NA
18,PIST,35.8,L,NA
18,PIST,40.1,D,NA
18,PIST,42.1,L,NA
18,PIST,15.1,D,NA
18,PIST,28.1,L,S6
18,PIST,5,D,S6
18,PIST,43.9,L,S7
18,PIST,18.9,L,S7
18,QURU,5.2,L,NA
18,QURU,6.1,L,NA
18,QURU,6,L,NA
18,QURU,2.8,D,NA
18,QURU,6,L,NA
18,QURU,4.8,L,NA
18,QURU,3.4,D,NA
18,QURU,2.5,L,NA
18,QURU,5.5,L,NA
18,TSCA,6.6,L,S8
18,TSCA,16.4,L,S8
18,PRSE,3.4,L,NA
18,PRSE,17.8,L,NA
18,PRSE,3.6,L,NA
18,PRSE,2.9,D,NA
18,PRSE,9.8,L,NA
18,PO,3.4,D,NA
18,ACPE,2.8,L,NA
18,PIST,52.5,L,NA
18,PIST,50.2,L,S9
18,PIST,4.2,D,S9
18,PIST,47.4,L,NA
18,PIST,28.8,D,NA
18,ACRU,2.7,L,NA
18,ACRU,6,L,NA
18,ACRU,3.6,L,NA
18,ACRU,4.9,L,NA
18,ACRU,8.7,L,S3
18,ACRU,9.2,L,NA
18,ACRU,4.8,L,S3
18,ACRU,2.8,L,NA
18,ACRU,6.5,L,NA
18,ACRU,6.2,L,NA
18,ACRU,7.4,L,NA
18,ACRU,6.4,L,NA
18,ACRU,12.8,L,S2
18,ACRU,13.5,L,S2
18,ACRU,2.7,L,NA
18,ACRU,7.9,L,NA
18,ACRU,5.5,L,S1
18,ACRU,2.8,L,S1
18,ACRU,3,L,NA
18,ACRU,5.4,L,NA
18,BEPA,5.4,L,NA
18,BEPA,7.3,L,NA
18,BEPA,5.3,L,NA
18,BEPA,16.8,L,NA
18,BEPA,32.4,D,NA
18,BELE,5,L,NA
18,BELE,11.1,L,NA
18,BELE,7.2,D,NA
18,BELE,13.3,L,NA
18,BELE,12.6,L,NA
18,BELE,4.5,D,NA
18,BELE,2.7,L,NA
18,BELE,5.3,D,NA
18,BELE,3.8,L,NA
18,BELE,9.1,L,NA
18,BELE,12,L,NA
18,BEAL,10.2,L,NA
18,ACRU,5.4,L,NA
18,ACRU,11.6,L,NA
18,ACRU,5.4,D,NA
18,ACRU,5.1,L,NA
18,ACRU,4.2,L,NA
18,ACRU,5.5,L,NA
18,ACRU,5.2,L,NA
18,ACRU,5.8,L,NA
18,ACRU,4.2,L,NA
18,ACRU,8.3,L,NA
18,ACRU,12.6,L,NA
18,ACRU,4,L,S5
18,ACRU,5.8,L,S5
18,ACRU,17.6,L,NA
18,ACRU,4.7,L,S4
18,ACRU,5.5,L,S4
18,ACRU,2.9,L,NA
18,ACRU,3.3,L,NA
18,ACRU,11.4,L,NA
18,ACRU,13,L,NA
18,ACRU,3.4,L,NA
18,ACRU,6.2,L,NA
18,ACRU,5.9,L,NA
19,QURU,9.2,D,S15
19,BELE,12.5,L,S12
19,BELE,14.3,L,S12
19,BELE,7.6,L,NA
19,BELE,15,L,NA
19,BELE,14.6,L,NA
19,BELE,17.7,L,NA
19,BELE,10.3,L,NA
19,BELE,11.5,L,NA
19,BELE,7.8,L,NA
19,ACRU,4,L,S11
19,ACRU,11.9,L,S11
19,ACRU,3.5,L,S10
19,ACRU,6.6,L,S10
19,ACRU,6.7,L,S10
19,ACRU,3.1,L,NA
19,ACRU,4.5,L,S9
19,ACRU,4.3,L,S9
19,ACRU,5,L,NA
19,ACRU,9.7,L,NA
19,ACRU,3.7,L,NA
19,ACRU,8.7,L,S8
19,PRSE,6.9,D,NA
19,QURU,19.2,L,NA
19,QURU,24,L,NA
19,QURU,17.5,L,NA
19,QURU,14.5,L,NA
19,QURU,12.3,L,NA
19,QURU,25.9,L,NA
19,QURU,23.9,L,NA
19,QURU,22.3,L,NA
19,QURU,10.8,L,NA
19,TSCA,3.8,L,NA
19,TSCA,3.9,L,NA
19,TSCA,5.3,L,S16
19,TSCA,23.8,L,S16
19,QURU,8.4,L,NA
19,QURU,4.1,D,NA
19,QURU,25,L,NA
19,QURU,9.8,L,NA
19,QURU,8.1,L,NA
19,QURU,19.9,L,NA
19,QURU,7.7,D,NA
19,QURU,15.1,L,NA
19,QURU,21.3,L,NA
19,QURU,10,L,NA
19,QURU,5.8,L,NA
19,ACRU,9.6,L,S8
19,QURU,19.7,L,S15
19,QURU,5.7,L,NA
19,QURU,23.6,L,NA
19,QURU,15.8,L,NA
19,QURU,16.1,L,NA
19,QUAL,13.1,D,NA
19,PIST,6.1,L,NA
19,PIST,3.4,L,NA
19,PIST,4.9,L,NA
19,PIST,7.7,L,NA
19,PIST,6,L,NA
19,PIST,7.2,L,NA
19,PIST,4.5,L,NA
19,PIST,6.3,L,NA
19,PIST,10.2,D,NA
19,PIST,11.8,L,NA
19,PIST,15.8,L,NA
19,BEPA,19.3,L,NA
19,BEPA,11.3,L,NA
19,BELE,4.3,L,NA
19,BELE,5.4,L,NA
19,BELE,7.2,L,NA
19,BELE,7.2,D,NA
19,BELE,6.5,L,S14
19,BELE,16.4,L,S14
19,BELE,11.9,L,NA
19,BELE,15.8,L,S13
19,BELE,14.3,L,S13
19,BELE,14.9,L,NA
19,BELE,7,L,NA
19,BELE,6.9,L,NA
19,BELE,10.5,L,NA
19,BELE,4.8,L,NA
19,BELE,4.1,L,NA
19,BELE,5.5,L,NA
19,BELE,8.9,L,NA
19,BELE,4.7,L,NA
19,BELE,8.2,L,NA
19,ACRU,6.2,L,S7
19,ACRU,11.3,L,S7
19,ACRU,3.8,L,S7
19,ACRU,7.4,L,NA
19,ACRU,7.2,L,NA
19,ACRU,9.7,L,NA
19,ACRU,4.7,L,NA
19,ACRU,4,L,NA
19,ACRU,7,L,NA
19,ACRU,8,L,S6
19,ACRU,5.2,D,S6
19,ACRU,10.1,L,NA
19,ACRU,10.8,L,NA
19,ACRU,3.1,D,NA
19,ACRU,4.4,D,NA
19,ACRU,8.2,L,NA
19,ACRU,5.8,L,NA
19,ACRU,9.5,L,NA
19,ACRU,4.2,L,NA
19,ACRU,10,L,S5
19,ACRU,15.2,L,S5
19,ACRU,12.2,L,S5
19,ACRU,5.6,L,NA
19,ACRU,3.4,D,NA
19,ACRU,4.1,L,NA
19,ACRU,9.1,L,NA
19,ACRU,8.2,L,NA
19,ACRU,4.8,L,NA
19,ACRU,10.2,L,S4
19,ACRU,16.9,L,S4
19,ACRU,8.7,L,S3
19,ACRU,4.3,D,S3
19,ACRU,3.7,L,NA
19,ACRU,3.4,L,NA
19,ACRU,2.9,L,NA
19,ACRU,5.6,L,NA
19,ACRU,3.5,L,NA
19,ACRU,4.5,L,S2
19,ACRU,5.9,L,S2
19,ACRU,3.5,L,NA
19,ACRU,3.7,D,S1
19,ACRU,5.8,L,S1
19,ACRU,3.5,L,NA
19,ACRU,4.7,L,NA
19,ACRU,10,L,NA
19,ACRU,3.4,L,NA
19,ACRU,3.9,L,NA
19,ACRU,2.8,D,NA
19,ACRU,7.4,L,NA
19,ACRU,3,D,NA
19,BELE,20.9,L,NA
19,ACRU,4.8,L,NA
20,ACRU,23.2,L,NA
20,BEAL,2.6,L,NA
20,BEAL,28.4,L,S8
20,BEAL,5.2,L,S8
20,BEAL,6.5,L,NA
20,BEAL,3.7,D,S9
20,BEAL,3.2,D,S9
20,BEAL,2.6,D,S9
20,BEAL,9.6,L,S9
20,BEAL,3.8,D,NA
20,BEAL,9,L,S10
20,BEAL,15.9,L,S10
20,BEAL,4.7,D,NA
20,BEAL,3.5,L,NA
20,BEAL,4.2,L,NA
20,BEAL,7.6,L,NA
20,BEAL,4.2,L,NA
20,BEAL,5.2,L,NA
20,BEAL,21.7,L,NA
20,BEAL,6.2,L,NA
20,BEAL,17.9,L,NA
20,BEAL,8,D,S11
20,BEAL,4.2,D,S11
20,BEPA,5.6,D,NA
20,BEPA,6.1,D,NA
20,BEPA,7.6,L,NA
20,ACRU,8.2,L,NA
20,QURU,35.6,L,NA
20,QURU,9.3,L,NA
20,QURU,6,L,NA
20,QURU,10.4,L,NA
20,QURU,5.1,L,NA
20,QURU,47.8,L,NA
20,TSCA,6.9,L,NA
20,TSCA,7.8,L,NA
20,TSCA,22,L,NA
20,TSCA,18.5,L,NA
20,TSCA,13.3,L,NA
20,TSCA,24.8,L,NA
20,TSCA,2.6,L,NA
20,TSCA,12.2,L,NA
20,TSCA,8.7,L,NA
20,TSCA,32.5,L,NA
20,TSCA,11.9,L,NA
20,TSCA,30.3,L,NA
20,TSCA,7.6,L,NA
20,TSCA,8.6,L,NA
20,TSCA,4.5,D,S12
20,TSCA,6.3,D,S12
20,TSCA,21.2,L,S13
20,TSCA,4.1,L,S13
20,TSCA,3.1,L,NA
20,TSCA,3.2,L,NA
20,TSCA,47.3,L,NA
20,ACRU,11.9,L,NA
20,ACRU,34.5,L,NA
20,ACRU,12.7,L,S7
20,ACRU,13.2,L,S7
20,ACRU,11,L,S6
20,ACRU,5.1,L,S6
20,ACRU,4.7,D,S5
20,ACRU,25,L,S5
20,ACRU,21.6,L,NA
20,ACRU,5.8,D,NA
20,ACRU,27.6,L,NA
20,ACRU,3.2,D,S4
20,ACRU,8.5,L,S4
20,ACRU,11,L,S4
20,ACRU,5.7,L,S3
20,ACRU,13.8,L,S3
20,ACRU,19,L,NA
20,ACRU,9.2,L,S2
20,ACRU,17.6,L,S2
20,ACRU,9.9,L,S2
20,ACRU,21.4,L,NA
20,ACRU,19,L,NA
20,ACRU,6.5,L,S1
20,ACRU,8.2,L,S1
20,ACRU,14.4,L,S1
20,BEPA,12.3,L,NA
20,BELE,4.7,L,NA
20,BEAL,6.6,L,NA
20,BEAL,7.3,L,NA
20,ACRU,13.2,L,S7
21,QURU,9,L,NA
21,QURU,21.5,L,NA
21,FAGR,3.3,L,NA
21,BELE,16.5,L,S7
21,BELE,19.2,L,S7
21,BELE,16.8,L,NA
21,BELE,13.6,L,NA
21,BELE,12.7,L,NA
21,BELE,2.8,L,S6
21,BELE,6.2,L,S6
21,BELE,3.1,L,S5
21,BELE,6.7,L,S5
21,BELE,6.8,L,S5
21,BELE,4.4,L,S5
21,BELE,19.9,L,NA
21,BELE,13.2,L,NA
21,BELE,18.4,L,NA
21,BELE,5.4,L,NA
21,BELE,11.6,L,NA
21,BELE,6.2,L,NA
21,BELE,4.6,L,NA
21,BEAL,18.5,L,NA
21,BEAL,13.9,L,NA
21,BEAL,20.7,L,NA
21,BEAL,10.9,L,NA
21,BEAL,13.4,L,NA
21,BEAL,9,L,NA
21,BEAL,15.6,L,NA
21,BEAL,8.9,L,NA
21,BEAL,13.7,L,NA
21,BEAL,9.5,L,NA
21,BEAL,16,L,NA
21,BEAL,4.7,D,NA
21,BEAL,8.6,L,NA
21,BEAL,3.1,D,NA
21,BEAL,7.8,L,NA
21,BEAL,5.6,D,NA
21,ACRU,6.7,D,NA
21,ACRU,24.5,L,NA
21,ACRU,6.1,D,S4
21,ACRU,12.9,L,S4
21,ACRU,12.1,L,S3
21,ACRU,4.4,D,S3
21,ACRU,14.3,L,NA
21,ACRU,13.1,L,NA
21,ACRU,3.4,D,S2
21,ACRU,6.3,D,S2
21,ACRU,5.2,D,S2
21,ACRU,8.9,L,S1
21,ACRU,4.3,L,S1
21,ACRU,9.6,L,NA
21,ACRU,12.3,L,NA
21,QURU,16,L,S8
21,QURU,26.2,L,S8
21,TSCA,10.2,L,NA
21,TSCA,19.8,L,NA
21,TSCA,2.6,L,NA
21,TSCA,9.9,D,NA
21,TSCA,5.1,D,NA
21,TSCA,29,L,NA
21,TSCA,27,L,NA
21,TSCA,17.7,L,NA
21,TSCA,5.7,L,NA
21,TSCA,9,L,NA
21,TSCA,5.1,L,NA
21,TSCA,12.6,L,NA
21,TSCA,21.4,L,NA
21,TSCA,4.7,L,NA
21,TSCA,8.8,L,NA
21,TSCA,8.3,D,NA
21,TSCA,6.8,D,NA
21,TSCA,14.5,L,NA
21,TSCA,25.8,L,NA
21,TSCA,25.6,L,NA
21,TSCA,24.4,L,NA
21,TSCA,53.1,L,NA
21,TSCA,60.2,L,NA
21,TSCA,20.4,L,NA
21,TSCA,10.1,L,S9
21,TSCA,5.3,L,S9
21,TSCA,6.8,L,NA
21,TSCA,17.4,L,S10
21,TSCA,11,L,S10
21,TSCA,3.7,D,S10
21,TSCA,8.8,L,NA
21,TSCA,11.8,L,NA
21,TSCA,10.7,L,NA
21,TSCA,10.3,D,NA
21,TSCA,3,L,NA
21,TSCA,7.6,L,NA
21,TSCA,4.6,L,NA
21,TSCA,5.8,L,NA
21,TSCA,3.3,D,NA
21,TSCA,3.4,L,NA
21,TSCA,5.5,D,NA
21,TSCA,7.8,L,NA
21,TSCA,14.2,L,NA
21,TSCA,4.6,L,NA
21,TSCA,11.7,L,NA
21,TSCA,11,L,NA
21,TSCA,11,L,NA
21,TSCA,6.2,D,NA
21,TSCA,11.6,L,NA
21,TSCA,17.6,L,NA
21,TSCA,10.1,L,NA
21,TSCA,8.9,L,NA
21,TSCA,16.2,L,NA
21,TSCA,20.8,L,NA
21,TSCA,9.3,L,NA
21,TSCA,7.5,L,NA
21,TSCA,18.7,L,NA
21,TSCA,2.6,L,NA
21,TSCA,11.6,L,NA
21,TSCA,14,L,NA
21,TSCA,6.2,D,NA
21,TSCA,9.8,L,NA
21,TSCA,42.2,L,NA
21,PRSE,11.7,L,NA
22,ACRU,3,L,NA
22,ACRU,3.6,L,NA
22,ACRU,3.2,L,NA
22,ACRU,3,L,NA
22,ACRU,6.2,L,NA
22,ACRU,4,L,NA
22,ACRU,3.8,L,NA
22,ACRU,2.5,L,NA
22,ACRU,10.1,D,S1
22,ACRU,23.2,L,S1
22,ACRU,5.2,L,NA
22,ACRU,6.5,L,S2
22,ACRU,13.5,L,S2
