year,ddy,day,hour,Sup,Sdn,Lup,Ldn,soilheat,Rnsum,PARup,PARdn,Lup(thermopile),Ldw(thermopile)
2006,11.52083,11,12.5,4.3,-20.43,311.8,-262.2,2.71,33.46,3.2,-38.24,-2.51,51.74
2006,11.5625,11,13.5,18.21,-113.59,313.81,-255.22,2.68,-36.79,21.06,-211.96,-2.78,57.78
2006,11.60417,11,14.5,13.16,-86.64,316.85,-310.87,2.65,-67.5,18.9,-168.46,-3.01,15.2
2006,11.64583,11,15.5,12.41,-81.29,318.56,-321.69,2.63,-72.01,20,-167.16,-3.24,0.52
2006,11.6875,11,16.5,4.81,-33.83,317.77,-318.1,2.62,-29.34,8.51,-74.95,-3.06,2.43
2006,11.72917,11,17.5,4.68,-31.1,318.15,-320.54,2.61,-28.81,7.74,-66.88,-2.47,0.17
2006,11.77083,11,18.5,5.32,-35.28,319.59,-322.41,2.61,-32.77,8.83,-73.83,-2.73,-0.11
2006,11.8125,11,19.5,6.95,-45.19,320.56,-324,2.6,-41.68,10.2,-89.17,-2.9,-0.47
2006,11.85417,11,20.5,2.77,-17.44,324.86,-328.2,2.6,-18.02,2.99,-32.94,-3.01,-0.33
2006,11.89583,11,21.5,-0.03,-1.04,329.24,-331.54,2.61,-3.38,-1.05,-0.74,-2.34,-0.04
2006,11.9375,11,22.5,-0.2,0.04,333.7,-335.74,2.63,-2.19,-1.21,1.38,-2.08,0.05
2006,11.97917,11,23.5,-0.33,0.07,333.92,-336.09,2.64,-2.43,-1.19,1.44,-2.24,0.08
2006,12.02083,12,0.5,-0.34,0.05,333.67,-336.31,2.68,-2.94,-1.17,1.44,-2.5,-0.11
2006,12.0625,12,1.5,-0.27,-0.23,340.84,-343.44,2.73,-3.09,-1.09,1.38,-2.39,-0.21
2006,12.10417,12,2.5,-0.43,0.17,343.75,-345.85,2.81,-2.36,-1.07,1.37,-2.22,0.13
2006,12.14583,12,3.5,-0.19,0.14,343.5,-345.2,2.91,-1.75,-1.07,1.34,-2.35,0.57
2006,12.1875,12,4.5,-0.2,0.03,342.7,-344.17,3,-1.64,-1.04,1.33,-2.59,1.25
2006,12.22917,12,5.5,-0.25,0.06,340.32,-339.97,2.91,0.16,-0.7,1.17,-2.5,2.79
2006,12.27083,12,6.5,-0.15,0.61,335.98,-325.84,2.79,10.61,-0.7,0.81,-2.42,12.32
2006,12.3125,12,7.5,-0.01,1.67,327,-296.33,2.7,32.33,-0.99,0.84,-2.21,30.76
2006,12.35417,12,8.5,0.74,1.66,319.46,-268.27,2.63,53.59,-1.27,0.81,-1.51,49.2
2006,12.39583,12,9.5,0.18,1,316.89,-279.49,2.57,38.58,-1.28,0.73,-2.83,38.6
2006,12.4375,12,10.5,1.1,1.75,314.21,-250.12,2.53,66.94,-1.18,0.62,-3.2,68.48
2006,12.47917,12,11.5,-0.13,-1.15,316.07,-298.89,2.49,15.9,-0.73,-1.05,-3.79,26.39
2006,12.52083,12,12.5,13.15,-76.87,317.27,-271.67,2.47,-18.12,9.6,-126.6,-5.06,45.96
2006,12.5625,12,13.5,21.37,-168.09,320.02,-283.15,2.44,-109.85,25.25,-313.43,-4.59,43.93
2006,12.60417,12,14.5,34.68,-297.04,325.77,-267.78,2.42,-204.37,43.67,-563.58,-6.02,63.71
2006,12.64583,12,15.5,42.34,-339.9,329.37,-282.8,2.4,-250.98,56.45,-655.53,-7.38,52.44
2006,12.6875,12,16.5,62.14,-522.36,336.81,-260.7,2.39,-384.11,81.84,-997.15,-12.28,88.01
2006,12.72917,12,17.5,52.76,-459.38,338.76,-260.08,2.39,-327.95,69.49,-880.59,-14.31,92.6
2006,12.77083,12,18.5,44.14,-398.47,339.1,-256.78,2.38,-272.01,55.62,-763.91,-15.43,97.62
2006,12.8125,12,19.5,33.13,-278.18,333.53,-250.06,2.4,-161.58,34.76,-528.34,-16.41,99.89
2006,12.85417,12,20.5,20.58,-124.72,330.33,-249.22,2.42,-23.03,15.45,-232.87,-16.34,97.56
2006,12.89583,12,21.5,3.77,-9.58,323.15,-247.02,2.42,70.33,1.2,-23.14,-10.68,87.18
2006,12.9375,12,22.5,2.11,2.71,319.06,-245.4,2.43,78.49,-0.7,0.83,-8.62,82.26
2006,12.97917,12,23.5,1.95,2.76,316.77,-244.26,2.42,77.22,-0.75,0.84,-8.74,81.35
2006,13.02083,13,0.5,2.22,2.44,314.55,-243.87,2.42,75.34,-0.76,0.82,-9.08,79.85
2006,13.0625,13,1.5,2.2,2.58,312.78,-244.04,2.41,73.53,-0.75,0.8,-10.61,79.53
2006,13.10417,13,2.5,2.07,2.68,311.51,-242.74,2.4,73.52,-0.77,0.78,-10.77,79.44
2006,13.14583,13,3.5,1.93,2.22,311.63,-242.71,2.39,73.07,-0.75,0.78,-10.58,79.49
2006,13.1875,13,4.5,1.87,2.71,310.58,-242.23,2.38,72.93,-0.77,0.79,-10.6,79.15
2006,13.22917,13,5.5,2.04,2.31,308.86,-241.49,2.38,71.72,-0.75,0.76,-11.02,78.41
2006,13.27083,13,6.5,1.91,2.33,306.5,-238.61,2.38,72.13,-0.69,0.69,-11,78.91
2006,13.3125,13,7.5,2.2,2.01,307.34,-236.67,2.38,74.88,-0.7,0.7,-10.02,80.49
2006,13.35417,13,8.5,2.17,2.21,308.54,-237.3,2.38,75.61,-0.69,0.69,-10.73,81.92
2006,13.39583,13,9.5,2.45,2.27,308.02,-235.81,2.39,76.92,-0.72,0.72,-10.82,83.14
2006,13.4375,13,10.5,2.59,2.58,307.9,-234.01,2.42,79.06,-0.72,0.73,-11.46,85.25
2006,13.47917,13,11.5,2.78,1.94,305.78,-231.46,2.45,79.03,-0.5,-0.85,-8.57,82.72
2006,13.52083,13,12.5,16.96,-72.72,307.85,-234.11,2.49,17.98,9.12,-124.2,-7.75,81.6
2006,13.5625,13,13.5,34.34,-241.83,319.65,-241.73,2.54,-129.56,31.13,-434.86,-10.08,87.6
2006,13.60417,13,14.5,38.25,-298.34,328.38,-252.35,2.56,-184.06,44.28,-552.72,-9.89,86.2
2006,13.64583,13,15.5,46.01,-350.99,334.74,-262.41,2.5,-232.65,56.9,-655.59,-9.99,82.53
2006,13.6875,13,16.5,45.9,-351.07,338.06,-265.62,2.42,-232.74,57.41,-659.95,-10.43,82.84
2006,13.72917,13,17.5,41.69,-316.07,339.41,-271.76,2.35,-206.73,52.63,-597.02,-11.06,78.82
2006,13.77083,13,18.5,38.27,-309.77,342.75,-275.72,2.32,-204.46,45.26,-581.32,-13.32,78.16
2006,13.8125,13,19.5,11.58,-89.34,340.12,-314.8,2.31,-52.44,15.84,-172.32,-10.35,37.66
2006,13.85417,13,20.5,1.26,-12.8,334.09,-336.4,2.34,-13.85,1.92,-25.64,-7.81,10.03
2006,13.89583,13,21.5,-0.39,0.16,329.8,-333.5,2.4,-3.93,-0.96,-0.06,-5.54,1.97
2006,13.9375,13,22.5,-0.39,0.18,327.67,-332.14,2.44,-4.68,-1.13,1.19,-5.01,0.52
2006,13.97917,13,23.5,-0.26,0.1,327.56,-331.28,2.46,-3.88,-1.13,1.2,-4.42,0.65
2006,14.02083,14,0.5,-0.25,0.06,327.48,-330.67,2.45,-3.39,-1.16,1.19,-3.95,0.69
2006,14.0625,14,1.5,-0.33,0.12,327.03,-330.33,2.44,-3.51,-1.23,1.26,-3.91,0.7
2006,14.10417,14,2.5,-0.26,0.01,328.59,-332.1,2.42,-3.76,-1.21,1.24,-3.29,-0.28
2006,14.14583,14,3.5,-0.2,0.01,331.98,-334.93,2.4,-3.14,-1.2,1.2,-2.69,-0.27
2006,14.1875,14,4.5,-0.22,0.02,335.31,-338.05,2.39,-2.94,-1.21,1.24,-2.6,-0.17
2006,14.22917,14,5.5,-0.18,-0.14,339.55,-342.39,2.38,-3.16,-1.18,1.4,-2.46,-0.37
2006,14.27083,14,6.5,-0.2,0.02,348.27,-349.97,2.36,-1.88,-1.12,1.37,-1.63,-0.04
2006,14.3125,14,7.5,-0.21,0.01,351.75,-353.42,2.35,-1.87,-1.06,1.28,-1.82,0.07
2006,14.35417,14,8.5,-0.17,0.02,355.35,-355.98,2.37,-0.78,-0.61,1.15,-1.53,0.93
2006,14.39583,14,9.5,-0.16,0.03,358.51,-360.12,2.27,-1.74,-0.56,1.1,-1.89,0.16
2006,14.4375,14,10.5,-0.16,-0.11,361.35,-361.43,2.14,-0.36,-0.57,1.05,-1.27,1.24
2006,14.47917,14,11.5,-0.08,-0.21,360.68,-360.31,1.8,0.08,-0.61,0.81,-1.3,1.53
2006,14.52083,14,12.5,0.28,-3.67,359.53,-359.37,1.19,-3.23,-0.29,-6.51,-1.31,1.49
2006,14.5625,14,13.5,1.46,-14.33,360.17,-360.41,0.63,-13.11,1.15,-29.82,-1.14,0.94
2006,14.60417,14,14.5,0.78,-10.47,361.05,-361.46,-0.19,-10.1,0.64,-25.73,-0.72,0.35
2006,14.64583,14,15.5,2.67,-29.9,360.99,-361.28,-1.55,-27.52,2.44,-65.42,-0.88,0.55
2006,14.6875,14,16.5,3.68,-42.6,358.35,-358.81,-3.01,-39.38,3.44,-92.68,-1.5,1.02
2006,14.72917,14,17.5,3.9,-46.24,354.12,-356.18,-3.97,-44.4,3.53,-102.77,-3.1,1.48
2006,14.77083,14,18.5,3.85,-47.6,351.75,-349.58,-4.15,-41.58,3.15,-101.19,-3.43,4.99
2006,14.8125,14,19.5,6,-71.89,350.19,-343.2,-4.33,-58.89,4.74,-143.38,-4.53,12.12
2006,14.85417,14,20.5,1.92,-25.31,349.33,-348.43,-4.4,-22.49,1.18,-50.13,-4.61,4.88
2006,14.89583,14,21.5,0.15,-3.86,347.33,-346.5,NA,-2.88,-0.36,-7.05,-4.77,5.6
2006,14.9375,14,22.5,-0.29,0.06,346.4,-348.95,NA,-2.78,-0.72,1.14,-4.47,1.9
2006,14.97917,14,23.5,-0.29,0.08,346.3,-349.8,NA,-3.71,-0.73,1.18,-4.04,0.54
2006,15.02083,15,0.5,-0.25,0.14,346.37,-348.07,NA,-1.81,-0.73,1.21,-3.16,1.48
2006,15.0625,15,1.5,-0.73,0.72,329.85,-329.2,NA,0.64,-1.02,1.06,-1,1.64
2006,15.10417,15,2.5,-0.39,0.47,314.1,-312,NA,2.18,-1.17,1.26,0.85,1.24
2006,15.14583,15,3.5,-0.21,0.34,303.63,-301.07,NA,2.7,-0.91,1.12,1.13,1.44
2006,15.1875,15,4.5,-0.57,0.27,295.55,-292.55,NA,2.7,-0.31,0.76,2.43,0.61
2006,15.22917,15,5.5,-0.45,0.5,291.1,-286.8,NA,4.35,0.07,0.46,3.61,0.75
2006,15.27083,15,6.5,-0.36,0.5,285.73,-281.1,NA,4.77,0.15,0.23,3.64,0.96
2006,15.3125,15,7.5,-0.01,0.38,279.1,-275.7,NA,3.77,0.13,0.07,1.53,1.81
2006,15.35417,15,8.5,0,0.4,277,-273.9,NA,3.5,0.04,0.08,1.45,1.6
2006,15.39583,15,9.5,0,0.46,276.23,-273.03,NA,3.66,-0.04,0.13,1.89,1.3
2006,15.4375,15,10.5,0.04,0.5,274.4,-269.35,NA,5.59,-0.08,0.19,1.94,3.11
2006,15.47917,15,11.5,0,0.5,272.1,-267.2,NA,5.4,-0.07,0.2,1.78,3.13
2006,15.52083,15,12.5,0.44,-1.06,271,-265.8,NA,4.58,0.34,-2.86,1.92,3.35
2006,15.5625,15,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,15.60417,15,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,15.64583,15,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,15.6875,15,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,15.72917,15,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,15.77083,15,18.5,26.02,-137.89,254.71,-255.22,2.95,-112.38,38.09,-270.29,2.66,-3.14
2006,15.8125,15,19.5,15.1,-84.07,254.37,-253.06,2.94,-67.66,22.81,-163.76,2.57,-1.4
2006,15.85417,15,20.5,9.16,-43.92,250.86,-240.08,2.95,-23.98,9.63,-73.43,1.69,9.29
2006,15.89583,15,21.5,2.23,-8,248.53,-208.06,2.96,34.71,1.11,-9.06,0.85,40.18
2006,15.9375,15,22.5,1.23,1.87,243.47,-158.37,2.96,88.19,-0.22,0.56,0.01,84.31
2006,15.97917,15,23.5,1.35,1.93,234.16,-140.78,2.98,96.66,-0.49,0.55,-0.25,93.46
2006,16.02083,16,0.5,1.48,2.18,230.64,-139.25,2.99,95.05,-0.53,0.68,-0.08,91.54
2006,16.0625,16,1.5,1.54,2.17,230.63,-141.21,3.01,93.13,-0.58,0.7,-0.12,89.56
2006,16.10417,16,2.5,1.87,2.27,231.51,-143.66,3.03,92,-0.62,0.76,-0.02,87.9
2006,16.14583,16,3.5,1.66,2.15,231.7,-143.64,3.04,91.87,-0.58,0.73,-0.16,88.24
2006,16.1875,16,4.5,1.65,1.84,231.76,-143.69,3.05,91.56,-0.56,0.68,-0.08,88.2
2006,16.22917,16,5.5,1.54,1.94,231.53,-143.81,3.06,91.2,-0.57,0.7,-0.23,87.95
2006,16.27083,16,6.5,1.75,2.21,228.02,-141.69,3.07,90.28,-0.61,0.74,-0.06,86.34
2006,16.3125,16,7.5,1.93,1.88,226.81,-142.7,3.07,87.91,-0.6,0.77,-0.07,84.2
2006,16.35417,16,8.5,1.59,1.89,227.65,-145.66,3.07,85.48,-0.62,0.75,-0.12,82.14
2006,16.39583,16,9.5,1.74,1.97,227.93,-148.22,3.08,83.42,-0.64,0.77,-0.19,79.86
2006,16.4375,16,10.5,2.09,1.83,229.36,-151.23,3.08,82.06,-0.63,0.77,-0.35,78.47
2006,16.47917,16,11.5,1.94,1.58,231.15,-153.12,3.08,81.55,-0.52,-0.01,-0.68,78.68
2006,16.52083,16,12.5,17.92,-70.42,228.42,-151.32,3.08,24.6,9.92,-111.86,-1.18,78.64
2006,16.5625,16,13.5,40.87,-257,234.87,-154.16,3.09,-135.42,36.38,-440.82,-0.35,80.98
2006,16.60417,16,14.5,57.93,-414.15,246.06,-160.69,3.09,-270.85,64.17,-733.95,-0.14,85.48
2006,16.64583,16,15.5,73.28,-513.78,259.95,-169.94,3.09,-350.49,86.68,-925.1,-2.34,92.25
2006,16.6875,16,16.5,80.18,-550.04,268.2,-175.24,3.09,-376.9,97.15,-996.7,-3.93,96.82
2006,16.72917,16,17.5,72.22,-516.56,273.48,-178.57,3.08,-349.43,87.64,-942.49,-6.79,101.64
2006,16.77083,16,18.5,56.21,-427,275.06,-179.35,3.07,-275.08,64.39,-778.55,-9.02,104.72
2006,16.8125,16,19.5,39.78,-286.74,272.07,-176.72,3.07,-151.61,37.95,-515.15,-10.44,105.71
2006,16.85417,16,20.5,23.75,-116.36,266.06,-173.14,3.06,0.32,15.48,-200.96,-8.51,101.44
2006,16.89583,16,21.5,2.39,-2.04,261.1,-170.84,3.05,90.61,1.31,-10.21,-2.75,93.09
2006,16.9375,16,22.5,1.95,2.42,259.14,-170.01,3.06,93.5,0.05,0,-2.21,91.35
2006,16.97917,16,23.5,2.17,2.74,256.32,-169.16,3.05,92.08,0.02,0,-1.98,89.14
2006,17.02083,17,0.5,2.14,2.46,253.81,-169.52,3.06,88.89,0.02,0,-2.56,86.73
2006,17.0625,17,1.5,2.19,2.25,251.89,-171.79,3.06,84.54,0.01,0,-3.34,83.42
2006,17.10417,17,2.5,1.9,2.34,252.2,-176.21,3.07,80.23,0.01,0,-4.19,80.19
2006,17.14583,17,3.5,1.69,2.08,251.74,-175.25,3.07,80.26,0.01,0,-4.27,80.82
2006,17.1875,17,4.5,1.71,1.99,252.47,-174.96,3.09,81.21,0.01,0,-4.37,81.82
2006,17.22917,17,5.5,1.75,1.99,251.31,-180.46,3.1,74.59,0.01,0,-4.34,75.47
2006,17.27083,17,6.5,2.14,1.83,250.83,-178.83,3.11,75.97,0,0,-3.68,75.39
2006,17.3125,17,7.5,1.79,1.94,250.52,-178.85,3.13,75.4,0,0,-3.96,75.56
2006,17.35417,17,8.5,2.1,1.95,249.81,-179.74,3.14,74.11,0,0,-4.11,74.23
2006,17.39583,17,9.5,2.22,2.27,248.33,-180.31,3.16,72.51,0,0,-4.91,72.81
2006,17.4375,17,10.5,2.23,1.6,247.16,-181.78,3.18,69.21,0,0,-6.08,71.58
2006,17.47917,17,11.5,3.92,-4.62,247.86,-181.2,3.2,65.97,0.93,-8.42,-7.56,74.31
2006,17.52083,17,12.5,26.07,-125.31,255.02,-182.67,3.23,-26.9,18.21,-209.9,-6.62,78.83
2006,17.5625,17,13.5,40.8,-261.99,263.1,-189.53,3.24,-147.61,39.84,-461.14,-4.13,77.83
2006,17.60417,17,14.5,52.66,-378.21,270.49,-189.12,3.27,-244.18,59.03,-681.88,-3.71,85.02
2006,17.64583,17,15.5,67.04,-491.08,280.06,-192.9,3.3,-336.88,82.09,-902.89,-6.09,93.25
2006,17.6875,17,16.5,68.53,-506.1,291.46,-203.38,3.32,-349.49,90.55,-949.43,-11.4,98.94
2006,17.72917,17,17.5,72.19,-497.81,299.91,-230.43,3.31,-356.14,94.56,-937.01,-9.94,79.73
2006,17.77083,17,18.5,47.35,-333.15,305.14,-228,3.29,-208.66,59.51,-632.97,-11.57,88.98
2006,17.8125,17,19.5,40.43,-270.09,305.42,-231.27,3.25,-155.51,44.95,-504.36,-11.13,84.62
2006,17.85417,17,20.5,15.26,-97.27,301.32,-247.13,3.21,-27.82,18,-184.59,-8.17,63.03
2006,17.89583,17,21.5,1.8,-8.68,297.31,-271.89,3.19,18.54,1.54,-17.04,-3.51,28.1
2006,17.9375,17,22.5,-0.17,0.31,296.61,-293.71,3.17,3.04,-0.48,0.52,-2.25,5.34
2006,17.97917,17,23.5,-0.13,0.28,295.89,-292.71,3.15,3.33,-0.37,0.49,-1.98,5.15
2006,18.02083,18,0.5,-0.16,0.44,293.49,-288.13,3.14,5.64,-0.31,0.61,-1.48,6.74
2006,18.0625,18,1.5,0.01,0.67,291.7,-288.88,3.13,3.5,-0.21,0.6,0.17,2.76
2006,18.10417,18,2.5,1.13,1.23,291.75,-289.58,3.12,4.53,-0.41,0.53,2.05,0.14
2006,18.14583,18,3.5,0.55,0.57,292.5,-290.52,3.11,3.1,-0.4,0.4,1.57,0.4
2006,18.1875,18,4.5,1.13,0.98,293.94,-292.18,3.09,3.87,-0.45,0.38,1.16,0.61
2006,18.22917,18,5.5,0.36,0.69,295.2,-293.47,3.09,2.78,-0.5,0.63,0.75,1
2006,18.27083,18,6.5,-0.06,0.4,296.55,-296.16,3.08,0.73,-0.64,0.46,0.12,0.25
2006,18.3125,18,7.5,0.11,0.12,298.19,-297.64,3.07,0.77,-0.49,0.59,0.32,0.22
2006,18.35417,18,8.5,0.3,0.35,299.73,-298.72,3.06,1.67,-0.62,0.58,0.05,0.92
2006,18.39583,18,9.5,0.04,0.01,301.83,-301.49,3.05,0.4,-0.48,0.59,-0.21,0.58
2006,18.4375,18,10.5,-0.14,0,306.99,-306.86,3.05,0,-0.61,1.42,-0.32,0.45
2006,18.47917,18,11.5,-0.15,0.11,311.18,-311.39,3.03,-0.25,-0.69,1.31,-0.3,0.07
2006,18.52083,18,12.5,0.42,-3.17,321.2,-321.7,3.02,-3.25,-0.28,-5.52,-0.16,-0.34
2006,18.5625,18,13.5,2.41,-15.31,338.87,-340.38,3.02,-14.41,2.69,-32.5,-0.32,-1.07
2006,18.60417,18,14.5,2.55,-18,354.97,-355.52,3.02,-16,2.83,-39.02,-1.33,0.7
2006,18.64583,18,15.5,2.33,-16.24,357.3,-357.42,3.05,-14.03,3.08,-38.14,-1.2,1.03
2006,18.6875,18,16.5,2,-15.46,348.79,-348.67,3.1,-13.34,2.85,-37.51,-0.87,1.01
2006,18.72917,18,17.5,3.3,-25.01,344.48,-343.97,3.13,-21.19,3.31,-58.5,-1.11,1.61
2006,18.77083,18,18.5,1.65,-15.62,336.08,-335.67,3.08,-13.56,1.73,-37.63,-1.05,1.41
2006,18.8125,18,19.5,1.84,-20.47,328.24,-327.29,3.01,-17.69,1.19,-43.77,-0.8,1.77
2006,18.85417,18,20.5,0.85,-9.24,318.82,-316.25,2.93,-5.82,0.26,-18.1,-1.19,4.25
2006,18.89583,18,21.5,-0.25,-0.32,299.04,-295.38,2.84,3.09,-0.64,-0.29,-0.53,3.76
2006,18.9375,18,22.5,0.29,0.22,292.74,-279.93,2.77,13.32,-0.68,1.46,0.18,17.68
2006,18.97917,18,23.5,0.9,1.44,290.63,-239.13,2.7,53.84,-0.57,1.28,-0.21,47.29
2006,19.02083,19,0.5,0.2,0.56,289.46,-235.9,2.62,54.32,-0.47,1.06,-0.86,51.92
2006,19.0625,19,1.5,-1.05,-0.1,290.64,-268.87,2.58,20.62,-0.72,0.52,-1.12,25.97
2006,19.10417,19,2.5,-0.82,0.4,291.06,-267.2,2.55,23.44,-0.63,0.56,-1.35,24.65
2006,19.14583,19,3.5,-0.56,0.71,290.7,-266.23,2.53,24.62,-0.6,0.57,-1.46,26.55
2006,19.1875,19,4.5,0.61,1.71,288.48,-229.5,2.52,61.3,-0.61,0.55,-1.36,60.98
2006,19.22917,19,5.5,1.03,1.72,285.89,-220.18,2.52,68.46,-0.31,0.56,-0.82,68.79
2006,19.27083,19,6.5,1.55,2.2,283.4,-204.99,2.52,82.16,0.05,0.53,-0.03,76.03
2006,19.3125,19,7.5,1.38,1.58,283.27,-222.93,2.53,63.3,0.31,0.42,0.25,60.32
2006,19.35417,19,8.5,1.64,2.15,282.1,-205.3,2.54,80.59,0.34,0.36,0.41,75.58
2006,19.39583,19,9.5,1.93,2.39,280.44,-193.8,2.55,90.96,0.18,0,0.33,85.79
2006,19.4375,19,10.5,1.65,1.59,281.36,-220.69,2.56,63.91,0.22,0,0.54,60.81
2006,19.47917,19,11.5,4.05,-6.67,280.43,-199.13,2.6,78.68,1.07,-10.56,0.38,80.72
2006,19.52083,19,12.5,16.15,-75.11,281.94,-203.79,2.63,19.19,7.84,-113.92,-0.99,79.63
2006,19.5625,19,13.5,33.49,-229.82,285.54,-198.3,2.65,-109.09,24.46,-390.63,-0.88,87.84
2006,19.60417,19,14.5,45.61,-389.3,290.3,-195.48,2.68,-248.86,40.64,-691.9,-1,95.75
2006,19.64583,19,15.5,54.84,-495.68,294.49,-196.74,2.69,-343.09,51.84,-897.03,-2,99.73
2006,19.6875,19,16.5,58.74,-537.37,298.16,-200.74,2.7,-381.21,57.51,-983.88,-3.66,101.05
2006,19.72917,19,17.5,52.59,-490.39,300.83,-206.27,2.7,-343.24,52.01,-905.54,-5.9,100.54
2006,19.77083,19,18.5,34.05,-321.27,300.46,-212.72,2.7,-199.49,33.2,-602.57,-6.07,93.93
2006,19.8125,19,19.5,26.79,-230.23,300.68,-215.65,2.7,-118.41,23.14,-429.93,-6.55,91.42
2006,19.85417,19,20.5,13.75,-101.03,299.19,-218.59,2.71,-6.69,10.31,-195.26,-6.31,87.04
2006,19.89583,19,21.5,3.06,-8.85,294.02,-217.04,2.71,71.19,0.69,-23.58,-2.78,79.27
2006,19.9375,19,22.5,1.8,1.75,291.88,-237.17,2.72,58.26,-0.52,0.77,-2.32,56.54
2006,19.97917,19,23.5,0.66,0.6,294.22,-271.21,2.72,24.28,-0.5,0.53,-1.67,27.02
2006,20.02083,20,0.5,0.64,0.66,295.23,-268.22,2.73,28.31,-0.56,0.55,-1.61,28.75
2006,20.0625,20,1.5,1.08,1.48,295.12,-235.21,2.74,62.48,-0.61,0.59,-2.26,60.65
2006,20.10417,20,2.5,2.16,2.28,292.49,-215,2.75,81.93,-0.52,0.57,-1.89,79
2006,20.14583,20,3.5,2.05,2.05,292.75,-217.31,2.77,79.53,-0.41,0.53,-2.14,77.69
2006,20.1875,20,4.5,1.81,1.7,293.27,-227.02,2.8,69.75,-0.43,0.49,-2.52,68.76
2006,20.22917,20,5.5,1.41,1.36,294.86,-243.12,2.82,54.51,-0.49,0.52,-2.38,54.08
2006,20.27083,20,6.5,1.2,1.29,296.96,-241.06,2.84,58.39,-0.66,0.58,-2.4,58.91
2006,20.3125,20,7.5,1.45,1.98,296.86,-230.89,2.84,69.4,-0.6,0.64,-2.34,67.88
2006,20.35417,20,8.5,1.69,1.85,296.33,-233.18,2.84,66.69,-0.6,0.63,-2.3,65.4
2006,20.39583,20,9.5,1.6,1.92,296.55,-229.43,2.86,70.64,-0.6,0.62,-2.63,70.01
2006,20.4375,20,10.5,1.54,2.14,295.56,-223.11,2.87,76.14,-0.57,0.61,-2.45,74.8
2006,20.47917,20,11.5,1.54,1.88,294.65,-221.94,2.88,76.13,-0.57,0.09,-2.35,75.1
2006,20.52083,20,12.5,11.68,-50.41,294.98,-222.77,2.89,33.48,4.66,-88.18,-2.79,74.98
2006,20.5625,20,13.5,30.23,-221.35,300.31,-227.47,2.9,-118.28,24.28,-406.3,-2.77,75.71
2006,20.60417,20,14.5,40.96,-373.39,307.73,-232.36,2.88,-257.06,39.5,-697.19,-3.16,78.44
2006,20.64583,20,15.5,49,-473.44,315.07,-237.98,2.86,-347.35,49.86,-895.51,-5.91,83.05
2006,20.6875,20,16.5,50.98,-506.65,321.16,-242.19,2.85,-376.71,53.1,-964.09,-9.01,87.99
2006,20.72917,20,17.5,42.4,-432.4,326.1,-251.15,2.84,-315.05,44.49,-831.25,-11.64,87.1
2006,20.77083,20,18.5,30.84,-314.65,327.96,-249.9,2.84,-205.75,30.96,-606.3,-14,91.81
2006,20.8125,20,19.5,27.03,-236.22,329.08,-247.2,2.85,-127.31,22.77,-447.19,-16.49,98.27
2006,20.85417,20,20.5,13,-87.32,325.39,-252.47,2.87,-1.4,8.19,-164.43,-15.81,88.55
2006,20.89583,20,21.5,1.83,-1.22,318.73,-259.31,2.88,60.03,-0.07,-6.28,-12.05,72.01
2006,20.9375,20,22.5,1.66,2.14,316.2,-254.5,2.89,65.5,-0.56,0.74,-11.08,72.29
2006,20.97917,20,23.5,1.33,1.89,315.43,-258.55,2.87,60.09,-0.61,0.78,-9.89,66.88
2006,21.02083,21,0.5,1.61,1.93,312.81,-256.85,2.86,59.5,-0.64,0.8,-10.04,66.13
2006,21.0625,21,1.5,1.75,1.81,312.59,-256.6,2.85,59.55,-0.65,0.82,-10.08,65.95
2006,21.10417,21,2.5,1.51,1.74,312.23,-261.72,2.84,53.76,-0.67,0.82,-10.26,61.02
2006,21.14583,21,3.5,1.33,2.02,309.95,-259.51,2.84,53.79,-0.67,0.83,-11.22,61.15
2006,21.1875,21,4.5,1.57,1.5,306.76,-261.22,2.83,48.61,-0.61,0.82,-10.51,56.49
2006,21.22917,21,5.5,1.76,1.62,307.19,-260.35,2.83,50.22,-0.63,0.83,-10.27,56.82
2006,21.27083,21,6.5,2.1,1.61,305.09,-258.22,2.82,50.57,-0.66,0.84,-8.54,55.67
2006,21.3125,21,7.5,1.77,0.02,306.91,-277.97,2.81,30.72,-0.69,0.84,-9.21,33.17
2006,21.35417,21,8.5,0.53,0.21,310.56,-299.49,2.81,11.81,-0.65,0.81,-9.43,20.41
2006,21.39583,21,9.5,0.73,1.32,313.23,-276.09,2.8,39.19,-0.58,0.79,-8.95,46.5
2006,21.4375,21,10.5,2.11,2.13,308.34,-244.19,2.8,68.39,-0.6,0.82,-8.39,72.54
2006,21.47917,21,11.5,3.4,-4.21,310.28,-237.06,2.81,72.41,-0.24,-7.97,-7.79,80.73
2006,21.52083,21,12.5,11.16,-76.43,312.44,-240.73,2.8,6.45,6.95,-139.09,-6.37,78.27
2006,21.5625,21,13.5,21.97,-177.07,315.03,-241.33,2.78,-81.4,17.28,-327.93,-5.23,78.84
2006,21.60417,21,14.5,29.45,-260.4,317.21,-243.22,2.73,-156.96,24.96,-485.42,-4.56,78.56
