year,site,Plot,tag,log,log.snag,whole.tree.snag,stump,spp,length.m,baseD,midD,DBH,topD,decay,bark,ground,phys.char,biol.char
2003,ems,B3,940,1,0,0,0,ro,8.7,9.4,7.5,NA,3,3,0,40,67,2
2003,ems,B3,942,1,0,0,0,ro,10.4,13.7,9,NA,5.75,3,0,30,67,35
2003,ems,B3,947,1,0,0,0,ro,2.45,6.5,6,NA,6.5,3,0,60,67,2
2003,ems,B3,948,1,0,0,0,ro,3.9,5,6.5,NA,8,3,0,20,678,NA
2003,ems,B3,950,1,0,0,0,gb,2.75,8.5,12,NA,8,4,10,100,5678,12
2003,ems,B3,952,1,0,0,0,NA,7.8,5,8.5,NA,10.25,3,0,30,678,2
2003,ems,B3,953,1,0,0,0,ro,4,6,7.7,NA,9,2,0,80,67,5
2003,ems,B3,954,1,0,0,0,NA,2.8,15.5,13,NA,8,4,0,100,678,2
2003,ems,B3,955,1,0,0,0,NA,0.9,6,10,NA,12,5,0,100,678,1
2003,ems,B3,956,1,0,0,0,rm,2.4,7.5,6,NA,6,2,15,5,5,5
2003,ems,B3,957,1,0,0,0,ro,5.7,7.7,6,NA,3.5,2,0,20,NA,1
2003,ems,B3,958,1,0,0,0,NA,3.4,11,9,NA,8.5,4,0,100,13,2
2003,ems,B3,960,1,0,0,0,ro,8.2,9.8,8.9,NA,2.5,3,0,50,67,NA
2003,ems,B3,NA,0,0,0,1,NA,0.13,9,NA,NA,2,5,0,NA,678,2
2003,ems,B3,NA,1,0,0,0,NA,3.2,11,7.5,NA,8,5,0,100,678,12
2003,ems,B4,515,1,0,0,0,rm,9.8,9,5,NA,0.5,2,85,NA,234567,235
2003,ems,B4,516,1,0,0,0,rm,4.7,9.5,8,NA,5,3,30,NA,567,35
2003,ems,B4,517,0,1,0,0,sm,1.55,7.5,7,NA,6,3.5,10,NA,5678,35
2003,ems,B4,518,1,0,0,0,rm,8.3,13,12,11.5,2,2,40,0,234567,13
2003,ems,B4,739,1,0,0,0,rm,4.1,10,6.5,NA,5.5,2.5,30,NA,5678,35
2003,ems,B4,824,0,1,0,0,rm,6,14.5,NA,11,9,3,60,NA,567,235
2003,ems,B4,825,0,1,0,0,rm,1.85,9.25,NA,8.25,7,3,80,NA,567,14
2003,ems,B4,826,1,0,0,0,NA,2.8,9.75,8,NA,10,3,0,NA,678,15
2003,ems,B4,839,1,0,0,0,rm,4.8,8.5,6,NA,4,3,15,NA,567,135
2003,ems,B4,852,1,0,0,0,rm,2.95,10.5,9,NA,6.5,3,20,NA,5678,1235
2003,ems,B4,858,1,0,0,0,wb,8.25,18,8,NA,7.5,3.5,15,NA,5678,1235
2003,ems,B4,NA,0,0,0,1,NA,0.21,62,NA,NA,46,5,0,NA,678,23
2003,ems,B4,NA,0,0,0,1,NA,0.19,49,NA,NA,32,5,0,NA,678,123
2003,ems,C1,45,0,0,0,1,NA,0.11,12,NA,NA,8.5,3,5,NA,678,23
2003,ems,C1,76,1,0,0,0,NA,2.2,23.5,13,NA,11.5,4,0,NA,678,23
2003,ems,C1,96,0,1,0,0,birch,1.1,7.5,5.5,NA,3.5,1.5,91,NA,5,123
2003,ems,C1,97,0,0,0,0,NA,4.45,9,7.5,NA,7,2,3,NA,NA,235
2003,ems,C1,98,0,0,0,1,conifer,0.24,12,NA,NA,6.5,4,30,NA,5678,13
2003,ems,C1,99,0,0,0,1,conifer,0.28,22,NA,NA,11,4,10,NA,678,35
2003,ems,C1,357,1,0,0,0,conifer,5.1,9.5,8.5,NA,3.5,3,30,NA,37,1
2003,ems,C1,364,0,1,0,0,conifer,4.02,12.5,NA,11,7,3.5,20,NA,567,23
2003,ems,C1,365,1,0,0,0,NA,8.7,15.5,7.5,NA,3.5,2.5,0,NA,7,25
2003,ems,C1,705,0,0,0,1,NA,0.8,13,NA,NA,10.5,4,0,NA,678,23
2003,ems,C1,707,1,0,0,0,conifer,3,10.5,7,NA,4.5,4,3,NA,3678,NA
2003,ems,C1,708,1,0,0,0,conifer,4.7,13,13,NA,11,3,5,NA,367,23
2003,ems,C1,709,1,0,0,0,NA,4,7.5,6.5,NA,4.5,2.5,0,NA,3,3
2003,ems,C1,711,0,0,0,1,conifer,0.3,11.5,NA,NA,6.5,4,50,NA,5678,23
2003,ems,C1,NA,0,0,0,1,NA,0.1,15,NA,NA,10.5,5,0,NA,678,23
2003,ems,C2,387,1,0,0,0,NA,3.45,7.75,9,NA,4.5,4,40,95,5678,15
2003,ems,C2,502,1,0,0,0,rm,10.8,26,13.5,NA,3,1.5,95,5,2345,123
2003,ems,C2,503,1,0,0,0,rm,1.35,8.5,7.5,NA,8,3.5,25,0,578,5
2003,ems,C2,504,0,0,0,1,conifer,0.45,10,5.25,NA,9.75,2,100,NA,5,235
2003,ems,C2,505,1,0,0,0,conifer,6.5,8.75,6.75,NA,0.5,2,98,0,2345,235
2003,ems,C2,512,1,0,0,0,NA,5.7,9,8.5,NA,6.5,2.5,0,100,6,15
2003,ems,C2,901,1,0,0,0,rm,10.8,4.25,7,NA,10,2,30,80,5,5
2003,ems,C2,902,1,0,0,0,NA,2.25,8,7.5,NA,6,2.5,2,90,NA,15
2003,ems,C2,903,0,1,0,0,rm,4.02,8.5,NA,6.5,4,2.5,70,NA,235,23
2003,ems,C2,905,0,0,0,1,NA,0.8,13.5,13,NA,8.25,4,30,NA,6789,234
2003,ems,C2,909,1,0,0,0,NA,8.6,8.75,7.5,NA,2.5,3,0,90,678,1235
2003,ems,C2,910,1,0,0,0,rm,8.3,17.25,10,NA,3.75,1.5,95,15,2345,123
2003,ems,C2,915,0,0,0,0,NA,3.7,10,8.75,NA,5.5,3.5,0,100,6789,125
2003,ems,C2,918,1,0,0,0,NA,1.8,8.5,9,NA,8.5,3.5,10,95,678,15
2003,ems,C2,996,1,0,0,0,rm,1.9,8,6.5,NA,6.75,3,5,NA,678,45
2003,ems,C3,401,0,1,0,0,rm,5.02,19.25,NA,16.5,14,1.5,100,NA,5,123
2003,ems,C3,404,0,0,1,0,rm,NA,NA,NA,25.2,NA,1,NA,NA,NA,NA
2003,ems,C3,408,0,1,0,0,rm,3.82,20.75,NA,17,15,2,90,NA,5,123
2003,ems,C3,422,0,0,1,0,wb,NA,NA,NA,12.1,NA,1,NA,NA,NA,NA
2003,ems,C3,781,1,0,0,0,NA,3.7,13.25,10,NA,10,4,0,100,678,123
2003,ems,C3,792,1,0,0,0,NA,4.5,17,14.5,NA,8,3.5,0,100,678,2
2003,ems,C3,793,1,0,0,0,NA,1.1,9.25,9,NA,8,3,0,100,678,12
2003,ems,C3,920,1,0,0,0,rm,1.15,8.5,10,NA,8.5,2.5,0,10,NA,5
2003,ems,C3,921,1,0,0,0,rm,1.75,6.75,8.5,NA,7,3,2,100,678,15
2003,ems,C3,922,1,0,0,0,rm,9.25,18,21,NA,24,2.5,10,10,5,125
2003,ems,C3,923,1,0,0,0,rm,2.4,8,7.25,NA,6,2.5,15,40,5,15
2003,ems,C3,924,1,0,0,0,cherry,3.55,13.25,13.5,NA,10.25,1.5,100,5,2345,23
2003,ems,C3,925,1,0,0,0,wb,1.15,6.75,7,NA,7.75,2.5,100,100,356,14
2003,ems,D1,98,0,1,0,0,hardwood,1.3,24.5,NA,20.25,22.5,2.5,95,NA,578,23
2003,ems,D1,99,1,0,0,0,hardwood,9.2,17.5,15.5,NA,8,2,100,NA,2345,231
2003,ems,D1,528,0,1,0,0,rm,10.45,12.5,NA,11,9,2,100,NA,567234,3
2003,ems,D1,533,0,1,0,0,NA,8.84,16,NA,9.5,2,3,0,NA,678,13
2003,ems,D1,535,1,0,0,0,NA,3.9,14.5,11,NA,11,3,0,NA,678,235
2003,ems,D1,536,0,1,0,0,conifer,4.2,11,NA,10,7,3,10,NA,3,3
2003,ems,D1,547,1,0,0,0,conifer,4.4,9.5,10,NA,7.5,3,30,NA,3567,123
2003,ems,D1,581,1,0,0,0,conifer,2.7,11.5,10,NA,7.5,3,15,NA,35678,3
2003,ems,D1,582,1,0,0,0,rm,8.4,5,7.5,NA,3.5,2.5,10,NA,5678,235
