plot,year,species,clump,origin,browse,stem,height,stem.id,dbh,comments
65,1997,FRAM,7,SP,0,1,2,NA,NA,NA
65,1997,FRAM,7,SP,0,1,3,NA,NA,NA
65,1997,CESC,8,SP,0,3,1,NA,NA,NA
65,1997,FRAM,9,SP,0,2,1,NA,NA,NA
65,1997,FRAM,9,SP,0,1,2,NA,NA,NA
65,1997,CESC,10,SP,0,2,1,NA,NA,NA
65,1997,CESC,11,SE,0,1,1,NA,NA,NA
71,1997,VI,1,SE,0,1,1,NA,NA,NA
71,1997,PRSE,2,SP,0,1,5,NA,NA,NA
71,1997,FRAM,3,SP,0,1,5,NA,NA,NA
71,1997,FRAM,3,SP,0,1,6,NA,NA,NA
71,1997,RHTY,4,SE,0,1,1,NA,NA,NA
71,1997,RHTY,5,SE,0,1,2,NA,NA,NA
72,1997,NEMU,1,SP,0,1,2,NA,NA,NA
72,1997,NEMU,1,SP,0,5,3,NA,NA,NA
72,1997,NEMU,1,SP,0,3,4,NA,NA,NA
72,1997,VIDE,2,SP,0,2,2,NA,NA,NA
72,1997,COAL,3,SP,0,1,2,NA,NA,NA
72,1997,COAL,3,SP,0,1,4,NA,NA,NA
72,1997,LO,4,SP,0,1,3,NA,NA,NA
72,1997,FRAM,5,SP,0,1,3,NA,NA,NA
72,1997,FRAM,5,SP,0,1,6,NA,NA,NA
72,1997,VI,6,SP,0,1,1,NA,NA,NA
72,1997,FRAM,7,SP,0,1,2,NA,NA,NA
72,1997,FRAM,7,SP,0,3,5,NA,NA,NA
72,1997,FRAM,7,SP,0,1,6,NA,NA,NA
72,1997,FRAM,7,SP,0,1,7,72-01,5.3,NA
72,1997,RHTY,8,SE,0,1,1,NA,NA,NA
73,1997,PRPE,1,SE,0,1,6,NA,NA,NA
73,1997,CESC,2,SE,0,1,1,NA,NA,NA
73,1997,CESC,3,SE,0,1,1,NA,NA,NA
73,1997,ILVE,4,SE,0,1,1,NA,NA,NA
73,1997,ILVE,5,SP,0,2,1,NA,NA,NA
73,1997,PRSE,6,SP,0,1,4,NA,NA,NA
73,1997,PRSE,6,SP,0,1,5,NA,NA,NA
73,1997,CESC,7,SE,0,1,4,NA,NA,NA
73,1997,CESC,8,SE,0,1,1,NA,NA,NA
73,1997,CESC,9,SE,0,1,1,NA,NA,NA
73,1997,CESC,10,SE,0,1,1,NA,NA,NA
73,1997,PRPE,11,SE,0,1,5,NA,NA,NA
73,1997,CESC,12,SE,0,1,1,NA,NA,NA
73,1997,FRAM,13,SP,0,1,1,NA,NA,NA
73,1997,CESC,14,SP,0,2,1,NA,NA,NA
73,1997,CESC,15,SP,0,1,1,NA,NA,NA
73,1997,CESC,15,SP,0,1,5,NA,NA,NA
73,1997,PRPE,16,SP,0,2,6,NA,NA,NA
73,1997,FRAM,17,SP,0,1,2,NA,NA,NA
73,1997,CESC,18,SE,0,1,2,NA,NA,NA
73,1997,QURU,19,SE,0,1,1,NA,NA,NA
73,1997,FRAM,20,SP,0,1,4,NA,NA,NA
73,1997,FRAM,21,SP,0,1,5,NA,NA,NA
73,1997,CESC,22,SE,0,1,1,NA,NA,NA
73,1997,FRAM,23,SP,0,1,6,NA,NA,NA
74,1997,CESC,1,SE,0,1,1,NA,NA,NA
74,1997,CESC,2,SE,0,1,1,NA,NA,NA
74,1997,CESC,3,SE,0,1,1,NA,NA,NA
74,1997,FRAM,4,SP,0,2,1,NA,NA,NA
74,1997,FRAM,5,SE,0,1,1,NA,NA,NA
74,1997,CESC,6,SE,0,1,1,NA,NA,NA
74,1997,CESC,7,SE,0,1,1,NA,NA,NA
74,1997,FRAM,8,SE,0,1,1,NA,NA,NA
74,1997,CESC,9,SE,0,1,1,NA,NA,NA
74,1997,CESC,10,SE,0,1,1,NA,NA,NA
74,1997,FRAM,11,SP,0,1,2,NA,NA,NA
74,1997,CESC,12,SE,0,1,1,NA,NA,NA
74,1997,CESC,13,SE,0,1,1,NA,NA,NA
74,1997,QURU,14,SE,0,1,1,NA,NA,NA
74,1997,CESC,15,SE,0,1,1,NA,NA,NA
74,1997,CESC,16,SP,0,2,1,NA,NA,NA
74,1997,CESC,17,SE,0,1,1,NA,NA,NA
74,1997,CESC,18,SE,0,1,1,NA,NA,NA
75,1997,ACSA,1,SP,0,1,4,NA,NA,NA
75,1997,ACSA,1,SP,0,1,5,NA,NA,NA
75,1997,ACSA,1,SP,0,2,6,NA,NA,NA
75,1997,CESC,2,SE,0,1,1,NA,NA,NA
75,1997,CESC,3,SE,0,1,1,NA,NA,NA
75,1997,CESC,4,SE,0,1,4,NA,NA,NA
75,1997,FRAM,5,SP,0,1,5,NA,NA,NA
75,1997,ACRU,6,SP,0,1,5,NA,NA,NA
75,1997,CESC,7,SE,0,1,1,NA,NA,NA
75,1997,CESC,8,SE,0,1,1,NA,NA,NA
75,1997,CESC,9,SE,0,1,1,NA,NA,NA
75,1997,CESC,10,SE,0,1,1,NA,NA,NA
75,1997,CESC,11,SE,0,1,1,NA,NA,NA
75,1997,CESC,12,SE,0,1,1,NA,NA,NA
75,1997,FRAM,13,SE,0,1,1,NA,NA,NA
81,1997,QURU,1,SE,0,1,1,NA,NA,NA
81,1997,LO,2,SP,0,4,3,NA,NA,NA
81,1997,LO,2,SP,0,3,4,NA,NA,NA
81,1997,LO,3,SP,0,2,2,NA,NA,NA
81,1997,LO,3,SP,0,7,3,NA,NA,NA
81,1997,LO,3,SP,0,3,4,NA,NA,NA
81,1997,LO,4,SP,0,1,3,NA,NA,NA
81,1997,LO,5,SP,0,5,3,NA,NA,NA
81,1997,LO,6,SP,0,1,2,NA,NA,NA
81,1997,LO,6,SP,0,2,3,NA,NA,NA
81,1997,LO,7,SP,0,2,3,NA,NA,NA
81,1997,LO,7,SP,0,1,4,NA,NA,NA
81,1997,LO,8,SP,0,4,3,NA,NA,NA
81,1997,LO,8,SP,0,4,4,NA,NA,NA
81,1997,LO,9,SP,0,3,3,NA,NA,NA
81,1997,LO,9,SP,0,1,4,NA,NA,NA
81,1997,LO,10,SP,0,2,3,NA,NA,NA
81,1997,LO,11,SP,0,1,4,NA,NA,NA
81,1997,LO,11,SP,0,2,5,NA,NA,NA
82,1997,QURU,1,SE,0,1,4,NA,NA,NA
82,1997,PRSE,2,SE,0,1,3,NA,NA,NA
82,1997,LO,3,SP,0,1,1,NA,NA,NA
82,1997,LO,3,SP,0,4,2,NA,NA,NA
82,1997,LO,3,SP,0,3,3,NA,NA,NA
82,1997,LO,4,SP,0,2,2,NA,NA,NA
82,1997,LO,4,SP,0,1,3,NA,NA,NA
82,1997,LO,5,SP,0,1,3,NA,NA,NA
82,1997,FRAM,6,SP,0,1,4,NA,NA,NA
82,1997,FRAM,6,SP,0,1,5,NA,NA,NA
82,1997,LO,7,SP,0,3,3,NA,NA,NA
82,1997,LO,8,SP,0,1,2,NA,NA,NA
82,1997,LO,8,SP,0,1,3,NA,NA,NA
83,1997,POTR,1,SE,0,1,5,NA,NA,NA
83,1997,FRAM,2,SP,0,1,2,NA,NA,NA
83,1997,VIDE,3,SP,0,1,1,NA,NA,NA
83,1997,VIDE,3,SP,0,9,2,NA,NA,NA
83,1997,FRAM,4,SP,0,1,5,NA,NA,NA
83,1997,VIDE,5,SP,0,3,2,NA,NA,NA
83,1997,CESC,6,SE,0,1,1,NA,NA,NA
83,1997,CESC,7,SE,0,1,1,NA,NA,NA
83,1997,CESC,8,SP,0,3,1,NA,NA,NA
83,1997,CESC,8,SP,0,1,5,NA,NA,NA
83,1997,CESC,9,SE,0,1,1,NA,NA,NA
83,1997,CESC,10,SE,0,1,1,NA,NA,NA
83,1997,CESC,11,SE,0,1,1,NA,NA,NA
83,1997,CESC,12,SE,0,1,1,NA,NA,NA
83,1997,CESC,13,SE,0,1,1,NA,NA,NA
83,1997,CESC,14,SP,0,1,1,NA,NA,NA
83,1997,CESC,14,SP,0,1,5,NA,NA,NA
83,1997,LO,15,SP,0,2,1,NA,NA,NA
83,1997,LO,15,SP,0,1,2,NA,NA,NA
83,1997,LO,15,SP,0,5,3,NA,NA,NA
83,1997,LO,15,SP,0,1,4,NA,NA,NA
83,1997,FRAM,16,SP,0,2,5,NA,NA,NA
83,1997,ACRU,17,SE,0,1,4,NA,NA,NA
83,1997,CESC,18,SE,0,1,1,NA,NA,NA
83,1997,CESC,19,SE,0,1,1,NA,NA,NA
83,1997,CESC,20,SE,0,1,1,NA,NA,NA
83,1997,CESC,21,SE,0,1,1,NA,NA,NA
83,1997,CESC,22,SE,0,1,1,NA,NA,NA
83,1997,CESC,23,SE,0,1,1,NA,NA,NA
83,1997,CESC,24,SE,0,1,1,NA,NA,NA
83,1997,CESC,25,SE,0,1,1,NA,NA,NA
83,1997,FRAM,26,SE,0,1,1,NA,NA,NA
84,1997,CESC,1,SE,0,1,1,NA,NA,NA
84,1997,CESC,2,SP,0,2,1,NA,NA,NA
84,1997,CESC,3,SP,0,4,1,NA,NA,NA
84,1997,CESC,4,SP,0,3,1,NA,NA,NA
84,1997,CESC,5,SE,0,1,1,NA,NA,NA
84,1997,ACRU,6,SP,0,1,3,NA,NA,NA
84,1997,ACRU,6,SP,0,3,5,NA,NA,NA
84,1997,CESC,7,SE,0,1,1,NA,NA,NA
84,1997,CESC,8,SP,0,3,1,NA,NA,NA
84,1997,CESC,9,SE,0,1,1,NA,NA,NA
84,1997,CESC,10,SE,0,1,1,NA,NA,NA
84,1997,CESC,11,SP,0,2,1,NA,NA,NA
84,1997,CESC,12,SE,0,1,1,NA,NA,NA
84,1997,CESC,13,SP,0,2,1,NA,NA,NA
84,1997,CESC,14,SP,0,2,1,NA,NA,NA
84,1997,CESC,15,SE,0,1,1,NA,NA,NA
84,1997,CESC,16,SE,0,1,1,NA,NA,NA
84,1997,CESC,17,SE,0,1,1,NA,NA,NA
84,1997,FRAM,18,SE,0,1,2,NA,NA,NA
84,1997,CESC,19,SP,0,1,2,NA,NA,NA
84,1997,CESC,19,SP,0,2,3,NA,NA,NA
84,1997,CESC,19,SP,0,1,4,NA,NA,NA
84,1997,CESC,19,SP,0,1,5,NA,NA,NA
84,1997,CESC,20,SP,0,1,1,NA,NA,NA
84,1997,CESC,20,SP,0,1,2,NA,NA,NA
84,1997,FRAM,21,SP,0,1,5,NA,NA,NA
84,1997,CESC,22,SE,0,1,1,NA,NA,NA
84,1997,CESC,23,SE,0,1,1,NA,NA,NA
84,1997,FRAM,24,SP,0,1,5,NA,NA,NA
84,1997,CESC,25,SE,0,1,1,NA,NA,NA
84,1997,CESC,26,SE,0,1,1,NA,NA,NA
84,1997,CESC,27,SE,0,1,1,NA,NA,NA
84,1997,CESC,28,SE,0,1,1,NA,NA,NA
85,1997,ACSA,1,SP,0,1,4,NA,NA,NA
85,1997,ACSA,1,SP,0,2,5,NA,NA,NA
85,1997,ACSA,1,SP,0,1,6,NA,NA,NA
85,1997,ACSA,1,SP,0,1,7,85-02,6.5,NA
85,1997,ACSA,1,SP,0,1,7,85-01,7.1,NA
85,1997,CESC,2,SE,0,1,1,NA,NA,NA
85,1997,CESC,3,SP,0,2,1,NA,NA,NA
85,1997,CESC,4,SP,0,2,1,NA,NA,NA
85,1997,CESC,5,SE,0,1,1,NA,NA,NA
85,1997,CESC,6,SE,0,1,1,NA,NA,NA
85,1997,CESC,7,SE,0,1,1,NA,NA,NA
85,1997,CESC,8,SE,0,1,1,NA,NA,NA
85,1997,ACRU,9,SE,0,1,4,NA,NA,NA
85,1997,CESC,10,SE,0,1,1,NA,NA,NA
85,1997,ACRU,11,SP,0,1,5,NA,NA,NA
85,1997,ACRU,11,SP,0,1,6,NA,NA,NA
85,1997,LO,12,SP,0,1,2,NA,NA,NA
85,1997,LO,12,SP,0,1,4,NA,NA,NA
85,1997,ACRU,13,SP,0,1,3,NA,NA,NA
85,1997,ACRU,13,SP,0,1,4,NA,NA,NA
85,1997,CESC,14,SP,0,1,1,NA,NA,NA
85,1997,CESC,14,SP,0,1,6,NA,NA,NA
85,1997,LO,15,SP,0,1,2,NA,NA,NA
85,1997,LO,15,SP,0,1,4,NA,NA,NA
85,1997,LO,16,SP,0,1,1,NA,NA,NA
85,1997,LO,16,SP,0,1,4,NA,NA,NA
85,1997,CESC,17,SE,0,1,1,NA,NA,NA
85,1997,CESC,18,SE,0,1,1,NA,NA,NA
85,1997,CESC,19,SE,0,1,3,NA,NA,NA
85,1997,ACRU,20,SP,0,1,4,NA,NA,NA
91,1997,FRAM,1,SE,0,1,3,NA,NA,NA
91,1997,FRAM,2,SE,0,1,1,NA,NA,NA
91,1997,NEMU,3,SP,0,2,2,NA,NA,NA
91,1997,NEMU,3,SP,0,2,3,NA,NA,NA
91,1997,NEMU,4,SP,0,1,1,NA,NA,NA
91,1997,NEMU,4,SP,0,3,3,NA,NA,NA
91,1997,NEMU,4,SP,0,1,4,NA,NA,NA
91,1997,FRAM,5,SE,0,1,1,NA,NA,NA
91,1997,LO,6,SE,0,1,1,NA,NA,NA
91,1997,LO,7,SE,0,1,1,NA,NA,NA
91,1997,QURU,8,SE,0,1,1,NA,NA,NA
92,1997,QURU,1,SE,0,1,1,NA,NA,NA
92,1997,NEMU,2,SP,0,1,1,NA,NA,NA
92,1997,NEMU,2,SP,0,4,2,NA,NA,NA
92,1997,NEMU,3,SP,0,1,2,NA,NA,NA
92,1997,NEMU,3,SP,0,2,3,NA,NA,NA
92,1997,LO,4,SE,0,1,1,NA,NA,NA
92,1997,FRAM,5,SE,0,1,1,NA,NA,NA
92,1997,FRAM,6,SP,0,2,5,NA,NA,NA
92,1997,LO,7,SE,0,1,1,NA,NA,NA
92,1997,FRAM,8,SP,0,1,3,NA,NA,NA
92,1997,FRAM,9,SP,0,1,5,NA,NA,NA
92,1997,FRAM,10,SP,0,1,3,NA,NA,NA
92,1997,FRAM,11,SE,0,1,1,NA,NA,NA
92,1997,FRAM,12,SE,0,1,1,NA,NA,NA
92,1997,FRAM,13,SE,0,1,1,NA,NA,NA
92,1997,FRAM,14,SE,0,1,1,NA,NA,NA
92,1997,FRAM,15,SE,0,1,1,NA,NA,NA
92,1997,FRAM,16,SE,0,1,1,NA,NA,NA
92,1997,FRAM,17,SE,0,1,1,NA,NA,NA
92,1997,FRAM,18,SE,0,1,1,NA,NA,NA
92,1997,FRAM,19,SE,0,1,1,NA,NA,NA
92,1997,FRAM,20,SE,0,1,1,NA,NA,NA
92,1997,FRAM,21,SE,0,1,1,NA,NA,NA
92,1997,FRAM,22,SE,0,1,1,NA,NA,NA
92,1997,FRAM,23,SE,0,1,1,NA,NA,NA
92,1997,FRAM,24,SE,0,1,1,NA,NA,NA
92,1997,FRAM,25,SE,0,1,1,NA,NA,NA
92,1997,FRAM,26,SE,0,1,1,NA,NA,NA
92,1997,FRAM,27,SE,0,1,1,NA,NA,NA
93,1997,CESC,1,SE,0,1,1,NA,NA,NA
93,1997,PRSE,2,SP,0,1,4,NA,NA,NA
93,1997,CESC,3,SP,0,2,4,NA,NA,NA
93,1997,CESC,4,SP,0,1,4,NA,NA,NA
93,1997,CESC,5,SP,0,2,4,NA,NA,NA
93,1997,QURU,6,SE,0,1,1,NA,NA,NA
93,1997,CESC,7,SE,0,1,1,NA,NA,NA
93,1997,ILVE,8,SP,0,2,3,NA,NA,NA
93,1997,FRAM,9,SE,0,1,1,NA,NA,NA
93,1997,CESC,10,SE,0,1,1,NA,NA,NA
93,1997,CESC,11,SP,0,2,1,NA,NA,NA
93,1997,ILVE,12,SP,0,1,2,NA,NA,NA
93,1997,ILVE,12,SP,0,4,3,NA,NA,NA
93,1997,FRAM,13,SE,0,1,1,NA,NA,NA
93,1997,PRSE,14,SP,0,1,2,NA,NA,NA
93,1997,FRAM,15,SP,0,1,2,NA,NA,NA
93,1997,CESC,16,SE,0,1,1,NA,NA,NA
93,1997,CESC,17,SP,0,1,1,NA,NA,NA
93,1997,CESC,17,SP,0,1,2,NA,NA,NA
93,1997,CESC,18,SE,0,1,1,NA,NA,NA
93,1997,FRAM,19,SE,0,1,2,NA,NA,NA
93,1997,CESC,20,SE,0,1,1,NA,NA,NA
94,1997,FRAM,1,SP,0,2,1,NA,NA,NA
94,1997,FRAM,2,SE,0,1,1,NA,NA,NA
94,1997,FRAM,3,SE,0,1,3,NA,NA,NA
94,1997,CESC,4,SE,0,1,3,NA,NA,NA
94,1997,CESC,5,SE,0,1,1,NA,NA,NA
94,1997,CESC,6,SP,0,2,1,NA,NA,NA
94,1997,FRAM,7,SP,0,1,5,NA,NA,NA
94,1997,FRAM,7,SP,0,1,6,NA,NA,NA
94,1997,FRAM,8,SP,0,1,4,NA,NA,NA
94,1997,FRAM,8,SP,0,1,5,NA,NA,NA
94,1997,CESC,9,SP,0,1,3,NA,NA,NA
94,1997,FRAM,10,SE,0,1,2,NA,NA,NA
94,1997,CESC,11,SE,0,1,1,NA,NA,NA
94,1997,FRAM,12,SP,0,2,5,NA,NA,NA
94,1997,CESC,13,SP,0,1,5,NA,NA,NA
94,1997,CESC,14,SE,0,1,1,NA,NA,NA
94,1997,ACRU,15,SP,0,1,5,NA,NA,NA
95,1997,CESC,1,SE,0,1,1,NA,NA,NA
95,1997,CESC,2,SE,0,1,1,NA,NA,NA
95,1997,ACRU,3,SE,0,1,3,NA,NA,NA
95,1997,CESC,4,SP,0,4,1,NA,NA,NA
95,1997,CESC,5,SE,0,1,1,NA,NA,NA
95,1997,PRSE,6,SP,0,1,5,NA,NA,NA
95,1997,CESC,7,SE,0,1,1,NA,NA,NA
95,1997,CESC,8,SP,0,1,1,NA,NA,NA
95,1997,CESC,8,SP,0,1,5,NA,NA,NA
95,1997,PRSE,9,SP,0,1,6,NA,NA,NA
95,1997,PRSE,10,SP,0,1,3,NA,NA,NA
95,1997,PRSE,10,SP,0,1,5,NA,NA,NA
95,1997,CESC,11,SE,0,1,1,NA,NA,NA
95,1997,QURU,12,SE,0,1,1,NA,NA,NA
95,1997,CESC,13,SE,0,1,1,NA,NA,NA
95,1997,CESC,14,SE,0,1,1,NA,NA,NA
101,1997,QURU,1,SE,0,1,1,NA,NA,NA
101,1997,FRAM,2,SE,0,1,4,NA,NA,NA
101,1997,FRAM,3,SP,0,1,5,NA,NA,NA
101,1997,ACRU,4,SP,0,1,5,NA,NA,NA
101,1997,PRSE,5,SP,0,3,5,NA,NA,NA
101,1997,NEMU,6,SP,0,2,2,NA,NA,NA
101,1997,FRAM,7,SE,0,1,1,NA,NA,NA
102,1997,QURU,1,SP,0,1,5,NA,NA,NA
102,1997,FRAM,2,SP,0,3,6,NA,NA,NA
102,1997,CESC,3,SP,0,1,1,NA,NA,NA
102,1997,CESC,3,SP,0,1,3,NA,NA,NA
102,1997,CESC,3,SP,0,1,4,NA,NA,NA
102,1997,PRSE,4,SP,0,1,1,NA,NA,NA
102,1997,FRAM,5,SP,0,1,3,NA,NA,NA
102,1997,FRAM,5,SP,0,1,5,NA,NA,NA
102,1997,CESC,6,SE,0,1,1,NA,NA,NA
102,1997,FRAM,7,SE,0,1,1,NA,NA,NA
102,1997,ACRU,8,SP,0,1,5,NA,NA,NA
103,1997,LO,1,SP,0,1,3,NA,NA,NA
103,1997,LO,1,SP,0,3,4,NA,NA,NA
103,1997,LO,2,SP,0,1,3,NA,NA,NA
103,1997,LO,2,SP,0,1,4,NA,NA,NA
103,1997,PRSE,3,SP,0,2,4,NA,NA,NA
103,1997,PRSE,3,SP,0,1,5,NA,NA,NA
103,1997,PRSE,3,SP,0,1,6,NA,NA,NA
104,1997,FRAM,1,SP,0,1,5,NA,NA,NA
104,1997,CESC,2,SE,0,1,3,NA,NA,NA
104,1997,CESC,3,SE,0,1,1,NA,NA,NA
104,1997,FRAM,4,SE,0,1,1,NA,NA,NA
104,1997,CESC,5,SE,0,1,1,NA,NA,NA
104,1997,CESC,6,SE,0,1,1,NA,NA,NA
104,1997,ACRU,7,SP,0,1,5,NA,NA,NA
104,1997,FRAM,8,SP,0,1,5,NA,NA,NA
104,1997,ACRU,9,SE,0,1,1,NA,NA,NA
104,1997,CESC,10,SE,0,1,1,NA,NA,NA
104,1997,FRAM,11,SP,0,1,5,NA,NA,NA
104,1997,FRAM,11,SP,0,2,6,NA,NA,NA
104,1997,CESC,12,SE,0,1,1,NA,NA,NA
104,1997,FRAM,13,SE,0,1,2,NA,NA,NA
104,1997,FRAM,14,SP,0,1,2,NA,NA,NA
104,1997,FRAM,14,SP,0,1,5,NA,NA,NA
104,1997,FRAM,15,SP,0,1,5,NA,NA,NA
104,1997,LO,16,SP,0,3,2,NA,NA,NA
104,1997,LO,16,SP,0,1,3,NA,NA,NA
104,1997,LO,16,SP,0,1,4,NA,NA,NA
104,1997,ACRU,17,SP,0,2,6,NA,NA,NA
104,1997,FRAM,18,SE,0,1,1,NA,NA,NA
104,1997,CESC,19,SE,0,1,1,NA,NA,NA
104,1997,FRAM,20,SP,0,1,5,NA,NA,NA
105,1997,ACRU,1,SP,0,2,1,NA,NA,NA
105,1997,ACRU,1,SP,0,2,5,NA,NA,NA
105,1997,ILVE,2,SP,0,1,2,NA,NA,NA
105,1997,ILVE,2,SP,0,3,4,NA,NA,NA
105,1997,ILVE,2,SP,0,2,5,NA,NA,NA
105,1997,ACRU,3,SP,0,1,3,NA,NA,NA
105,1997,FRAM,4,SP,0,1,4,NA,NA,NA
105,1997,ACRU,5,SP,0,2,5,NA,NA,NA
105,1997,FRAM,6,SP,0,1,5,NA,NA,NA
105,1997,ACRU,7,SP,0,2,4,NA,NA,NA
105,1997,PIST,8,SE,0,1,3,NA,NA,NA
105,1997,FRAM,9,SP,0,1,3,NA,NA,NA
105,1997,FRAM,10,SP,0,1,2,NA,NA,NA
11,1998,QURU,1,SE,0,1,1,NA,NA,NA
11,1998,VI,2,SE,0,1,1,NA,NA,NA
11,1998,LO,3,SP,0,1,2,NA,NA,NA
11,1998,LO,3,SP,0,3,3,NA,NA,NA
11,1998,LO,3,SP,0,4,4,NA,NA,NA
11,1998,FRAM,4,SE,0,1,5,NA,NA,NA
12,1998,QURU,1,SP,0,1,2,NA,NA,NA
12,1998,LO,2,SP,0,6,3,NA,NA,NA
12,1998,LO,2,SP,0,8,4,NA,NA,NA
12,1998,PRSE,3,SE,0,1,1,NA,NA,NA
12,1998,QURU,4,SE,0,1,1,NA,NA,NA
13,1998,VI,1,SP,0,1,6,NA,NA,NA
13,1998,LO,2,SP,0,2,2,NA,NA,NA
13,1998,LO,2,SP,0,1,4,NA,NA,NA
13,1998,LO,3,SP,0,3,4,NA,NA,NA
13,1998,LO,4,SP,0,3,3,NA,NA,NA
13,1998,VI,5,SP,0,1,4,NA,NA,NA
13,1998,LO,6,SP,0,1,3,NA,NA,NA
13,1998,LO,7,SP,0,1,2,NA,NA,NA
13,1998,LO,7,SP,0,1,3,NA,NA,NA
13,1998,LO,7,SP,0,1,4,NA,NA,NA
14,1998,FRAM,1,SP,0,1,6,NA,NA,NA
14,1998,VI,2,SE,0,1,1,NA,NA,NA
14,1998,QURU,3,SE,0,1,1,NA,NA,NA
14,1998,ACSA,4,SP,0,1,5,NA,NA,NA
14,1998,ACSA,4,SP,0,1,6,NA,NA,NA
14,1998,ACSA,5,SP,0,1,5,NA,NA,NA
14,1998,VI,6,SP,0,3,5,NA,NA,NA
14,1998,ACSA,7,SP,0,1,2,NA,NA,NA
14,1998,ACSA,7,SP,0,1,3,NA,NA,NA
14,1998,ACSA,7,SP,0,1,4,NA,NA,NA
14,1998,ACSA,7,SP,0,4,6,NA,NA,NA
14,1998,ACSA,7,SP,0,1,7,14-02,3.9,NA
14,1998,ACSA,7,SP,0,1,7,14-01,6.2,NA
14,1998,QURU,8,SE,0,1,2,NA,NA,NA
14,1998,PRSE,9,SE,0,1,5,NA,NA,NA
15,1998,ILVE,1,SP,0,2,2,NA,NA,NA
15,1998,ACRU,2,SE,0,1,4,NA,NA,NA
15,1998,ILVE,3,SP,0,1,1,NA,NA,NA
15,1998,FRAM,4,SP,0,1,1,NA,NA,NA
15,1998,FRAM,4,SP,0,1,5,NA,NA,NA
15,1998,FRAM,5,SP,0,1,1,NA,NA,NA
15,1998,LO,6,SP,0,7,4,NA,NA,NA
15,1998,LO,7,SP,0,2,3,NA,NA,NA
15,1998,LO,7,SP,0,6,4,NA,NA,NA
21,1998,ACRU,1,SP,0,1,5,NA,NA,NA
21,1998,FRAM,2,SE,0,1,4,NA,NA,NA
21,1998,FRAM,3,SP,0,1,4,NA,NA,NA
21,1998,FRAM,3,SP,0,1,6,NA,NA,NA
21,1998,VICA,4,SP,0,1,3,NA,NA,NA
21,1998,VICA,4,SP,0,4,4,NA,NA,NA
21,1998,VICA,5,SP,0,1,2,NA,NA,NA
21,1998,VICA,5,SP,0,2,4,NA,NA,NA
22,1998,FRAM,1,SE,0,1,3,NA,NA,NA
22,1998,QURU,2,SE,0,1,2,NA,NA,NA
22,1998,ACRU,3,SE,0,1,2,NA,NA,NA
22,1998,VI,4,SE,0,1,1,NA,NA,NA
22,1998,NEMU,5,SP,0,1,2,NA,NA,NA
22,1998,ACRU,6,SE,0,1,1,NA,NA,NA
23,1998,QURU,1,SE,0,1,1,NA,NA,NA
23,1998,ACRU,2,SP,0,2,4,NA,NA,NA
23,1998,ACRU,2,SP,0,1,5,NA,NA,NA
23,1998,ACRU,3,SP,0,1,1,NA,NA,NA
23,1998,QURU,4,SE,0,1,1,NA,NA,NA
24,1998,AM,1,SP,0,1,3,NA,NA,NA
24,1998,AM,1,SP,0,1,4,NA,NA,NA
24,1998,ACRU,2,SE,0,1,1,NA,NA,NA
25,1998,QURU,1,SE,0,1,1,NA,NA,NA
25,1998,ACRU,2,SE,0,1,1,NA,NA,NA
25,1998,ACRU,3,SP,0,1,4,NA,NA,NA
25,1998,ACRU,3,SP,0,2,5,NA,NA,NA
25,1998,ACRU,3,SP,0,1,7,25-01,6.8,NA
25,1998,ACRU,4,SP,0,1,3,NA,NA,NA
25,1998,ACRU,4,SP,0,1,5,NA,NA,NA
31,1998,FAGR,1,SE,0,1,2,NA,NA,NA
31,1998,FRAM,2,SE,0,1,2,NA,NA,NA
31,1998,VI,3,SE,0,1,1,NA,NA,NA
31,1998,FRAM,4,SE,0,1,4,NA,NA,NA
31,1998,LO,5,SP,0,2,2,NA,NA,NA
31,1998,LO,5,SP,0,2,3,NA,NA,NA
31,1998,LO,5,SP,0,2,4,NA,NA,NA
32,1998,QURU,1,SE,0,1,1,NA,NA,NA
32,1998,FRAM,2,SP,0,1,4,NA,NA,NA
32,1998,FRAM,2,SP,0,1,5,NA,NA,NA
32,1998,ILVE,3,SE,0,1,1,NA,NA,NA
32,1998,ACSA,4,SP,0,1,2,NA,NA,NA
32,1998,ACSA,4,SP,0,3,3,NA,NA,NA
32,1998,ACSA,4,SP,0,4,4,NA,NA,NA
32,1998,ACSA,4,SP,0,2,5,NA,NA,NA
32,1998,FRAM,5,SP,0,1,6,NA,NA,NA
32,1998,ACSA,6,SP,0,2,4,NA,NA,NA
32,1998,ACSA,6,SP,0,1,5,NA,NA,NA
32,1998,ACSA,6,SP,0,1,6,NA,NA,NA
32,1998,ACSA,6,SP,0,1,7,32-01,NA,NA
32,1998,ACSA,6,SP,0,1,7,32-02,NA,NA
32,1998,ACSA,7,SP,0,1,4,NA,NA,NA
32,1998,ACSA,7,SP,0,1,5,NA,NA,NA
33,1998,ACRU,1,SP,0,1,3,NA,NA,NA
33,1998,FRAM,2,SE,0,1,1,NA,NA,NA
33,1998,LO,3,SE,0,1,1,NA,NA,NA
33,1998,ILVE,4,SP,0,2,3,NA,NA,NA
33,1998,ILVE,4,SP,0,4,4,NA,NA,NA
33,1998,ILVE,5,SE,0,1,1,NA,NA,NA
33,1998,ACRU,6,SE,0,1,1,NA,NA,NA
33,1998,PRSE,7,SP,0,1,5,NA,NA,NA
