year,doy,hour,seq.day,pan.ppt,sd.pan,n.obs
2000,131,19:00,131.7917,107,46,7
2000,131,20:00,131.8333,100,56,5
2000,131,21:00,131.875,169,130,6
2000,131,22:00,131.9167,69,83,7
2000,131,23:00,131.9583,66,37,5
2000,132,00:00,132,80,53,6
2000,132,01:00,132.0417,82,40,7
2000,132,02:00,132.0833,50,57,5
2000,132,03:00,132.125,72,49,6
2000,132,04:00,132.1667,73,38,7
2000,132,05:00,132.2083,112,50,5
2000,132,06:00,132.25,105,92,6
2000,132,07:00,132.2917,51,44,7
2000,132,08:00,132.3333,90,24,5
2000,132,09:00,132.375,75,49,6
2000,132,10:00,132.4167,170,95,7
2000,132,11:00,132.4583,237,84,5
2000,132,13:00,132.5417,278,41,3
2000,132,14:00,132.5833,225,53,5
2000,132,15:00,132.625,244,81,6
2000,132,16:00,132.6667,309,82,7
2000,132,17:00,132.7083,297,76,5
2000,132,18:00,132.75,256,77,6
2000,132,19:00,132.7917,195,93,7
2000,132,20:00,132.8333,295,122,5
2000,132,21:00,132.875,262,87,6
2000,132,22:00,132.9167,256,98,7
2000,132,23:00,132.9583,213,73,5
2000,133,00:00,133,218,145,6
2000,133,01:00,133.0417,217,34,7
2000,133,02:00,133.0833,209,73,5
2000,133,03:00,133.125,248,97,6
2000,133,04:00,133.1667,218,47,7
2000,133,05:00,133.2083,217,72,5
2000,133,06:00,133.25,252,81,6
2000,133,07:00,133.2917,272,148,7
2000,133,08:00,133.3333,323,66,5
2000,133,09:00,133.375,405,106,6
2000,133,10:00,133.4167,411,88,7
2000,133,11:00,133.4583,610,114,5
2000,133,12:00,133.5,518,61,6
2000,133,13:00,133.5417,529,90,7
2000,133,14:00,133.5833,535,103,5
2000,133,15:00,133.625,794,107,6
2000,133,16:00,133.6667,1056,191,7
2000,133,17:00,133.7083,1061,99,5
2000,133,18:00,133.75,919,61,6
2000,133,19:00,133.7917,834,46,7
2000,133,20:00,133.8333,749,84,5
2000,133,21:00,133.875,667,77,6
2000,133,22:00,133.9167,604,82,7
2000,133,23:00,133.9583,527,85,5
2000,134,00:00,134,567,43,6
2000,134,01:00,134.0417,539,86,7
2000,134,02:00,134.0833,452,55,5
2000,134,03:00,134.125,381,81,6
2000,134,04:00,134.1667,403,164,7
2000,134,05:00,134.2083,429,144,5
2000,134,06:00,134.25,328,131,6
2000,134,07:00,134.2917,497,137,7
2000,134,08:00,134.3333,428,78,5
2000,134,09:00,134.375,352,65,6
2000,134,10:00,134.4167,413,60,7
2000,134,11:00,134.4583,368,57,5
2000,134,12:00,134.5,421,126,6
2000,134,13:00,134.5417,371,55,7
2000,134,14:00,134.5833,388,46,5
2000,134,15:00,134.625,353,70,6
2000,134,16:00,134.6667,325,64,7
2000,134,17:00,134.7083,327,57,5
2000,134,18:00,134.75,332,73,6
2000,134,19:00,134.7917,248,121,7
2000,134,20:00,134.8333,229,87,5
2000,134,21:00,134.875,184,51,6
2000,134,22:00,134.9167,217,103,7
2000,134,23:00,134.9583,199,129,5
2000,135,00:00,135,177,95,6
2000,135,01:00,135.0417,215,121,7
2000,135,02:00,135.0833,218,25,5
2000,135,03:00,135.125,394,68,6
2000,135,04:00,135.1667,415,47,7
2000,135,05:00,135.2083,423,85,5
2000,135,06:00,135.25,432,45,6
2000,135,07:00,135.2917,411,115,7
2000,135,08:00,135.3333,498,88,5
2000,135,09:00,135.375,474,27,6
2000,135,10:00,135.4167,439,101,7
2000,135,11:00,135.4583,512,76,5
2000,135,12:00,135.5,465,86,6
2000,135,13:00,135.5417,517,111,7
2000,135,14:00,135.5833,556,114,5
2000,135,15:00,135.625,722,89,6
2000,135,16:00,135.6667,786,78,7
2000,135,17:00,135.7083,715,126,5
2000,135,18:00,135.75,776,74,6
2000,135,19:00,135.7917,820,88,7
2000,135,20:00,135.8333,726,33,5
2000,135,21:00,135.875,705,41,6
2000,135,22:00,135.9167,620,78,7
2000,135,23:00,135.9583,619,152,5
2000,136,00:00,136,478,63,6
2000,136,01:00,136.0417,364,81,7
2000,136,02:00,136.0833,329,61,5
2000,136,03:00,136.125,394,92,6
2000,136,04:00,136.1667,324,108,7
2000,136,05:00,136.2083,364,69,5
2000,136,06:00,136.25,460,81,6
2000,136,07:00,136.2917,406,89,7
2000,136,08:00,136.3333,476,62,5
2000,136,09:00,136.375,437,47,6
2000,136,10:00,136.4167,390,90,7
2000,136,11:00,136.4583,419,150,5
2000,136,12:00,136.5,509,134,6
2000,136,13:00,136.5417,541,92,7
2000,136,14:00,136.5833,608,144,5
2000,136,15:00,136.625,517,211,6
2000,136,16:00,136.6667,612,135,7
2000,136,17:00,136.7083,531,79,5
2000,136,18:00,136.75,608,62,6
2000,136,19:00,136.7917,458,120,7
2000,136,20:00,136.8333,443,92,5
2000,136,21:00,136.875,437,105,6
2000,136,22:00,136.9167,340,64,7
2000,136,23:00,136.9583,404,77,5
2000,137,00:00,137,383,179,6
2000,137,01:00,137.0417,327,67,7
2000,137,02:00,137.0833,354,73,5
2000,137,03:00,137.125,362,47,6
2000,137,04:00,137.1667,362,59,7
2000,137,05:00,137.2083,465,194,5
2000,137,06:00,137.25,421,141,6
2000,137,07:00,137.2917,426,45,7
2000,137,08:00,137.3333,490,114,5
2000,137,09:00,137.375,382,84,6
2000,137,10:00,137.4167,387,104,6
2000,137,11:00,137.4583,479,138,4
2000,137,12:00,137.5,531,63,6
2000,137,13:00,137.5417,355,92,7
2000,137,14:00,137.5833,380,28,5
2000,137,15:00,137.625,456,119,6
2000,137,16:00,137.6667,512,119,7
2000,137,17:00,137.7083,584,106,5
2000,137,18:00,137.75,559,134,6
2000,137,19:00,137.7917,616,121,7
2000,137,20:00,137.8333,552,49,5
2000,137,21:00,137.875,573,43,6
2000,137,22:00,137.9167,712,139,7
2000,137,23:00,137.9583,734,33,5
2000,138,00:00,138,710,125,6
2000,138,01:00,138.0417,602,54,7
2000,138,02:00,138.0833,738,73,5
2000,138,03:00,138.125,755,113,6
2000,138,04:00,138.1667,773,93,7
2000,138,05:00,138.2083,727,58,5
2000,138,06:00,138.25,680,33,6
2000,138,07:00,138.2917,678,53,7
2000,138,08:00,138.3333,661,87,5
2000,138,09:00,138.375,719,86,6
2000,138,10:00,138.4167,669,81,7
2000,138,11:00,138.4583,732,137,5
2000,138,12:00,138.5,866,134,6
2000,138,13:00,138.5417,1081,138,7
2000,138,14:00,138.5833,1279,83,5
2000,138,15:00,138.625,1393,111,6
2000,138,16:00,138.6667,1477,177,7
2000,138,17:00,138.7083,1482,161,5
2000,138,18:00,138.75,1589,142,6
2000,138,19:00,138.7917,1610,78,7
2000,138,20:00,138.8333,1421,116,5
2000,138,21:00,138.875,989,198,6
2000,138,22:00,138.9167,800,136,7
2000,138,23:00,138.9583,622,96,5
2000,139,00:00,139,635,83,6
2000,139,01:00,139.0417,542,98,7
2000,139,02:00,139.0833,449,50,5
2000,139,03:00,139.125,478,120,6
2000,139,04:00,139.1667,525,61,7
2000,139,05:00,139.2083,567,118,5
2000,139,06:00,139.25,558,33,6
2000,139,07:00,139.2917,524,105,7
2000,139,08:00,139.3333,467,23,5
2000,139,09:00,139.375,544,120,6
2000,139,10:00,139.4167,875,146,7
2000,139,11:00,139.4583,1052,79,5
2000,139,12:00,139.5,1153,75,6
2000,139,13:00,139.5417,1114,84,7
2000,139,14:00,139.5833,1050,149,5
2000,139,15:00,139.625,1249,106,6
2000,139,16:00,139.6667,1340,118,7
2000,139,17:00,139.7083,1262,57,5
2000,139,18:00,139.75,1164,99,6
2000,139,19:00,139.7917,1008,101,7
2000,139,20:00,139.8333,869,171,5
2000,139,21:00,139.875,922,101,6
2000,139,22:00,139.9167,777,128,7
2000,139,23:00,139.9583,736,121,5
2000,140,00:00,140,633,51,6
2000,140,01:00,140.0417,550,179,7
2000,140,02:00,140.0833,295,50,5
2000,140,03:00,140.125,214,97,6
2000,140,04:00,140.1667,207,81,7
2000,140,05:00,140.2083,203,89,5
2000,140,06:00,140.25,118,61,6
2000,140,07:00,140.2917,118,75,7
2000,140,08:00,140.3333,167,57,5
2000,140,09:00,140.375,183,64,6
2000,140,10:00,140.4167,189,44,7
2000,140,11:00,140.4583,200,142,5
2000,140,12:00,140.5,251,67,6
2000,140,13:00,140.5417,218,35,7
2000,140,14:00,140.5833,223,71,5
2000,140,15:00,140.625,249,37,6
2000,140,16:00,140.6667,211,42,7
2000,140,17:00,140.7083,229,57,5
2000,140,18:00,140.75,267,112,6
2000,140,19:00,140.7917,170,64,7
2000,140,20:00,140.8333,163,30,5
2000,140,21:00,140.875,201,53,6
2000,140,22:00,140.9167,170,49,7
2000,140,23:00,140.9583,180,48,5
2000,141,00:00,141,169,40,6
2000,141,01:00,141.0417,175,38,7
2000,141,02:00,141.0833,211,62,5
2000,141,03:00,141.125,235,23,6
2000,141,04:00,141.1667,198,33,7
2000,141,05:00,141.2083,249,35,5
2000,141,06:00,141.25,219,102,6
2000,141,07:00,141.2917,238,80,7
2000,141,08:00,141.3333,314,28,5
2000,141,09:00,141.375,309,44,6
2000,141,10:00,141.4167,295,108,7
2000,141,11:00,141.4583,366,173,5
2000,141,12:00,141.5,449,25,6
2000,141,13:00,141.5417,543,71,7
2000,141,14:00,141.5833,552,55,5
2000,141,15:00,141.625,444,94,6
2000,141,16:00,141.6667,442,118,7
2000,141,17:00,141.7083,518,81,5
2000,141,18:00,141.75,375,65,6
2000,141,19:00,141.7917,355,83,7
2000,141,20:00,141.8333,326,36,5
2000,141,21:00,141.875,309,101,6
2000,141,22:00,141.9167,306,64,7
2000,141,23:00,141.9583,243,44,5
2000,142,00:00,142,283,127,6
2000,142,01:00,142.0417,198,27,7
2000,142,02:00,142.0833,128,69,5
2000,142,03:00,142.125,198,152,6
2000,142,04:00,142.1667,151,86,7
2000,142,05:00,142.2083,188,58,5
2000,142,06:00,142.25,102,61,6
2000,142,07:00,142.2917,175,42,7
2000,142,08:00,142.3333,179,106,5
2000,142,09:00,142.375,210,50,6
2000,142,10:00,142.4167,212,77,6
2000,142,11:00,142.4583,252,18,5
2000,142,12:00,142.5,254,65,6
2000,142,13:00,142.5417,257,108,7
2000,142,14:00,142.5833,291,41,5
2000,142,15:00,142.625,264,112,6
2000,142,16:00,142.6667,237,67,7
2000,142,17:00,142.7083,294,85,5
2000,142,18:00,142.75,222,26,6
2000,142,19:00,142.7917,210,68,7
2000,142,20:00,142.8333,265,44,5
2000,142,21:00,142.875,292,47,6
2000,142,22:00,142.9167,332,37,7
2000,142,23:00,142.9583,287,96,5
2000,143,00:00,143,264,75,6
2000,143,01:00,143.0417,197,54,7
2000,143,02:00,143.0833,210,41,5
2000,143,03:00,143.125,167,39,6
2000,143,04:00,143.1667,200,45,6
2000,143,05:00,143.2083,161,8,5
2000,143,06:00,143.25,163,54,6
2000,143,07:00,143.2917,173,57,7
2000,143,08:00,143.3333,208,99,5
2000,143,09:00,143.375,363,65,6
2000,143,10:00,143.4167,480,151,7
2000,143,11:00,143.4583,357,100,5
2000,143,12:00,143.5,309,76,6
2000,143,13:00,143.5417,353,80,7
2000,143,14:00,143.5833,394,77,5
2000,143,15:00,143.625,517,107,6
2000,143,16:00,143.6667,662,80,7
2000,143,17:00,143.7083,564,75,5
2000,143,18:00,143.75,501,48,6
2000,143,19:00,143.7917,480,92,7
2000,143,20:00,143.8333,417,113,5
2000,143,21:00,143.875,322,106,6
2000,143,22:00,143.9167,252,93,7
2000,143,23:00,143.9583,270,42,5
2000,144,00:00,144,187,83,6
2000,144,01:00,144.0417,222,84,7
2000,144,02:00,144.0833,253,45,5
2000,144,03:00,144.125,202,88,6
2000,144,04:00,144.1667,172,85,7
2000,144,05:00,144.2083,111,100,5
2000,144,06:00,144.25,238,43,6
2000,144,07:00,144.2917,185,35,7
2000,144,08:00,144.3333,128,77,5
2000,144,09:00,144.375,198,38,6
2000,144,10:00,144.4167,496,162,7
2000,144,11:00,144.4583,648,67,5
2000,144,12:00,144.5,696,85,6
2000,144,13:00,144.5417,920,195,7
2000,144,14:00,144.5833,1234,112,5
2000,144,15:00,144.625,1315,105,6
2000,144,16:00,144.6667,1353,130,7
2000,144,17:00,144.7083,1231,151,5
2000,144,18:00,144.75,1106,79,6
2000,144,19:00,144.7917,946,170,7
2000,144,20:00,144.8333,865,58,5
2000,144,21:00,144.875,791,150,6
2000,144,22:00,144.9167,776,72,7
2000,144,23:00,144.9583,751,59,5
2000,145,00:00,145,658,85,6
2000,145,01:00,145.0417,508,54,7
2000,145,02:00,145.0833,391,81,5
2000,145,03:00,145.125,290,46,6
2000,145,04:00,145.1667,169,92,7
2000,145,05:00,145.2083,155,85,5
2000,145,06:00,145.25,188,62,6
2000,145,07:00,145.2917,119,54,7
2000,145,08:00,145.3333,141,37,5
2000,145,09:00,145.375,152,34,6
2000,145,10:00,145.4167,115,82,7
2000,145,11:00,145.4583,348,73,5
2000,145,12:00,145.5,394,104,6
2000,145,13:00,145.5417,611,130,7
2000,146,14:00,146.5833,397,NA,1
2000,146,15:00,146.625,388,98,6
2000,146,16:00,146.6667,317,74,7
2000,146,17:00,146.7083,410,134,5
2000,146,18:00,146.75,441,91,6
2000,146,19:00,146.7917,389,126,7
2000,146,20:00,146.8333,363,31,5
2000,146,21:00,146.875,382,45,6
2000,146,22:00,146.9167,227,309,7
2000,146,23:00,146.9583,244,169,5
2000,147,00:00,147,354,103,6
2000,147,01:00,147.0417,230,35,7
2000,147,02:00,147.0833,156,60,5
2000,147,03:00,147.125,156,91,6
2000,147,04:00,147.1667,65,161,7
2000,147,05:00,147.2083,89,152,5
2000,147,06:00,147.25,79,180,6
2000,147,07:00,147.2917,126,68,7
2000,147,08:00,147.3333,23,142,5
2000,147,09:00,147.375,176,182,6
2000,147,10:00,147.4167,212,53,7
2000,147,11:00,147.4583,186,45,5
2000,147,12:00,147.5,267,122,6
2000,147,13:00,147.5417,262,75,7
2000,147,14:00,147.5833,320,38,5
2000,147,15:00,147.625,402,176,6
2000,147,16:00,147.6667,393,149,7
2000,147,17:00,147.7083,382,34,5
2000,147,18:00,147.75,401,127,6
2000,147,19:00,147.7917,403,96,7
2000,147,20:00,147.8333,357,41,5
2000,147,21:00,147.875,302,27,6
2000,147,22:00,147.9167,282,26,7
2000,147,23:00,147.9583,307,88,5
2000,148,00:00,148,276,19,6
2000,148,01:00,148.0417,407,96,7
2000,148,02:00,148.0833,323,90,5
2000,148,03:00,148.125,306,47,6
2000,148,04:00,148.1667,230,185,7
2000,148,05:00,148.2083,327,46,5
2000,148,06:00,148.25,318,84,6
2000,148,07:00,148.2917,370,77,7
2000,148,08:00,148.3333,321,34,5
2000,148,09:00,148.375,228,173,6
2000,148,10:00,148.4167,316,76,7
2000,148,11:00,148.4583,391,173,5
2000,148,12:00,148.5,417,143,6
2000,148,13:00,148.5417,401,142,7
2000,148,14:00,148.5833,469,122,5
2000,148,15:00,148.625,477,99,6
2000,148,16:00,148.6667,514,115,7
2000,148,17:00,148.7083,456,106,5
2000,148,18:00,148.75,441,103,6
2000,148,19:00,148.7917,366,82,7
2000,148,20:00,148.8333,212,159,5
2000,148,21:00,148.875,177,210,6
2000,148,22:00,148.9167,129,202,7
2000,148,23:00,148.9583,140,186,5
2000,149,00:00,149,188,48,6
2000,149,01:00,149.0417,162,82,7
2000,149,02:00,149.0833,196,91,5
2000,149,03:00,149.125,187,91,6
2000,149,04:00,149.1667,149,178,7
2000,149,05:00,149.2083,171,34,5
2000,149,06:00,149.25,137,29,6
2000,149,07:00,149.2917,49,85,6
2000,149,08:00,149.3333,128,21,5
2000,149,09:00,149.375,121,48,6
2000,149,10:00,149.4167,71,105,7
2000,149,11:00,149.4583,78,147,5
2000,149,12:00,149.5,128,107,6
2000,149,13:00,149.5417,115,238,7
2000,149,14:00,149.5833,131,232,5
2000,149,15:00,149.625,164,158,6
2000,149,16:00,149.6667,76,183,7
2000,149,17:00,149.7083,121,177,5
2000,149,18:00,149.75,145,127,6
2000,149,19:00,149.7917,157,135,7
2000,149,20:00,149.8333,-3,260,5
2000,149,21:00,149.875,284,78,6
2000,149,22:00,149.9167,300,47,7
2000,149,23:00,149.9583,155,194,5
2000,150,00:00,150,132,144,6
2000,150,01:00,150.0417,159,90,7
2000,150,02:00,150.0833,28,130,5
2000,150,03:00,150.125,57,148,6
2000,150,04:00,150.1667,81,117,7
2000,150,05:00,150.2083,140,78,5
2000,150,06:00,150.25,210,93,6
2000,150,07:00,150.2917,87,103,7
2000,150,08:00,150.3333,52,119,5
2000,150,09:00,150.375,140,34,6
2000,150,10:00,150.4167,278,138,7
2000,150,11:00,150.4583,175,12,5
2000,150,12:00,150.5,177,190,6
2000,150,13:00,150.5417,226,35,7
2000,150,14:00,150.5833,219,209,5
2000,150,15:00,150.625,415,168,6
2000,150,16:00,150.6667,395,77,7
2000,150,17:00,150.7083,346,89,5
2000,150,18:00,150.75,159,139,6
2000,150,19:00,150.7917,200,93,7
2000,150,20:00,150.8333,115,155,5
2000,150,21:00,150.875,94,137,6
2000,150,22:00,150.9167,183,85,7
2000,150,23:00,150.9583,151,138,5
2000,151,00:00,151,51,55,6
2000,151,01:00,151.0417,61,14,7
2000,151,02:00,151.0833,74,58,4
2000,151,03:00,151.125,59,63,6
2000,151,04:00,151.1667,132,119,6
2000,151,05:00,151.2083,11,108,5
2000,151,06:00,151.25,116,53,6
2000,151,07:00,151.2917,129,95,7
2000,151,08:00,151.3333,207,224,5
2000,151,09:00,151.375,213,36,6
2000,151,10:00,151.4167,317,130,7
2000,151,11:00,151.4583,273,77,5
2000,151,12:00,151.5,346,133,6
2000,151,13:00,151.5417,408,145,7
2000,151,14:00,151.5833,414,141,5
2000,151,15:00,151.625,319,46,6
2000,151,16:00,151.6667,331,72,7
2000,151,17:00,151.7083,254,168,5
2000,151,18:00,151.75,387,93,6
2000,151,19:00,151.7917,365,87,7
2000,151,20:00,151.8333,398,37,5
2000,151,21:00,151.875,344,226,6
2000,151,22:00,151.9167,294,227,7
2000,151,23:00,151.9583,343,164,5
2000,152,00:00,152,280,41,6
2000,152,01:00,152.0417,212,78,7
2000,152,02:00,152.0833,194,46,5
2000,152,03:00,152.125,172,29,6
2000,152,04:00,152.1667,123,120,7
2000,152,05:00,152.2083,130,67,5
2000,152,06:00,152.25,156,29,6
2000,152,07:00,152.2917,135,117,7
2000,152,08:00,152.3333,146,36,5
2000,152,09:00,152.375,133,76,6
2000,152,10:00,152.4167,153,156,7
2000,152,11:00,152.4583,191,238,5
2000,152,12:00,152.5,476,83,6
2000,152,13:00,152.5417,517,136,7
2000,152,14:00,152.5833,504,115,5
2000,152,15:00,152.625,645,159,6
2000,152,16:00,152.6667,653,111,7
2000,152,17:00,152.7083,422,79,5
2000,152,18:00,152.75,383,90,6
2000,152,19:00,152.7917,387,157,7
2000,152,20:00,152.8333,585,88,5
2000,152,21:00,152.875,687,133,6
2000,152,22:00,152.9167,766,63,7
2000,152,23:00,152.9583,886,69,5
2000,153,00:00,153,865,92,6
2000,153,01:00,153.0417,759,104,7
2000,153,02:00,153.0833,705,111,5
2000,153,03:00,153.125,714,77,6
2000,153,04:00,153.1667,650,161,7
2000,153,05:00,153.2083,639,87,5
2000,153,06:00,153.25,594,52,6
2000,153,07:00,153.2917,665,59,7
2000,153,08:00,153.3333,980,125,5
2000,153,09:00,153.375,1111,49,6
2000,153,10:00,153.4167,1403,77,7
2000,153,11:00,153.4583,1263,78,5
2000,153,12:00,153.5,1157,47,6
2000,153,13:00,153.5417,1000,77,7
2000,153,14:00,153.5833,888,58,5
2000,153,15:00,153.625,749,87,6
2000,153,16:00,153.6667,618,60,7
2000,153,17:00,153.7083,690,24,5
2000,153,18:00,153.75,554,57,6
2000,153,19:00,153.7917,631,113,7
2000,153,20:00,153.8333,632,70,5
2000,153,21:00,153.875,674,126,6
2000,153,22:00,153.9167,567,92,7
2000,153,23:00,153.9583,494,122,5
2000,154,00:00,154,499,125,6
2000,154,01:00,154.0417,475,52,7
2000,154,02:00,154.0833,385,121,5
2000,154,03:00,154.125,350,82,6
2000,154,04:00,154.1667,308,52,7
2000,154,05:00,154.2083,388,75,5
2000,154,06:00,154.25,346,103,6
2000,154,07:00,154.2917,350,73,7
2000,154,08:00,154.3333,477,116,5
2000,154,09:00,154.375,488,50,6
2000,154,10:00,154.4167,886,191,7
2000,154,11:00,154.4583,1121,54,5
2000,154,12:00,154.5,1374,108,4
2000,175,13:00,175.5417,347,30,4
2000,175,14:00,175.5833,322,47,3
2000,175,15:00,175.625,310,32,6
2000,175,16:00,175.6667,293,31,7
2000,175,17:00,175.7083,266,31,5
2000,175,18:00,175.75,248,39,6
2000,175,19:00,175.7917,237,26,7
2000,175,20:00,175.8333,277,49,5
2000,175,21:00,175.875,260,28,6
2000,175,22:00,175.9167,250,81,7
2000,175,23:00,175.9583,229,82,5
2000,176,00:00,176,192,87,6
2000,176,01:00,176.0417,189,98,7
2000,176,02:00,176.0833,161,111,5
2000,176,03:00,176.125,119,125,6
2000,176,04:00,176.1667,188,47,7
2000,176,05:00,176.2083,182,34,5
2000,176,06:00,176.25,211,74,6
2000,176,07:00,176.2917,204,73,7
2000,176,08:00,176.3333,224,32,5
2000,176,09:00,176.375,332,68,6
2000,176,10:00,176.4167,308,31,7
2000,176,11:00,176.4583,249,20,5
2000,176,12:00,176.5,232,54,6
2000,176,13:00,176.5417,269,50,7
2000,176,14:00,176.5833,335,79,5
2000,176,15:00,176.625,456,105,6
2000,176,16:00,176.6667,798,120,7
2000,176,17:00,176.7083,1082,60,5
2000,176,18:00,176.75,822,75,6
2000,176,19:00,176.7917,747,43,7
2000,176,20:00,176.8333,970,179,5
2000,176,21:00,176.875,1018,41,6
2000,176,22:00,176.9167,761,50,7
2000,176,23:00,176.9583,601,91,5
2000,177,00:00,177,433,94,6
2000,177,01:00,177.0417,350,76,7
2000,177,02:00,177.0833,259,72,5
2000,177,03:00,177.125,171,78,6
2000,177,04:00,177.1667,113,60,7
2000,177,05:00,177.2083,146,51,5
2000,177,06:00,177.25,103,37,6
2000,177,07:00,177.2917,132,66,7
2000,177,08:00,177.3333,132,28,5
2000,177,09:00,177.375,304,65,6
2000,177,10:00,177.4167,484,70,7
2000,177,11:00,177.4583,672,10,5
2000,177,12:00,177.5,758,39,6
2000,177,13:00,177.5417,812,28,7
2000,177,14:00,177.5833,808,47,5
2000,177,15:00,177.625,707,44,6
2000,177,16:00,177.6667,645,16,7
2000,177,17:00,177.7083,438,29,5
2000,177,18:00,177.75,355,46,6
2000,177,19:00,177.7917,247,42,7
2000,177,20:00,177.8333,212,28,5
2000,177,21:00,177.875,175,37,6
2000,177,22:00,177.9167,205,41,7
2000,177,23:00,177.9583,275,39,5
2000,178,00:00,178,307,48,6
2000,178,01:00,178.0417,118,55,7
2000,178,02:00,178.0833,34,58,5
2000,178,03:00,178.125,83,21,6
2000,178,04:00,178.1667,29,42,7
2000,178,05:00,178.2083,69,67,5
2000,178,06:00,178.25,97,83,6
2000,178,07:00,178.2917,253,62,7
2000,178,08:00,178.3333,313,30,5
2000,178,09:00,178.375,310,21,6
2000,178,10:00,178.4167,386,51,7
2000,178,11:00,178.4583,381,39,5
2000,178,12:00,178.5,641,128,6
2000,178,13:00,178.5417,915,101,7
2000,178,14:00,178.5833,1067,28,5
2000,178,15:00,178.625,1048,26,6
2000,178,16:00,178.6667,954,50,7
2000,178,17:00,178.7083,1101,167,5
2000,178,18:00,178.75,827,132,5
2000,178,19:00,178.7917,838,102,7
2000,178,20:00,178.8333,1313,166,5
2000,178,21:00,178.875,1040,128,6
2000,178,22:00,178.9167,735,91,7
2000,178,23:00,178.9583,522,33,5
2000,179,00:00,179,512,27,6
2000,179,01:00,179.0417,529,48,7
2000,179,02:00,179.0833,466,26,5
2000,179,03:00,179.125,475,46,5
2000,179,04:00,179.1667,481,34,7
2000,179,05:00,179.2083,510,62,5
2000,179,06:00,179.25,480,37,6
2000,179,07:00,179.2917,666,45,7
2000,179,08:00,179.3333,718,43,5
2000,179,09:00,179.375,827,61,5
2000,181,12:00,181.5,1356,38,3
2000,181,13:00,181.5417,1399,68,6
2000,181,14:00,181.5833,1237,79,5
2000,181,15:00,181.625,1075,145,6
2000,181,16:00,181.6667,1120,194,7
2000,181,17:00,181.7083,1341,45,5
2000,181,18:00,181.75,1133,107,6
2000,181,19:00,181.7917,919,84,7
2000,181,20:00,181.8333,751,135,5
2000,181,21:00,181.875,657,97,6
2000,181,22:00,181.9167,666,55,7
2000,181,23:00,181.9583,657,29,5
2000,182,00:00,182,663,73,6
2000,182,01:00,182.0417,691,78,7
2000,182,02:00,182.0833,712,131,5
2000,182,03:00,182.125,631,78,6
2000,182,04:00,182.1667,510,79,7
