Year,Day_of_year,u,u*,wdir,PAR,Tair,daily_min_Tair,Tsoil,VPD,Measured_CO2_flux,Estimated_CO2_flux,Eddy_covariance_data_(D)_or_estimate_(E)
,,m/s,m/s,degrees,µmol_m-2_s-1,oC,oC,oC,kPa,µmol_m-2_s-1,µmol_m-2_s-1,
2001,128.81,1.86,0.4158536,213,125,15.83,0.39,7.9,13.52,-0.41,-0.41,D
2001,128.83,2.27,0.4794815,204,29,14.53,0.39,7.87,11.78,0.74,0.74,D
2001,128.85,2.04,0.442174,207,1,13.17,0.39,7.83,NA,2.1,2.1,D
2001,128.88,2.28,0.4411884,212,0,12.38,0.39,7.79,NA,1.73,1.73,D
2001,128.9,2.12,0.48356,214,0,11.5,0.39,7.76,NA,3.02,3.02,D
2001,128.92,1.9,0.3595552,212,0,10.56,0.39,7.72,NA,1.42,1.57,E
2001,128.94,2.23,0.4449411,210,0,10.05,0.39,7.68,NA,0.75,0.75,D
2001,128.96,2.48,0.5214266,216,0,9.75,0.39,7.64,NA,1.45,1.45,D
2001,128.98,2.2,0.4664665,220,0,8.98,0.39,7.62,NA,1.72,1.72,D
2001,129,2.37,0.5409516,224,0,8.5,0.39,7.59,NA,0.98,0.98,D
2001,129.02,2.03,0.4828324,216,0,7.93,5.32,7.55,NA,0.94,0.94,D
2001,129.04,2.05,0.4053413,220,0,7.41,5.32,7.51,NA,1.01,1.01,D
2001,129.06,2.13,0.5015146,218,0,7.06,5.32,7.45,NA,1.98,1.98,D
2001,129.08,1.97,0.5250947,218,0,6.77,5.32,7.39,NA,2.77,2.77,D
2001,129.1,1.9,0.524847,217,0,6.54,5.32,7.35,NA,2.83,2.83,D
2001,129.13,1.84,0.4372758,223,0,6.14,5.32,7.3,NA,1.81,1.81,D
2001,129.15,1.84,0.4237841,222,0,5.99,5.32,7.25,NA,1.65,1.65,D
2001,129.17,1.61,0.3836369,220,0,5.66,5.32,7.19,NA,2.36,2.2,E
2001,129.19,1.8,0.3705212,232,0,5.65,5.32,7.14,NA,1.33,2.2,E
2001,129.21,1.85,0.3855354,237,0,5.56,5.32,7.1,NA,1.19,2.2,E
2001,129.23,1.78,0.3271677,244,1,5.32,5.32,7.06,NA,0.82,2.2,E
2001,129.25,2.02,0.3244466,248,22,5.35,5.32,7.02,1.72,0.53,4.45,E
2001,129.27,1.68,0.2942101,246,106,6.33,5.32,6.99,1.53,-0.81,-0.41,E
2001,129.29,1.47,0.2710328,235,242,7.81,5.32,6.97,1.45,-1.96,-3.03,E
2001,129.31,1.64,0.2750852,237,392,8.88,5.32,6.98,2.13,-3.83,-4.59,E
2001,129.33,1.56,0.2729009,249,568,11.84,5.32,6.99,3.15,-4.94,-5.44,E
2001,129.35,1.13,0.3614545,272,755,11.7,5.32,7.04,4.29,-8.36,-6.74,E
2001,129.38,1.64,0.3826381,271,938,13.27,5.32,7.09,5.34,-6.47,-7.38,E
2001,129.4,0.97,0.3812667,290,1092,14.27,5.32,7.19,7.05,-11.26,-8.07,E
2001,129.42,1.52,0.5112157,305,1248,15.96,5.32,7.3,8.63,-8.49,-8.36,E
2001,129.44,1.09,0.4291368,333,1396,17.84,5.32,7.45,10.41,-10.9,-8.52,E
2001,129.46,1.37,0.5606964,0,1542,20.01,5.32,7.61,12.47,-11.93,-8.37,E
2001,129.48,1.85,0.5498019,351,1647,20.88,5.32,7.73,14.56,-8.4,-8.6,E
2001,129.5,1.69,0.5457286,296,1622,21.94,5.32,7.84,16.18,-8.75,-8.1,E
2001,129.52,1.7,0.249192,312,1765,22.34,5.32,7.93,17.63,-7.5,-8.68,E
2001,129.54,NA,NA,NA,1760,22.66,5.32,8.01,NA,NA,-8.65,E
2001,129.56,1.75,0.5356653,306,1773,23.17,5.32,8.11,20.2,-9.07,-8.58,E
2001,129.58,1.44,0.4304149,284,1768,23.79,5.32,8.21,21.03,-7.7,-8.35,E
2001,129.6,1.76,0.322261,343,1688,23.86,5.32,8.34,21.94,-6.23,-8.23,E
2001,129.63,0.95,0.5266565,297,1586,24.26,5.32,8.47,22.07,-8.2,-7.77,E
2001,129.65,1.59,0.5644482,297,1485,24.2,5.32,8.53,22.6,-7.25,-7.48,E
2001,129.67,1.55,0.6236552,292,1358,23.99,5.32,8.6,23.21,-6.09,-7.16,E
2001,129.69,1.51,0.4216321,302,1214,23.71,5.32,8.66,22.68,-6.08,-6.78,E
2001,129.71,1.86,0.5788114,276,1053,23.47,5.32,8.72,22.45,-5.58,-6.28,E
2001,129.73,2.16,0.5584669,299,638,22.84,5.32,8.75,21.59,-3.47,-4.71,E
2001,129.75,2.46,0.6457379,289,209,20.31,5.32,8.78,15.45,-1.19,-3.09,E
2001,129.77,1.17,0.3643473,316,116,19.76,5.32,8.76,14.84,-0.88,-2.32,E
2001,129.79,0.57,0.1091052,339,85,19.42,5.32,8.74,14.43,0.07,-1.93,E
2001,129.81,0.93,0.2613961,314,74,19.18,5.32,8.75,14.11,-0.33,-1.73,E
2001,129.83,0.98,0.09707219,72,23,17.72,5.32,8.75,12.95,0.78,0.28,E
2001,129.85,1.52,0.3097246,92,1,16.62,5.32,8.72,NA,4.38,2.2,E
2001,129.88,1.51,0.2979279,98,0,15.8,5.32,8.68,NA,3.89,2.2,E
2001,129.9,1.44,0.1969951,95,0,14.93,5.32,8.66,NA,2.06,2.2,E
2001,129.92,1.59,0.2407458,84,0,14.26,5.32,8.64,NA,1.99,2.2,E
2001,129.94,1.58,0.2571351,86,0,13.46,5.32,8.62,NA,2.31,2.2,E
2001,129.96,1.47,0.1789456,88,0,12.49,5.32,8.61,NA,0.87,2.2,E
2001,129.98,1.23,0.1133474,93,0,11.97,5.32,8.57,NA,1.16,2.2,E
2001,130,1.21,0.02756301,82,0,11.67,5.32,8.54,NA,-0.17,2.2,E
2001,130.02,0.75,0.05546397,78,0,11.46,10.3,8.49,NA,0.17,2.83,E
2001,130.04,0.77,0.04438787,79,0,11.27,10.3,8.45,NA,-0.03,2.83,E
2001,130.06,0.81,0.06750081,65,0,11.02,10.3,8.41,NA,-0.02,2.83,E
2001,130.08,0.49,0.06884392,58,0,10.3,10.3,8.37,NA,0.13,2.83,E
2001,130.1,1.26,0.03349033,315,0,11.04,10.3,8.33,NA,-0.03,2.83,E
2001,130.13,1.54,0.2185109,325,0,11.4,10.3,8.28,NA,0.6,2.83,E
2001,130.15,1.44,0.1285999,345,0,11.07,10.3,8.25,NA,0.2,2.83,E
2001,130.17,1.6,0.268663,321,0,12.62,10.3,8.22,NA,0.64,2.83,E
2001,130.19,1.52,0.2404908,318,0,13.08,10.3,8.2,NA,1.05,2.83,E
2001,130.21,1.56,0.3059489,319,0,13.09,10.3,8.18,NA,0.24,2.83,E
2001,130.23,1.73,0.2807077,319,1,13.16,10.3,8.17,NA,0.19,2.83,E
2001,130.25,1.88,0.3466789,325,28,13.36,10.3,8.15,8.33,0.37,0.89,E
2001,130.27,1.33,0.3533959,341,106,14.17,10.3,8.14,8.96,-2.13,-1.93,E
2001,130.29,1,0.362342,327,234,15.6,10.3,8.13,10.02,-3.81,-3.67,E
2001,130.31,1.35,0.2775429,299,388,15.12,10.3,8.16,8.47,-4.35,-5.09,E
2001,130.33,1.33,0.3354442,306,566,17.03,10.3,8.18,9.32,-4.58,-5.87,E
2001,130.35,1.33,0.4732605,301,747,16.78,10.3,8.22,9.62,-6.67,-7.16,E
2001,130.38,1.91,0.511905,299,928,17.83,10.3,8.26,10.29,-7.68,-7.83,E
2001,130.4,2.08,0.5462136,320,1105,18.61,10.3,8.33,11.48,-7.58,-8.57,E
2001,130.42,1.31,0.4522455,317,1265,20.97,10.3,8.41,13.45,-8.87,-8.22,E
2001,130.44,2.02,0.4535485,336,1409,21.95,10.3,8.53,15.69,-10.17,-8.57,E
2001,130.46,2.2,0.7137043,330,1457,22.72,10.3,8.65,17.93,-9.97,-8.55,E
2001,130.48,2.66,0.7618483,322,1489,22.8,10.3,8.7,17.28,-6.72,-8.75,E
2001,130.5,2.65,0.5921603,345,1659,22.94,10.3,8.75,17.87,-6.74,-9.6,E
2001,130.52,2.87,0.7923156,337,1744,23.06,10.3,8.82,18.92,-9.75,-10.1,E
2001,130.54,2.29,0.7702517,342,1752,23.5,10.3,8.9,19.76,-9.85,-9.98,E
2001,130.56,1.69,0.7091145,337,1740,24.1,10.3,8.99,21.1,-9.36,-9.67,E
2001,130.58,1.99,0.6571609,303,1713,24.51,10.3,9.08,21.65,-7.98,-9.42,E
2001,130.6,2.07,0.6357504,330,1595,24.38,10.3,9.19,22.12,-8.3,-9.15,E
2001,130.63,1.99,0.7545795,326,1537,24.77,10.3,9.3,23.33,-8.56,-8.78,E
2001,130.65,2.35,0.6897238,296,1472,24.81,10.3,9.36,24.64,-5.6,-8.52,E
2001,130.67,2.53,0.8004818,307,1343,24.48,10.3,9.41,25.53,-5.84,-8.18,E
2001,130.69,2.62,0.8344619,293,1193,24.24,10.3,9.45,25.75,-5.9,-7.62,E
2001,130.71,1.68,0.6457377,305,1012,24.39,10.3,9.48,26.02,-6.49,-6.61,E
2001,130.73,2.03,0.6750175,293,823,24.19,10.3,9.51,25.78,-5.01,-5.74,E
2001,130.75,2.61,0.6922415,296,627,23.92,10.3,9.53,24.96,-4.32,-4.8,E
2001,130.77,1.77,0.6151667,314,432,23.42,10.3,9.52,24.15,-3.18,-3.84,E
2001,130.79,1.38,0.2850598,280,170,22.11,10.3,9.51,22.18,-1.58,-2.16,E
2001,130.81,1.18,0.1667274,270,105,20.88,10.3,9.46,20.36,-0.52,-1.4,E
2001,130.83,1.36,0.1923368,276,28,19.93,10.3,9.41,18.73,0.68,0.84,E
2001,130.85,1.54,0.1802975,257,2,18.61,10.3,9.36,NA,0.72,2.83,E
2001,130.88,1.6,0.1987154,258,0,18.02,10.3,9.31,NA,1.11,2.83,E
2001,130.9,1.67,0.2461639,262,0,18.02,10.3,9.28,NA,1.53,2.83,E
2001,130.92,1.54,0.1831541,264,0,17.51,10.3,9.26,NA,0.79,2.83,E
2001,130.94,1.81,0.2700058,263,0,17.39,10.3,9.25,NA,1.29,2.83,E
2001,130.96,1.61,0.2175998,266,0,16.96,10.3,9.24,NA,0.6,2.83,E
2001,130.98,1.85,0.2706663,276,0,16.87,10.3,9.23,NA,0.71,2.83,E
2001,131,1.61,0.1910153,287,0,16.46,10.3,9.22,NA,0.35,2.83,E
2001,131.02,2.02,0.3317523,290,0,16.95,14.68,9.19,NA,1.13,3.38,E
2001,131.04,1.62,0.1762527,282,0,16.26,14.68,9.16,NA,0.33,3.38,E
2001,131.06,1.78,0.2346584,292,0,16.12,14.68,9.13,NA,0.47,3.38,E
2001,131.08,1.72,0.3827583,316,0,15.88,14.68,9.11,NA,1.73,3.38,E
2001,131.1,1.53,0.309695,324,0,15.32,14.68,9.08,NA,0.72,3.38,E
2001,131.13,1.75,0.2998984,303,0,14.78,14.68,9.06,NA,0.42,3.38,E
2001,131.15,1.25,0.2396753,314,0,15.11,14.68,9.02,NA,-0.05,3.38,E
2001,131.17,1.32,0.2471881,318,0,15.17,14.68,8.98,NA,0.94,3.38,E
2001,131.19,1.46,0.1800011,302,0,14.73,14.68,8.92,NA,0.27,3.38,E
2001,131.21,1.46,0.1219096,305,0,14.68,14.68,8.87,NA,-0.08,3.38,E
2001,131.23,1.72,0.1690069,292,1,14.72,14.68,8.83,NA,0.19,3.38,E
2001,131.25,1.85,0.1720835,290,26,14.89,14.68,8.79,11.75,0.02,1.75,E
2001,131.27,1.72,0.185356,283,105,15.86,14.68,8.77,11.71,-0.3,-1.7,E
2001,131.29,1.66,0.2043391,279,236,16.87,14.68,8.75,11.68,-1.62,-3.69,E
2001,131.31,1.7,0.3578325,294,389,17.34,14.68,8.79,12.15,-3.32,-5.11,E
2001,131.33,0.9,0.3255246,318,560,19.23,14.68,8.82,12.45,-6.81,-5.8,E
2001,131.35,1.24,0.4331007,314,750,18.86,14.68,8.87,13.16,-8.11,-7.28,E
2001,131.38,1.45,0.5287339,310,934,19.61,14.68,8.92,13.67,-8.64,-8.13,E
2001,131.4,1.39,0.509362,312,1105,20.28,14.68,8.98,14.97,-10.28,-8.88,E
2001,131.42,1.39,0.5263978,325,1238,21.93,14.68,9.04,16.37,-12.79,-8.7,E
2001,131.44,1.52,0.5483668,346,1382,24.14,14.68,9.15,18.82,-7.25,-8.17,E
2001,131.46,1.58,0.4795376,335,1518,24.88,14.68,9.26,20.3,-9.38,-8.53,E
2001,131.48,1.96,0.5725746,326,1615,25.28,14.68,9.32,21.54,-7.8,-8.83,E
2001,131.5,1.6,0.5241002,318,1692,26.07,14.68,9.39,22.56,-10.91,-8.72,E
2001,131.52,1.49,0.5843887,343,1733,26.48,14.68,9.47,24.05,-7.81,-8.75,E
2001,131.54,2.44,0.6943128,284,1759,26.56,14.68,9.55,24.61,-8.87,-8.97,E
2001,131.56,1.98,0.4821765,289,1769,26.54,14.68,9.64,24.98,-7.57,-9.2,E
2001,131.58,1.25,0.5808995,319,1711,27.08,14.68,9.72,25.98,-8.3,-8.63,E
2001,131.6,2,0.6672172,272,1672,27.02,14.68,9.84,26.06,-8.01,-8.69,E
2001,131.63,2.12,0.6275342,251,1582,27.32,14.68,9.96,26.4,-7.6,-7.6,D
2001,131.65,1.75,0.517349,246,1479,27.56,14.68,10.02,27.22,-7.14,-7.14,D
2001,131.67,2.58,0.7068085,225,1344,26.87,14.68,10.08,26.84,-6.12,-6.12,D
2001,131.69,1.83,0.6432122,238,1179,26.6,14.68,10.13,27.37,-5.41,-5.41,D
2001,131.71,1.54,0.556522,227,993,26.58,14.68,10.17,27.58,-5.38,-5.38,D
2001,131.73,2,0.5021845,223,828,26.25,14.68,10.2,27.34,-3.74,-3.74,D
2001,131.75,2.14,0.562829,240,604,26.22,14.68,10.23,27.02,-2.48,-2.48,D
2001,131.77,2.07,0.5343456,242,407,25.52,14.68,10.22,25.94,0.75,0.75,D
2001,131.79,1.37,0.2479408,232,243,24.79,14.68,10.21,24.34,0.42,-1.88,E
2001,131.81,1.28,0.1560949,201,128,23.03,14.68,10.18,22.98,-0.47,-0.81,E
2001,131.83,1.48,0.1992449,222,33,21.18,14.68,10.15,20.87,0.04,2.25,E
2001,131.85,1.51,0.1640636,232,2,20.03,14.68,10.09,NA,0.43,3.38,E
2001,131.88,1.4,0.1287991,236,0,19.38,14.68,10.04,NA,0.19,3.38,E
2001,131.9,1.06,0.1102545,230,0,19.45,14.68,10.04,NA,0.17,3.38,E
2001,131.92,1.5,0.2826193,208,0,19.3,14.68,10.03,NA,1.63,3.38,E
2001,131.94,2.25,0.5334458,215,0,19.4,14.68,10.04,NA,-0.4,-0.4,D
2001,131.96,2.08,0.4451148,210,0,19.08,14.68,10.04,NA,1.27,1.27,D
2001,131.98,1.85,0.4267129,197,0,18.7,14.68,10.04,NA,2.31,2.31,D
2001,132,1.7,0.3230581,187,0,17.97,14.68,10.04,NA,1.86,3.38,E
2001,132.02,1.59,0.2713837,194,0,17.62,14.84,10.01,NA,1.09,3.4,E
2001,132.04,1.53,0.3085344,215,0,17.63,14.84,9.98,NA,1.59,3.4,E
2001,132.06,1.78,0.3289685,215,0,16.94,14.84,9.94,NA,1.42,3.4,E
2001,132.08,1.6,0.2860844,218,0,16.28,14.84,9.9,NA,1.38,3.4,E
2001,132.1,1.46,0.1469402,232,0,15.66,14.84,9.86,NA,0.42,3.4,E
2001,132.13,1.32,0.07912645,243,0,15.15,14.84,9.82,NA,0.28,3.4,E
2001,132.15,1.04,0.07834034,238,0,15.06,14.84,9.78,NA,0.25,3.4,E
2001,132.17,1.47,0.1375483,258,0,14.84,14.84,9.75,NA,1.14,3.4,E
2001,132.19,1.27,0.1048849,258,0,14.89,14.84,9.72,NA,0.39,3.4,E
2001,132.21,1.43,0.04712589,250,0,14.95,14.84,9.69,NA,0.1,3.4,E
2001,132.23,1.84,0.1037851,248,2,15.14,14.84,9.67,NA,0.37,3.4,E
2001,132.25,1.56,0.08535933,240,21,15.53,14.84,9.64,9.12,0.3,4.39,E
2001,132.27,1.03,0.05410963,238,82,15.37,14.84,9.63,8.9,-0.12,-0.06,E
2001,132.29,1.43,0.1205831,239,197,16.81,14.84,9.61,8.48,-0.97,-3.13,E
2001,132.31,1.17,0.170891,233,360,18.57,14.84,9.62,9.17,-3.17,-4.99,E
2001,132.33,0.73,0.1377316,236,505,22.08,14.84,9.63,11.61,-6.42,-4.93,E
2001,132.35,0.54,0.3192227,272,707,22.69,14.84,9.69,13.58,-6.13,-6.07,E
2001,132.38,0.75,0.3260787,271,880,23.87,14.84,9.75,14.28,-12.9,-6.53,E
2001,132.4,0.93,0.3541296,229,1064,24.58,14.84,9.83,14.8,-10.77,-7.25,E
2001,132.42,1.16,0.3255525,229,1205,25.92,14.84,9.92,15.64,-10.15,-7.22,E
2001,132.44,1.63,0.4570583,244,1364,26.13,14.84,10.01,16.85,-10.29,-10.29,D
2001,132.46,1.34,0.4768642,223,1484,27.3,14.84,10.1,18.38,-14.15,-14.15,D
2001,132.48,2.8,0.6621056,207,1605,26.8,14.84,10.18,19.6,-8.76,-8.76,D
2001,132.5,2.79,0.7363505,224,1684,27.23,14.84,10.26,21.32,-7.35,-7.35,D
2001,132.52,2.39,0.6945565,232,1749,28.1,14.84,10.36,22.98,-7.79,-7.79,D
2001,132.54,2.01,0.7278038,224,1767,28.43,14.84,10.45,24.12,-7.36,-7.36,D
2001,132.56,3,0.7839626,210,1764,28.32,14.84,10.56,24.68,-7.86,-7.86,D
2001,132.58,2.88,0.9091119,217,1611,28.42,14.84,10.66,25.99,-7.13,-7.13,D
2001,132.6,3.41,0.8700575,213,1553,28.45,14.84,10.76,26,-7.2,-7.2,D
2001,132.63,3.09,0.9377052,213,813,27.11,14.84,10.85,24.82,-5.15,-5.15,D
2001,132.65,3.02,0.9350523,211,988,27.79,14.84,10.88,26.43,-5.65,-5.65,D
2001,132.67,3.67,0.9575443,230,263,24.31,14.84,10.91,22.16,-2.41,-2.41,D
2001,132.69,3.48,0.8445398,249,63,15.34,14.84,10.62,5.84,3.02,3.02,D
2001,132.71,2.34,0.3988011,259,109,15.35,14.84,10.32,4.87,-0.06,-0.53,E
2001,132.73,2.32,0.4184002,257,235,15.94,14.84,10.43,5.3,-1.84,-1.84,D
2001,132.75,2.33,0.3615868,262,80,15.79,14.84,10.54,5.58,-0.25,1.07,E
2001,132.77,2.65,0.4662027,264,182,15.89,14.84,10.59,6.35,-1.21,-1.21,D
2001,132.79,2.78,0.5798571,276,291,16.87,14.84,10.64,8.01,-2.42,-5.06,E
2001,132.81,2.45,0.5702409,280,112,16.5,14.84,10.65,8.3,-0.04,-0.36,E
2001,132.83,1.97,0.3935584,273,23,15.6,14.84,10.65,7.38,1.25,6.91,E
2001,132.85,1.98,0.4235736,286,2,15.31,14.84,10.62,NA,0.93,3.4,E
2001,132.88,2.21,0.55363,288,0,15.05,14.84,10.59,NA,2.26,3.4,E
2001,132.9,1.81,0.416709,274,0,14.34,14.84,10.55,NA,1.76,3.4,E
2001,132.92,2.2,0.5067565,283,0,14.09,14.84,10.52,NA,1.51,3.4,E
2001,132.94,2.68,0.6478975,276,0,13.47,14.84,10.47,NA,2.5,3.4,E
2001,132.96,3.04,0.5817927,286,0,12.98,14.84,10.42,NA,1.97,3.4,E
2001,132.98,2.59,0.7491085,307,0,12.39,14.84,10.35,NA,1.7,3.4,E
2001,133,2.58,0.5619382,312,0,11.94,14.84,10.29,NA,3.19,3.4,E
2001,133.02,3.01,0.8058756,312,0,11.51,7.07,10.21,NA,1.89,2.42,E
2001,133.04,2.69,0.802177,312,0,10.95,7.07,10.14,NA,2.08,2.42,E
2001,133.06,2.02,0.6287482,308,0,10.42,7.07,10.07,NA,2.5,2.42,E
2001,133.08,2.8,0.7806179,319,0,9.76,7.07,9.99,NA,1.78,2.42,E
2001,133.1,3.17,0.823024,312,0,9.07,7.07,9.91,NA,1.77,2.42,E
2001,133.13,2.54,0.8306279,317,0,8.96,7.07,9.82,NA,2.58,2.42,E
2001,133.15,1.99,0.6652622,323,0,8.41,7.07,9.74,NA,2.39,2.42,E
2001,133.17,1.82,0.6032224,328,0,8.05,7.07,9.65,NA,1.02,2.42,E
2001,133.19,2.38,0.7310218,325,0,7.59,7.07,9.57,NA,2.72,2.42,E
2001,133.21,2.56,0.8839366,333,0,7.34,7.07,9.48,NA,1.99,2.42,E
2001,133.23,2.36,0.7359693,337,1,7.14,7.07,9.4,NA,1.19,2.42,E
2001,133.25,2.46,0.7612293,334,17,7.12,7.07,9.32,3.14,1.27,9.14,E
2001,133.27,2.62,0.7098254,345,46,7.23,7.07,9.25,3.24,0.6,3.9,E
2001,133.29,2.78,0.7827487,346,183,7.5,7.07,9.18,3.62,-2.46,-3.73,E
2001,133.31,2.5,0.8564858,350,189,7.27,7.07,9.12,3.89,-5.15,-3.89,E
2001,133.33,2.73,0.7524405,349,238,7.07,7.07,9.05,3.83,-4.34,-5.23,E
2001,133.35,2.72,0.9004803,343,313,7.15,7.07,8.99,3.97,-7.15,-6.83,E
2001,133.38,2.6,0.869855,331,469,7.45,7.07,8.93,4.16,-7.68,-9.31,E
2001,133.4,3.28,1.121541,341,658,7.87,7.07,8.88,4.61,-9.44,-11.52,E
2001,133.42,3.84,0.9052783,348,712,8.12,7.07,8.83,4.81,-6.99,-11.92,E
2001,133.44,2.75,0.91368,335,862,8.5,7.07,8.82,5.04,-10.68,-13.27,E
2001,133.46,2.82,0.8237892,352,1569,10.35,7.07,8.8,6.06,-11.67,-18.04,E
2001,133.48,2.8,0.8103944,334,1521,11.16,7.07,8.84,6.67,-11.09,-17.24,E
2001,133.5,2.11,0.8236948,345,1545,12.29,7.07,8.87,7.68,-13.97,-16.73,E
2001,133.52,3.18,0.9285123,337,1742,12.15,7.07,8.92,8.18,-11.9,-18.38,E
2001,133.54,3.12,0.9351273,349,1813,12.7,7.07,8.97,9.06,-11.02,-18.61,E
2001,133.56,2.92,0.8829927,354,1758,13.21,7.07,9.02,9.76,-9.67,-18.02,E
2001,133.58,3.67,0.8515676,347,1764,12.71,7.07,9.07,9.76,-8.07,-18.6,E
2001,133.6,3.44,0.879694,352,1700,13.35,7.07,9.13,10.52,-10,-17.84,E
2001,133.63,3.76,0.9684618,331,1619,13.34,7.07,9.18,10.75,-8.01,-17.45,E
2001,133.65,2.75,0.941487,341,1516,13.78,7.07,9.19,11.2,-10.35,-16.41,E
2001,133.67,3.15,0.7989331,359,1393,13.91,7.07,9.19,11.44,-8.11,-15.44,E
2001,133.69,2.69,0.943605,352,1240,13.64,7.07,9.19,11.68,-9.41,-14.48,E
2001,133.71,1.78,0.7168037,344,1070,13.9,7.07,9.19,11.77,-7.14,-12.99,E
2001,133.73,2.56,0.7823375,356,902,13.95,7.07,9.18,11.47,-7.3,-11.57,E
2001,133.75,2.64,0.7856485,332,707,13.81,7.07,9.17,11.15,-5.78,-9.9,E
2001,133.77,2.76,0.8215259,335,512,13.45,7.07,9.14,10.97,-5.6,-8.02,E
2001,133.79,2.35,0.6156191,344,321,13.29,7.07,9.1,10.47,-3.59,-5.64,E
2001,133.81,2.09,0.6646267,341,143,11.89,7.07,9.04,10.03,-2.36,-2.29,E
2001,133.83,1.64,0.5809748,337,40,10.76,7.07,8.99,9.3,1.36,2.88,E
2001,133.85,1.89,0.5190355,348,2,9.9,7.07,8.92,NA,0.38,2.42,E
2001,133.88,2.08,0.7285196,348,0,9.41,7.07,8.85,NA,3.32,2.42,E
2001,133.9,2,0.6706943,349,0,8.89,7.07,8.79,NA,1.64,2.42,E
2001,133.92,2.06,0.5915281,351,0,8.35,7.07,8.74,NA,1.51,2.42,E
2001,133.94,1.77,0.5668699,340,0,7.84,7.07,8.67,NA,1.26,2.42,E
2001,133.96,1.41,0.5184719,343,0,7.35,7.07,8.61,NA,2.26,2.42,E
2001,133.98,1.54,0.5108671,353,0,6.99,7.07,8.55,NA,0.74,2.42,E
2001,134,2.01,0.5382764,359,0,6.76,7.07,8.48,NA,1.32,2.42,E
2001,134.02,2.53,0.4718377,358,0,6.66,4.38,8.43,NA,1.07,2.08,E
2001,134.04,2.07,0.5109726,5,0,6.51,4.38,8.37,NA,0.98,2.08,E
2001,134.06,1.88,0.3453106,8,0,5.88,4.38,8.3,NA,0.62,2.08,E
2001,134.08,1.93,0.4159625,2,0,5.66,4.38,8.22,NA,1.38,2.08,E
2001,134.1,1.85,0.3758545,2,0,5.4,4.38,8.16,NA,1.14,2.08,E
2001,134.13,1.66,0.3980299,356,0,5.39,4.38,8.1,NA,1.03,2.08,E
2001,134.15,1.69,0.4437889,354,0,5.32,4.38,8.04,NA,1.17,2.08,E
2001,134.17,1.82,0.3739732,357,0,5.27,4.38,7.99,NA,1.62,2.08,E
2001,134.19,0.89,0.2572882,343,0,4.49,4.38,7.93,NA,0.82,2.08,E
2001,134.21,0.85,0.3021483,327,0,4.38,4.38,7.86,NA,1.06,2.08,E
2001,134.23,1.32,0.2610246,302,2,4.41,4.38,7.79,NA,0.05,2.08,E
2001,134.25,1.64,0.3423324,308,33,4.71,4.38,7.71,4.28,0.16,4.69,E
2001,134.27,1.56,0.3636427,299,111,5.67,4.38,7.68,4.43,-1.09,-0.5,E
2001,134.29,1.37,0.3569909,288,244,6.35,4.38,7.66,4.41,-3.11,-3.81,E
2001,134.31,1.49,0.4208517,300,469,7.55,4.38,7.66,4.91,-4.56,-6.8,E
2001,134.33,1.78,0.5644792,311,672,9.77,4.38,7.67,5.37,-8.66,-8.15,E
2001,134.35,1.59,0.5462586,309,792,10.17,4.38,7.71,5.95,-9.39,-9.07,E
2001,134.38,2.32,0.5614768,317,912,10.89,4.38,7.75,6.71,-5.95,-9.77,E
2001,134.4,1.97,0.7093907,328,1003,11.7,4.38,7.81,7.9,-12,-10.23,E
2001,134.42,2.18,0.8497372,337,1222,12.9,4.38,7.88,8.74,-11.79,-11.26,E
2001,134.44,2.63,0.8473768,340,1382,13.81,4.38,7.96,9.35,-10.72,-11.98,E
2001,134.46,3.4,0.9098099,345,1494,14.06,4.38,8.04,9.92,-10,-12.75,E
2001,134.48,2.59,0.8929023,335,1493,14.58,4.38,8.09,10.51,-13,-12.57,E
2001,134.5,3,0.9951756,328,1593,15.25,4.38,8.14,11.48,-12.61,-12.88,E
2001,134.52,2.04,0.7067208,314,1399,16.14,4.38,8.2,11.74,-11.03,-11.36,E
2001,134.54,2.05,0.7204565,330,538,14.23,4.38,8.26,11.05,-8.5,-6.69,E
2001,134.56,2.22,0.6930652,335,679,14.75,4.38,8.28,11.72,-6.7,-7.62,E
2001,134.58,1.96,0.6587461,354,966,15.33,4.38,8.3,11.87,-10.19,-9.38,E
2001,134.6,2.33,0.8152656,325,1210,16.11,4.38,8.38,13.13,-10.47,-10.69,E
2001,134.63,4,0.9560418,316,1575,16.46,4.38,8.46,13.72,-8.65,-12.88,E
2001,134.65,3.69,1.019686,312,1485,16.18,4.38,8.51,13.67,-8.85,-12.66,E
2001,134.67,3.26,1.123091,303,1332,16.27,4.38,8.56,13.8,-12.83,-11.8,E
2001,134.69,2.65,0.8744076,331,731,15.27,4.38,8.57,13.12,-6.41,-8.3,E
2001,134.71,2.57,0.7181332,355,290,14.18,4.38,8.57,11.74,-3.7,-4.63,E
2001,134.73,2.61,0.7848439,334,336,14.34,4.38,8.56,11.76,-4.31,-5.12,E
2001,134.75,2.52,0.776167,307,708,15.03,4.38,8.55,11.03,-6.45,-8.2,E
2001,134.77,2.42,0.8112173,312,343,14.62,4.38,8.56,11.61,-6.99,-5.14,E
2001,134.79,1.79,0.700883,332,307,14.87,4.38,8.57,11.53,-4.59,-4.71,E
2001,134.81,2.25,0.604396,352,178,13.88,4.38,8.56,11.32,-2.27,-3.07,E
