Date,JD,DOY,Flux,SE,SoilT,VSM,Time,Site,drainage class
9/12/2006,255,4273,NA,NA,NA,NA,NA,NWN,well drained
9/12/2006,255,4273,NA,NA,NA,NA,NA,SWF,very well drained
9/12/2006,255,4273,NA,NA,NA,NA,NA,SWM,moderately well drained
9/12/2006,255,4273,NA,NA,NA,NA,NA,SWN,poorly drained
9/25/2006,268,4286,118.8,8.42,14.5,NA,12:59,Charlton,well drained
9/25/2006,268,4286,108.4,6.57,14.9,NA,11:19,Dry Down,well drained
9/25/2006,268,4286,136.86,13.22,14.5,NA,13:49,Montauk,well drained
9/25/2006,268,4286,NA,NA,NA,NA,NA,NWF,swamp
9/25/2006,268,4286,NA,NA,NA,NA,NA,NWM,moderately well drained
9/25/2006,268,4286,143.93,14.42,14.2,NA,12:05,NWN,well drained
9/25/2006,268,4286,NA,NA,NA,NA,NA,SWF,very well drained
9/25/2006,268,4286,NA,NA,NA,NA,NA,SWM,moderately well drained
9/25/2006,268,4286,NA,NA,NA,NA,NA,SWN,poorly drained
10/11/2006,284,4302,NA,NA,NA,NA,NA,Charlton,well drained
10/11/2006,284,4302,68.62,4.44,12.3,NA,11:12,Dry Down,well drained
10/11/2006,284,4302,NA,NA,NA,NA,NA,Montauk,well drained
10/11/2006,284,4302,91.5,3.24,12.5,NA,12:29,NWF,swamp
10/11/2006,284,4302,99.74,17.92,11.6,NA,13:03,NWM,moderately well drained
10/11/2006,284,4302,98.25,13.08,11.8,NA,13:03,NWN,well drained
10/11/2006,284,4302,NA,NA,NA,NA,NA,SWF,very well drained
10/11/2006,284,4302,NA,NA,NA,NA,NA,SWM,moderately well drained
10/11/2006,284,4302,NA,NA,NA,NA,NA,SWN,poorly drained
10/31/2006,304,4322,74.65,14.91,10,NA,14:38,Charlton,well drained
10/31/2006,304,4322,NA,NA,NA,NA,NA,Dry Down,well drained
10/31/2006,304,4322,61.87,3.45,9.9,NA,15:28,Montauk,well drained
10/31/2006,304,4322,NA,NA,NA,NA,NA,NWF,swamp
10/31/2006,304,4322,NA,NA,NA,NA,NA,NWM,moderately well drained
10/31/2006,304,4322,NA,NA,NA,NA,NA,NWN,well drained
10/31/2006,304,4322,NA,NA,NA,NA,NA,SWF,very well drained
10/31/2006,304,4322,NA,NA,NA,NA,NA,SWM,moderately well drained
10/31/2006,304,4322,NA,NA,NA,NA,NA,SWN,poorly drained
11/1/2006,305,4323,NA,NA,NA,NA,NA,Charlton,well drained
11/1/2006,305,4323,NA,NA,NA,NA,NA,Dry Down,well drained
11/1/2006,305,4323,NA,NA,NA,NA,NA,Montauk,well drained
11/1/2006,305,4323,NA,NA,NA,NA,NA,NWF,swamp
11/1/2006,305,4323,NA,NA,NA,NA,NA,NWM,moderately well drained
11/1/2006,305,4323,79.34,8.78,9.4,NA,8:37,NWN,well drained
11/1/2006,305,4323,NA,NA,NA,NA,NA,SWF,very well drained
11/1/2006,305,4323,NA,NA,NA,NA,NA,SWM,moderately well drained
11/1/2006,305,4323,NA,NA,NA,NA,NA,SWN,poorly drained
11/20/2006,324,4342,NA,NA,NA,NA,NA,Charlton,well drained
11/20/2006,324,4342,38.85,4.46,7.7,NA,11:56,Dry Down,well drained
11/20/2006,324,4342,NA,NA,NA,NA,NA,Montauk,well drained
11/20/2006,324,4342,NA,NA,NA,NA,NA,NWF,swamp
11/20/2006,324,4342,25.88,2.61,6.1,NA,13:08,NWM,moderately well drained
11/20/2006,324,4342,47.29,4.89,5.8,NA,12:40,NWN,well drained
11/20/2006,324,4342,NA,NA,NA,NA,NA,SWF,very well drained
11/20/2006,324,4342,NA,NA,NA,NA,NA,SWM,moderately well drained
11/20/2006,324,4342,NA,NA,NA,NA,NA,SWN,poorly drained
11/21/2006,325,4343,21.4,1.17,5.9,NA,12:19,Charlton,well drained
11/21/2006,325,4343,NA,NA,NA,NA,NA,Dry Down,well drained
11/21/2006,325,4343,32.95,1.66,5,NA,11:42,Montauk,well drained
11/21/2006,325,4343,NA,NA,NA,NA,NA,NWF,swamp
11/21/2006,325,4343,NA,NA,NA,NA,NA,NWM,moderately well drained
11/21/2006,325,4343,NA,NA,NA,NA,NA,NWN,well drained
11/21/2006,325,4343,NA,NA,NA,NA,NA,SWF,very well drained
11/21/2006,325,4343,NA,NA,NA,NA,NA,SWM,moderately well drained
11/21/2006,325,4343,NA,NA,NA,NA,NA,SWN,poorly drained
12/12/2006,346,4364,NA,NA,NA,NA,NA,Charlton,well drained
12/12/2006,346,4364,16.75,2.85,2.8,NA,12:13,Dry Down,well drained
12/12/2006,346,4364,NA,NA,NA,NA,NA,Montauk,well drained
12/12/2006,346,4364,NA,NA,NA,NA,NA,NWF,swamp
12/12/2006,346,4364,NA,NA,NA,NA,NA,NWM,moderately well drained
12/12/2006,346,4364,22.72,3.08,3.2,NA,11:30,NWN,well drained
12/12/2006,346,4364,NA,NA,NA,NA,NA,SWF,very well drained
12/12/2006,346,4364,NA,NA,NA,NA,NA,SWM,moderately well drained
12/12/2006,346,4364,NA,NA,NA,NA,NA,SWN,poorly drained
1/18/2007,18,4401,NA,NA,NA,NA,NA,Charlton,well drained
1/18/2007,18,4401,11.26,1.15,0.4,NA,10:52,Dry Down,well drained
1/18/2007,18,4401,NA,NA,NA,NA,NA,Montauk,well drained
1/18/2007,18,4401,NA,NA,NA,NA,NA,NWF,swamp
1/18/2007,18,4401,NA,NA,NA,NA,NA,NWM,moderately well drained
1/18/2007,18,4401,15.49,2.3,0.3,NA,11:37,NWN,well drained
1/18/2007,18,4401,NA,NA,NA,NA,NA,SWF,very well drained
1/18/2007,18,4401,NA,NA,NA,NA,NA,SWM,moderately well drained
1/18/2007,18,4401,NA,NA,NA,NA,NA,SWN,poorly drained
2/22/2007,53,4436,6.01,0.35,NA,NA,12:44,Charlton,well drained
2/22/2007,53,4436,NA,NA,NA,NA,NA,Dry Down,well drained
2/22/2007,53,4436,NA,NA,NA,NA,NA,Montauk,well drained
2/22/2007,53,4436,NA,NA,NA,NA,NA,NWF,swamp
2/22/2007,53,4436,10.37,1.69,0.2,NA,11:53,NWM,moderately well drained
2/22/2007,53,4436,9.65,1.43,0.8,NA,11:21,NWN,well drained
2/22/2007,53,4436,NA,NA,NA,NA,NA,SWF,very well drained
2/22/2007,53,4436,NA,NA,NA,NA,NA,SWM,moderately well drained
2/22/2007,53,4436,NA,NA,NA,NA,NA,SWN,poorly drained
3/28/2007,87,4470,21.82,1.93,2.7,NA,9:48,Charlton,well drained
3/28/2007,87,4470,NA,NA,NA,NA,NA,Dry Down,well drained
3/28/2007,87,4470,14.01,0.86,0.1,NA,9:16,Montauk,well drained
3/28/2007,87,4470,NA,NA,NA,NA,NA,NWF,swamp
3/28/2007,87,4470,19.17,3.78,0.4,NA,10:43,NWM,moderately well drained
3/28/2007,87,4470,21.42,2.74,1.3,NA,10:13,NWN,well drained
3/28/2007,87,4470,NA,NA,NA,NA,NA,SWF,very well drained
3/28/2007,87,4470,NA,NA,NA,NA,NA,SWM,moderately well drained
3/28/2007,87,4470,NA,NA,NA,NA,NA,SWN,poorly drained
5/18/2007,138,4521,NA,NA,NA,NA,NA,Charlton,well drained
5/18/2007,138,4521,47.79,3.53,9.5,NA,9:31,Dry Down,well drained
5/18/2007,138,4521,NA,NA,NA,NA,NA,Montauk,well drained
5/18/2007,138,4521,NA,NA,NA,NA,NA,NWF,swamp
5/18/2007,138,4521,NA,NA,NA,NA,NA,NWM,moderately well drained
5/18/2007,138,4521,53.9,6.47,8.6,NA,10:35,NWN,well drained
5/18/2007,138,4521,NA,NA,NA,NA,NA,SWF,very well drained
5/18/2007,138,4521,NA,NA,NA,NA,NA,SWM,moderately well drained
5/18/2007,138,4521,NA,NA,NA,NA,NA,SWN,poorly drained
5/21/2007,141,4524,NA,NA,NA,NA,NA,Charlton,well drained
5/21/2007,141,4524,NA,NA,NA,NA,NA,Dry Down,well drained
5/21/2007,141,4524,NA,NA,NA,NA,NA,Montauk,well drained
5/21/2007,141,4524,NA,NA,NA,NA,NA,NWF,swamp
5/21/2007,141,4524,76.61,10.25,8.6,NA,8:50,NWM,moderately well drained
5/21/2007,141,4524,NA,NA,NA,NA,NA,NWN,well drained
5/21/2007,141,4524,NA,NA,NA,NA,NA,SWF,very well drained
5/21/2007,141,4524,NA,NA,NA,NA,NA,SWM,moderately well drained
5/21/2007,141,4524,NA,NA,NA,NA,NA,SWN,poorly drained
5/24/2007,144,2336,NA,NA,NA,NA,NA,Charlton,well drained
5/24/2007,144,2336,75.57,6.25,NA,NA,11:04,Dry Down,well drained
5/24/2007,144,2336,NA,NA,NA,NA,NA,Montauk,well drained
5/24/2007,144,2336,NA,NA,NA,NA,NA,NWF,swamp
5/24/2007,144,2336,NA,NA,NA,NA,NA,NWM,moderately well drained
5/24/2007,144,2336,NA,NA,NA,NA,NA,NWN,well drained
5/24/2007,144,2336,NA,NA,NA,NA,NA,SWF,very well drained
5/24/2007,144,2336,NA,NA,NA,NA,NA,SWM,moderately well drained
5/24/2007,144,2336,NA,NA,NA,NA,NA,SWN,poorly drained
5/30/2007,150,4533,94.26,8.97,12.6,NA,12:52,Charlton,well drained
5/30/2007,150,4533,NA,NA,NA,NA,NA,Dry Down,well drained
5/30/2007,150,4533,92.46,8.44,11.8,NA,11:21,Montauk,well drained
5/30/2007,150,4533,NA,NA,NA,NA,NA,NWF,swamp
5/30/2007,150,4533,NA,NA,NA,NA,NA,NWM,moderately well drained
5/30/2007,150,4533,NA,NA,NA,NA,NA,NWN,well drained
5/30/2007,150,4533,NA,NA,NA,NA,NA,SWF,very well drained
5/30/2007,150,4533,NA,NA,NA,NA,NA,SWM,moderately well drained
5/30/2007,150,4533,NA,NA,NA,NA,NA,SWN,poorly drained
6/26/2007,177,4560,NA,NA,NA,NA,NA,Charlton,well drained
6/26/2007,177,4560,NA,NA,NA,NA,NA,Dry Down,well drained
6/26/2007,177,4560,NA,NA,NA,NA,NA,Montauk,well drained
6/26/2007,177,4560,NA,NA,NA,NA,NA,NWF,swamp
6/26/2007,177,4560,170.59,22.96,14.4,NA,NA,NWM,moderately well drained
6/26/2007,177,4560,222.7,36.86,14.1,NA,NA,NWN,well drained
6/26/2007,177,4560,NA,NA,NA,NA,NA,SWF,very well drained
6/26/2007,177,4560,NA,NA,NA,NA,NA,SWM,moderately well drained
6/26/2007,177,4560,NA,NA,NA,NA,NA,SWN,poorly drained
6/27/2007,178,4561,168.99,12.31,14.1,NA,8:55,Charlton,well drained
6/27/2007,178,4561,184.82,22.13,14.3,NA,NA,Dry Down,well drained
6/27/2007,178,4561,228.35,10.08,14.5,NA,10:09,Montauk,well drained
6/27/2007,178,4561,NA,NA,NA,NA,NA,NWF,swamp
6/27/2007,178,4561,NA,NA,NA,NA,9:58,NWM,moderately well drained
6/27/2007,178,4561,NA,NA,NA,NA,10:59,NWN,well drained
6/27/2007,178,4561,NA,NA,NA,NA,NA,SWF,very well drained
6/27/2007,178,4561,NA,NA,NA,NA,NA,SWM,moderately well drained
6/27/2007,178,4561,NA,NA,NA,NA,NA,SWN,poorly drained
7/17/2007,198,4581,186.76,18.34,15.9,NA,10:22,Charlton,well drained
7/17/2007,198,4581,NA,NA,NA,NA,NA,Dry Down,well drained
7/17/2007,198,4581,213.13,13.16,15.7,NA,9:37,Montauk,well drained
7/17/2007,198,4581,NA,NA,NA,NA,NA,NWF,swamp
7/17/2007,198,4581,NA,NA,NA,NA,NA,NWM,moderately well drained
7/17/2007,198,4581,NA,NA,NA,NA,NA,NWN,well drained
7/17/2007,198,4581,NA,NA,NA,NA,NA,SWF,very well drained
7/17/2007,198,4581,NA,NA,NA,NA,NA,SWM,moderately well drained
7/17/2007,198,4581,NA,NA,NA,NA,NA,SWN,poorly drained
7/19/2007,200,4583,NA,NA,NA,NA,NA,Charlton,well drained
7/19/2007,200,4583,270.23,26.61,16.8,NA,8:43,Dry Down,well drained
7/19/2007,200,4583,NA,NA,NA,NA,NA,Montauk,well drained
7/19/2007,200,4583,NA,NA,NA,NA,NA,NWF,swamp
7/19/2007,200,4583,241.69,19.32,15.4,NA,11:49,NWM,moderately well drained
7/19/2007,200,4583,247.91,40.69,16.3,NA,12:53,NWN,well drained
7/19/2007,200,4583,NA,NA,NA,NA,NA,SWF,very well drained
7/19/2007,200,4583,NA,NA,NA,NA,NA,SWM,moderately well drained
7/19/2007,200,4583,NA,NA,NA,NA,NA,SWN,poorly drained
7/31/2007,212,4595,NA,NA,NA,NA,NA,Charlton,well drained
7/31/2007,212,4595,247.74,26.72,18,NA,9:54,Dry Down,well drained
7/31/2007,212,4595,NA,NA,NA,NA,NA,Montauk,well drained
7/31/2007,212,4595,NA,NA,NA,NA,NA,NWF,swamp
7/31/2007,212,4595,253.47,35.89,18,NA,NA,NWM,moderately well drained
7/31/2007,212,4595,304.31,56.3,17.7,NA,NA,NWN,well drained
7/31/2007,212,4595,NA,NA,NA,NA,NA,SWF,very well drained
7/31/2007,212,4595,NA,NA,NA,NA,NA,SWM,moderately well drained
7/31/2007,212,4595,NA,NA,NA,NA,NA,SWN,poorly drained
8/1/2007,213,4596,208.91,24.16,17.5,NA,8:51,Charlton,well drained
8/1/2007,213,4596,NA,NA,NA,NA,NA,Dry Down,well drained
8/1/2007,213,4596,239.34,15.99,17.5,NA,10:20,Montauk,well drained
8/1/2007,213,4596,NA,NA,NA,NA,NA,NWF,swamp
8/1/2007,213,4596,NA,NA,NA,NA,NA,NWM,moderately well drained
8/1/2007,213,4596,NA,NA,NA,NA,NA,NWN,well drained
8/1/2007,213,4596,NA,NA,NA,NA,NA,SWF,very well drained
8/1/2007,213,4596,NA,NA,NA,NA,NA,SWM,moderately well drained
8/1/2007,213,4596,NA,NA,NA,NA,NA,SWN,poorly drained
8/17/2007,229,4612,NA,NA,NA,NA,NA,Charlton,well drained
8/17/2007,229,4612,NA,NA,NA,NA,NA,Dry Down,well drained
8/17/2007,229,4612,NA,NA,NA,NA,NA,Montauk,well drained
8/17/2007,229,4612,NA,NA,NA,NA,NA,NWF,swamp
8/17/2007,229,4612,164.49,15.33,16.5,NA,9:24,NWM,moderately well drained
8/17/2007,229,4612,215.92,46.45,17,NA,10:28,NWN,well drained
8/17/2007,229,4612,NA,NA,NA,NA,NA,SWF,very well drained
8/17/2007,229,4612,NA,NA,NA,NA,NA,SWM,moderately well drained
8/17/2007,229,4612,NA,NA,NA,NA,NA,SWN,poorly drained
8/21/2007,241,4624,NA,NA,NA,NA,NA,Charlton,well drained
8/21/2007,241,4624,118.36,4.29,13.5,NA,11:21,Dry Down,well drained
8/21/2007,241,4624,NA,NA,NA,NA,NA,Montauk,well drained
8/21/2007,241,4624,NA,NA,NA,NA,NA,NWF,swamp
8/21/2007,241,4624,NA,NA,NA,NA,8:28,NWM,moderately well drained
8/21/2007,241,4624,NA,NA,NA,NA,9:28,NWN,well drained
8/21/2007,241,4624,NA,NA,NA,NA,NA,SWF,very well drained
8/21/2007,241,4624,NA,NA,NA,NA,NA,SWM,moderately well drained
8/21/2007,241,4624,NA,NA,NA,NA,NA,SWN,poorly drained
8/28/2007,240,4623,NA,NA,NA,NA,NA,Charlton,well drained
8/28/2007,240,4623,164.09,16.63,16.9,NA,11:08,Dry Down,well drained
8/28/2007,240,4623,NA,NA,NA,NA,NA,Montauk,well drained
8/28/2007,240,4623,NA,NA,NA,NA,NA,NWF,swamp
8/28/2007,240,4623,215.06,30.91,16.5,NA,8:39,NWM,moderately well drained
8/28/2007,240,4623,155.74,26.32,17.3,NA,9:40,NWN,well drained
8/28/2007,240,4623,NA,NA,NA,NA,NA,SWF,very well drained
8/28/2007,240,4623,NA,NA,NA,NA,NA,SWM,moderately well drained
8/28/2007,240,4623,NA,NA,NA,NA,NA,SWN,poorly drained
8/29/2007,241,4624,170.83,23.04,16.7,NA,9:44,Charlton,well drained
8/29/2007,241,4624,NA,NA,NA,NA,NA,Dry Down,well drained
8/29/2007,241,4624,125.02,15.29,15.7,NA,8:45,Montauk,well drained
8/29/2007,241,4624,NA,NA,NA,NA,NA,NWF,swamp
8/29/2007,241,4624,NA,NA,NA,NA,NA,NWM,moderately well drained
8/29/2007,241,4624,NA,NA,NA,NA,NA,NWN,well drained
8/29/2007,241,4624,NA,NA,NA,NA,NA,SWF,very well drained
8/29/2007,241,4624,NA,NA,NA,NA,NA,SWM,moderately well drained
8/29/2007,241,4624,NA,NA,NA,NA,NA,SWN,poorly drained
9/18/2007,261,4644,NA,NA,NA,NA,NA,Charlton,well drained
9/18/2007,261,4644,92.63,8.35,12.1,NA,11:11,Dry Down,well drained
9/18/2007,261,4644,NA,NA,NA,NA,NA,Montauk,well drained
9/18/2007,261,4644,NA,NA,NA,NA,NA,NWF,swamp
9/18/2007,261,4644,114.07,17.38,11.1,NA,11:53,NWM,moderately well drained
9/18/2007,261,4644,112.41,13.18,11.7,NA,12:59,NWN,well drained
9/18/2007,261,4644,NA,NA,NA,NA,NA,SWF,very well drained
9/18/2007,261,4644,NA,NA,NA,NA,NA,SWM,moderately well drained
9/18/2007,261,4644,NA,NA,NA,NA,NA,SWN,poorly drained
9/19/2007,262,4645,90.89,10.42,11.1,NA,8:42,Charlton,well drained
9/19/2007,262,4645,NA,NA,NA,NA,NA,Dry Down,well drained
9/19/2007,262,4645,99.25,7.16,10.8,NA,10:06,Montauk,well drained
9/19/2007,262,4645,NA,NA,NA,NA,NA,NWF,swamp
9/19/2007,262,4645,NA,NA,NA,NA,NA,NWM,moderately well drained
9/19/2007,262,4645,NA,NA,NA,NA,NA,NWN,well drained
9/19/2007,262,4645,NA,NA,NA,NA,NA,SWF,very well drained
9/19/2007,262,4645,NA,NA,NA,NA,NA,SWM,moderately well drained
9/19/2007,262,4645,NA,NA,NA,NA,NA,SWN,poorly drained
9/26/2007,269,4652,NA,NA,NA,NA,NA,Charlton,well drained
9/26/2007,269,4652,134.09,10.92,15.9,NA,10:49,Dry Down,well drained
9/26/2007,269,4652,NA,NA,NA,NA,NA,Montauk,well drained
9/26/2007,269,4652,NA,NA,NA,NA,NA,NWF,swamp
9/26/2007,269,4652,208.72,33.84,15.5,NA,9:38,NWM,moderately well drained
9/26/2007,269,4652,162.8,24.8,15.7,NA,9:21,NWN,well drained
9/26/2007,269,4652,NA,NA,NA,NA,NA,SWF,very well drained
9/26/2007,269,4652,NA,NA,NA,NA,NA,SWM,moderately well drained
9/26/2007,269,4652,NA,NA,NA,NA,NA,SWN,poorly drained
10/9/2007,282,4665,NA,NA,NA,NA,NA,Charlton,well drained
10/9/2007,282,4665,128.54,4.58,14.3,NA,11:36,Dry Down,well drained
10/9/2007,282,4665,NA,NA,NA,NA,NA,Montauk,well drained
10/9/2007,282,4665,147.62,19.95,13.86,NA,12:17,NWM,moderately well drained
10/9/2007,282,4665,127.89,11.25,14.12,NA,13:23,NWN,well drained
10/16/2007,289,4672,64.24,7.36,10.4,NA,12:15,Charlton,well drained
10/16/2007,289,4672,NA,NA,NA,NA,NA,Dry Down,well drained
10/16/2007,289,4672,57.61,6.52,9.7,NA,10:41,Montauk,well drained
10/16/2007,289,4672,NA,NA,NA,NA,NA,NWM,moderately well drained
10/16/2007,289,4672,NA,NA,NA,NA,NA,NWN,well drained
11/13/2007,317,4700,NA,NA,NA,NA,NA,Charlton,well drained
11/13/2007,317,4700,49.58,5.62,6.7,NA,12:03,Dry Down,well drained
11/13/2007,317,4700,NA,NA,NA,NA,NA,Montauk,well drained
11/13/2007,317,4700,55.98,3.66,6.24,NA,13:16,NWM,moderately well drained
11/13/2007,317,4700,52.83,7.86,7,NA,13:06,NWN,well drained
11/14/2007,318,4701,NA,NA,NA,NA,NA,Charlton,well drained
11/14/2007,318,4701,NA,NA,NA,NA,NA,Dry Down,well drained
11/14/2007,318,4701,47.85,3.75,6.2,NA,11:34,Montauk,well drained
11/14/2007,318,4701,NA,NA,NA,NA,NA,NWM,moderately well drained
11/14/2007,318,4701,NA,NA,NA,NA,NA,NWN,well drained
1/7/2008,7,4755,NA,NA,NA,NA,NA,Charlton,well drained
1/7/2008,7,4755,19.36,2.94,2.3,NA,13:32,Dry Down,well drained
1/7/2008,7,4755,NA,NA,NA,NA,NA,Montauk,well drained
1/7/2008,7,4755,15.92,2.04,3.73,NA,11:56,NWM,moderately well drained
1/7/2008,7,4755,7.4,1.19,2.05,NA,12:38,NWN,well drained
2/12/2008,43,4791,NA,NA,NA,NA,NA,Charlton,well drained
2/12/2008,43,4791,13.02,4.08,NA,NA,11:30,Dry Down,well drained
2/12/2008,43,4791,NA,NA,NA,NA,NA,Montauk,well drained
2/12/2008,43,4791,12.68,1.92,NA,NA,12:49,NWM,moderately well drained
2/12/2008,43,4791,18.51,2.98,NA,NA,12:14,NWN,well drained
3/18/2008,78,4826,NA,NA,NA,NA,NA,Charlton,well drained
3/18/2008,78,4826,14.94,5.43,NA,NA,10:24,Dry Down,well drained
3/18/2008,78,4826,NA,NA,NA,NA,NA,Montauk,well drained
3/18/2008,78,4826,NA,NA,NA,NA,NA,NWM,moderately well drained
3/18/2008,78,4826,21.72,9.33,NA,NA,11:05,NWN,well drained
4/15/2008,106,4854,24.19,1.84,4.8,NA,11:50,Charlton,well drained
4/15/2008,106,4854,NA,NA,NA,NA,NA,Dry Down,well drained
4/15/2008,106,4854,37.51,4.63,5.3,NA,13:06,Montauk,well drained
4/15/2008,106,4854,NA,NA,NA,NA,NA,NWM,moderately well drained
4/15/2008,106,4854,NA,NA,NA,NA,NA,NWN,well drained
4/22/2008,113,4861,NA,NA,NA,NA,NA,Charlton,well drained
4/22/2008,113,4861,NA,NA,NA,NA,NA,Dry Down,well drained
4/22/2008,113,4861,NA,NA,NA,NA,NA,Montauk,well drained
4/22/2008,113,4861,NA,NA,NA,NA,NA,NWM,moderately well drained
4/22/2008,113,4861,49.06,6.29,7.82,NA,9:19,NWN,well drained
4/24/2008,115,4863,NA,NA,NA,NA,NA,Charlton,well drained
4/24/2008,115,4863,48.49,3.65,9.8,NA,10:23,Dry Down,well drained
4/24/2008,115,4863,NA,NA,NA,NA,NA,Montauk,well drained
4/24/2008,115,4863,NA,NA,NA,NA,NA,NWM,moderately well drained
4/24/2008,115,4863,NA,NA,NA,NA,NA,NWN,well drained
5/7/2008,128,4876,NA,NA,NA,NA,NA,Charlton,well drained
5/7/2008,128,4876,NA,NA,NA,NA,NA,Dry Down,well drained
5/7/2008,128,4876,53.65,3.34,9.8,NA,12:10,Montauk,well drained
5/7/2008,128,4876,47.1,8.24,8.67,NA,12:46,NWM,moderately well drained
5/7/2008,128,4876,NA,NA,NA,NA,NA,NWN,well drained
5/9/2008,130,4878,NA,NA,NA,NA,NA,Charlton,well drained
5/9/2008,130,4878,39.49,2.92,9.3,NA,8:45,Dry Down,well drained
5/9/2008,130,4878,NA,NA,NA,NA,NA,Montauk,well drained
5/9/2008,130,4878,NA,NA,NA,NA,NA,NWM,moderately well drained
5/9/2008,130,4878,NA,NA,NA,NA,NA,NWN,well drained
5/20/2008,141,4889,43.11,3.44,8,NA,9:44,Charlton,well drained
5/20/2008,141,4889,NA,NA,NA,NA,NA,Dry Down,well drained
5/20/2008,141,4889,NA,NA,NA,NA,NA,Montauk,well drained
5/20/2008,141,4889,NA,NA,NA,NA,NA,NWM,moderately well drained
5/20/2008,141,4889,51.17,7.36,8.72,NA,11:05,NWN,well drained
6/10/2008,162,4910,NA,NA,NA,NA,NA,Charlton,well drained
6/10/2008,162,4910,170.44,19.51,15.9,NA,8:08,Dry Down,well drained
6/10/2008,162,4910,NA,NA,NA,NA,NA,Montauk,well drained
6/10/2008,162,4910,178.94,19.78,15.78,NA,9:40,NWM,moderately well drained
6/10/2008,162,4910,174.11,25.63,16.03,NA,9:28,NWN,well drained
6/11/2008,163,4911,135.39,11.18,15.8,NA,10:52,Charlton,well drained
6/11/2008,163,4911,NA,NA,NA,NA,NA,Dry Down,well drained
6/11/2008,163,4911,177.12,11.01,15.4,NA,9:07,Montauk,well drained
6/11/2008,163,4911,NA,NA,NA,NA,NA,NWM,moderately well drained
6/11/2008,163,4911,NA,NA,NA,NA,NA,NWN,well drained
7/1/2008,183,4931,207.19,18.66,15.3,NA,9:00,Charlton,well drained
7/1/2008,183,4931,203.45,10.89,17.1,NA,12:46,Dry Down,well drained
7/1/2008,183,4931,234.38,13.04,16,NA,10:35,Montauk,well drained
7/1/2008,183,4931,165.88,39.17,15.98,NA,11:13,NWM,moderately well drained
7/1/2008,183,4931,235.97,28.24,17.1,NA,12:21,NWN,well drained
7/10/2008,192,4940,NA,NA,17,NA,NA,Charlton,well drained
7/10/2008,192,4940,211.48,17.59,18,NA,10:22,Dry Down,well drained
7/10/2008,192,4940,NA,NA,NA,NA,NA,Montauk,well drained
7/10/2008,192,4940,169.4,17.36,17.28,NA,9:00,NWM,moderately well drained
7/10/2008,192,4940,237.41,33.66,17.98,NA,10:07,NWN,well drained
7/11/2008,193,4941,194.41,20.16,15.5,NA,9:55,Charlton,well drained
7/11/2008,193,4941,NA,NA,NA,NA,NA,Dry Down,well drained
7/11/2008,193,4941,206.41,16.52,16.2,NA,10:47,Montauk,well drained
7/11/2008,193,4941,NA,NA,NA,NA,NA,NWM,moderately well drained
7/11/2008,193,4941,NA,NA,NA,NA,NA,NWN,well drained
7/21/2008,203,4951,NA,NA,NA,NA,NA,Charlton,well drained
7/21/2008,203,4951,250.44,16.86,19.2,NA,11:46,Dry Down,well drained
7/21/2008,203,4951,NA,NA,NA,NA,NA,Montauk,well drained
7/21/2008,203,4951,310.38,47.63,18.45,NA,12:29,NWM,moderately well drained
7/21/2008,203,4951,433.27,93.14,19.15,NA,13:36,NWN,well drained
7/23/2008,205,4953,NA,NA,NA,NA,NA,Charlton,well drained
7/23/2008,205,4953,NA,NA,NA,NA,NA,Dry Down,well drained
7/23/2008,205,4953,227.13,6.86,18.6,NA,NA,Montauk,well drained
7/23/2008,205,4953,NA,NA,NA,NA,NA,NWM,moderately well drained
7/23/2008,205,4953,NA,NA,NA,NA,NA,NWN,well drained
8/5/2008,218,4966,NA,NA,NA,NA,NA,Charlton,well drained
8/5/2008,218,4966,219.93,15.77,17.4,NA,7:49,Dry Down,well drained
8/5/2008,218,4966,251,21.56,17.6,NA,11:18,Montauk,well drained
8/5/2008,218,4966,214.84,30.52,16.26,NA,8:32,NWM,moderately well drained
8/5/2008,218,4966,319.48,59.01,16.33,NA,9:38,NWN,well drained
8/7/2008,220,4968,221.79,18.89,16.4,NA,9:04,Charlton,well drained
8/7/2008,220,4968,NA,NA,NA,NA,NA,Dry Down,well drained
8/7/2008,220,4968,NA,NA,NA,NA,NA,Montauk,well drained
8/7/2008,220,4968,NA,NA,NA,NA,NA,NWM,moderately well drained
8/7/2008,220,4968,NA,NA,NA,NA,NA,NWN,well drained
8/20/2008,233,4981,105.84,7.59,14,NA,10:22,Charlton,well drained
8/20/2008,233,4981,NA,NA,NA,NA,NA,Dry Down,well drained
8/20/2008,233,4981,157.84,11.65,14.6,NA,8:36,Montauk,well drained
8/20/2008,233,4981,NA,NA,NA,NA,NA,NWM,moderately well drained
8/20/2008,233,4981,NA,NA,NA,NA,NA,NWN,well drained
8/26/2008,239,4987,NA,NA,NA,NA,NA,Charlton,well drained
8/26/2008,239,4987,138.54,6.13,15.5,NA,10:15,Dry Down,well drained
8/26/2008,239,4987,NA,NA,NA,NA,NA,Montauk,well drained
8/26/2008,239,4987,125.06,18.39,14.02,NA,8:54,NWM,moderately well drained
8/26/2008,239,4987,167.59,30.02,14.44,NA,10:00,NWN,well drained
9/8/2008,252,5000,NA,NA,NA,NA,NA,Charlton,well drained
9/8/2008,252,5000,200.53,10.06,17.2,NA,12:17,Dry Down,well drained
9/8/2008,252,5000,NA,NA,NA,NA,NA,Montauk,well drained
