date,jday,time,plot,collar,range.min,range.max,x.cutoff,mean.slope,stdev.slope,N.pts,flag.stdev,Tair,Tsoil,collar.height.m,flux
1998-07-31,212,1017,B3,1,387.9,550.24,108.93,0.56,0.18,32,0,17.4,17.3,0.16,3.66
1998-07-31,212,1008,B3,2,369.46,608.19,183.19,0.93,0.05,17,0,17.1,17.1,0.16,6.17
1998-07-31,212,959,B3,3,371.95,521.94,142.85,0.75,0.05,25,0,16.8,16.2,0.15,4.58
1998-07-31,212,950,B3,4,409.55,703.31,238.62,1.67,0.01,6,0,16.9,16.7,0.15,10.39
1998-07-31,212,1025,B3,5,403.84,576.81,189.09,0.84,0.02,16,0,17.7,15.5,0.16,5.35
1998-07-31,212,1047,B4,6,372.74,588.87,223.62,1.21,0.04,9,0,18.7,16.4,0.18,8.73
1998-07-31,212,1042,B4,7,388.76,579.84,197.5,0.72,0.05,14,0,18,16.4,0.17,5.08
1998-07-31,212,1052,B4,8,370.83,538.51,142.85,0.47,0.15,25,0,18.8,16.8,0.17,3.3
1998-07-31,212,1037,B4,9,373.91,574.67,204.01,0.79,0.02,13,0,17.2,NA,0.15,4.97
1998-07-31,212,1032,B4,10,375.27,620.55,128.45,0.95,0.06,28,0,17.6,16.4,0.16,6.22
1998-07-31,212,945,C3,11,406.12,547.53,228.13,0.59,0.01,8,0,16.7,16.3,0.15,3.66
1998-07-31,212,919,C3,12,385.5,557.41,163.67,0.75,0.08,21,0,16.9,16.4,0.14,4.36
1998-07-31,212,910,C3,13,406.9,406.9,173.34,0.75,0.1,23,0,17,15.9,0.17,5.12
1998-07-31,212,928,C3,14,420.96,574.87,142.85,0.82,0.06,25,0,17.1,16.6,0.16,5.42
1998-07-31,212,937,C3,15,391.67,609.21,192.99,0.42,0.07,15,0,16.7,16.8,0.16,2.76
1998-07-31,212,1116,D5,16,369.72,543.57,38.58,0.69,0.41,46,0,19.6,16.2,0.16,4.41
1998-07-31,212,1111,D5,17,372.15,523.38,198.2,0.68,0.02,14,0,19.1,15.9,0.15,4.23
1998-07-31,212,1126,D5,18,372.32,533.79,149.36,0.73,0.11,24,0,19.8,16.5,0.15,4.52
1998-07-31,212,1121,D5,19,373.43,596.24,204.01,0.91,0.04,16,0,19.6,16.3,0.16,5.95
1998-07-31,212,1131,D5,20,367.09,582.15,128.45,0.79,0.04,28,0,19.9,17.3,0.16,4.98
1998-08-06,218,914,E3,21,403.58,603.93,128.69,0.63,0.04,28,0,22.8,17.8,0.19,4.79
1998-08-06,218,919,E3,22,417.48,557.57,158.97,0.59,0.04,22,0,23.3,17.2,0.15,3.45
1998-08-06,218,924,E3,23,392.99,532.54,113.25,0.49,0.02,31,0,23.8,17.6,0.16,3.13
1998-08-06,218,909,E3,24,486.87,621.79,92.63,0.46,0.04,34,0,22.2,17.9,0.15,2.81
1998-08-06,218,929,E3,25,379.89,554.57,208.04,0.8,0.02,12,0,24.1,17.4,0.17,5.35
1998-08-06,218,950,G3,26,356.19,471.31,133.26,0.48,0.02,27,0,25,18.8,0.13,2.56
1998-08-06,218,945,G3,27,356.95,485.55,173.2,0.6,0.02,19,0,24.9,19.2,0.13,3.1
1998-08-06,218,1000,G3,28,355.97,474.18,118.96,0.42,0.03,31,0,26.7,18.4,0.14,2.27
1998-08-06,218,955,G3,29,360.51,567.7,102.98,0.93,0.17,33,0,25.6,19.3,0.18,6.6
1998-08-06,218,1005,G3,30,355.08,510.39,219.52,0.16,0.02,10,0,26.7,18.6,0.14,0.85
1998-08-06,218,1025,G5,31,355.2,509.01,212.68,0.73,0.03,11,0,26.3,18.3,0.15,4.49
1998-08-06,218,1030,G5,32,366.02,489.92,288.07,NA,NA,0,NA,26.7,18.4,0.14,NA
1998-08-06,218,1035,G5,33,370.04,480.76,42.96,0.45,0.21,45,0,27.6,17.6,0.15,2.71
1998-08-06,218,1045,G5,34,355.64,489.85,178.37,0.42,0.01,18,0,26,17.2,0.14,2.26
1998-08-06,218,1040,G5,35,352.69,478.68,138.35,0.63,0.01,26,0,26.7,18.1,0.14,3.41
1998-08-06,218,1212,H3,36,347.43,519.21,233.22,0.54,0.01,6,0,21.4,19.2,0.17,3.66
1998-08-06,218,1205,H3,37,341.67,765.32,282.89,NA,NA,0,NA,21.4,19.3,0.17,NA
1998-08-06,218,1219,H3,38,342.74,422.48,98.42,0.24,0.02,34,0,21.4,18.6,0.16,1.55
1998-08-06,218,1235,H3,39,344.25,483.19,193.81,0.38,0.07,15,0,20.3,18.6,0.16,2.42
1998-08-06,218,1226,H3,40,342.49,437.44,228.65,0.51,0.02,8,0,21.4,18.6,0.17,3.42
1998-08-06,218,1141,H4,41,343.96,439.1,223.48,0.29,0.02,9,0,21.4,19.5,0.13,1.52
1998-08-06,218,1105,H4,42,342.98,454.02,213.21,0.6,0.02,11,0,30.1,19.4,0.15,3.43
1998-08-06,218,1155,H4,43,342.65,445.4,218.38,0.61,0.01,10,0,21.4,19.8,0.14,3.42
1998-08-06,218,1117,H4,44,343.64,501.09,89.21,0.73,0.04,36,0,25.2,18.5,0.13,3.88
1998-08-06,218,1129,H4,45,365.31,565.04,177.76,0.75,0.04,18,0,29.5,19.6,0.12,3.56
1998-08-07,219,940,B3,1,477.31,706.65,193.03,0.85,0.02,13,0,19.6,17.2,0.16,5.5
1998-08-07,219,945,B3,2,463.37,811.98,203.53,1.38,0.06,11,0,19.4,18.2,0.16,9.13
1998-08-07,219,950,B3,3,469.58,652.89,173.21,0.57,0.03,17,0,19.6,17.5,0.15,3.45
1998-08-07,219,955,B3,4,494.21,768.79,171.01,1.46,0.07,17,0,19.2,18.6,0.15,9
1998-08-07,219,1000,B3,5,454.85,714.26,203.01,0.89,0.07,11,0,18.9,17.5,0.16,5.65
1998-08-07,219,1015,B4,6,390.77,618.77,172.62,0.84,0.05,17,0,19.6,17.5,0.18,6.05
1998-08-07,219,1025,B4,7,404.55,614.32,164.92,0.76,0.05,19,0,19.8,17.8,0.17,5.32
1998-08-07,219,1020,B4,8,428.75,627.42,280.16,NA,NA,0,NA,19.9,17.3,0.17,NA
1998-08-07,219,1030,B4,9,426.75,592.95,143.41,0.71,0.06,23,0,20,17.6,0.15,4.43
1998-08-07,219,1035,B4,10,407.59,604.01,280.16,NA,NA,0,NA,19.4,18,0.16,NA
1998-08-07,219,905,C3,11,455.19,670.18,275.17,NA,NA,0,NA,20,16.5,0.15,NA
1998-08-07,219,910,C3,12,444.7,705.45,237.73,0.83,0.02,5,0,19.3,17.1,0.14,4.83
1998-08-07,219,1125,C3,13,434.83,553.09,203.53,0.69,0.05,11,0,19.8,16.7,0.17,4.66
1998-08-07,219,920,C3,14,503.79,759,213.44,1.45,0.17,9,0,18.9,17.5,0.16,9.52
1998-08-07,219,925,C3,15,473.09,626.25,93.27,0.52,0.25,33,0,19.3,17.7,0.16,3.38
1998-08-07,219,1050,D5,16,413.28,601.34,153.39,0.7,0.07,20,0,19.9,17.1,0.16,4.46
1998-08-07,219,1055,D5,17,414.98,527.36,198.02,0.56,0.01,12,0,20,17.1,0.15,3.46
1998-08-07,219,1100,D5,18,391.41,625.15,203.53,0.88,0.03,10,0,19.9,17.4,0.15,5.48
1998-08-07,219,1105,D5,19,412.92,598.92,227.75,0.7,0.01,6,0,19.7,17.7,0.16,4.6
1998-08-07,219,1110,D5,20,395.38,648.79,280.16,NA,NA,0,NA,19.7,18.8,0.16,NA
1998-08-11,223,2010,E3,21,426.85,648.28,207.42,1.34,0.04,10,0,21.1,19.8,0.19,10.23
1998-08-11,223,2015,E3,22,420.89,660.34,277.37,NA,NA,0,NA,21.2,19.9,0.15,NA
1998-08-11,223,2020,E3,23,392.26,619.25,86.67,0.62,0.11,34,0,21.3,20.1,0.16,4.01
1998-08-11,223,2005,E3,24,392.86,692.11,106.49,1.1,0.1,29,0,21.1,19.7,0.15,6.7
1998-08-11,223,1942,G3,26,372.93,556.99,108.18,0.6,0.05,30,0,21.4,21.7,0.13,3.24
1998-08-11,223,1947,G3,27,365.27,534.12,158.31,0.26,0.05,20,0,21.6,21.9,0.13,1.37
1998-08-11,223,1932,G3,28,422.13,722.44,223.35,0.7,0.01,7,0,21.6,20.7,0.14,3.84
1998-08-11,223,1937,G3,29,457.59,623.59,276.86,NA,NA,0,NA,21.8,21.5,0.18,NA
1998-08-11,223,1952,G3,30,406.93,487.98,157.8,0.26,0.04,20,0,20.9,20.5,0.14,1.45
1998-08-11,223,2120,G5,31,366.62,503.39,193.03,0.94,0.04,13,0,20.3,19.2,0.15,5.91
1998-08-11,223,2115,G5,32,366.5,544.79,142.9,0.9,0.06,24,0,20.4,19.3,0.14,5.29
1998-08-11,223,2110,G5,33,367.82,497.97,223.35,0.75,0.03,7,0,20.9,19.5,0.15,4.59
1998-08-11,223,2105,G5,34,429.47,589.1,217.84,0.55,0.02,9,0,21.2,18.8,0.14,3.02
1998-08-11,223,2100,G5,35,380.1,631.45,193.03,0.89,0.11,13,0,21.7,18.5,0.14,4.88
1998-08-11,223,1914,H3,36,412.99,597.76,183.71,0.67,0.03,15,0,22.2,21.2,0.17,4.55
1998-08-11,223,1919,H3,37,415.69,776.57,163.3,1.43,0.04,19,0,22.6,21.7,0.17,9.79
1998-08-11,223,1909,H3,38,433.1,634.81,222.83,0.39,0.02,7,0,22.2,20.6,0.16,2.47
1998-08-11,223,1904,H3,39,434.88,641.65,223.35,0.62,0.04,7,0,22.7,20.3,0.16,3.93
1998-08-11,223,1859,H3,40,417.05,599.78,168.81,0.59,0.02,18,0,22.8,20.3,0.17,3.96
1998-08-11,223,1840,H4,41,456.98,548.14,108.18,0.37,0.02,30,0,22.5,21.2,0.13,1.95
1998-08-11,223,1835,H4,42,432.34,612.25,82.78,0.81,0.28,35,0,23.2,22.6,0.15,4.79
1998-08-11,223,1845,H4,43,461.85,632.17,183.12,0.5,0.09,15,0,23,21.7,0.14,2.82
1998-08-11,223,1830,H4,44,408.19,571.48,102.67,0.58,0.05,31,0,23,21.3,0.13,3.12
1998-08-11,223,1825,H4,45,435.64,618.7,163.82,0.78,0.03,19,0,23.4,20.7,0.12,3.74
1998-08-12,224,1836,B3,1,376.38,521.08,148.31,0.57,0.18,22,0,17.4,18.2,0.16,3.72
1998-08-12,224,1831,B3,2,377.77,638.02,319.63,NA,NA,0,NA,17.7,18.8,0.16,NA
1998-08-12,224,1826,B3,3,374.14,558.25,177.46,1.02,0.08,16,0,17.8,18.1,0.15,6.22
1998-08-12,224,1821,B3,4,374.11,744.95,118.54,1.41,0.26,28,0,18,18.6,0.15,8.71
1998-08-12,224,1816,B3,5,378.91,589.29,39.17,0.96,0.44,44,0,18.1,18.7,0.16,6.15
1998-08-12,224,1940,B4,6,379.68,626.17,92.73,1.1,0.46,33,0,18.1,15.8,0.18,7.97
1998-08-12,224,1935,B4,7,379.52,576.28,313.03,NA,NA,0,NA,18,16.2,0.17,NA
1998-08-12,224,1945,B4,8,380.53,592.28,57.67,0.74,0.49,41,0,18,15.8,0.17,5.2
1998-08-12,224,1930,B4,9,374.84,574.61,57.67,0.77,0.7,40,0,17.8,16.2,0.15,4.83
1998-08-12,224,1925,B4,10,375.45,535.39,78.9,0.68,0.22,36,0,18.2,16.3,0.16,4.41
1998-08-12,224,1850,C3,11,376.56,516.69,133.07,0.56,0.05,25,0,17.4,17.6,0.15,3.47
1998-08-12,224,1910,C3,12,375.26,549.84,199.22,0.75,0.26,12,0,16.6,17.7,0.14,4.41
1998-08-12,224,1905,C3,13,377.18,532.75,193.94,0.62,0.06,13,0,16.7,17.3,0.17,4.21
1998-08-12,224,1900,C3,14,391.89,591.37,309.06,NA,NA,0,NA,16.9,17.9,0.16,NA
1998-08-12,224,1855,C3,15,372.19,567.01,309.06,NA,NA,0,NA,17.2,18.1,0.16,NA
1998-08-12,224,2010,D5,16,385.91,558.04,312.41,NA,NA,0,NA,17.8,15.6,0.16,NA
1998-08-12,224,2005,D5,17,386.12,532.84,303.78,NA,NA,0,NA,17.5,15.7,0.15,NA
1998-08-12,224,2015,D5,18,388.59,675.88,142.32,1.03,0.54,35,0,17.5,15.5,0.15,6.44
1998-08-12,224,2000,D5,19,381.53,554.66,43.13,0.77,0.25,43,0,17.8,15.9,0.16,5.08
1998-08-12,224,2020,D5,20,377.79,601.19,58.99,0.93,0.53,40,0,18.5,15.4,0.16,5.84
1998-08-19,231,1255,G3,26,347.27,425.33,113.51,0.32,0.04,29,0,18.5,18.8,0.13,1.75
1998-08-19,231,1300,G3,27,348.33,417.89,162.91,0.37,0.01,19,0,20.2,18.7,0.13,1.97
1998-08-19,231,1245,G3,28,352.17,519.49,103.94,0.28,0.56,31,1,21,18.5,0.14,NA
1998-08-19,231,1250,G3,29,348.48,471.75,277.93,NA,NA,0,NA,19.7,18.5,0.18,NA
1998-08-19,231,1305,G3,30,349.8,413.82,208.35,0.13,0.02,10,0,20.2,17.2,0.14,0.73
1998-08-19,231,1230,G5,31,350.95,523.3,207.23,0.66,0.04,12,0,18.1,16.1,0.15,4.18
1998-08-19,231,1225,G5,32,357.1,526.46,133.16,0.69,0.05,27,0,18.3,17.2,0.14,4.05
1998-08-19,231,1220,G5,33,353.56,478.46,44.45,0.52,0.2,45,0,18.1,16.5,0.15,3.23
1998-08-19,231,1215,G5,34,355.92,492.53,197.66,0.44,0.02,14,0,17.7,15.7,0.14,2.45
1998-08-19,231,1210,G5,35,355.84,518.18,177.48,0.6,0.05,18,0,17.9,16.1,0.14,3.33
1998-08-19,231,1110,H3,36,347.91,451.44,108.42,0.41,0.07,30,0,16.7,17.4,0.17,2.85
1998-08-19,231,1115,H3,37,348.96,620.93,187.57,0.81,0.09,14,0,17.9,17.2,0.17,5.66
1998-08-19,231,1105,H3,38,348.45,392.08,142.65,0.21,0.01,23,0,16.6,18.6,0.16,1.38
1998-08-19,231,1100,H3,39,347.84,433.37,157.3,0.43,0.03,20,0,17.6,17.4,0.16,2.8
1998-08-19,231,1055,H3,40,348.83,419.26,138.77,0.33,0.02,24,0,18.2,17.9,0.17,2.27
1998-08-19,231,1150,H4,41,348.46,410.22,92.13,0.31,0.03,33,0,21.9,19.3,0.13,1.62
1998-08-19,231,1135,H4,42,348.94,439.43,173,0.54,0.14,17,0,19.4,17.3,0.15,3.21
1998-08-19,231,1130,H4,43,349.98,464.12,213.43,0.55,0.04,9,0,18.9,19.3,0.14,3.11
1998-08-19,231,1140,H4,44,350.05,442.2,72.55,0.41,0.13,37,0,19.2,18.1,0.13,2.2
1998-08-19,231,1145,H4,45,349.09,492.26,54.01,0.66,0.22,41,0,21.4,18.9,0.12,3.22
1998-08-20,232,1000,B3,1,354.09,446.84,157.83,0.22,0.04,20,0,17.1,15,0.16,1.42
1998-08-20,232,955,B3,2,356.35,555.3,152.12,0.94,0.21,21,0,17.3,15.7,0.16,6.25
1998-08-20,232,950,B3,3,350.18,489.22,193.2,0.62,0.04,13,0,18,15.7,0.15,3.8
1998-08-20,232,945,B3,4,353.51,587.45,196.63,0.74,0.11,12,0,17.4,15.9,0.15,4.59
1998-08-20,232,940,B3,5,358.37,502.81,163.53,0.47,0.08,19,0,16.7,14.5,0.16,3.01
1998-08-20,232,1025,B4,6,352.11,545.75,128.08,0.89,0.09,26,0,18,15.8,0.18,6.44
1998-08-20,232,1020,B4,7,349.66,495.96,137.21,0.62,0.03,24,0,18.2,15.7,0.17,4.37
1998-08-20,232,1030,B4,8,350.41,523.32,133.26,0.74,0.15,25,0,18.6,16.3,0.17,5.23
1998-08-20,232,1015,B4,9,353.14,520.23,286.92,NA,NA,0,NA,18.3,15.3,0.15,NA
1998-08-20,232,1010,B4,10,358.38,481.92,123.52,0.49,0.15,27,0,17.9,16.1,0.16,3.18
1998-08-20,232,925,C3,11,360.69,489.93,193.81,0.55,0.03,12,0,16.7,15.3,0.15,3.41
1998-08-20,232,910,C3,12,354.43,465.88,223.48,0.48,0.03,8,0,15.7,15.6,0.14,2.84
1998-08-20,232,905,C3,13,355.44,517.18,87.54,0.59,0.15,34,0,15.9,15.6,0.17,4.06
1998-08-20,232,920,C3,14,359.12,482.94,213.21,0.75,0.01,9,0,16.1,15.4,0.16,5
1998-08-20,232,915,C3,15,370.24,498.72,167.49,0.44,0.03,21,0,16.2,15.2,0.16,2.88
1998-08-20,232,1050,D5,16,349.76,441.7,208.65,0.47,0.02,10,0,18.4,15.4,0.16,2.99
1998-08-20,232,1055,D5,17,351.72,456.87,188.11,0.43,0.02,14,0,18.6,15.5,0.15,2.64
1998-08-20,232,1045,D5,18,350.83,491.75,153.8,0.73,0.08,21,0,18.4,15.7,0.15,4.54
1998-08-20,232,1040,D5,19,350.84,483.17,193.81,0.52,0.09,13,0,18.2,15.8,0.16,3.43
1998-08-20,232,1100,D5,20,349.01,480.32,218.38,0.57,0.03,8,0,18.9,16.1,0.16,3.61
1998-08-20,232,1130,E3,21,347.91,445.06,182.93,0.48,0.07,15,0,19.3,15.6,0.19,3.68
1998-08-20,232,1125,E3,22,348.15,417.55,154.41,0.34,0.02,21,0,19.6,15.4,0.15,2.05
1998-08-20,232,1120,E3,23,349.07,452.29,117.81,0.51,0.11,28,0,19,15.4,0.16,3.34
1998-08-20,232,1145,E3,24,350.15,467.79,47.52,0.49,0.31,42,0,19.9,16.1,0.15,2.98
1998-08-20,232,1115,E3,25,348.69,524,203.47,0.69,0.04,11,0,18.7,15.8,0.17,4.69
1998-08-27,239,1220,E3,21,368.98,488.25,38.32,0.51,0.15,44,0,25.5,19.3,0.19,3.81
1998-08-27,239,1215,E3,22,360.98,472.64,33.76,0.48,0.17,45,0,25.5,18.8,0.15,2.83
1998-08-27,239,1210,E3,23,359.62,496.78,43.33,0.55,0.39,43,0,25.5,19.3,0.16,3.51
1998-08-27,239,1225,E3,24,360.47,498.95,53.42,0.55,0.32,41,0,25.5,18.8,0.15,3.3
1998-08-27,239,1205,E3,25,362.26,628.73,133.68,0.88,0.42,25,0,25.5,19.3,0.17,5.87
1998-08-27,239,935,G3,26,371.47,473.67,168.51,0.4,0.04,18,0,22.2,19.7,0.13,2.11
1998-08-27,239,940,G3,27,365.36,534.71,78.15,0.74,0.14,38,0,22.25,20,0.13,3.89
1998-08-27,239,945,G3,28,363.57,541.5,159.54,0.34,0.05,21,0,22.25,19.9,0.14,1.86
1998-08-27,239,940,G3,29,368.02,515.06,54.54,0.53,0.31,41,0,22.3,19.7,0.18,3.76
1998-08-27,239,950,G3,30,362.13,448.88,208.95,0.27,0.02,10,0,22.25,19.2,0.14,1.46
1998-08-27,239,1015,G5,31,361.17,493.74,82.64,0.51,0.11,35,0,23.5,18.4,0.15,3.18
1998-08-27,239,1020,G5,32,362.3,502.08,216.2,0.6,0.05,8,0,23.5,18.6,0.14,3.48
1998-08-27,239,1025,G5,33,364.35,477.39,208.95,0.47,0.02,10,0,23.5,18.4,0.15,2.86
1998-08-27,239,1030,G5,34,363.1,472.88,162.91,0.6,0.01,19,0,24.15,18.5,0.14,3.29
1998-08-27,239,1035,G5,35,364.13,472.77,143.25,0.61,0.01,19,0,24.8,18.5,0.14,3.31
1998-08-27,239,1135,H3,36,355.34,479.98,203.27,0.85,0.06,11,0,25.5,19.7,0.17,5.7
1998-08-27,239,1140,H3,37,357.51,806.55,78.68,1.83,0.85,37,0,25.5,20,0.17,12.45
1998-08-27,239,1145,H3,38,354.16,428.5,109.02,0.26,0.03,37,0,25.5,19.4,0.16,1.67
1998-08-27,239,1130,H3,39,356.17,498.76,118.51,0.59,0.06,29,0,25.5,19.2,0.16,3.7
1998-08-27,239,1125,H3,40,358.4,493.71,212.83,0.47,0.03,9,0,24.8,20,0.17,3.15
1998-08-27,239,1052,H4,41,358.95,434.91,208.95,0.36,0.02,10,0,24.8,20.3,0.13,1.88
1998-08-27,239,1102,H4,42,359.81,513.04,133.16,0.84,0.02,25,0,24.8,19.2,0.15,4.94
1998-08-27,239,1057,H4,43,359.62,434.9,133.16,0.35,0.02,25,0,24.8,20.1,0.14,1.97
1998-08-27,239,1107,H4,44,359.79,480.78,123.59,0.59,0.08,27,0,24.8,19,0.13,3.14
1998-08-27,239,1112,H4,45,357.36,519.85,228,0.8,0.01,6,0,24.8,20.1,0.12,3.85
1998-08-28,240,955,B3,1,386.86,585.81,209.62,1,0.02,10,0,22.9,18.3,0.16,6.4
1998-08-28,240,1000,B3,2,369.14,596.88,152.8,0.78,0.05,21,0,23.3,18.8,0.16,5.12
1998-08-28,240,1005,B3,3,364.86,555.69,71.77,0.7,0.3,37,0,23.8,17.9,0.15,4.17
1998-08-28,240,1010,B3,4,361.34,627.85,212.92,1.53,0.03,9,0,25.2,17.8,0.15,9.26
1998-08-28,240,1015,B3,5,385.47,538.38,183.12,0.82,0.02,15,0,24.7,17.8,0.16,5.13
1998-08-28,240,925,B4,6,373.84,564.28,238.25,1.36,0,4,0,22.7,18.4,0.18,9.67
1998-08-28,240,930,B4,7,383.63,521.04,116.98,0.53,0.04,28,0,23,18.4,0.17,3.68
1998-08-28,240,920,B4,8,374.3,542.54,157.8,0.56,0.02,20,0,22.6,18.3,0.17,3.86
1998-08-28,240,935,B4,9,381.98,567.68,188.11,0.77,0.02,14,0,23.4,17.8,0.15,4.78
1998-08-28,240,940,B4,10,371.8,503.42,132.99,0.64,0.02,26,0,23.8,18.5,0.16,4.07
1998-08-28,240,1025,C3,11,379.25,603.15,139.59,1.01,0.04,24,0,24.6,17.7,0.15,6.13
1998-08-28,240,1040,C3,12,357.93,554.58,162.71,0.86,0.08,19,0,24.3,17.3,0.14,4.92
1998-08-28,240,1045,C3,13,369.37,533.96,187.52,0.74,0.03,15,0,24.1,17.6,0.17,4.91
1998-08-28,240,1035,C3,14,379.56,580.4,123.08,0.98,0.09,27,0,24.7,17.5,0.16,6.31
1998-08-28,240,1030,C3,15,384.85,626.67,142.9,1.16,0.12,23,0,24.4,18.5,0.16,7.36
1998-08-28,240,900,D5,16,409.8,515.64,113.68,0.36,0.08,29,0,21.5,17.9,0.16,2.26
1998-08-28,240,905,D5,17,373.92,567.94,178.72,0.78,0.03,16,0,21.7,17.8,0.15,4.79
1998-08-28,240,855,D5,18,378.06,551.81,178.72,0.69,0.01,17,0,20.8,18.5,0.15,4.28
1998-08-28,240,850,D5,19,379.47,572.14,227.75,0.61,0.01,6,0,20.3,18,0.16,4.01
1998-08-28,240,910,D5,20,379.74,602.1,199.12,0.79,0.06,12,0,21.6,19.3,0.16,4.93
1998-09-02,245,1005,B3,1,361.57,578.14,148.26,0.76,0.14,22,0,19.9,16.1,0.16,4.9
1998-09-02,245,1000,B3,2,361.09,513.09,162.31,0.67,0.09,19,0,20.1,16.4,0.16,4.45
1998-09-02,245,955,B3,3,370.05,457.27,123.07,0.46,0.03,27,0,19.6,16.3,0.15,2.77
1998-09-02,245,950,B3,4,365.45,559.47,233.01,1.25,0.03,5,0,19.3,16.7,0.15,7.71
1998-09-02,245,945,B3,5,384.04,472.61,219.04,0.48,0.03,8,0,19.2,16,0.16,3.05
1998-09-02,245,1030,B4,6,361.68,473.93,157.83,0.59,0.06,20,0,21.6,16.3,0.18,4.23
1998-09-02,245,1025,B4,7,358.96,451.79,92.73,0.39,0.04,33,0,21.3,16.6,0.17,2.69
1998-09-02,245,1035,B4,8,357.29,469.83,94.45,0.41,0.07,33,0,22.4,16.6,0.17,2.86
1998-09-02,245,1020,B4,9,360.58,482.24,193.18,0.63,0.04,13,0,20.9,16.1,0.15,3.9
1998-09-02,245,1015,B4,10,361.28,447.45,107.9,0.36,0.05,30,0,20.8,16.8,0.16,2.35
1998-09-02,245,940,C3,11,368.1,535.12,158.42,0.54,0.08,20,0,18.2,15.7,0.15,3.34
1998-09-02,245,925,C3,12,386.51,525.08,163.43,0.65,0.02,19,0,17.9,15.9,0.14,3.8
1998-09-02,245,920,C3,13,375.97,501.03,88.24,0.57,0.06,34,0,18.1,15.9,0.17,3.84
1998-09-02,245,930,C3,14,377.9,581.86,97.21,0.87,0.13,32,0,17.7,15.8,0.16,5.75
1998-09-02,245,935,C3,15,384.97,511.72,213.43,0.56,0.01,11,0,18,16,0.16,3.65
1998-09-02,245,1210,D5,16,353.13,447.45,203.27,0.46,0.02,11,0,21.6,16.5,0.16,2.9
1998-09-02,245,1205,D5,17,355.85,457.34,168.51,0.44,0.03,18,0,21.5,16.4,0.15,2.68
1998-09-02,245,1200,D5,18,357.99,473.8,238.69,0.72,0.01,4,0,21.8,16.5,0.15,4.43
1998-09-02,245,1155,D5,19,355.74,465.23,131.44,0.43,0.1,25,0,21.8,16.5,0.16,2.82
1998-09-02,245,1150,D5,20,369.94,493.9,208.35,0.53,0.05,12,0,21.2,17.1,0.16,3.33
1998-09-02,245,1125,E3,21,354.99,424.68,124.19,0.32,0.06,27,0,21.6,16.2,0.19,2.43
1998-09-02,245,1130,E3,22,355.28,436.49,169.63,0.28,0.03,18,0,21.6,16.1,0.15,1.65
1998-09-02,245,1135,E3,23,367.29,441.3,133.16,0.37,0.05,25,0,21.5,16.3,0.16,2.38
1998-09-02,245,1120,E3,24,354.64,426.01,118.51,0.29,0.03,28,0,21.5,16.7,0.15,1.77
1998-09-02,245,1140,E3,25,363.15,502.02,147.14,0.6,0.05,22,0,20.9,16.4,0.17,4.09
1998-09-03,246,1120,E3,21,357.69,442.71,228.34,0.39,0.01,6,0,19.1,16.3,0.19,2.96
1998-09-03,246,1125,E3,22,364.68,438.16,193.62,0.28,0.01,13,0,19.3,16.2,0.15,1.68
1998-09-03,246,1130,E3,23,357.78,447.96,162.2,0.44,0.09,19,0,19.9,16.4,0.16,2.85
1998-09-03,246,1115,E3,24,373.58,459.94,172.62,0.44,0.06,17,0,19.6,16.8,0.15,2.7
1998-09-03,246,1135,E3,25,359.46,538.95,238.83,0.61,0.02,4,0,20.7,16.6,0.17,4.13
1998-09-03,246,1055,G3,26,359.73,459.61,88.28,0.48,0.06,34,0,20.5,17.9,0.13,2.6
1998-09-03,246,1100,G3,27,354.57,453.71,82.78,0.43,0.08,35,0,21.6,17.9,0.13,2.24
1998-09-03,246,1045,G3,28,357.44,412.4,232.74,0.29,0.01,6,0,19.2,17.7,0.14,1.59
1998-09-03,246,1050,G3,29,355.43,481.01,218.43,0.75,0.05,8,0,19.7,17.7,0.18,5.43
1998-09-03,246,1105,G3,30,363.67,417.46,178.2,0.28,0.01,15,0,19.6,16.7,0.14,1.54
1998-09-03,246,1035,G5,31,359.18,466.22,222.83,0.48,0.04,7,0,18.3,16,0.15,3
1998-09-03,246,1025,G5,32,364.9,475.06,37.05,0.47,0.23,44,0,19.1,16.6,0.14,2.75
1998-09-03,246,1030,G5,33,365.57,456.41,158.31,0.4,0.17,20,0,18.9,16.1,0.15,2.49
1998-09-03,246,1020,G5,34,359.16,431.71,142.9,0.29,0.01,23,0,17.9,15.7,0.14,1.64
1998-09-03,246,1015,G5,35,368.25,454.14,153.91,0.3,0.02,21,0,18.6,16.7,0.14,1.67
1998-09-03,246,920,H3,36,360.31,476.99,138.49,0.58,0.06,24,0,16.4,16.9,0.17,3.98
1998-09-03,246,915,H3,37,383.19,589.57,113.68,1.05,0.19,29,0,16.7,17.4,0.17,7.33
1998-09-03,246,925,H3,38,364.38,415,112.58,0.18,0.01,29,0,16.5,16.7,0.16,1.15
1998-09-03,246,910,H3,39,374.03,441.6,218.43,0.4,0.02,8,0,16.4,16.8,0.16,2.58
1998-09-03,246,905,H3,40,406.95,489.95,122.49,0.34,0.16,27,0,17.2,17.1,0.17,2.35
1998-09-03,246,1000,H4,41,355.79,422.26,203.01,0.35,0.01,11,0,23.6,17.8,0.13,1.83
1998-09-03,246,945,H4,42,359.28,451.35,228.34,0.62,0.01,6,0,18.8,16.8,0.15,3.72
1998-09-03,246,940,H4,43,360.87,438.69,203.01,0.34,0.01,11,0,19.8,17.8,0.14,1.92
