date,tower,height,species,rep,hour,psn,cond,par,lpar,co2,ci,e,ci.ca,tleaf,tair,rh,esleaf,eair,vpd
1992-06-12,2,L,OAK,4,11.92,4.84,0.07,1325,7.19,310.43,187.13,NA,0.6,29.64,28.57,31.52,4.17,3.92,2.94
1992-06-12,2,L,OAK,4,14.62,6.65,0.03,1264,7.14,351.23,116,NA,0.33,29.7,28.63,33.51,4.19,3.94,2.87
1992-06-12,2,L,OAK,4,16.29,0.86,0.07,70.43,4.25,325.07,290.43,NA,0.89,27.73,28.56,28.32,3.74,3.92,2.63
1992-06-12,2,L,OAK,4,18.01,0.59,0.03,359.03,5.88,340.13,295.67,NA,0.87,27.57,27.39,32.78,3.7,3.66,2.5
1992-06-12,2,T,OAK,4,10.27,3.88,0.11,117.37,4.77,307.17,234.5,NA,0.76,26.46,27.18,25.03,3.47,3.62,2.56
1992-06-12,2,T,OAK,4,12.04,7.22,0.11,611.83,6.42,298.2,176.27,NA,0.59,31.34,29.64,47.76,4.6,4.17,2.61
1992-06-12,2,T,OAK,4,14.49,8.17,0.11,605.43,6.41,309.67,169.77,NA,0.55,30.89,30.33,34.44,4.48,4.34,2.99
1992-06-12,2,T,OAK,4,15.83,6.05,0.1,1409.33,7.25,286.9,168.4,NA,0.59,32.89,30.54,28.52,5.02,4.39,3.77
1992-06-12,2,T,OAK,4,18.45,4.69,0.09,685.63,6.53,319.07,216.17,NA,0.68,28.43,29.03,30.6,3.89,4.03,2.66
1992-06-12,2,L,RM,4,10.06,1.55,0.06,67.25,4.21,315.77,261.23,NA,0.83,23.66,23.71,44.55,2.93,2.94,1.62
1992-06-12,2,L,RM,4,12.47,7.31,0.12,701.67,6.55,306.1,187.1,NA,0.61,29.46,28.3,32,4.13,3.86,2.9
1992-06-12,2,L,RM,4,16.96,3.19,0.08,433.43,6.07,339.5,262.4,NA,0.77,27.27,27.99,31.72,3.64,3.79,2.43
1992-06-12,2,L,RM,4,18.98,-0.58,0.03,101.38,4.62,327,350.23,NA,1.07,26.79,26.74,29.21,3.53,3.53,2.51
1992-06-12,2,T,RM,4,10.62,4.32,0.06,1176,7.07,316.57,181.97,NA,0.57,29.26,28.57,26.94,4.08,3.92,3.03
1992-06-12,2,T,RM,4,12.19,0.79,0.04,1612.67,7.39,311.2,259.1,NA,0.83,34.01,30.34,31.22,5.35,4.35,3.99
1992-06-12,2,T,RM,4,14.69,4.06,0.09,386.53,5.96,346.5,253.47,NA,0.73,29.5,30.31,29.44,4.14,4.34,2.86
1992-06-12,2,T,RM,4,16.38,2.64,0.05,1298.33,7.17,313.77,216.03,NA,0.69,33.38,30.73,26.69,5.16,4.44,3.97
1992-06-12,2,T,RM,4,19.15,2.69,0.04,174.53,5.16,327.2,216.73,NA,0.66,26.66,26.37,41.31,3.51,3.45,2.08
1992-06-12,2,L,WB,4,10.29,3.61,0.29,194.57,5.27,322.57,292.2,NA,0.91,23.63,24.73,48.92,2.93,3.13,1.4
1992-06-12,2,L,WB,4,12.22,5.09,0.35,156.1,5.05,312.27,276.87,NA,0.89,25.65,27.42,44.16,3.3,3.67,1.68
1992-06-12,2,L,WB,4,15.09,10.37,0.12,1376.33,7.23,267.37,107.49,NA,0.4,31.34,29.73,37.73,4.6,4.19,3.02
1992-06-12,2,L,WB,4,16.69,3,0.12,181.47,5.2,346.47,291.5,NA,0.84,27.23,28.38,30.84,3.63,3.88,2.43
1992-06-12,2,L,WB,4,18.61,3.25,0.05,471.33,6.16,315.63,199.27,NA,0.63,27.32,26.94,32.95,3.65,3.57,2.47
1992-06-12,2,T,WB,4,10.01,10.99,0.32,940.97,6.85,271.93,200.23,NA,0.74,27.07,27.65,43.87,3.59,3.72,1.96
1992-06-12,2,T,WB,4,12.31,11.56,0.28,1516.33,7.32,265.53,179.77,NA,0.68,34.92,31.8,51.52,5.62,4.72,3.19
1992-06-12,2,T,WB,4,13.91,12.23,0.23,2095.33,7.65,310.23,199.73,NA,0.64,32.67,31.61,31.45,4.96,4.67,3.49
1992-06-12,2,T,WB,4,16.75,8.99,0.15,1478,7.3,294.07,175.7,NA,0.6,31.23,30.39,30.47,4.57,4.36,3.24
1992-06-12,2,T,WB,4,17.97,9.23,0.23,344.37,5.84,305.3,220.5,NA,0.72,28.64,30.05,20.11,3.94,4.27,3.08
1992-06-12,2,L,OAK,5,11.97,4.46,0.1,121.6,4.8,329.07,241.07,NA,0.73,27.42,28.46,36.38,3.67,3.9,2.25
1992-06-12,2,L,OAK,5,14.69,4.88,0.05,708.4,6.56,331.33,156.83,NA,0.47,27.09,27.6,36.22,3.6,3.71,2.26
1992-06-12,2,L,OAK,5,16.39,4.31,0.1,81.94,4.41,319.83,237.97,NA,0.74,27.42,28.21,29.62,3.67,3.84,2.53
1992-06-12,2,L,OAK,5,18.05,1.72,0.03,361.3,5.89,328.87,224.73,NA,0.68,27.41,27.36,38.15,3.67,3.66,2.27
1992-06-12,2,T,OAK,5,10.32,5.38,0.15,134.37,4.9,304.03,231.33,NA,0.76,25.73,27.06,33.01,3.32,3.59,2.13
1992-06-12,2,T,OAK,5,14.53,5.05,0.09,318,5.76,327.17,217.6,NA,0.67,27.96,28.7,32.3,3.79,3.95,2.51
1992-06-12,2,T,OAK,5,15.9,6.29,0.14,548.87,6.31,299.17,208.97,NA,0.7,28.69,29.77,29.2,3.95,4.2,2.72
1992-06-12,2,T,OAK,5,18.49,8.8,0.11,985.97,6.89,327.2,183.73,NA,0.56,29.44,28.91,35.95,4.13,4,2.69
1992-06-12,2,L,RM,5,10.14,7.62,0.1,606.03,6.41,312.7,183.13,NA,0.59,25.11,24.15,53.5,3.2,3.02,1.58
1992-06-12,2,L,RM,5,12.51,2.43,0.09,516.3,6.25,307.63,251.87,NA,0.82,26.68,27.63,36.68,3.51,3.72,2.15
1992-06-12,2,L,RM,5,17.01,1.31,0.04,56.1,4.03,331.67,262.3,NA,0.79,27.73,28.26,22.62,3.74,3.85,2.86
1992-06-12,2,L,RM,5,19.02,0.19,0.03,76.61,4.34,332.2,309.87,NA,0.93,26.27,26.37,36.04,3.43,3.45,2.18
1992-06-12,2,T,RM,5,10.68,7.21,0.1,1569,7.36,313.7,174.4,NA,0.56,32,29.34,33.35,4.78,4.1,3.41
1992-06-12,2,T,RM,5,14.74,2.47,0.08,276.7,5.62,330.07,261.13,NA,0.79,28.08,29.07,24.53,3.81,4.04,2.82
1992-06-12,2,T,RM,5,16.54,0.15,0.03,1174,7.07,333.5,297.5,NA,0.89,35.45,32.56,17.1,5.79,4.93,4.95
1992-06-12,2,T,RM,5,19.21,0.83,0.02,81.83,4.4,351.23,269.63,NA,0.77,25.11,26.01,35.75,3.2,3.38,1.99
1992-06-12,2,L,WB,5,12.28,5.1,0.07,626.63,6.44,328.87,200.83,NA,0.61,29.49,27.97,23.86,4.14,3.79,3.23
1992-06-12,2,L,WB,5,16.75,2.27,0.13,132.6,4.89,369.27,327.17,NA,0.89,26.63,28.2,34.09,3.5,3.84,2.19
1992-06-12,2,L,WB,5,18.66,3.38,0.06,280.47,5.64,304.5,200.07,NA,0.66,26.84,26.76,38.01,3.55,3.53,2.21
1992-06-12,2,T,WB,5,10.06,14.94,0.32,1852.33,7.52,276.5,178.2,NA,0.64,30.38,28.33,40.96,4.35,3.87,2.77
1992-06-12,2,T,WB,5,13.96,5.21,0.17,321.1,5.77,320.95,253.85,NA,0.79,28.37,30.1,25.14,3.88,4.29,2.8
1992-06-12,2,T,WB,5,16.81,8.98,0.21,703.1,6.56,287.13,197.87,NA,0.69,31.77,31.16,31.91,4.71,4.55,3.26
1992-06-12,2,T,WB,5,18.65,6.24,0.13,247.53,5.51,314.53,222.6,NA,0.71,26.86,28.27,32.24,3.55,3.85,2.31
1992-06-12,2,L,OAK,6,12.08,1.71,0.06,104.19,4.65,313.87,258.8,NA,0.82,27.22,28.24,35.41,3.63,3.85,2.26
1992-06-12,2,L,OAK,6,16.44,2.5,0.05,106.4,4.67,318.3,229.6,NA,0.72,27.09,28.1,28.2,3.6,3.82,2.52
1992-06-12,2,L,OAK,6,18.12,0.68,0.02,184.37,5.22,351.23,286.1,NA,0.81,27.29,27.48,25.62,3.64,3.68,2.7
1992-06-12,2,T,OAK,6,10.4,3.5,0.13,181.52,5.2,428.23,366.07,NA,0.85,25.61,26.9,28.15,3.3,3.56,2.3
1992-06-12,2,T,OAK,6,14.58,6.33,0.08,1821.67,7.51,318.17,174.4,NA,0.55,33.49,30.59,26.38,5.19,4.41,4.03
1992-06-12,2,T,OAK,6,18.57,7.99,0.11,905.3,6.81,308.77,176.5,NA,0.57,28.79,28.24,33.96,3.97,3.85,2.67
1992-06-12,2,L,RM,6,12.55,1.8,0.07,42.78,3.76,344.27,287.73,NA,0.84,27,27.81,34.24,3.58,3.75,2.29
1992-06-12,2,L,RM,6,17.19,0.08,0.02,30.74,3.43,335.07,314.27,NA,0.94,26.98,27.59,34.26,3.58,3.71,2.31
1992-06-12,2,T,RM,6,10.73,6.33,0.08,1666.67,7.42,294.93,153.33,NA,0.52,31.95,29.18,39.5,4.76,4.06,3.16
1992-06-12,2,T,RM,6,14.8,3.55,0.07,384.33,5.95,335.33,236.77,NA,0.71,27.86,28.42,33.78,3.77,3.89,2.45
1992-06-12,2,L,WB,6,12.38,3.83,0.2,132.5,4.89,305.27,262.83,NA,0.86,25.87,27.28,40.5,3.35,3.64,1.87
1992-06-12,2,L,WB,6,16.81,3.1,0.13,187.7,5.23,322.33,270.23,NA,0.84,27,28.35,30.83,3.58,3.87,2.38
1992-06-12,2,T,WB,6,10.12,17.48,0.36,1922.33,7.56,300.27,197.7,NA,0.66,27.76,25.97,40.13,3.74,3.37,2.39
1992-06-12,2,T,WB,6,15.02,11.25,0.26,1328.47,7.19,311.43,221.5,NA,0.71,28.35,29.81,34.25,3.87,4.22,2.43
1992-06-12,2,T,WB,6,18.79,6.13,0.11,309.27,5.73,320.77,218.07,NA,0.68,27.3,27.95,37.81,3.64,3.79,2.21
1992-06-12,2,L,OAK,7,16.54,2.21,0.04,196.2,5.28,320.8,214.27,NA,0.67,28.28,28.72,24.08,3.86,3.96,2.9
1992-06-12,2,L,OAK,7,18.17,2.05,0.02,368.83,5.91,353.23,191.3,NA,0.54,27.94,27.48,34.33,3.78,3.68,2.52
1992-06-12,2,T,OAK,7,14.64,8.45,0.14,1283.07,7.16,305.53,187.3,NA,0.61,31.68,31.28,32.72,4.69,4.59,3.19
1992-06-12,2,T,RM,7,10.8,1.41,0.03,573.03,6.35,337.03,249.33,NA,0.74,30.2,29.54,15.03,4.31,4.15,3.69
1992-06-12,2,T,RM,7,14.85,3.06,0.07,833.6,6.73,326.8,238.73,NA,0.73,30.12,28.57,21.63,4.29,3.92,3.44
1992-06-12,2,L,WB,7,16.86,6.51,0.09,156.33,5.05,553.23,412.53,NA,0.75,27.41,28.3,28.34,3.67,3.86,2.57
1992-06-12,2,T,WB,7,15.07,8.6,0.2,570.8,6.35,311.33,225.9,NA,0.73,27.99,29.57,32.28,3.79,4.16,2.45
1992-06-12,2,T,WB,7,18.83,2.68,0.14,95.49,4.56,319.5,276.47,NA,0.87,26.06,27.76,37.67,3.39,3.74,1.98
1992-06-12,2,L,OAK,8,18.22,1.8,0.02,525.7,6.26,335.53,206.13,NA,0.61,28.43,27.41,34.65,3.89,3.67,2.62
1992-06-12,2,T,WB,8,15.1,9.87,0.13,2002,7.6,304.23,162.73,NA,0.53,33.7,30.7,28.2,5.25,4.43,4
1992-06-12,2,L,OAK,9,18.28,3.31,0.03,405.17,6,359.73,180.5,NA,0.5,28.37,27.68,37.23,3.88,3.73,2.49
1992-07-10,1,L,OAK,1,9.43,0.95,0.06,11.77,2.47,333.87,301.4,0.0007,0.9,23.05,23.58,55.27,2.83,2.92,1.21
1992-07-10,1,L,OAK,1,12.2,3.77,0.1,114.71,4.74,347.37,277.17,0.00156667,0.8,25.07,25.83,47.59,3.19,3.34,1.6
1992-07-10,1,L,OAK,1,14.48,3.4,0.17,103.8,4.64,344.43,301.4,0.0024,0.88,24.71,25.83,48.23,3.13,3.34,1.51
1992-07-10,1,L,OAK,1,16.19,1.65,0.13,52.45,3.96,308.53,279.23,0.0019,0.91,25.44,26.28,50.26,3.26,3.43,1.54
1992-07-10,1,L,OAK,1,19.18,-1.13,0.04,17.33,2.85,333.17,373.47,0.0005,1.12,24.43,25.11,49.8,3.07,3.2,1.48
1992-07-10,1,T,OAK,1,9.34,10.48,0.2,1026.4,6.93,256.3,153.7,0.0042,0.6,29.8,28.87,47.54,4.21,3.99,2.31
1992-07-10,1,T,OAK,1,10.69,14.07,0.26,1593.67,7.37,297.43,189.07,0.00626667,0.64,31.32,29.84,45.95,4.6,4.22,2.66
1992-07-10,1,T,OAK,1,13.96,16.53,0.3,733.6,6.6,353.1,242.97,0.00466667,0.69,26.94,27.34,49.04,3.57,3.65,1.78
1992-07-10,1,T,OAK,1,16.11,12.47,0.24,911.8,6.82,306.63,203.8,0.0042,0.66,27.91,27.9,48.29,3.78,3.77,1.95
1992-07-10,1,T,OAK,1,17.94,2.85,0.16,376.37,5.93,319.37,279.5,0.0028,0.88,25.78,26.89,40.73,3.33,3.56,1.88
1992-07-10,1,L,RM,1,9.71,2.17,0.1,51.13,3.93,338.23,294.33,0.00106667,0.87,23.11,23.76,56.76,2.84,2.95,1.16
1992-07-10,1,L,RM,1,11.23,5.7,0.13,147,4.99,385,299.37,0.00183333,0.78,25.27,25.66,50.86,3.23,3.31,1.55
1992-07-10,1,L,RM,1,14.02,7.41,0.24,184.13,5.22,324.77,262.67,0.00296667,0.81,25.06,25.8,54.11,3.19,3.34,1.39
1992-07-10,1,L,RM,1,15.72,5.8,0.15,108.09,4.68,312.8,240.4,0.00223333,0.77,25.2,26.19,48.12,3.22,3.41,1.58
1992-07-10,1,L,RM,1,17.66,1.35,0.02,45.34,3.81,323.1,195.1,0.00023333,0.6,25.07,25.4,49.2,3.19,3.26,1.59
1992-07-10,1,T,RM,1,9.77,12.74,0.11,1539,7.34,388.4,181.73,0.00306667,0.47,30.79,28.22,42.07,4.46,3.84,2.84
1992-07-10,1,T,RM,1,10.94,8.93,0.13,1775.67,7.48,306.07,176.6,0.0036,0.58,30.88,28.86,40.48,4.48,3.99,2.87
1992-07-10,1,T,RM,1,14.25,9.57,0.14,885.7,6.79,286.43,163.23,0.00346667,0.57,29.8,28.29,43.21,4.21,3.86,2.54
1992-07-10,1,T,RM,1,15.57,9.85,0.09,1176.77,7.07,336.97,149.83,0.0022,0.44,30.02,28.9,46.09,4.27,4,2.42
1992-07-10,1,T,RM,1,17.8,4.54,0.05,728.93,6.59,302.03,139.57,0.0013,0.46,29.47,28.35,35.94,4.13,3.87,2.74
1992-07-10,1,L,YB,1,9.07,6.37,0.12,446.6,6.1,322.73,226.8,0.0013,0.7,23.61,23.14,61.6,2.93,2.84,1.17
1992-07-10,1,L,YB,1,11.83,4.78,0.2,73.85,4.3,338.43,287.53,0.00303333,0.85,26.06,26.83,48.71,3.39,3.54,1.66
1992-07-10,1,L,YB,1,14.27,5.23,0.15,134.73,4.9,352.07,284.33,0.00203333,0.81,24.88,25.9,51.46,3.16,3.35,1.43
1992-07-10,1,L,YB,1,16.03,5.2,0.23,72.74,4.29,310.07,262.7,0.00323333,0.85,25.58,26.81,49.15,3.29,3.54,1.55
1992-07-10,1,L,YB,1,18.02,5.89,0.11,181.93,5.2,307.63,209.93,0.00166667,0.68,25.38,25.93,49.16,3.25,3.36,1.6
1992-07-10,1,T,YB,1,9.9,18.95,0.43,1487.33,7.3,299.13,203.07,0.00803333,0.68,28.9,27.97,45.43,4,3.79,2.28
1992-07-10,1,T,YB,1,11.31,8.11,0.17,1667.33,7.42,301.07,207.17,0.00436667,0.69,32,29.14,50.98,4.78,4.06,2.71
1992-07-10,1,T,YB,1,14.15,14.77,0.37,707.03,6.56,319.77,235.63,0.0055,0.74,27.27,27.82,50.08,3.64,3.76,1.76
1992-07-10,1,T,YB,1,15.84,13.11,0.28,1457,7.28,334.2,236.03,0.00583333,0.71,30.22,29.87,45.98,4.32,4.23,2.37
1992-07-10,1,T,YB,1,17.6,13.4,0.23,1300.33,7.17,352.77,232.23,0.00463333,0.66,29.18,27.59,47.97,4.06,3.71,2.29
1992-07-10,1,L,OAK,2,9.47,1.99,0.08,71.77,4.27,348.47,302.63,0.00083333,0.87,22.89,23.43,59.71,2.8,2.89,1.07
1992-07-10,1,L,OAK,2,12.35,3.29,0.17,103.01,4.63,311.3,269.9,0.00216667,0.87,25.31,26.2,53.59,3.24,3.41,1.41
1992-07-10,1,L,OAK,2,14.54,1.66,0.12,44.02,3.78,338.1,305.67,0.00186667,0.9,24.78,25.89,44.16,3.14,3.35,1.66
1992-07-10,1,L,OAK,2,16.25,9.45,0.23,584.5,6.37,319.27,237.83,0.00293333,0.74,26.17,26.21,57.62,3.41,3.42,1.44
1992-07-10,1,L,OAK,2,19.22,0.64,0.05,16.08,2.78,361.37,331.53,0.00063333,0.92,24.19,24.83,52.1,3.03,3.15,1.39
1992-07-10,1,T,OAK,2,9.41,15.39,0.22,490.1,6.19,319.5,185.57,0.005,0.58,29.94,28.49,45.41,4.25,3.91,2.47
1992-07-10,1,T,OAK,2,10.72,11.27,0.24,919.13,6.82,299.4,203.77,0.00503333,0.68,29.81,29.18,46.11,4.21,4.06,2.34
1992-07-10,1,T,OAK,2,14.02,12.56,0.31,640.7,6.46,314.6,232.93,0.0041,0.74,25.89,26.81,51.95,3.35,3.54,1.51
1992-07-10,1,T,OAK,2,16.14,8.13,0.17,970.43,6.88,312.4,221.2,0.00356667,0.71,28.84,28.48,46.35,3.99,3.9,2.18
1992-07-10,1,T,OAK,2,17.98,5.15,0.1,286.13,5.66,309.73,215.27,0.00206667,0.7,26.32,26.52,37.9,3.44,3.48,2.12
1992-07-10,1,L,RM,2,9.76,3.58,0.1,112.56,4.72,320.8,253.5,0.00103333,0.79,23.5,23.95,59.62,2.91,2.99,1.13
1992-07-10,1,L,RM,2,11.32,0.45,0.08,43.24,3.77,379.23,359.2,0.0013,0.95,24.88,25.61,43.47,3.16,3.3,1.72
1992-07-10,1,L,RM,2,14.05,6.33,0.2,163.9,5.1,316.3,253.73,0.00273333,0.8,24.73,25.7,49.21,3.13,3.32,1.5
1992-07-10,1,L,RM,2,15.77,3.78,0.09,148.93,5,304.67,225.43,0.00153333,0.74,25.64,26.38,43.96,3.3,3.45,1.79
1992-07-10,1,L,RM,2,17.71,1.69,0.03,73.61,4.3,312.5,224.07,0.00053333,0.72,25,25.45,45.91,3.18,3.27,1.68
1992-07-10,1,T,RM,2,9.81,9.61,0.13,938.43,6.84,292.83,158.1,0.0029,0.54,29.26,28.22,45.28,4.08,3.84,2.34
1992-07-10,1,T,RM,2,11.1,9.99,0.14,1981,7.59,289.83,151.23,0.00416667,0.52,33.6,29.81,47.74,5.23,4.21,3.21
1992-07-10,1,T,RM,2,14.3,8.86,0.13,607.13,6.41,294.2,172.27,0.00263333,0.59,27.47,27.43,43.6,3.68,3.67,2.08
1992-07-10,1,T,RM,2,15.61,11.82,0.13,1145,7.04,282.97,121.69,0.00273333,0.43,30.3,28.89,54.54,4.34,4,2.16
1992-07-10,1,T,RM,2,17.86,8.43,0.1,631.63,6.45,286.73,142.33,0.00233333,0.5,28.49,27.6,43.31,3.91,3.71,2.3
1992-07-10,1,L,YB,2,9.11,8.31,0.15,510.07,6.23,320.27,216.33,0.00166667,0.68,23.68,23.12,60.56,2.94,2.84,1.22
1992-07-10,1,L,YB,2,11.88,3.52,0.24,126.75,4.84,312.37,277.97,0.00343333,0.89,25.24,26.8,45.87,3.23,3.54,1.6
1992-07-10,1,L,YB,2,14.3,4.05,0.23,101.56,4.62,311.37,273.33,0.00296667,0.88,24.82,26.05,50.92,3.15,3.38,1.42
1992-07-10,1,L,YB,2,16.07,4.77,0.22,95.67,4.56,311.5,264.67,0.00323333,0.85,25.48,26.6,46.46,3.27,3.5,1.65
1992-07-10,1,L,YB,2,18.07,6.58,0.15,328.17,5.79,307.57,223.37,0.00246667,0.73,26.15,26.08,48.21,3.4,3.39,1.77
1992-07-10,1,T,YB,2,9.94,19.5,0.51,1352.67,7.21,322.3,233.57,0.00926667,0.72,28.7,27.91,43.45,3.95,3.78,2.31
1992-07-10,1,T,YB,2,11.35,13.96,0.39,1536.33,7.34,314.97,235.03,0.0071,0.75,29.17,28.94,47.79,4.06,4.01,2.15
1992-07-10,1,T,YB,2,14.2,15.47,0.44,543.73,6.3,291.93,215.67,0.00553333,0.74,26.46,27.05,53.33,3.47,3.59,1.55
1992-07-10,1,T,YB,2,15.9,6.62,0.12,1459.67,7.29,307.7,200.6,0.0031,0.65,30.58,29.12,42.86,4.41,4.05,2.67
1992-07-10,1,T,YB,2,17.66,12.3,0.21,1245.33,7.13,301.6,185.83,0.00473333,0.62,30.11,28.61,46.07,4.29,3.93,2.48
1992-07-10,1,L,OAK,3,9.53,4.92,0.13,106.26,4.67,324.3,253.7,0.00136667,0.78,23.36,23.7,59.35,2.88,2.94,1.14
1992-07-10,1,L,OAK,3,12.4,1.21,0.16,32.47,3.48,391.83,370.1,0.00213333,0.94,24.62,26.05,50,3.11,3.38,1.42
1992-07-10,1,L,OAK,3,14.61,3.91,0.13,89.47,4.49,369.23,306.63,0.00193333,0.83,25.11,25.77,46.56,3.2,3.33,1.65
1992-07-10,1,L,OAK,3,16.28,5.62,0.24,498.93,6.21,300.23,250.07,0.00343333,0.83,26.25,27.12,50.11,3.43,3.61,1.62
1992-07-10,1,L,OAK,3,19.24,-0.25,0.05,13.74,2.62,347.43,348.93,0.00056667,1,23.87,24.71,53.96,2.97,3.13,1.29
1992-07-10,1,T,OAK,3,10.07,15.89,0.28,1656.67,7.41,303.17,191.37,0.00526667,0.63,28.4,26.84,49.79,3.88,3.55,2.12
1992-07-10,1,T,OAK,3,10.79,7.31,0.16,609.27,6.41,306.53,219.17,0.00346667,0.71,27.95,27.74,40.84,3.78,3.74,2.26
1992-07-10,1,T,OAK,3,14.58,16.72,0.31,688.17,6.53,292.93,186.37,0.00443333,0.64,26.76,26.69,53.7,3.53,3.52,1.64
1992-07-10,1,T,OAK,3,16.22,11.03,0.23,827.73,6.72,287.57,193,0.00376667,0.67,27.53,27.46,50.47,3.69,3.68,1.84
1992-07-10,1,T,OAK,3,18.01,6.24,0.11,474.3,6.16,308.97,205.57,0.00206667,0.67,26.15,26.81,40.91,3.4,3.54,1.96
1992-07-10,1,L,RM,3,9.79,2.64,0.09,59.99,4.09,321.2,267.3,0.00103333,0.83,23.65,24.18,57.4,2.93,3.03,1.19
1992-07-10,1,L,RM,3,11.43,2.34,0.06,107.4,4.68,322.17,253.77,0.0009,0.79,24.62,25.2,49.95,3.11,3.22,1.5
1992-07-10,1,L,RM,3,14.08,6.33,0.21,167.47,5.12,310.13,249.17,0.00323333,0.8,24.78,25.75,43.41,3.14,3.33,1.7
1992-07-10,1,L,RM,3,15.82,6.21,0.15,172.6,5.15,381.93,299.4,0.00226667,0.78,25.99,26.96,47.83,3.37,3.57,1.66
1992-07-10,1,L,RM,3,17.74,1.72,0.05,87.2,4.47,320.87,252.23,0.0008,0.79,25.03,25.47,44.26,3.19,3.27,1.74
1992-07-10,1,T,RM,3,9.86,12.84,0.15,1500.67,7.31,330.3,171.23,0.00336667,0.52,30.85,29.05,51.45,4.47,4.03,2.4
1992-07-10,1,T,RM,3,11.14,8.35,0.1,2039.33,7.62,312.33,157.67,0.0037,0.5,33.29,29.65,32.58,5.14,4.18,3.78
1992-07-10,1,T,RM,3,15.16,12.15,0.19,1410.33,7.25,277.13,155.1,0.0045,0.56,30.44,28.79,45.42,4.37,3.97,2.57
1992-07-10,1,T,RM,3,15.64,10.42,0.15,1351.33,7.21,303.97,176.9,0.00346667,0.58,29.74,28.42,46.27,4.2,3.89,2.4
1992-07-10,1,T,RM,3,17.9,8.04,0.11,919.8,6.82,302.5,167.63,0.0026,0.55,28.79,27.8,39.12,3.97,3.75,2.51
1992-07-10,1,L,YB,3,9.15,6.95,0.16,443.9,6.1,322.03,238.9,0.00153333,0.74,23.88,23.66,64.27,2.97,2.93,1.09
1992-07-10,1,L,YB,3,11.99,2.02,0.2,43.71,3.78,340.9,314.73,0.00263333,0.92,25.38,26.42,51.85,3.25,3.46,1.46
1992-07-10,1,L,YB,3,14.33,2.74,0.21,66.48,4.2,315.93,285.37,0.00266667,0.9,24.54,25.87,49.93,3.09,3.35,1.42
1992-07-10,1,L,YB,3,16.11,5.17,0.19,133.6,4.89,315.3,259.13,0.0028,0.82,25.16,26.19,46.56,3.21,3.41,1.62
1992-07-10,1,L,YB,3,18.12,0.96,0.17,34.6,3.54,325.3,306.93,0.00256667,0.94,24.9,26.04,44.87,3.16,3.38,1.64
1992-07-10,1,T,YB,3,10.03,14.51,0.39,1450.33,7.28,298.8,218.83,0.00626667,0.73,27.63,26.71,50.77,3.71,3.52,1.93
1992-07-10,1,T,YB,3,11.37,15.08,0.34,2023.33,7.61,331.57,234.73,0.00756667,0.71,31.33,29.42,48.16,4.6,4.12,2.61
1992-07-10,1,T,YB,3,14.92,11.26,0.21,2019.67,7.61,275.8,169.67,0.0055,0.62,32.84,29.97,50.82,5.01,4.25,2.85
1992-07-10,1,T,YB,3,15.93,10.39,0.2,1079,6.98,285.87,179.17,0.00406667,0.63,29.98,30.56,47.13,4.26,4.4,2.18
1992-07-10,1,T,YB,3,17.71,14.51,0.36,818.33,6.71,294.33,207.8,0.0068,0.71,27.98,28.08,40.64,3.79,3.81,2.24
1992-07-10,1,L,OAK,4,9.56,2.57,0.13,52.89,3.97,337.73,297.3,0.00133333,0.88,23.06,23.58,58.17,2.83,2.92,1.13
1992-07-10,1,L,OAK,4,12.45,1.2,0.13,30.6,3.42,356.53,331.57,0.0019,0.93,24.91,26.13,46.43,3.16,3.4,1.58
1992-07-10,1,L,OAK,4,14.69,3.86,0.2,120.9,4.79,313.87,272.2,0.00256667,0.87,24.55,25.53,50.32,3.1,3.28,1.44
1992-07-10,1,L,OAK,4,16.54,1.35,0.13,69.18,4.24,316.87,291.27,0.00196667,0.92,25.2,26.48,46.3,3.22,3.47,1.61
1992-07-10,1,L,OAK,4,19.27,-0.44,0.03,6.71,1.9,328.33,348.87,0.0003,1.06,24.07,24.72,53.11,3.01,3.13,1.35
1992-07-10,1,T,OAK,4,10.11,16.44,0.3,1411.67,7.25,290.53,181.37,0.00576667,0.62,28.79,27.68,48.38,3.97,3.73,2.17
1992-07-10,1,T,OAK,4,10.82,13.14,0.22,792.9,6.68,314.3,197.77,0.00463333,0.63,29.06,27.97,45.53,4.04,3.79,2.31
1992-07-10,1,T,OAK,4,14.65,11.47,0.22,635.7,6.45,368.5,264.83,0.00403333,0.72,26.83,27.36,41.73,3.54,3.66,2.02
1992-07-10,1,T,OAK,4,16.26,9.85,0.21,679.27,6.52,295.87,203.73,0.0042,0.69,27.35,27.79,39.49,3.65,3.75,2.17
1992-07-10,1,T,OAK,4,18.55,5.57,0.2,141,4.95,382.5,323.53,0.00323333,0.85,26.54,27.79,45.86,3.48,3.75,1.76
1992-07-10,1,L,RM,4,9.83,2.23,0.13,50.79,3.93,322.5,287.47,0.00133333,0.89,23.3,24.01,58.83,2.87,3,1.11
1992-07-10,1,L,RM,4,11.47,2.86,0.07,58.39,4.07,319.73,246.8,0.00093333,0.77,24.88,25.46,54.46,3.16,3.27,1.38
1992-07-10,1,L,RM,4,14.13,5.14,0.18,115.16,4.75,324.43,265.8,0.00246667,0.82,24.98,25.8,49.54,3.18,3.34,1.52
1992-07-10,1,L,RM,4,16.42,5.07,0.09,163.6,5.1,323.83,215.47,0.00166667,0.67,27.22,27.57,43.77,3.63,3.7,2.01
