Year, Month, EcoregionIndex, SpeciesName, CohortAge, CohortWoodB, CohortLeafB, MortalityAGEwood, MortalityAGEleaf, MortalityBIOwood, MortalityBIOleaf, availableWater,LAI,tlai,rlai,mineralNalloc, resorbedNalloc, limitLAI, limitH20, limitT, limitCapacity, limitN, maxNPP, Bmax, Bsite, Bcohort, soilTemp, actualWoodNPP, actualLeafNPP, NPPwood, NPPleaf, resorbedNused, mineralNused, Ndemand,deltaWood, deltaLeaf, totalMortalityWood, totalMortalityLeaf, 
16,9,1,querrubr,1,17.2,7.4,0.00,0.00,0.01,7.40,5.18,0.10,0.01,0.96,0.01,0.00,0.05,0.64,0.89,0.69,0.17,268,32682,25014,24.6,17.0,0.58,0.25,0.27,0.12,0.00,0.00,0.01,0.57,-7.15,0.01,7.40,
16,10,1,querrubr,113,7302.1,17.8,0.16,0.00,4.38,17.78,7.40,1.79,1.79,1.00,0.21,1.80,0.57,1.00,0.59,0.69,1.00,268,32682,25008,7319.9,12.9,43.43,18.61,20.41,8.75,0.00,0.64,0.64,38.89,0.84,4.55,17.78,
16,10,1,querrubr,78,5521.3,15.4,0.02,0.00,3.31,15.43,7.40,1.44,1.44,1.00,0.21,3.11,0.49,1.00,0.59,0.69,1.00,268,32682,25048,5536.8,12.9,37.57,16.10,17.66,7.57,0.00,0.56,0.56,34.24,0.67,3.33,15.43,
16,10,1,acerrubr,78,3295.4,12.1,0.01,0.00,1.98,12.07,7.40,5.05,5.08,0.99,0.21,2.33,0.91,1.00,0.14,0.69,1.00,268,32682,25083,3307.5,12.9,13.91,9.27,6.54,4.36,0.00,0.00,0.29,11.92,-2.79,1.99,12.07,
16,10,1,acerrubr,70,3604.1,12.2,0.01,0.00,2.16,12.21,7.40,5.27,5.30,0.99,0.21,2.84,0.92,1.00,0.14,0.69,1.00,268,32682,25092,3616.3,12.9,14.05,9.36,6.60,4.40,0.00,0.00,0.29,11.88,-2.84,2.17,12.21,
16,10,1,querrubr,68,4470.2,13.7,0.01,0.00,2.68,13.67,7.40,1.21,1.22,1.00,0.21,3.61,0.43,1.00,0.59,0.69,1.00,268,32682,25101,4483.9,12.9,33.05,14.16,15.53,6.66,0.00,0.00,0.49,30.36,0.49,2.69,13.67,
16,10,1,querrubr,15,311.8,1.4,0.00,0.00,0.19,1.45,7.40,0.10,0.10,0.46,0.14,0.07,0.05,1.00,0.59,0.68,1.00,268,32682,25132,313.3,12.9,3.49,1.49,1.64,0.70,0.00,0.00,0.05,3.30,0.05,0.19,1.45,
16,10,1,acerrubr,13,102.4,1.5,0.00,0.00,0.06,1.50,7.40,0.15,0.31,0.47,0.07,0.03,0.07,1.00,0.14,0.68,1.00,268,32682,25135,103.9,12.9,1.01,0.68,0.48,0.32,0.00,0.00,0.02,0.95,-0.82,0.06,1.50,
16,10,1,acerrubr,11,85.4,1.2,0.00,0.00,0.05,1.22,7.40,0.11,0.26,0.40,0.06,0.03,0.05,1.00,0.14,0.68,1.00,268,32682,25136,86.7,12.9,0.74,0.49,0.35,0.23,0.00,0.00,0.02,0.69,-0.73,0.05,1.22,
16,10,1,acerrubr,7,56.4,0.8,0.00,0.00,0.03,0.78,7.40,0.10,0.17,0.28,0.04,0.03,0.05,1.00,0.14,0.68,1.00,268,32682,25136,57.2,12.9,0.70,0.47,0.33,0.22,0.00,0.00,0.01,0.67,-0.31,0.03,0.78,
16,10,1,acerrubr,5,42.0,0.6,0.00,0.00,0.03,0.61,7.40,0.10,0.13,0.23,0.03,0.03,0.05,1.00,0.14,0.68,1.00,268,32682,25136,42.6,12.9,0.70,0.47,0.33,0.22,0.00,0.00,0.01,0.68,-0.14,0.03,0.61,
16,10,1,querrubr,3,56.2,0.8,0.00,0.00,0.03,0.83,7.40,0.10,0.02,0.29,0.04,0.07,0.05,1.00,0.59,0.68,1.00,268,32682,25137,57.0,12.9,3.49,1.49,1.64,0.70,0.00,0.00,0.05,3.45,0.67,0.03,0.83,
16,10,1,querrubr,2,35.8,0.5,0.00,0.00,0.02,0.51,7.40,0.10,0.01,0.19,0.02,0.07,0.05,1.00,0.59,0.68,1.00,268,32682,25141,36.4,12.9,3.49,1.49,1.64,0.70,0.00,0.00,0.05,3.46,0.99,0.02,0.51,
16,10,1,acerrubr,2,20.7,0.6,0.00,0.00,0.01,0.61,7.40,0.10,0.06,0.23,0.01,0.06,0.05,1.00,0.14,0.68,1.00,268,32682,25145,21.3,12.9,0.70,0.47,0.33,0.22,0.00,0.00,0.01,0.69,-0.15,0.01,0.61,
16,10,1,acerrubr,1,14.2,0.2,0.00,0.00,0.01,0.25,7.40,0.10,0.04,0.10,0.01,0.08,0.05,1.00,0.14,0.68,1.00,268,32682,25145,14.5,12.9,0.70,0.47,0.33,0.22,0.00,0.00,0.01,0.69,0.22,0.01,0.25,
16,10,1,querrubr,1,17.8,0.2,0.00,0.00,0.01,0.25,7.40,0.10,0.01,0.10,0.01,0.08,0.05,1.00,0.59,0.68,1.00,268,32682,25146,18.1,12.9,3.48,1.49,1.64,0.70,0.00,0.00,0.05,3.47,1.24,0.01,0.25,
16,11,1,querrubr,113,7341.0,18.6,0.16,0.00,4.40,18.61,3.56,0.00,1.80,1.00,0.20,1.99,0.00,1.00,0.03,0.68,1.00,268,32682,25150,7359.6,2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.57,-18.61,4.57,18.61,
16,11,1,querrubr,78,5555.6,16.1,0.02,0.00,3.33,16.10,3.56,0.00,1.45,1.00,0.20,3.27,0.00,1.00,0.03,0.69,1.00,268,32682,25127,5571.7,2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.35,-16.10,3.35,16.10,
16,11,1,acerrubr,78,3307.4,9.3,0.01,0.00,1.98,9.27,3.56,0.00,5.09,0.98,0.20,2.42,0.00,1.00,0.01,0.69,1.00,268,32682,25108,3316.6,2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.00,-9.27,2.00,9.27,
16,11,1,acerrubr,70,3616.0,9.4,0.01,0.00,2.17,9.36,3.56,0.00,5.31,0.98,0.20,2.94,0.00,1.00,0.01,0.69,1.00,268,32682,25097,3625.3,2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.18,-9.36,2.18,9.36,
16,11,1,querrubr,68,4500.6,14.2,0.01,0.00,2.70,14.16,3.56,0.00,1.22,1.00,0.20,3.76,0.00,1.00,0.03,0.69,1.00,268,32682,25085,4514.7,2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.71,-14.16,2.71,14.16,
16,11,1,querrubr,15,315.1,1.5,0.00,0.00,0.19,1.49,3.56,0.00,0.10,0.47,0.13,0.09,0.00,1.00,0.03,0.69,1.00,268,32682,25068,316.6,2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.19,-1.49,0.19,1.49,
16,11,1,acerrubr,13,103.3,0.7,0.00,0.00,0.06,0.68,3.56,0.00,0.31,0.25,0.06,0.05,0.00,1.00,0.01,0.69,1.00,268,32682,25066,104.0,2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,-0.68,0.06,0.68,
16,11,1,acerrubr,11,86.1,0.5,0.00,0.00,0.05,0.49,3.56,0.00,0.26,0.19,0.05,0.04,0.00,1.00,0.01,0.69,1.00,268,32682,25065,86.6,2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,-0.49,0.05,0.49,
16,11,1,acerrubr,7,57.1,0.5,0.00,0.00,0.03,0.47,3.56,0.00,0.18,0.18,0.04,0.03,0.00,1.00,0.01,0.69,1.00,268,32682,25065,57.5,2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,-0.47,0.03,0.47,
16,11,1,acerrubr,5,42.6,0.5,0.00,0.00,0.03,0.47,3.56,0.00,0.13,0.18,0.03,0.03,0.00,1.00,0.01,0.69,1.00,268,32682,25065,43.1,2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,-0.47,0.03,0.47,
16,11,1,querrubr,3,59.7,1.5,0.00,0.00,0.04,1.49,3.56,0.00,0.02,0.47,0.03,0.08,0.00,1.00,0.03,0.69,1.00,268,32682,25064,61.1,2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,-1.49,0.04,1.49,
16,11,1,querrubr,2,39.3,1.5,0.00,0.00,0.02,1.49,3.56,0.00,0.01,0.47,0.02,0.07,0.00,1.00,0.03,0.69,1.00,268,32682,25062,40.8,2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-1.49,0.02,1.49,
16,11,1,acerrubr,2,21.4,0.5,0.00,0.00,0.01,0.47,3.56,0.00,0.07,0.18,0.01,0.06,0.00,1.00,0.01,0.69,1.00,268,32682,25061,21.8,2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.47,0.01,0.47,
16,11,1,acerrubr,1,14.9,0.5,0.00,0.00,0.01,0.47,3.56,0.00,0.05,0.18,0.01,0.08,0.00,1.00,0.01,0.69,1.00,268,32682,25061,15.4,2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.47,0.01,0.47,
16,11,1,querrubr,1,21.3,1.5,0.00,0.00,0.01,1.49,3.56,0.00,0.01,0.47,0.01,0.08,0.00,1.00,0.03,0.69,1.00,268,32682,25060,22.8,2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-1.49,0.01,1.49,
16,12,1,querrubr,113,7336.4,0.0,0.16,0.00,4.40,0.00,2.60,0.00,1.79,0.00,0.28,2.19,0.00,0.01,0.00,0.69,1.00,268,32682,25059,7336.4,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.57,0.00,4.57,0.00,
16,12,1,querrubr,78,5552.2,0.0,0.02,0.00,3.33,0.00,2.60,0.00,1.45,0.00,0.28,3.45,0.00,0.01,0.00,0.69,1.00,268,32682,25054,5552.2,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.35,0.00,3.35,0.00,
16,12,1,acerrubr,78,3305.4,0.0,0.01,0.00,1.98,0.00,2.60,0.00,5.09,0.00,0.28,2.50,0.00,0.01,0.00,0.69,1.00,268,32682,25050,3305.4,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.00,0.00,2.00,0.00,
16,12,1,acerrubr,70,3613.8,0.0,0.01,0.00,2.17,0.00,2.60,0.00,5.31,0.00,0.28,3.01,0.00,0.01,0.00,0.69,1.00,268,32682,25048,3613.8,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.18,0.00,2.18,0.00,
16,12,1,querrubr,68,4497.8,0.0,0.01,0.00,2.70,0.00,2.60,0.00,1.22,0.00,0.28,3.91,0.00,0.01,0.00,0.69,1.00,268,32682,25046,4497.8,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.71,0.00,2.71,0.00,
16,12,1,querrubr,15,315.0,0.0,0.00,0.00,0.19,0.00,2.60,0.00,0.10,0.00,0.19,0.10,0.00,0.01,0.00,0.69,1.00,268,32682,25044,315.0,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.19,0.00,0.19,0.00,
16,12,1,acerrubr,13,103.3,0.0,0.00,0.00,0.06,0.00,2.60,0.00,0.31,0.00,0.09,0.05,0.00,0.01,0.00,0.69,1.00,268,32682,25044,103.3,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,0.00,0.06,0.00,
16,12,1,acerrubr,11,86.1,0.0,0.00,0.00,0.05,0.00,2.60,0.00,0.26,0.00,0.08,0.04,0.00,0.01,0.00,0.69,1.00,268,32682,25044,86.1,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,0.00,0.05,0.00,
16,12,1,acerrubr,7,57.0,0.0,0.00,0.00,0.03,0.00,2.60,0.00,0.18,0.00,0.05,0.04,0.00,0.01,0.00,0.69,1.00,268,32682,25044,57.0,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.00,0.03,0.00,
16,12,1,acerrubr,5,42.6,0.0,0.00,0.00,0.03,0.00,2.60,0.00,0.13,0.00,0.04,0.04,0.00,0.01,0.00,0.69,1.00,268,32682,25043,42.6,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.00,0.03,0.00,
16,12,1,querrubr,3,59.6,0.0,0.00,0.00,0.04,0.00,2.60,0.00,0.02,0.00,0.05,0.10,0.00,0.01,0.00,0.69,1.00,268,32682,25043,59.6,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,0.00,0.04,0.00,
16,12,1,querrubr,2,39.3,0.0,0.00,0.00,0.02,0.00,2.60,0.00,0.01,0.00,0.03,0.09,0.00,0.01,0.00,0.69,1.00,268,32682,25043,39.3,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.02,0.00,
16,12,1,acerrubr,2,21.4,0.0,0.00,0.00,0.01,0.00,2.60,0.00,0.07,0.00,0.02,0.06,0.00,0.01,0.00,0.69,1.00,268,32682,25043,21.4,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
16,12,1,acerrubr,1,14.9,0.0,0.00,0.00,0.01,0.00,2.60,0.00,0.05,0.00,0.01,0.08,0.00,0.01,0.00,0.69,1.00,268,32682,25043,14.9,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
16,12,1,querrubr,1,21.3,0.0,0.00,0.00,0.01,0.00,2.60,0.00,0.01,0.00,0.01,0.10,0.00,0.01,0.00,0.69,1.00,268,32682,25043,21.3,-3.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
16,1,1,querrubr,113,7331.9,0.0,0.16,0.00,4.40,0.00,2.64,0.00,1.79,0.00,0.30,2.19,0.00,0.01,0.00,0.69,1.00,268,32682,25043,7331.9,-2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.56,0.00,4.56,0.00,
16,1,1,querrubr,78,5548.9,0.0,0.02,0.00,3.33,0.00,2.64,0.00,1.45,0.00,0.30,3.45,0.00,0.01,0.00,0.69,1.00,268,32682,25039,5548.9,-2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.34,0.00,3.34,0.00,
16,1,1,acerrubr,78,3303.4,0.0,0.01,0.00,1.98,0.00,2.64,0.00,5.09,0.00,0.30,2.50,0.00,0.01,0.00,0.69,1.00,268,32682,25036,3303.4,-2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.99,0.00,1.99,0.00,
16,1,1,acerrubr,70,3611.6,0.0,0.01,0.00,2.17,0.00,2.64,0.00,5.31,0.00,0.30,3.01,0.00,0.01,0.00,0.69,1.00,268,32682,25034,3611.6,-2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.17,0.00,2.17,0.00,
16,1,1,querrubr,68,4495.1,0.0,0.01,0.00,2.70,0.00,2.64,0.00,1.22,0.00,0.30,3.91,0.00,0.01,0.00,0.69,1.00,268,32682,25032,4495.1,-2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.70,0.00,2.70,0.00,
16,1,1,querrubr,15,314.8,0.0,0.00,0.00,0.19,0.00,2.64,0.00,0.10,0.00,0.20,0.10,0.00,0.01,0.00,0.69,1.00,268,32682,25029,314.8,-2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.19,0.00,0.19,0.00,
16,1,1,acerrubr,13,103.2,0.0,0.00,0.00,0.06,0.00,2.64,0.00,0.31,0.00,0.09,0.05,0.00,0.01,0.00,0.69,1.00,268,32682,25029,103.2,-2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,0.00,0.06,0.00,
16,1,1,acerrubr,11,86.0,0.0,0.00,0.00,0.05,0.00,2.64,0.00,0.26,0.00,0.08,0.04,0.00,0.01,0.00,0.69,1.00,268,32682,25029,86.0,-2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,0.00,0.05,0.00,
16,1,1,acerrubr,7,57.0,0.0,0.00,0.00,0.03,0.00,2.64,0.00,0.18,0.00,0.06,0.04,0.00,0.01,0.00,0.69,1.00,268,32682,25028,57.0,-2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.00,0.03,0.00,
16,1,1,acerrubr,5,42.6,0.0,0.00,0.00,0.03,0.00,2.64,0.00,0.13,0.00,0.04,0.04,0.00,0.01,0.00,0.69,1.00,268,32682,25028,42.6,-2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.00,0.03,0.00,
16,1,1,querrubr,3,59.6,0.0,0.00,0.00,0.04,0.00,2.64,0.00,0.02,0.00,0.05,0.10,0.00,0.01,0.00,0.69,1.00,268,32682,25028,59.6,-2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,0.00,0.04,0.00,
16,1,1,querrubr,2,39.3,0.0,0.00,0.00,0.02,0.00,2.64,0.00,0.01,0.00,0.03,0.09,0.00,0.01,0.00,0.69,1.00,268,32682,25028,39.3,-2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.02,0.00,
16,1,1,acerrubr,2,21.4,0.0,0.00,0.00,0.01,0.00,2.64,0.00,0.07,0.00,0.02,0.06,0.00,0.01,0.00,0.69,1.00,268,32682,25028,21.4,-2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
16,1,1,acerrubr,1,14.9,0.0,0.00,0.00,0.01,0.00,2.64,0.00,0.05,0.00,0.01,0.08,0.00,0.01,0.00,0.69,1.00,268,32682,25028,14.9,-2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
16,1,1,querrubr,1,21.3,0.0,0.00,0.00,0.01,0.00,2.64,0.00,0.01,0.00,0.02,0.10,0.00,0.01,0.00,0.69,1.00,268,32682,25028,21.3,-2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
16,2,1,querrubr,113,7327.3,0.0,0.16,0.00,4.40,0.00,1.85,0.00,1.79,0.00,0.31,2.19,0.00,0.01,0.00,0.69,1.00,268,32682,25028,7327.3,-6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.56,0.00,4.56,0.00,
16,2,1,querrubr,78,5545.5,0.0,0.02,0.00,3.33,0.00,1.85,0.00,1.45,0.00,0.31,3.45,0.00,0.01,0.00,0.69,1.00,268,32682,25023,5545.5,-6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.34,0.00,3.34,0.00,
16,2,1,acerrubr,78,3301.4,0.0,0.01,0.00,1.98,0.00,1.85,0.00,5.08,0.00,0.31,2.50,0.00,0.01,0.00,0.69,1.00,268,32682,25020,3301.4,-6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.99,0.00,1.99,0.00,
16,2,1,acerrubr,70,3609.4,0.0,0.01,0.00,2.17,0.00,1.85,0.00,5.31,0.00,0.31,3.01,0.00,0.01,0.00,0.69,1.00,268,32682,25018,3609.4,-6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.17,0.00,2.17,0.00,
16,2,1,querrubr,68,4492.4,0.0,0.01,0.00,2.70,0.00,1.85,0.00,1.22,0.00,0.31,3.91,0.00,0.01,0.00,0.69,1.00,268,32682,25016,4492.4,-6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.70,0.00,2.70,0.00,
16,2,1,querrubr,15,314.6,0.0,0.00,0.00,0.19,0.00,1.85,0.00,0.10,0.00,0.21,0.10,0.00,0.01,0.00,0.69,1.00,268,32682,25013,314.6,-6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.19,0.00,0.19,0.00,
16,2,1,acerrubr,13,103.2,0.0,0.00,0.00,0.06,0.00,1.85,0.00,0.31,0.00,0.10,0.05,0.00,0.01,0.00,0.69,1.00,268,32682,25013,103.2,-6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,0.00,0.06,0.00,
16,2,1,acerrubr,11,86.0,0.0,0.00,0.00,0.05,0.00,1.85,0.00,0.26,0.00,0.08,0.04,0.00,0.01,0.00,0.69,1.00,268,32682,25013,86.0,-6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,0.00,0.05,0.00,
16,2,1,acerrubr,7,57.0,0.0,0.00,0.00,0.03,0.00,1.85,0.00,0.18,0.00,0.06,0.04,0.00,0.01,0.00,0.69,1.00,268,32682,25013,57.0,-6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.00,0.03,0.00,
16,2,1,acerrubr,5,42.6,0.0,0.00,0.00,0.03,0.00,1.85,0.00,0.13,0.00,0.04,0.04,0.00,0.01,0.00,0.69,1.00,268,32682,25013,42.6,-6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.00,0.03,0.00,
16,2,1,querrubr,3,59.5,0.0,0.00,0.00,0.04,0.00,1.85,0.00,0.02,0.00,0.05,0.10,0.00,0.01,0.00,0.69,1.00,268,32682,25013,59.5,-6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,0.00,0.04,0.00,
16,2,1,querrubr,2,39.2,0.0,0.00,0.00,0.02,0.00,1.85,0.00,0.01,0.00,0.03,0.09,0.00,0.01,0.00,0.69,1.00,268,32682,25013,39.2,-6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.02,0.00,
16,2,1,acerrubr,2,21.3,0.0,0.00,0.00,0.01,0.00,1.85,0.00,0.07,0.00,0.02,0.06,0.00,0.01,0.00,0.69,1.00,268,32682,25013,21.3,-6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
16,2,1,acerrubr,1,14.9,0.0,0.00,0.00,0.01,0.00,1.85,0.00,0.05,0.00,0.01,0.08,0.00,0.01,0.00,0.69,1.00,268,32682,25013,14.9,-6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
16,2,1,querrubr,1,21.2,0.0,0.00,0.00,0.01,0.00,1.85,0.00,0.01,0.00,0.02,0.10,0.00,0.01,0.00,0.69,1.00,268,32682,25013,21.2,-6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
16,3,1,querrubr,113,7322.7,0.0,0.16,0.00,4.39,0.00,7.71,0.00,1.79,0.00,0.32,2.19,0.00,0.01,0.01,0.69,1.00,268,32682,25013,7322.7,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.56,0.00,4.56,0.00,
16,3,1,querrubr,78,5542.2,0.0,0.02,0.00,3.33,0.00,7.71,0.00,1.45,0.00,0.32,3.45,0.00,0.01,0.01,0.69,1.00,268,32682,25009,5542.2,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.34,0.00,3.34,0.00,
16,3,1,acerrubr,78,3299.4,0.0,0.01,0.00,1.98,0.00,7.71,0.00,5.08,0.00,0.32,2.50,0.00,0.01,0.01,0.69,1.00,268,32682,25005,3299.4,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.99,0.00,1.99,0.00,
16,3,1,acerrubr,70,3607.3,0.0,0.01,0.00,2.16,0.00,7.71,0.00,5.31,0.00,0.32,3.01,0.00,0.01,0.01,0.69,1.00,268,32682,25003,3607.3,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.17,0.00,2.17,0.00,
16,3,1,querrubr,68,4489.7,0.0,0.01,0.00,2.69,0.00,7.71,0.00,1.22,0.00,0.32,3.91,0.00,0.01,0.01,0.69,1.00,268,32682,25001,4489.7,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.70,0.00,2.70,0.00,
16,3,1,querrubr,15,314.4,0.0,0.00,0.00,0.19,0.00,7.71,0.00,0.10,0.00,0.22,0.10,0.00,0.01,0.01,0.69,1.00,268,32682,24999,314.4,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.19,0.00,0.19,0.00,
16,3,1,acerrubr,13,103.1,0.0,0.00,0.00,0.06,0.00,7.71,0.00,0.31,0.00,0.10,0.05,0.00,0.01,0.01,0.69,1.00,268,32682,24999,103.1,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,0.00,0.06,0.00,
16,3,1,acerrubr,11,85.9,0.0,0.00,0.00,0.05,0.00,7.71,0.00,0.26,0.00,0.09,0.04,0.00,0.01,0.01,0.69,1.00,268,32682,24999,85.9,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,0.00,0.05,0.00,
16,3,1,acerrubr,7,56.9,0.0,0.00,0.00,0.03,0.00,7.71,0.00,0.18,0.00,0.06,0.04,0.00,0.01,0.01,0.69,1.00,268,32682,24999,56.9,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.00,0.03,0.00,
16,3,1,acerrubr,5,42.5,0.0,0.00,0.00,0.03,0.00,7.71,0.00,0.13,0.00,0.05,0.04,0.00,0.01,0.01,0.69,1.00,268,32682,24999,42.5,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.00,0.03,0.00,
16,3,1,querrubr,3,59.5,0.0,0.00,0.00,0.04,0.00,7.71,0.00,0.02,0.00,0.05,0.10,0.00,0.01,0.01,0.69,1.00,268,32682,24999,59.5,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,0.00,0.04,0.00,
16,3,1,querrubr,2,39.2,0.0,0.00,0.00,0.02,0.00,7.71,0.00,0.01,0.00,0.03,0.09,0.00,0.01,0.01,0.69,1.00,268,32682,24999,39.2,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.02,0.00,
16,3,1,acerrubr,2,21.3,0.0,0.00,0.00,0.01,0.00,7.71,0.00,0.07,0.00,0.02,0.06,0.00,0.01,0.01,0.69,1.00,268,32682,24999,21.3,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
16,3,1,acerrubr,1,14.9,0.0,0.00,0.00,0.01,0.00,7.71,0.00,0.05,0.00,0.01,0.08,0.00,0.01,0.01,0.69,1.00,268,32682,24999,14.9,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
16,3,1,querrubr,1,21.2,0.0,0.00,0.00,0.01,0.00,7.71,0.00,0.01,0.00,0.02,0.10,0.00,0.01,0.01,0.69,1.00,268,32682,24999,21.2,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
16,4,1,querrubr,113,7318.2,0.0,0.16,0.00,4.39,0.00,18.26,0.10,1.79,0.00,0.33,2.19,0.05,1.00,0.10,0.69,1.00,268,32682,24999,7318.2,5.6,0.46,0.20,0.22,0.09,0.01,0.00,0.01,-4.10,0.20,4.56,0.00,
16,4,1,querrubr,78,5538.9,0.0,0.02,0.00,3.32,0.00,18.26,0.10,1.45,0.00,0.33,3.45,0.05,1.00,0.10,0.69,1.00,268,32682,24995,5538.9,5.6,0.56,0.24,0.26,0.11,0.01,0.00,0.01,-2.78,0.24,3.34,0.00,
16,4,1,acerrubr,78,3297.4,0.0,0.01,0.00,1.98,0.00,18.26,0.10,5.08,0.00,0.33,2.50,0.05,1.00,0.03,0.69,1.00,268,32682,24993,3297.4,5.6,0.13,0.09,0.06,0.04,0.00,0.00,0.00,-1.86,0.09,1.99,0.00,
