Year, Month, EcoregionIndex, SpeciesName, CohortAge, CohortWoodB, CohortLeafB, MortalityAGEwood, MortalityAGEleaf, MortalityBIOwood, MortalityBIOleaf, availableWater,LAI,tlai,rlai,mineralNalloc, resorbedNalloc, limitLAI, limitH20, limitT, limitN, maxNPP, Bmax, Bsite, Bcohort, soilTemp, actualWoodNPP, actualLeafNPP, NPPwood, NPPleaf, resorbedNused, mineralNused, Ndemand,deltaWood, deltaLeaf, totalMortalityWood, totalMortalityLeaf, 
7,2,1,pinustro,57,14029.3,160.9,0.00,0.00,2.81,4.47,5.11,5.92,5.92,1.00,0.23,0.03,0.94,0.01,0.00,1.00,350,26504,103177,14190.2,-2.1,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-2.80,-4.47,2.81,4.47,
7,2,1,fagugran,27,1876.3,0.0,0.00,0.00,1.13,0.00,5.11,0.00,0.57,0.00,0.23,0.02,0.00,0.01,0.00,1.00,382,32682,103169,1876.3,-2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.13,0.00,1.13,0.00,
7,2,1,betulent,27,838.9,0.0,0.00,0.00,0.50,0.00,5.11,0.00,0.12,0.00,0.22,0.01,0.00,0.01,0.29,1.00,220,19116,103168,838.9,-2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,0.00,0.50,0.00,
7,2,1,betulent,17,493.3,0.0,0.00,0.00,0.30,0.00,5.11,0.00,0.07,0.00,0.20,0.01,0.00,0.01,0.29,1.00,220,19116,103168,493.3,-2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.30,0.00,0.30,0.00,
7,2,1,fagugran,17,704.9,0.0,0.00,0.00,0.42,0.00,5.11,0.00,0.22,0.00,0.21,0.01,0.00,0.01,0.00,1.00,382,32682,103168,704.9,-2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.42,0.00,0.42,0.00,
7,2,1,tsugcana,6,599.5,85.1,0.02,0.00,0.12,2.36,5.11,0.37,0.37,1.00,0.20,0.01,0.16,0.01,0.20,1.00,350,42682,103168,684.6,-2.1,0.07,0.02,0.03,0.01,0.00,0.00,0.00,-0.07,-2.35,0.14,2.37,
7,2,1,tsugcana,5,383.6,56.6,0.01,0.00,0.08,1.57,5.11,0.24,0.24,1.00,0.17,0.00,0.11,0.01,0.20,1.00,350,42682,103166,440.2,-2.1,0.05,0.01,0.02,0.01,0.00,0.00,0.00,-0.04,-1.56,0.09,1.57,
7,2,1,fagugran,5,43.1,0.0,0.00,0.00,0.03,0.00,5.11,0.00,0.01,0.00,0.03,0.00,0.00,0.01,0.00,1.00,382,32682,103164,43.1,-2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.00,0.03,0.00,
7,2,1,fagugran,4,27.7,0.0,0.00,0.00,0.02,0.00,5.11,0.00,0.01,0.00,0.02,0.00,0.00,0.01,0.00,1.00,382,32682,103164,27.7,-2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.02,0.00,
7,2,1,tsugcana,4,241.4,37.4,0.01,0.00,0.05,1.04,5.11,0.16,0.16,1.00,0.13,0.00,0.07,0.01,0.20,1.00,350,42682,103164,278.9,-2.1,0.03,0.01,0.02,0.00,0.00,0.00,0.00,-0.02,-1.03,0.06,1.04,
7,2,1,fagugran,3,17.4,0.0,0.00,0.00,0.01,0.00,5.11,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.00,1.00,382,32682,103163,17.4,-2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
7,2,1,fagugran,2,11.2,0.0,0.00,0.00,0.01,0.00,5.11,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,1.00,382,32682,103163,11.2,-2.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
7,2,1,tsugcana,2,63.8,12.1,0.00,0.00,0.01,0.34,5.11,0.10,0.04,1.00,0.04,0.00,0.05,0.01,0.20,1.00,350,42682,103163,75.9,-2.1,0.02,0.01,0.01,0.00,0.00,0.00,0.00,0.01,-0.33,0.01,0.34,
7,2,1,tsugcana,1,25.4,5.4,0.00,0.00,0.01,0.15,5.11,0.10,0.02,1.00,0.01,0.00,0.05,0.01,0.20,1.00,350,42682,103163,30.8,-2.1,0.03,0.01,0.01,0.00,0.00,0.00,0.00,0.02,-0.14,0.01,0.15,
7,3,1,tsugcana,237,6298.5,72.6,39.66,0.46,1.26,2.02,9.33,2.60,2.60,1.00,0.24,0.01,0.71,1.00,0.29,0.88,350,42682,103163,6371.1,0.7,17.80,4.45,8.36,2.09,0.02,0.07,0.09,-23.30,1.93,41.10,2.52,
7,3,1,tsugcana,107,50353.8,238.8,16.24,0.08,10.07,6.63,9.33,5.78,5.78,1.00,0.24,0.03,0.93,1.00,0.29,0.72,350,42682,103141,50592.7,0.7,40.76,10.19,19.16,4.79,0.04,0.16,0.21,14.03,3.38,26.72,6.81,
7,3,1,pinustro,107,26353.3,155.7,0.04,0.00,5.27,4.33,9.33,6.38,6.38,1.00,0.24,0.04,0.95,1.00,0.01,1.00,350,26504,103159,26509.0,0.7,1.96,0.49,0.92,0.23,0.01,0.00,0.01,-3.37,-3.84,5.33,4.33,
7,3,1,pinustro,57,14026.5,156.4,0.00,0.00,2.81,4.35,9.33,5.92,5.92,1.00,0.24,0.04,0.94,1.00,0.01,1.00,350,26504,103152,14183.0,0.7,1.96,0.49,0.92,0.23,0.01,0.00,0.01,-0.87,-3.86,2.83,4.35,
7,3,1,fagugran,27,1875.2,0.0,0.00,0.00,1.13,0.00,9.33,0.00,0.57,0.00,0.24,0.02,0.00,1.00,0.01,1.00,382,32682,103148,1875.2,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.13,0.00,1.13,0.00,
7,3,1,betulent,27,838.4,0.0,0.00,0.00,0.50,0.00,9.33,0.00,0.12,0.00,0.23,0.01,0.00,1.00,0.39,1.00,220,19116,103147,838.4,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,0.00,0.50,0.00,
7,3,1,betulent,17,493.0,0.0,0.00,0.00,0.30,0.00,9.33,0.00,0.07,0.00,0.20,0.01,0.00,1.00,0.39,1.00,220,19116,103146,493.0,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.30,0.00,0.30,0.00,
7,3,1,fagugran,17,704.5,0.0,0.00,0.00,0.42,0.00,9.33,0.00,0.22,0.00,0.22,0.01,0.00,1.00,0.01,1.00,382,32682,103145,704.5,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.42,0.00,0.42,0.00,
7,3,1,tsugcana,6,599.4,82.8,0.02,0.00,0.12,2.30,9.33,0.37,0.37,1.00,0.21,0.01,0.16,1.00,0.29,1.00,350,42682,103145,682.2,0.7,12.88,3.22,6.05,1.51,0.01,0.05,0.07,12.61,0.89,0.27,2.33,
7,3,1,tsugcana,5,383.6,55.0,0.01,0.00,0.08,1.53,9.33,0.24,0.24,1.00,0.18,0.01,0.11,1.00,0.29,1.00,350,42682,103158,438.6,0.7,8.66,2.16,4.07,1.02,0.01,0.04,0.04,8.48,0.61,0.18,1.55,
7,3,1,fagugran,5,43.1,0.0,0.00,0.00,0.03,0.00,9.33,0.00,0.01,0.00,0.03,0.00,0.00,1.00,0.01,1.00,382,32682,103167,43.1,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.00,0.03,0.00,
7,3,1,fagugran,4,27.7,0.0,0.00,0.00,0.02,0.00,9.33,0.00,0.01,0.00,0.02,0.00,0.00,1.00,0.01,1.00,382,32682,103167,27.7,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.02,0.00,
7,3,1,tsugcana,4,241.4,36.4,0.01,0.00,0.05,1.01,9.33,0.16,0.16,1.00,0.14,0.00,0.07,1.00,0.29,1.00,350,42682,103167,277.8,0.7,5.63,1.41,2.65,0.66,0.01,0.02,0.03,5.52,0.38,0.11,1.03,
7,3,1,fagugran,3,17.4,0.0,0.00,0.00,0.01,0.00,9.33,0.00,0.01,0.00,0.01,0.00,0.00,1.00,0.01,1.00,382,32682,103173,17.4,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
7,3,1,fagugran,2,11.2,0.0,0.00,0.00,0.01,0.00,9.33,0.00,0.00,0.00,0.01,0.00,0.00,1.00,0.01,1.00,382,32682,103173,11.2,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
7,3,1,tsugcana,2,63.8,11.8,0.00,0.00,0.01,0.33,9.33,0.10,0.04,1.00,0.04,0.00,0.05,1.00,0.29,1.00,350,42682,103173,75.6,0.7,3.68,0.92,1.73,0.43,0.00,0.02,0.02,3.63,0.58,0.05,0.34,
7,3,1,tsugcana,1,25.4,5.3,0.00,0.00,0.01,0.15,9.33,0.10,0.02,1.00,0.01,0.00,0.05,1.00,0.29,0.81,350,42682,103177,30.7,0.7,2.98,0.74,1.40,0.35,0.00,0.01,0.02,2.94,0.59,0.04,0.15,
7,4,1,tsugcana,237,6275.2,74.6,39.51,0.47,1.26,2.07,16.11,2.60,2.60,1.00,0.24,0.00,0.70,1.00,0.54,0.45,350,42682,103181,6349.8,7.1,15.80,3.95,7.43,1.86,0.00,0.08,0.08,-25.12,1.37,40.92,2.58,
7,4,1,tsugcana,107,50367.9,242.2,16.25,0.08,10.07,6.73,16.11,5.78,5.78,1.00,0.24,0.00,0.93,1.00,0.54,0.34,350,42682,103158,50610.1,7.1,34.73,8.68,16.32,4.08,0.01,0.17,0.18,8.06,1.79,26.67,6.89,
7,4,1,pinustro,107,26349.9,151.9,0.04,0.00,5.27,4.22,16.11,6.38,6.38,1.00,0.24,0.04,0.95,1.00,0.04,1.00,350,26504,103167,26501.8,7.1,10.76,2.69,5.06,1.26,0.06,0.01,0.06,5.35,-1.55,5.41,4.25,
7,4,1,pinustro,57,14025.7,152.6,0.00,0.00,2.81,4.24,16.11,5.92,5.92,1.00,0.24,0.04,0.94,1.00,0.04,1.00,350,26504,103171,14178.2,7.1,10.65,2.66,5.01,1.25,0.06,0.01,0.06,7.74,-1.60,2.91,4.26,
7,4,1,fagugran,27,1874.1,0.0,0.00,0.00,1.12,0.00,16.11,0.10,0.57,0.00,0.24,0.02,0.05,1.00,0.16,1.00,382,32682,103177,1874.1,7.1,2.02,0.86,0.95,0.41,0.02,0.00,0.02,0.87,0.86,1.14,0.00,
7,4,1,betulent,27,837.9,0.0,0.00,0.00,0.50,0.00,16.11,0.10,0.12,0.00,0.23,0.01,0.05,1.00,0.66,1.00,220,19116,103178,837.9,7.1,4.68,2.00,2.20,0.94,0.01,0.04,0.05,4.13,2.00,0.55,0.00,
7,4,1,betulent,17,492.7,0.0,0.00,0.00,0.30,0.00,16.11,0.10,0.07,0.00,0.21,0.01,0.05,1.00,0.66,1.00,220,19116,103185,492.7,7.1,4.68,2.00,2.20,0.94,0.01,0.04,0.05,4.33,2.00,0.34,0.00,
7,4,1,fagugran,17,704.1,0.0,0.00,0.00,0.42,0.00,16.11,0.10,0.22,0.00,0.22,0.01,0.05,1.00,0.16,1.00,382,32682,103192,704.1,7.1,2.02,0.86,0.95,0.41,0.01,0.01,0.02,1.57,0.86,0.44,0.00,
7,4,1,tsugcana,6,612.0,83.7,0.02,0.00,0.12,2.32,16.11,0.38,0.38,1.00,0.21,0.00,0.16,1.00,0.54,1.00,350,42682,103194,695.7,7.1,24.88,6.22,11.70,2.92,0.00,0.12,0.13,24.49,3.83,0.39,2.39,
7,4,1,tsugcana,5,392.1,55.7,0.01,0.00,0.08,1.55,16.11,0.25,0.25,1.00,0.18,0.00,0.11,1.00,0.54,1.00,350,42682,103223,447.7,7.1,16.76,4.19,7.88,1.97,0.00,0.08,0.08,16.50,2.60,0.26,1.59,
7,4,1,fagugran,5,43.0,0.0,0.00,0.00,0.03,0.00,16.11,0.10,0.01,0.00,0.03,0.00,0.05,1.00,0.16,1.00,382,32682,103242,43.0,7.1,2.02,0.86,0.95,0.41,0.00,0.02,0.02,1.97,0.86,0.05,0.00,
7,4,1,fagugran,4,27.7,0.0,0.00,0.00,0.02,0.00,16.11,0.10,0.01,0.00,0.02,0.00,0.05,1.00,0.16,0.95,382,32682,103244,27.7,7.1,1.91,0.82,0.90,0.38,0.00,0.02,0.02,1.87,0.82,0.04,0.00,
7,4,1,tsugcana,4,246.9,36.8,0.01,0.00,0.05,1.02,16.11,0.16,0.16,1.00,0.14,0.00,0.07,1.00,0.54,1.00,350,42682,103247,283.7,7.1,10.92,2.73,5.13,1.28,0.00,0.05,0.06,10.75,1.68,0.17,1.05,
7,4,1,fagugran,3,17.4,0.0,0.00,0.00,0.01,0.00,16.11,0.10,0.01,0.00,0.01,0.00,0.05,1.00,0.16,0.60,382,32682,103260,17.4,7.1,1.22,0.52,0.57,0.25,0.00,0.01,0.01,1.20,0.52,0.02,0.00,
7,4,1,fagugran,2,11.1,0.0,0.00,0.00,0.01,0.00,16.11,0.10,0.00,0.00,0.01,0.00,0.05,1.00,0.16,0.39,382,32682,103262,11.1,7.1,0.79,0.34,0.37,0.16,0.00,0.01,0.01,0.77,0.34,0.01,0.00,
7,4,1,tsugcana,2,67.4,12.4,0.00,0.00,0.01,0.34,16.11,0.10,0.04,1.00,0.04,0.00,0.05,1.00,0.54,1.00,350,42682,103263,79.8,7.1,6.97,1.74,3.28,0.82,0.00,0.03,0.04,6.89,1.38,0.09,0.36,
7,4,1,tsugcana,1,28.3,5.9,0.00,0.00,0.01,0.16,16.11,0.10,0.02,1.00,0.01,0.00,0.05,1.00,0.54,0.42,350,42682,103272,34.2,7.1,2.94,0.73,1.38,0.34,0.00,0.01,0.01,2.90,0.56,0.04,0.17,
7,5,1,tsugcana,237,6250.1,75.9,39.35,0.48,1.25,2.11,10.67,2.59,2.59,1.00,0.22,0.00,0.70,1.00,0.87,0.25,350,42682,103275,6326.0,14.5,11.52,2.88,5.42,1.35,0.00,0.05,0.06,-29.19,0.26,40.72,2.62,
7,5,1,tsugcana,107,50375.9,244.0,16.25,0.08,10.08,6.78,10.67,5.78,5.78,1.00,0.22,0.00,0.93,1.00,0.87,0.19,350,42682,103246,50619.9,14.5,30.33,7.58,14.25,3.56,0.01,0.14,0.15,3.70,0.65,26.63,6.93,
7,5,1,pinustro,107,26355.2,150.3,0.04,0.00,5.27,4.18,10.67,6.38,6.38,1.00,0.22,0.00,0.95,1.00,0.19,0.74,350,26504,103251,26505.5,14.5,37.09,9.27,17.43,4.36,0.01,0.21,0.22,31.41,5.00,5.68,4.27,
7,5,1,pinustro,57,14033.4,151.0,0.00,0.00,2.81,4.19,10.67,5.92,5.92,1.00,0.22,0.00,0.94,1.00,0.19,0.75,350,26504,103287,14184.4,14.5,37.12,9.28,17.44,4.36,0.01,0.21,0.22,33.94,4.99,3.18,4.29,
7,5,1,fagugran,27,1874.9,0.9,0.00,0.00,1.12,0.00,10.67,0.17,0.57,0.31,0.22,0.00,0.08,1.00,0.73,1.00,382,32682,103326,1875.8,14.5,15.22,6.52,7.15,3.07,0.00,0.18,0.18,13.94,6.46,1.28,0.07,
7,5,1,betulent,27,842.0,2.0,0.00,0.00,0.51,0.00,10.67,0.10,0.12,0.57,0.21,0.00,0.05,1.00,0.93,1.00,220,19116,103347,844.0,14.5,6.56,2.81,3.08,1.32,0.00,0.07,0.07,5.99,2.78,0.57,0.03,
7,5,1,betulent,17,497.1,2.0,0.00,0.00,0.30,0.00,10.67,0.10,0.07,0.57,0.19,0.00,0.05,1.00,0.93,1.00,220,19116,103355,499.1,14.5,6.56,2.81,3.08,1.32,0.00,0.07,0.07,6.19,2.78,0.36,0.03,
7,5,1,fagugran,17,705.7,0.9,0.00,0.00,0.42,0.00,10.67,0.10,0.22,0.31,0.20,0.00,0.05,1.00,0.73,1.00,382,32682,103364,706.5,14.5,8.92,3.82,4.19,1.80,0.00,0.10,0.10,8.41,3.79,0.51,0.04,
7,5,1,tsugcana,6,636.5,87.5,0.02,0.00,0.13,2.43,10.67,0.40,0.40,1.00,0.19,0.00,0.17,1.00,0.87,0.94,350,42682,103376,724.0,14.5,38.48,9.62,18.09,4.52,0.00,0.19,0.19,37.95,7.09,0.53,2.53,
7,5,1,tsugcana,5,408.6,58.3,0.01,0.00,0.08,1.62,10.67,0.26,0.26,1.00,0.16,0.00,0.11,1.00,0.87,1.00,350,42682,103421,466.8,14.5,27.80,6.95,13.07,3.27,0.00,0.14,0.14,27.43,5.26,0.37,1.69,
7,5,1,fagugran,5,45.0,0.9,0.00,0.00,0.03,0.00,10.67,0.10,0.01,0.31,0.03,0.00,0.05,1.00,0.73,0.26,382,32682,103454,45.9,14.5,2.36,1.01,1.11,0.48,0.00,0.03,0.03,2.31,1.00,0.05,0.01,
7,5,1,fagugran,4,29.6,0.8,0.00,0.00,0.02,0.00,10.67,0.10,0.01,0.29,0.02,0.00,0.05,1.00,0.73,0.17,382,32682,103458,30.4,14.5,1.55,0.66,0.73,0.31,0.00,0.02,0.02,1.52,0.66,0.03,0.01,
7,5,1,tsugcana,4,257.7,38.5,0.01,0.00,0.05,1.07,10.67,0.17,0.17,1.00,0.13,0.00,0.07,1.00,0.87,1.00,350,42682,103460,296.2,14.5,18.17,4.54,8.54,2.13,0.00,0.09,0.09,17.93,3.43,0.24,1.12,
7,5,1,fagugran,3,18.6,0.5,0.00,0.00,0.01,0.00,10.67,0.10,0.01,0.20,0.01,0.00,0.05,1.00,0.73,0.11,382,32682,103481,19.1,14.5,0.99,0.42,0.46,0.20,0.00,0.01,0.01,0.97,0.42,0.02,0.00,
7,5,1,fagugran,2,11.9,0.3,0.00,0.00,0.01,0.00,10.67,0.10,0.00,0.13,0.01,0.00,0.05,1.00,0.73,0.07,382,32682,103482,12.3,14.5,0.64,0.27,0.30,0.13,0.00,0.01,0.01,0.62,0.27,0.01,0.00,
7,5,1,tsugcana,2,74.3,13.8,0.00,0.00,0.01,0.38,10.67,0.10,0.05,1.00,0.03,0.00,0.05,1.00,0.87,0.60,350,42682,103483,88.1,14.5,6.69,1.67,3.14,0.79,0.00,0.03,0.03,6.60,1.27,0.08,0.40,
7,5,1,tsugcana,1,31.2,6.4,0.00,0.00,0.01,0.18,10.67,0.10,0.02,1.00,0.01,0.00,0.05,1.00,0.87,0.24,350,42682,103490,37.7,14.5,2.67,0.67,1.25,0.31,0.00,0.01,0.01,2.63,0.48,0.03,0.19,
7,6,1,tsugcana,238,6220.9,76.2,40.08,0.49,1.24,2.12,13.27,2.58,2.58,1.00,0.20,0.00,0.70,1.00,0.93,0.21,350,42682,103493,6297.1,16.6,6.72,1.68,3.16,0.79,0.00,0.03,0.03,-34.66,-0.94,41.39,2.62,
7,6,1,tsugcana,108,50379.6,244.6,16.63,0.08,10.08,6.80,13.27,5.78,5.78,1.00,0.20,0.00,0.93,1.00,0.93,0.16,350,42682,103457,50624.3,16.6,25.81,6.45,12.13,3.03,0.01,0.12,0.13,-1.15,-0.49,26.96,6.94,
7,6,1,pinustro,108,26386.6,155.3,0.04,0.00,5.28,4.31,13.27,6.38,6.38,1.00,0.20,0.00,0.95,1.00,0.27,0.47,350,26504,103455,26542.0,16.6,33.48,8.37,15.74,3.93,0.01,0.18,0.20,27.83,3.97,5.65,4.40,
7,6,1,pinustro,58,14067.3,156.0,0.00,0.00,2.81,4.33,13.27,5.92,5.92,1.00,0.20,0.00,0.94,1.00,0.27,0.48,350,26504,103487,14223.3,16.6,33.51,8.38,15.75,3.94,0.01,0.18,0.20,30.36,3.96,3.15,4.42,
7,6,1,fagugran,28,1888.9,7.3,0.00,0.00,1.13,0.00,13.27,0.54,0.57,0.95,0.20,0.00,0.23,1.00,0.87,0.33,382,32682,103521,1896.2,16.6,17.18,7.36,8.07,3.46,0.00,0.20,0.20,15.87,7.29,1.31,0.07,
7,6,1,betulent,28,848.0,4.8,0.00,0.00,0.51,0.00,13.27,0.10,0.12,0.87,0.19,0.00,0.05,1.00,0.97,1.00,220,19116,103544,852.8,16.6,6.98,2.99,3.28,1.41,0.00,0.07,0.07,6.40,2.96,0.58,0.03,
7,6,1,betulent,18,503.3,4.8,0.00,0.00,0.30,0.00,13.27,0.10,0.07,0.87,0.17,0.00,0.05,1.00,0.97,1.00,220,19116,103554,508.1,16.6,6.87,2.94,3.23,1.38,0.00,0.07,0.07,6.50,2.91,0.37,0.03,
7,6,1,fagugran,18,714.1,4.6,0.00,0.00,0.43,0.00,13.27,0.20,0.23,0.86,0.18,0.00,0.09,1.00,0.87,0.78,382,32682,103563,718.7,16.6,15.83,6.78,7.44,3.19,0.00,0.18,0.18,15.24,6.72,0.59,0.07,
7,6,1,tsugcana,7,674.5,94.6,0.02,0.00,0.13,2.63,13.27,0.42,0.42,1.00,0.18,0.00,0.18,1.00,0.93,0.75,350,42682,103585,769.1,16.6,34.74,8.69,16.33,4.08,0.00,0.17,0.18,34.24,5.97,0.50,2.72,
7,6,1,tsugcana,6,436.0,63.5,0.01,0.00,0.09,1.76,13.27,0.28,0.28,1.00,0.15,0.00,0.12,1.00,0.93,0.92,350,42682,103625,499.5,16.6,29.23,7.31,13.74,3.43,0.00,0.14,0.15,28.83,5.47,0.39,1.84,
7,6,1,fagugran,6,47.3,1.9,0.00,0.00,0.03,0.00,13.27,0.10,0.02,0.55,0.02,0.00,0.05,1.00,0.87,0.20,382,32682,103659,49.2,16.6,2.13,0.91,1.00,0.43,0.00,0.02,0.02,2.08,0.91,0.05,0.01,
7,6,1,fagugran,5,31.1,1.5,0.00,0.00,0.02,0.00,13.27,0.10,0.01,0.46,0.02,0.00,0.05,1.00,0.87,0.13,382,32682,103662,32.6,16.6,1.40,0.60,0.66,0.28,0.00,0.02,0.02,1.37,0.59,0.03,0.01,
7,6,1,tsugcana,5,275.6,41.9,0.01,0.00,0.06,1.16,13.27,0.18,0.18,1.00,0.11,0.00,0.08,1.00,0.93,1.00,350,42682,103664,317.5,16.6,20.86,5.21,9.80,2.45,0.00,0.10,0.11,20.59,4.00,0.27,1.22,
7,6,1,fagugran,4,19.6,0.9,0.00,0.00,0.01,0.00,13.27,0.10,0.01,0.33,0.01,0.00,0.05,1.00,0.87,0.08,382,32682,103689,20.5,16.6,0.89,0.38,0.42,0.18,0.00,0.01,0.01,0.87,0.38,0.02,0.00,
7,6,1,fagugran,3,12.5,0.6,0.00,0.00,0.01,0.00,13.27,0.10,0.00,0.23,0.01,0.00,0.05,1.00,0.87,0.05,382,32682,103690,13.2,16.6,0.57,0.25,0.27,0.12,0.00,0.01,0.01,0.56,0.24,0.01,0.00,
7,6,1,tsugcana,3,80.9,15.0,0.00,0.00,0.02,0.42,13.27,0.10,0.05,1.00,0.03,0.00,0.05,1.00,0.93,0.50,350,42682,103690,96.0,16.6,6.04,1.51,2.84,0.71,0.00,0.03,0.03,5.96,1.08,0.08,0.43,
7,6,1,tsugcana,2,33.9,6.9,0.00,0.00,0.01,0.19,13.27,0.10,0.02,1.00,0.01,0.00,0.05,1.00,0.93,0.20,350,42682,103697,40.8,16.6,2.41,0.60,1.13,0.28,0.00,0.01,0.01,2.37,0.40,0.03,0.20,
8,7,1,tsugcana,238,6186.2,75.3,39.85,0.48,1.24,2.09,4.87,2.57,2.57,1.00,0.18,0.00,0.70,0.57,0.99,0.31,350,42682,103725,6261.5,22.3,2.63,0.66,1.23,0.31,0.00,0.01,0.01,-38.49,-1.93,41.12,2.58,
8,7,1,tsugcana,108,50378.5,244.2,16.63,0.08,10.08,6.78,4.87,5.78,5.78,1.00,0.18,0.00,0.93,0.57,0.99,0.24,350,42682,103685,50622.6,22.3,21.53,5.38,10.12,2.53,0.01,0.10,0.11,-5.39,-1.53,26.92,6.92,
8,7,1,pinustro,108,26414.5,159.3,0.04,0.00,5.28,4.42,4.87,6.38,6.38,1.00,0.18,0.00,0.95,0.57,0.57,0.35,350,26504,103678,26573.8,22.3,29.82,7.46,14.02,3.50,0.01,0.16,0.18,24.20,2.96,5.62,4.50,
8,7,1,pinustro,58,14097.7,159.9,0.00,0.00,2.82,4.44,4.87,5.93,5.93,1.00,0.18,0.00,0.94,0.57,0.57,0.35,350,26504,103705,14257.6,22.3,29.85,7.46,14.03,3.51,0.01,0.16,0.18,26.73,2.95,3.12,4.52,
8,7,1,fagugran,28,1904.7,14.6,0.00,0.00,1.14,0.00,4.87,0.57,0.58,1.00,0.18,0.00,0.24,0.33,0.99,0.74,382,32682,103735,1919.4,22.3,15.30,6.56,7.19,3.08,0.00,0.18,0.18,14.01,6.49,1.30,0.07,
8,7,1,betulent,28,854.4,7.7,0.00,0.00,0.51,0.00,4.87,0.11,0.12,0.96,0.17,0.00,0.05,0.33,0.99,1.00,220,19116,103755,862.2,22.3,2.63,1.13,1.23,0.53,0.00,0.03,0.03,2.09,1.11,0.54,0.01,
8,7,1,betulent,18,509.8,7.7,0.00,0.00,0.31,0.00,4.87,0.10,0.07,0.96,0.15,0.00,0.05,0.33,0.99,1.00,220,19116,103758,517.5,22.3,2.32,0.99,1.09,0.47,0.00,0.02,0.02,1.99,0.98,0.33,0.01,
8,7,1,fagugran,18,729.3,11.4,0.00,0.00,0.44,0.00,4.87,0.23,0.23,0.99,0.17,0.00,0.10,0.33,0.99,1.00,382,32682,103761,740.7,22.3,9.02,3.87,4.24,1.82,0.00,0.10,0.10,8.49,3.83,0.53,0.04,
8,7,1,tsugcana,7,708.7,100.5,0.02,0.00,0.14,2.79,4.87,0.44,0.44,1.00,0.17,0.00,0.19,0.57,0.99,1.00,350,42682,103773,809.3,22.3,29.41,7.35,13.82,3.46,0.00,0.14,0.15,28.95,4.48,0.46,2.87,
8,7,1,tsugcana,6,464.8,69.0,0.01,0.00,0.09,1.92,4.87,0.29,0.29,1.00,0.16,0.00,0.13,0.57,0.99,1.00,350,42682,103806,533.8,22.3,20.37,5.09,9.57,2.39,0.00,0.10,0.10,20.06,3.12,0.31,1.97,
8,7,1,fagugran,6,49.4,2.8,0.00,0.00,0.03,0.00,4.87,0.10,0.02,0.69,0.03,0.00,0.05,0.33,0.99,0.65,382,32682,103829,52.2,22.3,2.62,1.12,1.23,0.53,0.00,0.03,0.03,2.57,1.11,0.06,0.01,
8,7,1,fagugran,5,32.5,2.1,0.00,0.00,0.02,0.00,4.87,0.10,0.01,0.58,0.02,0.00,0.05,0.33,0.99,0.44,382,32682,103832,34.5,22.3,1.78,0.76,0.84,0.36,0.00,0.02,0.02,1.74,0.75,0.04,0.01,
8,7,1,tsugcana,5,296.2,45.9,0.01,0.00,0.06,1.27,4.87,0.19,0.19,1.00,0.13,0.00,0.09,0.57,0.99,1.00,350,42682,103835,342.1,22.3,13.50,3.37,6.34,1.59,0.00,0.07,0.07,13.30,2.06,0.20,1.31,
8,7,1,fagugran,4,20.5,1.3,0.00,0.00,0.01,0.00,4.87,0.10,0.01,0.43,0.01,0.00,0.05,0.33,0.99,0.28,382,32682,103850,21.8,22.3,1.15,0.49,0.54,0.23,0.00,0.01,0.01,1.12,0.49,0.02,0.00,
8,7,1,fagugran,3,13.1,0.9,0.00,0.00,0.01,0.00,4.87,0.10,0.00,0.30,0.01,0.00,0.05,0.33,0.99,0.18,382,32682,103852,14.0,22.3,0.74,0.32,0.35,0.15,0.00,0.01,0.01,0.73,0.32,0.02,0.00,
8,7,1,tsugcana,3,86.9,16.1,0.00,0.00,0.02,0.45,4.87,0.10,0.06,1.00,0.06,0.00,0.05,0.57,0.99,1.00,350,42682,103854,103.0,22.3,7.27,1.82,3.42,0.85,0.00,0.04,0.04,7.18,1.35,0.09,0.47,
