Step,Subplot,Sdl Abs Den: ACRU,Sdl Abs Den: ACSA,Sdl Abs Den: BEAL,Sdl Abs Den: BEPA,Sdl Abs Den: BELE,Sdl Abs Den: FAGR,Sdl Abs Den: TSCA,Sdl Abs Den: FRAM,Sdl Abs Den: PIST,Sdl Abs Den: PRSE,Sdl Abs Den: QURU,Sdl Abs Den: PIRE,Sdl Abs Den: PIAB,Sdl Den Total:,Sapl Abs BA: ACRU,Sapl Abs BA: ACSA,Sapl Abs BA: BEAL,Sapl Abs BA: BEPA,Sapl Abs BA: BELE,Sapl Abs BA: FAGR,Sapl Abs BA: TSCA,Sapl Abs BA: FRAM,Sapl Abs BA: PIST,Sapl Abs BA: PRSE,Sapl Abs BA: QURU,Sapl Abs BA: PIRE,Sapl Abs BA: PIAB,Sapl BA Total:,Sapl Rel BA: ACRU,Sapl Rel BA: ACSA,Sapl Rel BA: BEAL,Sapl Rel BA: BEPA,Sapl Rel BA: BELE,Sapl Rel BA: FAGR,Sapl Rel BA: TSCA,Sapl Rel BA: FRAM,Sapl Rel BA: PIST,Sapl Rel BA: PRSE,Sapl Rel BA: QURU,Sapl Rel BA: PIRE,Sapl Rel BA: PIAB,Sapl Abs Den: ACRU,Sapl Abs Den: ACSA,Sapl Abs Den: BEAL,Sapl Abs Den: BEPA,Sapl Abs Den: BELE,Sapl Abs Den: FAGR,Sapl Abs Den: TSCA,Sapl Abs Den: FRAM,Sapl Abs Den: PIST,Sapl Abs Den: PRSE,Sapl Abs Den: QURU,Sapl Abs Den: PIRE,Sapl Abs Den: PIAB,Sapl Den Total:,Sapl Rel Den: ACRU,Sapl Rel Den: ACSA,Sapl Rel Den: BEAL,Sapl Rel Den: BEPA,Sapl Rel Den: BELE,Sapl Rel Den: FAGR,Sapl Rel Den: TSCA,Sapl Rel Den: FRAM,Sapl Rel Den: PIST,Sapl Rel Den: PRSE,Sapl Rel Den: QURU,Sapl Rel Den: PIRE,Sapl Rel Den: PIAB,Adult Abs BA: ACRU,Adult Abs BA: ACSA,Adult Abs BA: BEAL,Adult Abs BA: BEPA,Adult Abs BA: BELE,Adult Abs BA: FAGR,Adult Abs BA: TSCA,Adult Abs BA: FRAM,Adult Abs BA: PIST,Adult Abs BA: PRSE,Adult Abs BA: QURU,Adult Abs BA: PIRE,Adult Abs BA: PIAB,Adult BA Total:,Adult Rel BA: ACRU,Adult Rel BA: ACSA,Adult Rel BA: BEAL,Adult Rel BA: BEPA,Adult Rel BA: BELE,Adult Rel BA: FAGR,Adult Rel BA: TSCA,Adult Rel BA: FRAM,Adult Rel BA: PIST,Adult Rel BA: PRSE,Adult Rel BA: QURU,Adult Rel BA: PIRE,Adult Rel BA: PIAB,Adult Abs Den: ACRU,Adult Abs Den: ACSA,Adult Abs Den: BEAL,Adult Abs Den: BEPA,Adult Abs Den: BELE,Adult Abs Den: FAGR,Adult Abs Den: TSCA,Adult Abs Den: FRAM,Adult Abs Den: PIST,Adult Abs Den: PRSE,Adult Abs Den: QURU,Adult Abs Den: PIRE,Adult Abs Den: PIAB,Adult Den Total:,Adult Rel Den: ACRU,Adult Rel Den: ACSA,Adult Rel Den: BEAL,Adult Rel Den: BEPA,Adult Rel Den: BELE,Adult Rel Den: FAGR,Adult Rel Den: TSCA,Adult Rel Den: FRAM,Adult Rel Den: PIST,Adult Rel Den: PRSE,Adult Rel Den: QURU,Adult Rel Den: PIRE,Adult Rel Den: PIAB,Natural Dead Sdl Abs Den: ACRU,Natural Dead Sdl Abs Den: ACSA,Natural Dead Sdl Abs Den: BEAL,Natural Dead Sdl Abs Den: BEPA,Natural Dead Sdl Abs Den: BELE,Natural Dead Sdl Abs Den: FAGR,Natural Dead Sdl Abs Den: TSCA,Natural Dead Sdl Abs Den: FRAM,Natural Dead Sdl Abs Den: PIST,Natural Dead Sdl Abs Den: PRSE,Natural Dead Sdl Abs Den: QURU,Natural Dead Sdl Abs Den: PIRE,Natural Dead Sdl Abs Den: PIAB,Natural Dead Sdl Den Total:,Natural Dead Sapl Abs BA: ACRU,Natural Dead Sapl Abs BA: ACSA,Natural Dead Sapl Abs BA: BEAL,Natural Dead Sapl Abs BA: BEPA,Natural Dead Sapl Abs BA: BELE,Natural Dead Sapl Abs BA: FAGR,Natural Dead Sapl Abs BA: TSCA,Natural Dead Sapl Abs BA: FRAM,Natural Dead Sapl Abs BA: PIST,Natural Dead Sapl Abs BA: PRSE,Natural Dead Sapl Abs BA: QURU,Natural Dead Sapl Abs BA: PIRE,Natural Dead Sapl Abs BA: PIAB,Natural Dead Sapl BA Total:,Natural Dead Sapl Abs Den: ACRU,Natural Dead Sapl Abs Den: ACSA,Natural Dead Sapl Abs Den: BEAL,Natural Dead Sapl Abs Den: BEPA,Natural Dead Sapl Abs Den: BELE,Natural Dead Sapl Abs Den: FAGR,Natural Dead Sapl Abs Den: TSCA,Natural Dead Sapl Abs Den: FRAM,Natural Dead Sapl Abs Den: PIST,Natural Dead Sapl Abs Den: PRSE,Natural Dead Sapl Abs Den: QURU,Natural Dead Sapl Abs Den: PIRE,Natural Dead Sapl Abs Den: PIAB,Natural Dead Sapl Den Total:,Natural Dead Adult Abs BA: ACRU,Natural Dead Adult Abs BA: ACSA,Natural Dead Adult Abs BA: BEAL,Natural Dead Adult Abs BA: BEPA,Natural Dead Adult Abs BA: BELE,Natural Dead Adult Abs BA: FAGR,Natural Dead Adult Abs BA: TSCA,Natural Dead Adult Abs BA: FRAM,Natural Dead Adult Abs BA: PIST,Natural Dead Adult Abs BA: PRSE,Natural Dead Adult Abs BA: QURU,Natural Dead Adult Abs BA: PIRE,Natural Dead Adult Abs BA: PIAB,Natural Dead Adult BA Total:,Natural Dead Adult Abs Den: ACRU,Natural Dead Adult Abs Den: ACSA,Natural Dead Adult Abs Den: BEAL,Natural Dead Adult Abs Den: BEPA,Natural Dead Adult Abs Den: BELE,Natural Dead Adult Abs Den: FAGR,Natural Dead Adult Abs Den: TSCA,Natural Dead Adult Abs Den: FRAM,Natural Dead Adult Abs Den: PIST,Natural Dead Adult Abs Den: PRSE,Natural Dead Adult Abs Den: QURU,Natural Dead Adult Abs Den: PIRE,Natural Dead Adult Abs Den: PIAB,Natural Dead Adult Den Total:
147,0,2203.49,0,166.429,5.08571,13.6571,311.971,8541.37,18.7714,5750.97,3.25714,187.229,3315.34,190.743,20708.3,0.106589,0,0.0447012,2.44721e-005,0.00250459,0.227148,2.52794,0.00162258,0.549522,0.00133562,0.0931491,0.211011,0.0974258,3.86298,0.0275924,0,0.0115717,6.33504e-006,0.000648356,0.0588012,0.654403,0.000420032,0.142253,0.00034575,0.0241133,0.0546239,0.0252204,120.486,0,24.6857,0.114286,1.94286,113.029,1744.2,0.885714,464.114,0.6,69.5714,198.229,103.771,2841.63,0.0424002,0,0.00868717,4.02184e-005,0.000683713,0.039776,0.613803,0.000311692,0.163327,0.000211147,0.0244829,0.0697588,0.0365183,7.11694,0,1.34257,0.0803552,0.188863,0.168394,17.8613,0.0613449,4.50059,0.0131379,2.41321,2.29058,0.513054,36.5503,0.194716,0,0.0367321,0.00219848,0.0051672,0.00460717,0.488677,0.00167837,0.123134,0.000359448,0.0660242,0.0626691,0.0140369,29.0286,0,29.8286,0.857143,1.6,8,299.771,0.257143,46.8286,0.0571429,15.2,23.0857,8.97143,463.486,0.062631,0,0.064357,0.00184934,0.0034521,0.0172605,0.646776,0.000554802,0.101036,0.000123289,0.032795,0.0498089,0.0193564,946.886,0,31.1714,2.08571,6,4.82857,284.857,9.51429,559.629,1.17143,47.4,312.743,4.02857,2210.31,0.00547963,0,0.0018212,6.82545e-006,8.5194e-005,0.00741174,0.07911,3.18243e-005,0.0319786,0.000122692,0.00610132,0.00934968,0.00490831,0.146407,6.91429,0,1.28571,0.0285714,0.0571429,4.28571,64.2286,0.0857143,32.2571,0.0571429,4.85714,16.6,6,136.657,0.0799448,0,0.0236478,0,0.00339203,0.00155069,0.14611,0,0.0962515,0,0.041844,0.006649,0,0.39939,0.285714,0,0.257143,0,0.0571429,0.0857143,3.11429,0,0.885714,0,0.2,0.257143,0,5.14286
148,0,2193.17,0,166.714,5,13.2286,313.114,8544.09,18.5143,5733.57,3.05714,184,3316.51,190.743,20681.7,0.108718,0,0.0445896,1.55514e-005,0.00232797,0.229002,2.55281,0.0014601,0.553678,0.00125925,0.0926242,0.213433,0.0974758,3.8974,0.027895,0,0.0114409,3.9902e-006,0.000597315,0.0587577,0.655005,0.000374635,0.142063,0.0003231,0.0237657,0.054763,0.0250105,121.971,0,24.4,0.0857143,1.74286,112.714,1761.37,0.828571,464.771,0.542857,69,202.057,103.686,2863.17,0.0426001,0,0.00852202,2.99368e-005,0.000608716,0.0393669,0.615182,0.000289389,0.162327,0.0001896,0.0240992,0.0705711,0.0362136,7.15499,0,1.33804,0.0745009,0.190794,0.166578,17.8541,0.0625694,4.54466,0.0132401,2.39288,2.30424,0.512059,36.6086,0.195445,0,0.0365498,0.00203506,0.00521172,0.00455022,0.487701,0.00170914,0.124142,0.000361665,0.0653638,0.0629425,0.0139874,28.9143,0,29.7429,0.8,1.6,7.88571,302.829,0.285714,46.8286,0.0571429,15.1714,23.3429,9.17143,466.629,0.0619642,0,0.0637399,0.00171443,0.00342885,0.0168993,0.648971,0.000612295,0.100355,0.000122459,0.0325129,0.0500245,0.0196547,930.6,0,31.0857,2.42857,5.28571,4.82857,287.286,7.57143,554.857,1.17143,47.8857,311.4,4.2,2188.6,0.00436286,0,0.00206889,1.37174e-005,0.000309934,0.00718823,0.0827243,2.90951e-005,0.0338725,0.00014772,0.00485409,0.0110641,0.00388504,0.15052,5.68571,0,1.42857,0.0285714,0.2,4.31429,64.0286,0.0571429,33.4,0.114286,4.08571,19.3429,5.62857,138.314,0.0425197,0,0.0196396,0.00327224,0,0.00257333,0.214481,0,0.0401813,0,0.0142515,0.00603631,0.0109384,0.353893,0.114286,0,0.257143,0.0285714,0,0.142857,2.71429,0,0.771429,0,0.171429,0.371429,0.114286,4.68571
149,0,2185.69,0,163.429,4.88571,12.0571,313.286,8545.89,16.4286,5739.57,3.2,177.943,3310.51,188.714,20661.6,0.110187,0,0.0444578,1.70884e-005,0.00242564,0.22729,2.57736,0.00123336,0.555822,0.00125345,0.0921635,0.217195,0.097695,3.9271,0.0280581,0,0.0113208,4.35141e-006,0.000617666,0.0578773,0.656301,0.000314064,0.141535,0.00031918,0.0234686,0.0553068,0.0248771,122.057,0,24.1714,0.0857143,1.77143,112.086,1777.2,0.771429,465.229,0.6,68,204.8,103.914,2880.69,0.0423709,0,0.00839086,2.97548e-005,0.000614933,0.0389094,0.616936,0.000267793,0.161499,0.000208284,0.0236055,0.0710942,0.0360728,7.07855,0,1.34045,0.0722728,0.183134,0.166893,17.8978,0.0450677,4.61895,0.0133421,2.3528,2.28745,0.509288,36.566,0.193583,0,0.0366584,0.00197651,0.00500833,0.00456417,0.489465,0.0012325,0.126318,0.000364877,0.0643441,0.0625569,0.0139279,28.4857,0,29.7143,0.771429,1.54286,7.94286,306.543,0.285714,47.7143,0.0571429,15.0286,23.7429,9.28571,471.114,0.0604646,0,0.0630724,0.00163746,0.00327491,0.0168597,0.650676,0.000606465,0.10128,0.000121293,0.0319001,0.0503972,0.0197101,929.429,0,33.4,2.34286,5.54286,5.02857,285.771,8.2,546.057,1.14286,48.0857,320.229,4.4,2189.63,0.00455924,0,0.00221704,0,5.7934e-005,0.00988357,0.081828,8.97939e-005,0.0326383,7.83203e-005,0.00535622,0.0108855,0.0049202,0.152514,6.85714,0,1.31429,0,0.0857143,5.25714,62.5429,0.0571429,32.4571,0.0285714,4.37143,17.8,6.02857,136.8,0.0892048,0,0.00693232,0.00273295,0.00410211,0,0.145272,0.0187344,0.0160397,0,0.0440383,0.0264072,0.00861108,0.362075,0.257143,0,0.257143,0.0285714,0.0285714,0,2.88571,0.0285714,0.571429,0,0.228571,0.314286,0.0285714,4.62857
150,0,2173.03,0,162.4,4.65714,11.6571,314.857,8557.71,14.5143,5734.74,3.28571,175.6,3306,188.057,20646.5,0.112075,0,0.0435442,1.94216e-005,0.00217922,0.227902,2.59543,0.0013244,0.560905,0.00103226,0.091378,0.220422,0.097285,3.95349,0.0283484,0,0.0110141,4.91252e-006,0.000551214,0.0576457,0.656489,0.000334995,0.141876,0.0002611,0.0231132,0.0557538,0.0246074,123.171,0,24.0286,0.0857143,1.85714,111.457,1788.34,0.771429,463.371,0.542857,66.2286,204.743,103.457,2888.06,0.0426485,0,0.00831998,2.96789e-005,0.000643042,0.0385924,0.61922,0.00026711,0.160444,0.000187966,0.0229319,0.0708929,0.0358224,7.06961,0,1.32638,0.0727648,0.180637,0.16609,17.9353,0.0458937,4.58138,0.0134439,2.24844,2.28647,0.512602,36.439,0.194012,0,0.0364001,0.0019969,0.00495726,0.00455803,0.4922,0.00125947,0.125727,0.000368943,0.0617044,0.062748,0.0140674,28.0857,0,29.7714,0.771429,1.51429,7.88571,310.314,0.285714,48.4571,0.0571429,14.6286,24,9.4,475.171,0.0591065,0,0.0626541,0.00162347,0.00318682,0.0165955,0.653058,0.000601287,0.101978,0.000120257,0.0307859,0.0505081,0.0197823,930.4,0,30.9714,2.22857,4.74286,4.68571,279.829,7.62857,554.029,1.37143,44.4,315.686,4.17143,2180.14,0.00416245,0,0.00196329,0,0.000402534,0.00790062,0.0814442,6.28317e-006,0.0308735,0.000273662,0.00549947,0.0110691,0.00481685,0.148412,5.8,0,1.2,0,0.142857,5.2,63.3429,0.0285714,31.3429,0.0857143,4.31429,18.8857,6.51429,136.857,0.0482736,0,0.0249542,0,0,0.00154615,0.206528,0,0.0676721,0,0.0843247,0.0392563,0.00164583,0.474201,0.314286,0,0.371429,0,0,0.0857143,3.34286,0,0.571429,0,0.371429,0.285714,0.114286,5.45714
151,0,2152.66,0,162.714,4.2,12.2857,316.714,8572.34,11.6571,5718.06,3.14286,172.629,3302.4,188.429,20617.2,0.113628,0,0.0411393,2.20959e-005,0.00226805,0.228219,2.61798,0.00142854,0.566437,0.00103661,0.0908835,0.220985,0.0962888,3.98031,0.0285475,0,0.0103357,5.55129e-006,0.000569817,0.0573369,0.657732,0.000358901,0.14231,0.000260435,0.0228333,0.0555195,0.0241913,123.743,0,23.3143,0.0857143,1.88571,110.743,1799.97,0.857143,464.029,0.542857,64.9143,208.343,102.8,2901.23,0.0426519,0,0.008036,2.95441e-005,0.000649971,0.038171,0.620417,0.000295441,0.159942,0.000187113,0.0223748,0.0718119,0.0354333,7.03742,0,1.33299,0.0714751,0.181031,0.167275,17.9347,0.0355821,4.57827,0.0135456,2.20363,2.31325,0.519953,36.3891,0.193394,0,0.0366316,0.00196419,0.00497487,0.00459684,0.492858,0.000977824,0.125814,0.000372242,0.0605574,0.0635698,0.0142887,27.6857,0,30.1143,0.742857,1.48571,7.94286,313.629,0.257143,48.2571,0.0571429,14.5143,24.6286,9.57143,478.886,0.0578128,0,0.0628841,0.00155122,0.00310244,0.0165861,0.654913,0.000536961,0.10077,0.000119325,0.0303085,0.0514289,0.0199869,927.886,0,31.5714,2.2,4.02857,4.62857,280.914,6.31429,558.629,1.31429,43.4286,317.8,3.85714,2182.57,0.00504924,0,0.00114571,0,2.49697e-005,0.00712469,0.0808114,0,0.0330493,2.32714e-005,0.0051277,0.0124632,0.0050552,0.149875,6.71429,0,1.14286,0,0.0285714,4.77143,63.6571,0,31.0857,0.0285714,4.54286,19.0571,6.57143,137.6,0.0550469,0,0.01639,0,0,0.000516566,0.146703,0,0.0618035,0,0.0716123,0.00654922,0.00171454,0.360336,0.257143,0,0.428571,0,0,0.0285714,3.34286,0,0.857143,0,0.257143,0.2,0.0571429,5.42857
152,0,2120.83,0,163.629,4.02857,12.3714,316.629,8583.54,10.8857,5709.31,3.05714,168.714,3292.03,189.229,20574.3,0.115098,0,0.0396432,9.49959e-006,0.00232332,0.227674,2.64976,0.00151271,0.57251,0.0010837,0.0909318,0.224445,0.096719,4.02171,0.0286192,0,0.00985729,2.36208e-006,0.000577695,0.0566114,0.658864,0.000376137,0.142355,0.000269463,0.0226102,0.0558084,0.0240492,125.8,0,23.1429,0.0571429,1.82857,111,1808.74,0.885714,465.657,0.571429,64.1429,208.029,101.857,2911.71,0.0432048,0,0.00794819,1.96252e-005,0.000628005,0.0381219,0.621195,0.00030419,0.159925,0.000196252,0.0220292,0.0714454,0.0349818,6.98456,0,1.33134,0.0719389,0.172362,0.16482,18.0436,0.0362732,4.6077,0.0136471,2.173,2.2972,0.522752,36.4191,0.191783,0,0.0365559,0.0019753,0.00473272,0.00452565,0.495442,0.000995993,0.126519,0.000374722,0.0596663,0.0630768,0.0143538,27.2571,0,30.2,0.742857,1.42857,7.85714,315.914,0.257143,48.3143,0.0571429,14.3714,25,9.62857,481.029,0.0566643,0,0.0627821,0.00154431,0.00296983,0.016334,0.656747,0.000534569,0.10044,0.000118793,0.0298765,0.051972,0.0200166,924.943,0,31.2857,2.02857,4.48571,5.11429,287.886,5.6,552.114,1.25714,42.9714,321.029,4.11429,2182.83,0.00491821,0,0.0016408,1.5067e-005,8.92033e-005,0.00821921,0.0845581,0,0.0340277,4.70282e-006,0.00511581,0.0110877,0.0045488,0.154225,6.4,0,1.22857,0.0285714,0.0857143,4.4,65.4857,0,32.4,0.0285714,3.94286,19.1143,6.37143,139.486,0.0906207,0,0.0145366,0,0.00468165,0.00059277,0.142465,0,0.0683279,0,0.0188494,0.0735022,0.00233337,0.415909,0.371429,0,0.285714,0,0.0285714,0.0285714,3.22857,0,0.742857,0,0.114286,0.342857,0.114286,5.25714
153,0,2119.03,0,164.8,4.48571,12.5714,315.857,8587.03,10.6,5709.17,2.91429,168.143,3287.14,189.571,20571.3,0.116147,0,0.0397658,1.16488e-005,0.0024162,0.22586,2.67859,0.00155754,0.579012,0.00113255,0.0884461,0.22824,0.0966135,4.05779,0.0286231,0,0.00979987,2.87071e-006,0.000595447,0.0556608,0.66011,0.000383839,0.142691,0.000279105,0.0217966,0.0562473,0.0238094,125.914,0,22.7714,0.0571429,1.88571,111.343,1823.34,0.828571,464.4,0.571429,62.6571,208.171,101.514,2923.46,0.0430703,0,0.00778921,1.95463e-005,0.000645029,0.038086,0.623694,0.000283422,0.158853,0.000195463,0.0214326,0.0712073,0.0347241,6.93117,0,1.33065,0.0724001,0.173018,0.166315,18.1657,0.0369688,4.57698,0.0137484,2.17659,2.30292,0.529817,36.4763,0.190019,0,0.0364798,0.00198486,0.0047433,0.00455954,0.498014,0.0010135,0.125478,0.000376913,0.0596714,0.0631346,0.014525,26.8857,0,30.0571,0.742857,1.37143,7.94286,319.2,0.257143,48.0286,0.0571429,14.3429,25.3143,9.74286,483.943,0.0555556,0,0.0621089,0.00153501,0.00283386,0.0164128,0.659582,0.00053135,0.0992443,0.000118078,0.0296375,0.0523084,0.0201322,909.286,0,31.2,1.48571,4.6,5.17143,285.657,4.88571,550,1.25714,42.4857,318.8,4.48571,2159.31,0.00506808,0,0.00216928,0,6.12181e-005,0.00833154,0.0808789,4.19202e-005,0.034175,1.23009e-005,0.00663968,0.0114542,0.00469242,0.153525,6.8,0,1.68571,0,0.0571429,4.82857,64.4286,0.0857143,31.5714,0.0285714,3.91429,18.1714,5.51429,137.086,0.0350768,0,0.01163,0,0,0.0010334,0.10757,0,0.0887865,0,0.0166763,0.0218991,0.00137907,0.284052,0.2,0,0.285714,0,0,0.0571429,2.97143,0,0.742857,0,0.142857,0.314286,0.0571429,4.77143
154,0,2091,0,161.971,4.57143,12,315.371,8618.91,10.3143,5703.17,2.62857,165.571,3270.37,189.629,20545.5,0.115715,0,0.0385038,1.58281e-005,0.00248124,0.225309,2.70767,0.00161531,0.586283,0.000890953,0.0885291,0.22962,0.096866,4.0935,0.0282679,0,0.00940609,3.86664e-006,0.000606141,0.0550407,0.661456,0.000394604,0.143223,0.000217651,0.0216267,0.0560938,0.0236633,125.657,0,23.0571,0.0857143,1.91429,112.314,1828.91,0.857143,463.629,0.485714,61.1714,207.971,100.6,2926.66,0.0429354,0,0.00787832,2.92874e-005,0.000654086,0.0383763,0.624916,0.000292874,0.158416,0.000165962,0.0209015,0.0710611,0.0343737,6.85096,0,1.32132,0.0728701,0.169731,0.168502,18.2308,0.0376745,4.54511,0.0138495,2.14547,2.25757,0.519237,36.333,0.18856,0,0.036367,0.00200561,0.00467154,0.0046377,0.501768,0.00103692,0.125096,0.000381183,0.05905,0.0621354,0.014291,26.4571,0,30,0.742857,1.34286,8.05714,321.743,0.257143,48.7714,0.0571429,14.2571,25.7714,9.62857,487.086,0.0543172,0,0.0615908,0.00152511,0.00275692,0.0165415,0.660547,0.000527921,0.100129,0.000117316,0.0292703,0.0529094,0.0197677,912.4,0,32.1714,2.11429,4.94286,4.94286,273.829,4.65714,553.429,1.31429,42.4286,322.629,4.28571,2159.14,0.00635031,0,0.00157523,0,6.87432e-005,0.00616922,0.0904768,5.13821e-005,0.0300972,0.00031526,0.00492243,0.0124135,0.004712,0.157152,6.48571,0,1.05714,0,0.0857143,4.22857,67.9429,0.0571429,30,0.114286,4.05714,18.1143,5.8,137.943,0.0536638,0,0.0291457,0,0,0.00102847,0.0956881,0,0.0905816,0,0.016434,0.0286328,0.00959619,0.324771,0.257143,0,0.4,0,0,0.0571429,3.14286,0,0.428571,0,0.0857143,0.285714,0.142857,4.8
155,0,2080.86,0,161.257,4.28571,11.7429,316.371,8631.11,10.3714,5697,2.6,160.286,3265.46,188.886,20530.2,0.116874,0,0.0407986,2.04332e-005,0.00260463,0.223803,2.73133,0.00170609,0.588106,0.00089819,0.0871571,0.227474,0.0957629,4.11654,0.0283913,0,0.00991091,4.9637e-006,0.000632724,0.0543667,0.663503,0.000414448,0.142864,0.000218191,0.0211724,0.0552585,0.023263,126.914,0,23.1429,0.114286,1.88571,111.629,1832.74,0.857143,461.286,0.514286,60.3429,206.857,100.257,2926.54,0.0433666,0,0.00790792,3.90514e-005,0.000644349,0.0381435,0.626248,0.000292886,0.157621,0.000175731,0.0206192,0.0706831,0.0342579,6.87395,0,1.32317,0.0695682,0.171405,0.169667,18.2914,0.038386,4.59482,0.0139505,2.11003,2.27267,0.523107,36.4521,0.188575,0,0.0362988,0.00190848,0.00470219,0.0046545,0.501793,0.00105305,0.126051,0.000382707,0.0578849,0.0623467,0.0143505,26.3143,0,29.5714,0.714286,1.34286,8.11429,324.8,0.257143,49.4857,0.0571429,14.2857,26.4571,9.74286,491.143,0.0535777,0,0.0602094,0.00145433,0.00273415,0.0165212,0.661315,0.00052356,0.100756,0.000116347,0.0290867,0.0538685,0.0198371,898.571,0,32.1143,2.68571,4.65714,5.02857,287.514,4.25714,553.943,1.02857,43.7143,318.029,4.57143,2156.11,0.00499874,0,0.00147058,0,4.17968e-005,0.00768451,0.0882348,7.38921e-006,0.0350261,6.82485e-005,0.00401454,0.0125129,0.00446213,0.158522,6.17143,0,1.37143,0,0.0857143,4.94286,67.4286,0.0571429,31.6857,0.0571429,3.77143,18.5429,5.82857,139.943,0.0488475,0,0.0126756,0.00377298,0,0.00101732,0.158055,0,0.0325843,0,0.0383469,0.0124464,0.00432821,0.312075,0.171429,0,0.314286,0.0285714,0,0.0571429,3.51429,0,0.514286,0,0.257143,0.457143,0.142857,5.45714
156,0,2071.57,0,162.029,4.2,10.8857,315.486,8647.6,10.1714,5693.83,2.97143,157.457,3260.23,188.857,20525.3,0.116053,0,0.0398252,2.03196e-005,0.00274067,0.221832,2.76062,0.00180509,0.589416,0.000922952,0.0839425,0.231106,0.095235,4.14352,0.0280083,0,0.00961144,4.90394e-006,0.000661436,0.053537,0.66625,0.000435641,0.14225,0.000222746,0.0202587,0.0557752,0.0229841,126.429,0,22.8571,0.0857143,1.85714,111.771,1839.03,0.885714,459,0.4,58.3143,206.4,99.9429,2926.97,0.0431943,0,0.00780914,2.92843e-005,0.000634493,0.0381867,0.628304,0.000302604,0.156817,0.00013666,0.0199231,0.0705166,0.0341455,6.88106,0,1.33757,0.0700066,0.15768,0.171442,18.2343,0.039104,4.59419,0.0140513,2.08101,2.26835,0.521711,36.3705,0.189193,0,0.0367761,0.00192482,0.00433537,0.00471377,0.50135,0.00107516,0.126316,0.000386338,0.0572169,0.0623678,0.0143443,26.2,0,29.7429,0.714286,1.22857,8.22857,326.6,0.257143,49.8857,0.0571429,14.3429,26.7429,9.82857,493.829,0.0530548,0,0.0602291,0.00144642,0.00248785,0.0166628,0.661363,0.000520713,0.101018,0.000115714,0.0290442,0.0541541,0.0199028,896.457,0,31.3429,1.88571,5.2,5.02857,281.657,4.34286,554.543,0.942857,42.2571,317.257,4.31429,2145.23,0.00689247,0,0.00179717,3.95178e-006,2.20026e-005,0.00810408,0.0851911,1.85652e-005,0.036162,3.6436e-005,0.00635293,0.0116183,0.00439591,0.160595,7.02857,0,1.28571,0.0285714,0.0857143,4.65714,65.6571,0.0571429,32.2857,0.114286,4.05714,17.5143,5.68571,138.457,0.0394491,0,0.00399318,0,0.0079218,0.000521794,0.250336,0,0.0794083,0,0.00417679,0.0251769,0.0100412,0.421025,0.142857,0,0.228571,0,0.0571429,0.0285714,3.82857,0,0.714286,0,0.0285714,0.371429,0.171429,5.57143
157,0,2055.89,0,160.886,4.6,11.0571,315.543,8661.11,10.7714,5692.97,2.8,155.286,3249.8,187.914,20508.6,0.116882,0,0.0406524,1.72951e-005,0.00281326,0.219419,2.78363,0.00161325,0.590885,0.000772935,0.0833651,0.233161,0.0948834,4.16809,0.028042,0,0.00975325,4.1494e-006,0.000674952,0.0526425,0.667842,0.000387048,0.141764,0.000185441,0.0200008,0.0559395,0.0227642,126.314,0,22.7143,0.0571429,1.82857,110.457,1849.06,0.742857,454.743,0.342857,57,206.8,99.5429,2929.6,0.0431166,0,0.00775337,1.95053e-005,0.000624171,0.0377038,0.631164,0.000253569,0.155224,0.000117032,0.0194566,0.0705898,0.0339783,6.8195,0,1.33411,0.0678785,0.153316,0.171678,18.2253,0.0400653,4.61284,0.0141519,2.05072,2.25623,0.522541,36.2683,0.188029,0,0.0367843,0.00187156,0.00422727,0.00473354,0.502513,0.00110469,0.127186,0.0003902,0.056543,0.0622095,0.0144076,25.7714,0,29.6,0.685714,1.2,8.25714,329.314,0.285714,50.6571,0.0571429,14.3143,27.0857,9.97143,497.2,0.0518331,0,0.0595334,0.00137915,0.00241352,0.0166073,0.662338,0.000574647,0.101885,0.000114929,0.0287898,0.0544765,0.0200552,898.971,0,32.1714,1.77143,4.31429,4.97143,286.171,3.8,561.429,1.34286,40.6286,316.686,3.82857,2156.09,0.00579544,0,0.00136515,5.10663e-006,8.00126e-005,0.00953484,0.0894603,4.19169e-005,0.0348883,0.000169611,0.00413533,0.0123895,0.00485701,0.162722,6.51429,0,1.2,0.0285714,0.0857143,5.37143,64.6286,0.114286,32.5143,0.0857143,3.48571,16.4286,6.28571,136.743,0.0646601,0,0.0124526,0.00256435,0,0.00102405,0.215935,0,0.0522028,0,0.0432536,0.0342353,0,0.426327,0.2,0,0.228571,0.0285714,0,0.0571429,3.54286,0,0.342857,0,0.171429,0.371429,0,4.94286
