"","Species","Type","DBH","CCR"
"35282","TSCA","Sapling",1.1116201315,638863.686907854
"35281","TSCA","Sapling",1.1116201315,638863.648106895
"35280","TSCA","Sapling",1.1116201315,638863.609305936
"35279","TSCA","Sapling",1.1116201315,638863.570504978
"35278","TSCA","Sapling",1.1116201315,638863.531704019
"35277","TSCA","Sapling",1.1116201315,638863.492903061
"35276","TSCA","Sapling",1.1116201315,638863.454102102
"35275","TSCA","Sapling",1.1116201315,638863.415301144
"35274","TSCA","Sapling",1.1116201315,638863.376500185
"35273","TSCA","Sapling",1.1116201315,638863.337699227
"35272","TSCA","Sapling",1.1116201315,638863.298898268
"35271","TSCA","Sapling",1.1116201315,638863.26009731
"35270","TSCA","Sapling",1.1116201315,638863.221296351
"35269","TSCA","Sapling",1.1116201315,638863.182495392
"35268","TSCA","Sapling",1.1116201315,638863.143694434
"35267","TSCA","Sapling",1.1116201315,638863.104893475
"35266","TSCA","Sapling",1.1116201315,638863.066092517
"35265","TSCA","Sapling",1.1116201315,638863.027291558
"35264","TSCA","Sapling",1.1116201315,638862.9884906
"35263","TSCA","Sapling",1.1116201315,638862.949689641
"35262","TSCA","Sapling",1.1116201315,638862.910888683
"35261","TSCA","Sapling",1.1116201315,638862.872087724
"35260","TSCA","Sapling",1.1116201315,638862.833286765
"35259","TSCA","Sapling",1.1116201315,638862.794485807
"35258","TSCA","Sapling",1.1116201315,638862.755684848
"35257","TSCA","Sapling",1.1116201315,638862.71688389
"35256","TSCA","Sapling",1.1116201315,638862.678082931
"35255","TSCA","Sapling",1.1116201315,638862.639281973
"35254","TSCA","Sapling",1.1116201315,638862.600481014
"35253","TSCA","Sapling",1.1116201315,638862.561680056
"35252","TSCA","Sapling",1.1116201315,638862.522879097
"35251","TSCA","Sapling",1.1116201315,638862.484078139
"35250","TSCA","Sapling",1.1116201315,638862.44527718
"35249","TSCA","Sapling",1.1116201315,638862.406476222
"35248","TSCA","Sapling",1.1116201315,638862.367675263
"35247","TSCA","Sapling",1.1116201315,638862.328874304
"35246","TSCA","Sapling",1.1116201315,638862.290073346
"35245","TSCA","Sapling",1.1116201315,638862.251272387
"35244","TSCA","Sapling",1.1116201315,638862.212471429
"35243","TSCA","Sapling",1.1116201315,638862.17367047
"35242","TSCA","Sapling",1.1116201315,638862.134869512
"35241","TSCA","Sapling",1.1116201315,638862.096068553
"35240","TSCA","Sapling",1.1116201315,638862.057267595
"35239","TSCA","Sapling",1.1116201315,638862.018466636
"35238","TSCA","Sapling",1.1116201315,638861.979665678
"35237","TSCA","Sapling",1.1116201315,638861.940864719
"35236","TSCA","Sapling",1.1116201315,638861.90206376
"35235","TSCA","Sapling",1.1116201315,638861.863262802
"35234","TSCA","Sapling",1.1116201315,638861.824461843
"35233","TSCA","Sapling",1.1116201315,638861.785660885
"35232","TSCA","Sapling",1.1116201315,638861.746859926
"35231","TSCA","Sapling",1.1116201315,638861.708058968
"35230","TSCA","Sapling",1.1116201315,638861.669258009
"35229","TSCA","Sapling",1.1116201315,638861.630457051
"35228","TSCA","Sapling",1.1116201315,638861.591656092
"35227","TSCA","Sapling",1.1116201315,638861.552855134
"35226","TSCA","Sapling",1.1116201315,638861.514054175
"35225","TSCA","Sapling",1.1116201315,638861.475253216
"35224","TSCA","Sapling",1.1116201315,638861.436452258
"35223","TSCA","Sapling",1.1116201315,638861.397651299
"35222","TSCA","Sapling",1.1116201315,638861.358850341
"35221","TSCA","Sapling",1.1116201315,638861.320049382
"35220","TSCA","Sapling",1.1116201315,638861.281248424
"35219","TSCA","Sapling",1.1116201315,638861.242447465
"35218","TSCA","Sapling",1.1116201315,638861.203646507
"35217","TSCA","Sapling",1.1116201315,638861.164845548
"35216","TSCA","Sapling",1.1116201315,638861.12604459
"35215","TSCA","Sapling",1.1116201315,638861.087243631
"35214","TSCA","Sapling",1.1116201315,638861.048442672
"35213","TSCA","Sapling",1.1116201315,638861.009641714
"35212","TSCA","Sapling",1.1116201315,638860.970840755
"35210","TSCA","Sapling",1.1116201315,638860.893238838
"35209","TSCA","Sapling",1.1116201315,638860.85443788
"35208","TSCA","Sapling",1.1116201315,638860.815636921
"35207","TSCA","Sapling",1.1116201315,638860.776835963
"35206","TSCA","Sapling",1.1116201315,638860.738035004
"35205","TSCA","Sapling",1.1116201315,638860.699234045
"35204","TSCA","Sapling",1.1116201315,638860.660433087
"35203","TSCA","Sapling",1.1116201315,638860.621632128
"35202","TSCA","Sapling",1.1116201315,638860.58283117
"35201","TSCA","Sapling",1.1116201315,638860.544030211
"35200","TSCA","Sapling",1.1116201315,638860.505229253
"35199","TSCA","Sapling",1.1116201315,638860.466428294
"35198","TSCA","Sapling",1.1116201315,638860.427627336
"35197","TSCA","Sapling",1.1116201315,638860.388826377
"35196","TSCA","Sapling",1.1116201315,638860.350025419
"35195","TSCA","Sapling",1.1116201315,638860.31122446
"35194","TSCA","Sapling",1.1116201315,638860.272423501
"35193","TSCA","Sapling",1.1116201315,638860.233622543
"35192","TSCA","Sapling",1.1116201315,638860.194821584
"35191","TSCA","Sapling",1.1116201315,638860.156020626
"35190","TSCA","Sapling",1.1116201315,638860.117219667
"35189","TSCA","Sapling",1.1116201315,638860.078418709
"35187","TSCA","Sapling",1.1116201315,638860.000816792
"35186","TSCA","Sapling",1.1116201315,638859.962015833
"35185","TSCA","Sapling",1.1116201315,638859.923214875
"35184","TSCA","Sapling",1.1116201315,638859.884413916
"35183","TSCA","Sapling",1.1116201315,638859.845612957
"35182","TSCA","Sapling",1.1116201315,638859.806811999
"35181","TSCA","Sapling",1.1116201315,638859.76801104
"35180","TSCA","Sapling",1.1116201315,638859.729210082
"35178","TSCA","Sapling",1.1116201315,638859.651608165
"35177","TSCA","Sapling",1.1116201315,638859.612807206
"35176","TSCA","Sapling",1.1116201315,638859.574006248
"35175","TSCA","Sapling",1.1116201315,638859.535205289
"35174","TSCA","Sapling",1.1116201315,638859.496404331
"35173","TSCA","Sapling",1.1116201315,638859.457603372
"35172","TSCA","Sapling",1.1116201315,638859.418802414
"35171","TSCA","Sapling",1.1116201315,638859.380001455
"35170","TSCA","Sapling",1.1116201315,638859.341200496
"35169","TSCA","Sapling",1.1116201315,638859.302399538
"35168","TSCA","Sapling",1.1116201315,638859.263598579
"35167","TSCA","Sapling",1.1116201315,638859.224797621
"35166","TSCA","Sapling",1.1116201315,638859.185996662
"35165","TSCA","Sapling",1.1116201315,638859.147195704
"35164","TSCA","Sapling",1.1116201315,638859.108394745
"35163","TSCA","Sapling",1.1116201315,638859.069593787
"35162","TSCA","Sapling",1.1116201315,638859.030792828
"35161","TSCA","Sapling",1.1116201315,638858.99199187
"35160","TSCA","Sapling",1.1116201315,638858.953190911
"35159","TSCA","Sapling",1.1116201315,638858.914389952
"35158","TSCA","Sapling",1.1116201315,638858.875588994
"35157","TSCA","Sapling",1.1116201315,638858.836788035
"35156","TSCA","Sapling",1.1116201315,638858.797987077
"35155","TSCA","Sapling",1.1116201315,638858.759186118
"35154","TSCA","Sapling",1.1116201315,638858.72038516
"35153","TSCA","Sapling",1.1116201315,638858.681584201
"35152","TSCA","Sapling",1.1116201315,638858.642783243
"35151","TSCA","Sapling",1.1116201315,638858.603982284
"35150","TSCA","Sapling",1.1116201315,638858.565181325
"35149","TSCA","Sapling",1.1116201315,638858.526380367
"35147","TSCA","Sapling",1.1116201315,638858.44877845
"35146","TSCA","Sapling",1.1116201315,638858.409977491
"35145","TSCA","Sapling",1.1116201315,638858.371176533
"35144","TSCA","Sapling",1.1116201315,638858.332375574
"35143","TSCA","Sapling",1.1116201315,638858.293574616
"35142","TSCA","Sapling",1.1116201315,638858.254773657
"35141","TSCA","Sapling",1.1116201315,638858.215972699
"35140","TSCA","Sapling",1.1116201315,638858.17717174
"35139","TSCA","Sapling",1.1116201315,638858.138370781
"35138","TSCA","Sapling",1.1116201315,638858.099569823
"35137","TSCA","Sapling",1.1116201315,638858.060768864
"35136","TSCA","Sapling",1.1116201315,638858.021967906
"35135","TSCA","Sapling",1.1116201315,638857.983166947
"35134","TSCA","Sapling",1.1116201315,638857.944365989
"35133","TSCA","Sapling",1.1116201315,638857.90556503
"35132","TSCA","Sapling",1.1116201315,638857.866764072
"35131","TSCA","Sapling",1.1116201315,638857.827963113
"35130","TSCA","Sapling",1.1116201315,638857.789162155
"35129","TSCA","Sapling",1.1116201315,638857.750361196
"35128","TSCA","Sapling",1.1116201315,638857.711560237
"35127","TSCA","Sapling",1.1116201315,638857.672759279
"35126","TSCA","Sapling",1.1116201315,638857.63395832
"35125","TSCA","Sapling",1.1116201315,638857.595157362
"35124","TSCA","Sapling",1.1116201315,638857.556356403
"35123","TSCA","Sapling",1.1116201315,638857.517555445
"35122","TSCA","Sapling",1.1116201315,638857.478754486
"35121","TSCA","Sapling",1.1116201315,638857.439953528
"35120","TSCA","Sapling",1.1116201315,638857.401152569
"35119","TSCA","Sapling",1.1116201315,638857.362351611
"35118","TSCA","Sapling",1.1116201315,638857.323550652
"35117","TSCA","Sapling",1.1116201315,638857.284749693
"35116","TSCA","Sapling",1.1116201315,638857.245948735
"35115","TSCA","Sapling",1.1116201315,638857.207147776
"35113","TSCA","Sapling",1.1116201315,638857.129545859
"35111","TSCA","Sapling",1.1116201315,638857.051943942
"35110","TSCA","Sapling",1.1116201315,638857.013142984
"35109","TSCA","Sapling",1.1116201315,638856.974342025
"35108","TSCA","Sapling",1.1116201315,638856.935541067
"35107","TSCA","Sapling",1.1116201315,638856.896740108
"35106","TSCA","Sapling",1.1116201315,638856.857939149
"35105","TSCA","Sapling",1.1116201315,638856.819138191
"35104","TSCA","Sapling",1.1116201315,638856.780337232
"35103","TSCA","Sapling",1.1116201315,638856.741536274
"35102","TSCA","Sapling",1.1116201315,638856.702735315
"35101","TSCA","Sapling",1.1116201315,638856.663934357
"35100","TSCA","Sapling",1.1116201315,638856.625133398
"35099","TSCA","Sapling",1.1116201315,638856.58633244
"35098","TSCA","Sapling",1.1116201315,638856.547531481
"35097","TSCA","Sapling",1.1116201315,638856.508730522
"35096","TSCA","Sapling",1.1116201315,638856.469929564
"35095","TSCA","Sapling",1.1116201315,638856.431128605
"35094","TSCA","Sapling",1.1116201315,638856.392327647
"35093","TSCA","Sapling",1.1116201315,638856.353526688
"35091","TSCA","Sapling",1.1116201315,638856.275924771
"35090","TSCA","Sapling",1.1116201315,638856.237123813
"35089","TSCA","Sapling",1.1116201315,638856.198322854
"35088","TSCA","Sapling",1.1116201315,638856.159521896
"35087","TSCA","Sapling",1.1116201315,638856.120720937
"35086","TSCA","Sapling",1.1116201315,638856.081919978
"35085","TSCA","Sapling",1.1116201315,638856.04311902
"35084","TSCA","Sapling",1.1116201315,638856.004318061
"35083","TSCA","Sapling",1.1116201315,638855.965517103
"35082","TSCA","Sapling",1.1116201315,638855.926716144
"35081","TSCA","Sapling",1.1116201315,638855.887915186
"35080","TSCA","Sapling",1.1116201315,638855.849114227
"35079","TSCA","Sapling",1.1116201315,638855.810313269
"35078","TSCA","Sapling",1.1116201315,638855.77151231
"35077","TSCA","Sapling",1.1116201315,638855.732711352
"35076","TSCA","Sapling",1.1116201315,638855.693910393
"35075","TSCA","Sapling",1.1116201315,638855.655109435
"35074","TSCA","Sapling",1.1116201315,638855.616308476
"35073","TSCA","Sapling",1.1116201315,638855.577507517
"35072","TSCA","Sapling",1.1116201315,638855.538706559
"35071","TSCA","Sapling",1.1116201315,638855.4999056
"35070","TSCA","Sapling",1.1116201315,638855.461104642
"35069","TSCA","Sapling",1.1116201315,638855.422303683
"35068","TSCA","Sapling",1.1116201315,638855.383502725
"35067","TSCA","Sapling",1.1116201315,638855.344701766
"35066","TSCA","Sapling",1.1116201315,638855.305900808
"35065","TSCA","Sapling",1.1116201315,638855.267099849
"35064","TSCA","Sapling",1.1116201315,638855.228298891
"35063","TSCA","Sapling",1.1116201315,638855.189497932
"35062","TSCA","Sapling",1.1116201315,638855.150696973
"35061","TSCA","Sapling",1.1116201315,638855.111896015
"35060","TSCA","Sapling",1.1116201315,638855.073095056
"35059","TSCA","Sapling",1.1116201315,638855.034294098
"35058","TSCA","Sapling",1.1116201315,638854.995493139
"35056","TSCA","Sapling",1.1116201315,638854.917891222
"35055","TSCA","Sapling",1.1116201315,638854.879090264
"35054","TSCA","Sapling",1.1116201315,638854.840289305
"35053","TSCA","Sapling",1.1116201315,638854.801488347
"35052","TSCA","Sapling",1.1116201315,638854.762687388
"35051","TSCA","Sapling",1.1116201315,638854.723886429
"35050","TSCA","Sapling",1.1116201315,638854.685085471
"35049","TSCA","Sapling",1.1116201315,638854.646284512
"35048","TSCA","Sapling",1.1116201315,638854.607483554
"35047","TSCA","Sapling",1.1116201315,638854.568682595
"35046","TSCA","Sapling",1.1116201315,638854.529881637
"35045","TSCA","Sapling",1.1116201315,638854.491080678
"35043","TSCA","Sapling",1.1116201315,638854.413478761
"35042","TSCA","Sapling",1.1116201315,638854.374677802
"35041","TSCA","Sapling",1.1116201315,638854.335876844
"35039","TSCA","Sapling",1.1116201315,638854.258274927
"35038","TSCA","Sapling",1.1116201315,638854.219473968
"35037","TSCA","Sapling",1.1116201315,638854.18067301
"35036","TSCA","Sapling",1.1116201315,638854.141872051
"35035","TSCA","Sapling",1.1116201315,638854.103071093
"35034","TSCA","Sapling",1.1116201315,638854.064270134
"35033","TSCA","Sapling",1.1116201315,638854.025469176
"35032","TSCA","Sapling",1.1116201315,638853.986668217
"35031","TSCA","Sapling",1.1116201315,638853.947867258
"35030","TSCA","Sapling",1.1116201315,638853.9090663
"35029","TSCA","Sapling",1.1116201315,638853.870265341
"35028","TSCA","Sapling",1.1116201315,638853.831464383
"35027","TSCA","Sapling",1.1116201315,638853.792663424
"35025","TSCA","Sapling",1.1116201315,638853.715061507
"35024","TSCA","Sapling",1.1116201315,638853.676260549
"35023","TSCA","Sapling",1.1116201315,638853.63745959
"35022","TSCA","Sapling",1.1116201315,638853.598658632
"35020","TSCA","Sapling",1.1116201315,638853.521056714
"35019","TSCA","Sapling",1.1116201315,638853.482255756
"35018","TSCA","Sapling",1.1116201315,638853.443454797
"35017","TSCA","Sapling",1.1116201315,638853.404653839
"35016","TSCA","Sapling",1.1116201315,638853.36585288
"35015","TSCA","Sapling",1.1116201315,638853.327051922
"35014","TSCA","Sapling",1.1116201315,638853.288250963
"35013","TSCA","Sapling",1.1116201315,638853.249450005
"35012","TSCA","Sapling",1.1116201315,638853.210649046
"35011","TSCA","Sapling",1.1116201315,638853.171848088
"35010","TSCA","Sapling",1.1116201315,638853.133047129
"35009","TSCA","Sapling",1.1116201315,638853.09424617
"35008","TSCA","Sapling",1.1116201315,638853.055445212
"35007","TSCA","Sapling",1.1116201315,638853.016644253
"35006","TSCA","Sapling",1.1116201315,638852.977843295
"35005","TSCA","Sapling",1.1116201315,638852.939042336
"35004","TSCA","Sapling",1.1116201315,638852.900241378
"35003","TSCA","Sapling",1.1116201315,638852.861440419
"35002","TSCA","Sapling",1.1116201315,638852.822639461
"35001","TSCA","Sapling",1.1116201315,638852.783838502
"35000","TSCA","Sapling",1.1116201315,638852.745037544
"34999","TSCA","Sapling",1.1116201315,638852.706236585
"34998","TSCA","Sapling",1.1116201315,638852.667435626
"34996","TSCA","Sapling",1.1116201315,638852.589833709
"34995","TSCA","Sapling",1.1116201315,638852.551032751
"34994","TSCA","Sapling",1.1116201315,638852.512231792
"34993","TSCA","Sapling",1.1116201315,638852.473430834
"34992","TSCA","Sapling",1.1116201315,638852.434629875
"34991","TSCA","Sapling",1.1116201315,638852.395828917
"34990","TSCA","Sapling",1.1116201315,638852.357027958
"34989","TSCA","Sapling",1.1116201315,638852.318226999
"34988","TSCA","Sapling",1.1116201315,638852.279426041
"34987","TSCA","Sapling",1.1116201315,638852.240625082
"34986","TSCA","Sapling",1.1116201315,638852.201824124
"34985","TSCA","Sapling",1.1116201315,638852.163023165
"34984","TSCA","Sapling",1.1116201315,638852.124222207
"34983","TSCA","Sapling",1.1116201315,638852.085421248
"34982","TSCA","Sapling",1.1116201315,638852.04662029
"34981","TSCA","Sapling",1.1116201315,638852.007819331
"34980","TSCA","Sapling",1.1116201315,638851.969018373
"34979","TSCA","Sapling",1.1116201315,638851.930217414
"34978","TSCA","Sapling",1.1116201315,638851.891416456
"34977","TSCA","Sapling",1.1116201315,638851.852615497
"34976","TSCA","Sapling",1.1116201315,638851.813814538
"34975","TSCA","Sapling",1.1116201315,638851.77501358
"34974","TSCA","Sapling",1.1116201315,638851.736212621
"34973","TSCA","Sapling",1.1116201315,638851.697411663
"34972","TSCA","Sapling",1.1116201315,638851.658610704
"34971","TSCA","Sapling",1.1116201315,638851.619809746
"34970","TSCA","Sapling",1.1116201315,638851.581008787
"34969","TSCA","Sapling",1.1116201315,638851.542207829
"34968","TSCA","Sapling",1.1116201315,638851.50340687
"34967","TSCA","Sapling",1.1116201315,638851.464605912
"34966","TSCA","Sapling",1.1116201315,638851.425804953
"34965","TSCA","Sapling",1.1116201315,638851.387003994
"34964","TSCA","Sapling",1.1116201315,638851.348203036
"34963","TSCA","Sapling",1.1116201315,638851.309402077
"34962","TSCA","Sapling",1.1116201315,638851.270601119
"34961","TSCA","Sapling",1.1116201315,638851.23180016
"34960","TSCA","Sapling",1.1116201315,638851.192999202
"34959","TSCA","Sapling",1.1116201315,638851.154198243
"34958","TSCA","Sapling",1.1116201315,638851.115397285
"34957","TSCA","Sapling",1.1116201315,638851.076596326
"34956","TSCA","Sapling",1.1116201315,638851.037795368
"34955","TSCA","Sapling",1.1116201315,638850.998994409
"34954","TSCA","Sapling",1.1116201315,638850.96019345
"34953","TSCA","Sapling",1.1116201315,638850.921392492
"34952","TSCA","Sapling",1.1116201315,638850.882591533
"34951","TSCA","Sapling",1.1116201315,638850.843790575
"34950","TSCA","Sapling",1.1116201315,638850.804989616
"34949","TSCA","Sapling",1.1116201315,638850.766188658
"34948","TSCA","Sapling",1.1116201315,638850.727387699
"34947","TSCA","Sapling",1.1116201315,638850.688586741
"34946","TSCA","Sapling",1.1116201315,638850.649785782
"34945","TSCA","Sapling",1.1116201315,638850.610984824
