,Number,Type,Species,DBH,Height,Crown_Radius,Crown_Depth,Crown_Area,Basal_Area
36498,36498,Adult,BELE,12.4,8.812316896,1.110161311,6.696,3.86991855,0.01207631
36499,36499,Adult,BELE,12.4,8.812316896,1.110161311,6.696,3.86991855,0.01207631
36500,36500,Adult,BELE,12.4,8.812316896,1.110161311,6.696,3.86991855,0.01207631
36501,36501,Adult,BELE,12.4,8.812316896,1.110161311,6.696,3.86991855,0.01207631
36502,36502,Adult,BELE,12.3,8.760697408,1.101208397,6.642,3.807752194,0.011882317
36503,36503,Adult,BELE,12.3,8.760697408,1.101208397,6.642,3.807752194,0.011882317
36504,36504,Adult,BELE,12.3,8.760697408,1.101208397,6.642,3.807752194,0.011882317
36505,36505,Adult,BELE,12.3,8.760697408,1.101208397,6.642,3.807752194,0.011882317
36506,36506,Adult,BELE,12.3,8.760697408,1.101208397,6.642,3.807752194,0.011882317
36507,36507,Adult,BELE,12.3,8.760697408,1.101208397,6.642,3.807752194,0.011882317
36508,36508,Adult,BELE,12.3,8.760697408,1.101208397,6.642,3.807752194,0.011882317
36509,36509,Adult,BELE,12.3,8.760697408,1.101208397,6.642,3.807752194,0.011882317
36510,36510,Adult,BELE,12.2,8.70895216,1.092255484,6.588,3.74608921,0.011689894
36511,36511,Adult,BELE,12.2,8.70895216,1.092255484,6.588,3.74608921,0.011689894
36512,36512,Adult,BELE,12.2,8.70895216,1.092255484,6.588,3.74608921,0.011689894
36513,36513,Adult,BELE,12.2,8.70895216,1.092255484,6.588,3.74608921,0.011689894
36514,36514,Adult,BELE,12.2,8.70895216,1.092255484,6.588,3.74608921,0.011689894
36515,36515,Adult,BELE,12.2,8.70895216,1.092255484,6.588,3.74608921,0.011689894
36516,36516,Adult,BELE,12.2,8.70895216,1.092255484,6.588,3.74608921,0.011689894
36517,36517,Adult,BELE,12.2,8.70895216,1.092255484,6.588,3.74608921,0.011689894
36518,36518,Adult,BELE,12.1,8.657080845,1.08330257,6.534,3.684929597,0.011499041
36519,36519,Adult,BELE,12.1,8.657080845,1.08330257,6.534,3.684929597,0.011499041
36520,36520,Adult,BELE,12,8.605083156,1.074349656,6.48,3.624273356,0.01130976
36521,36521,Adult,BELE,12,8.605083156,1.074349656,6.48,3.624273356,0.01130976
36522,36522,Adult,BELE,12,8.605083156,1.074349656,6.48,3.624273356,0.01130976
36523,36523,Adult,BELE,11.9,8.552958785,1.065396742,6.426,3.564120485,0.011122049
36524,36524,Adult,BELE,11.9,8.552958785,1.065396742,6.426,3.564120485,0.011122049
36525,36525,Adult,BELE,11.9,8.552958785,1.065396742,6.426,3.564120485,0.011122049
36526,36526,Adult,BELE,11.9,8.552958785,1.065396742,6.426,3.564120485,0.011122049
36527,36527,Adult,BELE,11.8,8.500707424,1.056443828,6.372,3.504470986,0.01093591
36528,36528,Adult,BELE,11.8,8.500707424,1.056443828,6.372,3.504470986,0.01093591
36529,36529,Adult,BELE,11.8,8.500707424,1.056443828,6.372,3.504470986,0.01093591
36530,36530,Adult,BELE,11.8,8.500707424,1.056443828,6.372,3.504470986,0.01093591
36531,36531,Adult,BELE,11.7,8.448328763,1.047490915,6.318,3.445324859,0.010751341
36532,36532,Adult,BELE,11.7,8.448328763,1.047490915,6.318,3.445324859,0.010751341
36533,36533,Adult,BELE,11.7,8.448328763,1.047490915,6.318,3.445324859,0.010751341
36534,36534,Adult,BELE,11.6,8.395822492,1.038538001,6.264,3.386682102,0.010568342
36535,36535,Adult,BELE,11.6,8.395822492,1.038538001,6.264,3.386682102,0.010568342
36536,36536,Adult,BELE,11.6,8.395822492,1.038538001,6.264,3.386682102,0.010568342
36537,36537,Adult,BELE,11.6,8.395822492,1.038538001,6.264,3.386682102,0.010568342
36538,36538,Adult,BELE,11.5,8.3431883,1.029585087,6.21,3.328542717,0.010386915
36539,36539,Adult,BELE,11.5,8.3431883,1.029585087,6.21,3.328542717,0.010386915
36540,36540,Adult,BELE,11.5,8.3431883,1.029585087,6.21,3.328542717,0.010386915
36541,36541,Adult,BELE,11.5,8.3431883,1.029585087,6.21,3.328542717,0.010386915
36542,36542,Adult,BELE,11.4,8.290425875,1.020632173,6.156,3.270906704,0.010207058
36543,36543,Adult,BELE,11.4,8.290425875,1.020632173,6.156,3.270906704,0.010207058
36544,36544,Adult,BELE,11.4,8.290425875,1.020632173,6.156,3.270906704,0.010207058
36545,36545,Adult,BELE,11.4,8.290425875,1.020632173,6.156,3.270906704,0.010207058
36546,36546,Adult,BELE,11.3,8.237534906,1.011679259,6.102,3.213774061,0.010028773
36547,36547,Adult,BELE,11.3,8.237534906,1.011679259,6.102,3.213774061,0.010028773
36548,36548,Adult,BELE,11.3,8.237534906,1.011679259,6.102,3.213774061,0.010028773
36549,36549,Adult,BELE,11.3,8.237534906,1.011679259,6.102,3.213774061,0.010028773
36550,36550,Adult,BELE,11.3,8.237534906,1.011679259,6.102,3.213774061,0.010028773
36551,36551,Adult,BELE,11.3,8.237534906,1.011679259,6.102,3.213774061,0.010028773
36552,36552,Adult,BELE,11.3,8.237534906,1.011679259,6.102,3.213774061,0.010028773
36553,36553,Adult,BELE,11.2,8.184515078,1.002726346,6.048,3.15714479,0.009852058
36554,36554,Adult,BELE,11.2,8.184515078,1.002726346,6.048,3.15714479,0.009852058
36555,36555,Adult,BELE,11.2,8.184515078,1.002726346,6.048,3.15714479,0.009852058
36556,36556,Adult,BELE,11.2,8.184515078,1.002726346,6.048,3.15714479,0.009852058
36557,36557,Adult,BELE,11.1,8.131366078,0.993773432,5.994,3.10101889,0.009676913
36558,36558,Adult,BELE,11.1,8.131366078,0.993773432,5.994,3.10101889,0.009676913
36559,36559,Adult,BELE,11.1,8.131366078,0.993773432,5.994,3.10101889,0.009676913
36560,36560,Adult,BELE,11,8.078087592,0.984820518,5.94,3.045396361,0.00950334
36561,36561,Adult,BELE,11,8.078087592,0.984820518,5.94,3.045396361,0.00950334
36562,36562,Adult,BELE,10.9,8.024679304,0.975867604,5.886,2.990277204,0.009331337
36563,36563,Adult,BELE,10.9,8.024679304,0.975867604,5.886,2.990277204,0.009331337
36564,36564,Adult,BELE,10.8,7.971140897,0.96691469,5.832,2.935661418,0.009160906
36565,36565,Adult,BELE,10.8,7.971140897,0.96691469,5.832,2.935661418,0.009160906
36566,36566,Adult,BELE,10.8,7.971140897,0.96691469,5.832,2.935661418,0.009160906
36567,36567,Adult,BELE,10.8,7.971140897,0.96691469,5.832,2.935661418,0.009160906
36568,36568,Adult,BELE,10.8,7.971140897,0.96691469,5.832,2.935661418,0.009160906
36569,36569,Adult,BELE,10.7,7.917472054,0.957961777,5.778,2.881549003,0.008992045
36570,36570,Adult,BELE,10.7,7.917472054,0.957961777,5.778,2.881549003,0.008992045
36571,36571,Adult,BELE,10.7,7.917472054,0.957961777,5.778,2.881549003,0.008992045
36572,36572,Adult,BELE,10.6,7.863672458,0.949008863,5.724,2.82793996,0.008824754
36573,36573,Adult,BELE,10.6,7.863672458,0.949008863,5.724,2.82793996,0.008824754
36574,36574,Adult,BELE,10.6,7.863672458,0.949008863,5.724,2.82793996,0.008824754
36575,36575,Adult,BELE,10.6,7.863672458,0.949008863,5.724,2.82793996,0.008824754
36576,36576,Adult,BELE,10.6,7.863672458,0.949008863,5.724,2.82793996,0.008824754
36577,36577,Adult,BELE,10.6,7.863672458,0.949008863,5.724,2.82793996,0.008824754
36578,36578,Adult,BELE,10.6,7.863672458,0.949008863,5.724,2.82793996,0.008824754
36579,36579,Adult,BELE,10.6,7.863672458,0.949008863,5.724,2.82793996,0.008824754
36580,36580,Adult,BELE,10.6,7.863672458,0.949008863,5.724,2.82793996,0.008824754
36581,36581,Adult,BELE,10.6,7.863672458,0.949008863,5.724,2.82793996,0.008824754
36582,36582,Adult,BELE,10.5,7.809741791,0.940055949,5.67,2.774834288,0.008659035
36583,36583,Adult,BELE,10.5,7.809741791,0.940055949,5.67,2.774834288,0.008659035
36584,36584,Adult,BELE,10.5,7.809741791,0.940055949,5.67,2.774834288,0.008659035
36585,36585,Adult,BELE,10.5,7.809741791,0.940055949,5.67,2.774834288,0.008659035
36586,36586,Adult,BELE,10.5,7.809741791,0.940055949,5.67,2.774834288,0.008659035
36587,36587,Adult,BELE,10.5,7.809741791,0.940055949,5.67,2.774834288,0.008659035
36588,36588,Adult,BELE,10.5,7.809741791,0.940055949,5.67,2.774834288,0.008659035
36589,36589,Adult,BELE,10.4,7.755679732,0.931103035,5.616,2.722231987,0.008494886
36590,36590,Adult,BELE,10.4,7.755679732,0.931103035,5.616,2.722231987,0.008494886
36591,36591,Adult,BELE,10.4,7.755679732,0.931103035,5.616,2.722231987,0.008494886
36592,36592,Adult,BELE,10.4,7.755679732,0.931103035,5.616,2.722231987,0.008494886
36593,36593,Adult,BELE,10.4,7.755679732,0.931103035,5.616,2.722231987,0.008494886
36594,36594,Adult,BELE,10.3,7.701485962,0.922150121,5.562,2.670133058,0.008332309
36595,36595,Adult,BELE,10.3,7.701485962,0.922150121,5.562,2.670133058,0.008332309
36596,36596,Adult,BELE,10.3,7.701485962,0.922150121,5.562,2.670133058,0.008332309
36597,36597,Adult,BELE,10.3,7.701485962,0.922150121,5.562,2.670133058,0.008332309
36598,36598,Adult,BELE,10.3,7.701485962,0.922150121,5.562,2.670133058,0.008332309
36599,36599,Adult,BELE,10.3,7.701485962,0.922150121,5.562,2.670133058,0.008332309
36600,36600,Adult,BELE,10.3,7.701485962,0.922150121,5.562,2.670133058,0.008332309
36601,36601,Adult,BELE,10.3,7.701485962,0.922150121,5.562,2.670133058,0.008332309
36602,36602,Adult,BELE,10.3,7.701485962,0.922150121,5.562,2.670133058,0.008332309
36603,36603,Adult,BELE,10.2,7.64716016,0.913197208,5.508,2.6185375,0.008171302
36604,36604,Adult,BELE,10.2,7.64716016,0.913197208,5.508,2.6185375,0.008171302
36605,36605,Adult,BELE,10.2,7.64716016,0.913197208,5.508,2.6185375,0.008171302
36606,36606,Adult,BELE,10.2,7.64716016,0.913197208,5.508,2.6185375,0.008171302
36607,36607,Adult,BELE,10.2,7.64716016,0.913197208,5.508,2.6185375,0.008171302
36608,36608,Adult,BELE,10.2,7.64716016,0.913197208,5.508,2.6185375,0.008171302
36609,36609,Adult,BELE,10.2,7.64716016,0.913197208,5.508,2.6185375,0.008171302
36610,36610,Adult,BELE,10.1,7.592702005,0.904244294,5.454,2.567445313,0.008011865
36611,36611,Adult,BELE,10.1,7.592702005,0.904244294,5.454,2.567445313,0.008011865
36612,36612,Adult,BELE,10.1,7.592702005,0.904244294,5.454,2.567445313,0.008011865
36613,36613,Adult,BELE,10.1,7.592702005,0.904244294,5.454,2.567445313,0.008011865
36614,36614,Adult,BELE,10.1,7.592702005,0.904244294,5.454,2.567445313,0.008011865
36615,36615,Adult,BELE,10.1,7.592702005,0.904244294,5.454,2.567445313,0.008011865
36616,36616,Adult,BELE,10,7.538111173,0.89529138,5.4,2.516856497,0.007854
36617,36617,Adult,BELE,10,7.538111173,0.89529138,5.4,2.516856497,0.007854
36618,36618,Adult,BELE,10,7.538111173,0.89529138,5.4,2.516856497,0.007854
36619,36619,Adult,BELE,10,7.538111173,0.89529138,5.4,2.516856497,0.007854
36620,36620,Adult,BELE,10,7.538111173,0.89529138,5.4,2.516856497,0.007854
36621,36621,Sapling,BEAL,9.9,14.6448113,1.0791,5.346,3.656394383,0.007697705
36622,36622,Sapling,BEAL,9.9,14.6448113,1.0791,5.346,3.656394383,0.007697705
36623,36623,Sapling,BEAL,9.9,14.6448113,1.0791,5.346,3.656394383,0.007697705
36624,36624,Sapling,BEAL,9.9,14.6448113,1.0791,5.346,3.656394383,0.007697705
36625,36625,Sapling,BEAL,9.9,14.6448113,1.0791,5.346,3.656394383,0.007697705
36626,36626,Sapling,BEAL,9.9,14.6448113,1.0791,5.346,3.656394383,0.007697705
36627,36627,Sapling,BEAL,9.9,14.6448113,1.0791,5.346,3.656394383,0.007697705
36628,36628,Sapling,BEAL,9.9,14.6448113,1.0791,5.346,3.656394383,0.007697705
36629,36629,Sapling,BEAL,9.9,14.6448113,1.0791,5.346,3.656394383,0.007697705
36630,36630,Sapling,BEAL,9.9,14.6448113,1.0791,5.346,3.656394383,0.007697705
36631,36631,Sapling,BEAL,9.9,14.6448113,1.0791,5.346,3.656394383,0.007697705
36632,36632,Sapling,BEAL,9.9,14.6448113,1.0791,5.346,3.656394383,0.007697705
36633,36633,Sapling,BEAL,9.9,14.6448113,1.0791,5.346,3.656394383,0.007697705
36634,36634,Sapling,BEAL,9.9,14.6448113,1.0791,5.346,3.656394383,0.007697705
36635,36635,Sapling,BEAL,9.9,14.6448113,1.0791,5.346,3.656394383,0.007697705
36636,36636,Sapling,BEAL,9.9,14.6448113,1.0791,5.346,3.656394383,0.007697705
36637,36637,Sapling,BEAL,9.9,14.6448113,1.0791,5.346,3.656394383,0.007697705
36638,36638,Sapling,BEAL,9.9,14.6448113,1.0791,5.346,3.656394383,0.007697705
36639,36639,Sapling,BEAL,9.9,14.6448113,1.0791,5.346,3.656394383,0.007697705
36640,36640,Sapling,BEAL,9.9,14.6448113,1.0791,5.346,3.656394383,0.007697705
36641,36641,Sapling,BEAL,9.9,14.6448113,1.0791,5.346,3.656394383,0.007697705
36642,36642,Sapling,BEAL,9.9,14.6448113,1.0791,5.346,3.656394383,0.007697705
36643,36643,Sapling,BEAL,9.9,14.6448113,1.0791,5.346,3.656394383,0.007697705
36644,36644,Sapling,BEAL,9.9,14.6448113,1.0791,5.346,3.656394383,0.007697705
36645,36645,Sapling,BEAL,9.9,14.6448113,1.0791,5.346,3.656394383,0.007697705
36646,36646,Sapling,BEAL,9.8,14.54776824,1.0682,5.292,3.582900894,0.007542982
36647,36647,Sapling,BEAL,9.8,14.54776824,1.0682,5.292,3.582900894,0.007542982
36648,36648,Sapling,BEAL,9.8,14.54776824,1.0682,5.292,3.582900894,0.007542982
36649,36649,Sapling,BEAL,9.8,14.54776824,1.0682,5.292,3.582900894,0.007542982
36650,36650,Sapling,BEAL,9.8,14.54776824,1.0682,5.292,3.582900894,0.007542982
36651,36651,Sapling,BEAL,9.8,14.54776824,1.0682,5.292,3.582900894,0.007542982
36652,36652,Sapling,BEAL,9.8,14.54776824,1.0682,5.292,3.582900894,0.007542982
36653,36653,Sapling,BEAL,9.8,14.54776824,1.0682,5.292,3.582900894,0.007542982
36654,36654,Sapling,BEAL,9.8,14.54776824,1.0682,5.292,3.582900894,0.007542982
36655,36655,Sapling,BEAL,9.8,14.54776824,1.0682,5.292,3.582900894,0.007542982
36656,36656,Sapling,BEAL,9.8,14.54776824,1.0682,5.292,3.582900894,0.007542982
36657,36657,Sapling,BEAL,9.8,14.54776824,1.0682,5.292,3.582900894,0.007542982
36658,36658,Sapling,BEAL,9.8,14.54776824,1.0682,5.292,3.582900894,0.007542982
36659,36659,Sapling,BEAL,9.8,14.54776824,1.0682,5.292,3.582900894,0.007542982
36660,36660,Sapling,BEAL,9.8,14.54776824,1.0682,5.292,3.582900894,0.007542982
36661,36661,Sapling,BEAL,9.8,14.54776824,1.0682,5.292,3.582900894,0.007542982
36662,36662,Sapling,BEAL,9.8,14.54776824,1.0682,5.292,3.582900894,0.007542982
36663,36663,Sapling,BEAL,9.8,14.54776824,1.0682,5.292,3.582900894,0.007542982
36664,36664,Sapling,BEAL,9.8,14.54776824,1.0682,5.292,3.582900894,0.007542982
36665,36665,Sapling,BEAL,9.8,14.54776824,1.0682,5.292,3.582900894,0.007542982
36666,36666,Sapling,BEAL,9.8,14.54776824,1.0682,5.292,3.582900894,0.007542982
36667,36667,Sapling,BEAL,9.7,14.45011189,1.0573,5.238,3.510153531,0.007389829
36668,36668,Sapling,BEAL,9.7,14.45011189,1.0573,5.238,3.510153531,0.007389829
36669,36669,Sapling,BEAL,9.7,14.45011189,1.0573,5.238,3.510153531,0.007389829
36670,36670,Sapling,BEAL,9.7,14.45011189,1.0573,5.238,3.510153531,0.007389829
36671,36671,Sapling,BEAL,9.7,14.45011189,1.0573,5.238,3.510153531,0.007389829
36672,36672,Sapling,BEAL,9.7,14.45011189,1.0573,5.238,3.510153531,0.007389829
36673,36673,Sapling,BEAL,9.7,14.45011189,1.0573,5.238,3.510153531,0.007389829
36674,36674,Sapling,BEAL,9.7,14.45011189,1.0573,5.238,3.510153531,0.007389829
36675,36675,Sapling,BEAL,9.7,14.45011189,1.0573,5.238,3.510153531,0.007389829
36676,36676,Sapling,BEAL,9.7,14.45011189,1.0573,5.238,3.510153531,0.007389829
36677,36677,Sapling,BEAL,9.7,14.45011189,1.0573,5.238,3.510153531,0.007389829
36678,36678,Sapling,BEAL,9.7,14.45011189,1.0573,5.238,3.510153531,0.007389829
36679,36679,Sapling,BEAL,9.7,14.45011189,1.0573,5.238,3.510153531,0.007389829
36680,36680,Sapling,BEAL,9.7,14.45011189,1.0573,5.238,3.510153531,0.007389829
36681,36681,Sapling,BEAL,9.7,14.45011189,1.0573,5.238,3.510153531,0.007389829
36682,36682,Sapling,BEAL,9.7,14.45011189,1.0573,5.238,3.510153531,0.007389829
36683,36683,Sapling,BEAL,9.7,14.45011189,1.0573,5.238,3.510153531,0.007389829
36684,36684,Sapling,BEAL,9.7,14.45011189,1.0573,5.238,3.510153531,0.007389829
36685,36685,Sapling,BEAL,9.7,14.45011189,1.0573,5.238,3.510153531,0.007389829
36686,36686,Sapling,BEAL,9.7,14.45011189,1.0573,5.238,3.510153531,0.007389829
36687,36687,Sapling,BEAL,9.6,14.35183836,1.0464,5.184,3.438152294,0.007238246
36688,36688,Sapling,BEAL,9.6,14.35183836,1.0464,5.184,3.438152294,0.007238246
36689,36689,Sapling,BEAL,9.6,14.35183836,1.0464,5.184,3.438152294,0.007238246
36690,36690,Sapling,BEAL,9.6,14.35183836,1.0464,5.184,3.438152294,0.007238246
36691,36691,Sapling,BEAL,9.6,14.35183836,1.0464,5.184,3.438152294,0.007238246
36692,36692,Sapling,BEAL,9.6,14.35183836,1.0464,5.184,3.438152294,0.007238246
36693,36693,Sapling,BEAL,9.6,14.35183836,1.0464,5.184,3.438152294,0.007238246
36694,36694,Sapling,BEAL,9.6,14.35183836,1.0464,5.184,3.438152294,0.007238246
36695,36695,Sapling,BEAL,9.6,14.35183836,1.0464,5.184,3.438152294,0.007238246
36696,36696,Sapling,BEAL,9.6,14.35183836,1.0464,5.184,3.438152294,0.007238246
36697,36697,Sapling,BEAL,9.6,14.35183836,1.0464,5.184,3.438152294,0.007238246
36698,36698,Sapling,BEAL,9.6,14.35183836,1.0464,5.184,3.438152294,0.007238246
36699,36699,Sapling,BEAL,9.6,14.35183836,1.0464,5.184,3.438152294,0.007238246
36700,36700,Sapling,BEAL,9.6,14.35183836,1.0464,5.184,3.438152294,0.007238246
36701,36701,Sapling,BEAL,9.6,14.35183836,1.0464,5.184,3.438152294,0.007238246
36702,36702,Sapling,BEAL,9.6,14.35183836,1.0464,5.184,3.438152294,0.007238246
36703,36703,Sapling,BEAL,9.6,14.35183836,1.0464,5.184,3.438152294,0.007238246
36704,36704,Sapling,BEAL,9.6,14.35183836,1.0464,5.184,3.438152294,0.007238246
36705,36705,Sapling,BEAL,9.6,14.35183836,1.0464,5.184,3.438152294,0.007238246
36706,36706,Sapling,BEAL,9.6,14.35183836,1.0464,5.184,3.438152294,0.007238246
36707,36707,Sapling,BEAL,9.6,14.35183836,1.0464,5.184,3.438152294,0.007238246
36708,36708,Sapling,BEAL,9.6,14.35183836,1.0464,5.184,3.438152294,0.007238246
36709,36709,Sapling,BEAL,9.6,14.35183836,1.0464,5.184,3.438152294,0.007238246
36710,36710,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36711,36711,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36712,36712,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36713,36713,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36714,36714,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36715,36715,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36716,36716,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36717,36717,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36718,36718,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36719,36719,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36720,36720,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36721,36721,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36722,36722,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36723,36723,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36724,36724,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36725,36725,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36726,36726,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36727,36727,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36728,36728,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36729,36729,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36730,36730,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36731,36731,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36732,36732,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36733,36733,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36734,36734,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36735,36735,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36736,36736,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36737,36737,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36738,36738,Sapling,BEAL,9.5,14.25294375,1.0355,5.13,3.366897185,0.007088235
36739,36739,Sapling,BEAL,9.4,14.15342414,1.0246,5.076,3.296388202,0.006939794
36740,36740,Sapling,BEAL,9.4,14.15342414,1.0246,5.076,3.296388202,0.006939794
36741,36741,Sapling,BEAL,9.4,14.15342414,1.0246,5.076,3.296388202,0.006939794
36742,36742,Sapling,BEAL,9.4,14.15342414,1.0246,5.076,3.296388202,0.006939794
36743,36743,Sapling,BEAL,9.4,14.15342414,1.0246,5.076,3.296388202,0.006939794
36744,36744,Sapling,BEAL,9.4,14.15342414,1.0246,5.076,3.296388202,0.006939794
36745,36745,Sapling,BEAL,9.4,14.15342414,1.0246,5.076,3.296388202,0.006939794
36746,36746,Sapling,BEAL,9.4,14.15342414,1.0246,5.076,3.296388202,0.006939794
36747,36747,Sapling,BEAL,9.4,14.15342414,1.0246,5.076,3.296388202,0.006939794
36748,36748,Sapling,BEAL,9.4,14.15342414,1.0246,5.076,3.296388202,0.006939794
36749,36749,Sapling,BEAL,9.4,14.15342414,1.0246,5.076,3.296388202,0.006939794
36750,36750,Sapling,BEAL,9.4,14.15342414,1.0246,5.076,3.296388202,0.006939794
36751,36751,Sapling,BEAL,9.4,14.15342414,1.0246,5.076,3.296388202,0.006939794
36752,36752,Sapling,BEAL,9.4,14.15342414,1.0246,5.076,3.296388202,0.006939794
36753,36753,Sapling,BEAL,9.4,14.15342414,1.0246,5.076,3.296388202,0.006939794
36754,36754,Sapling,BEAL,9.4,14.15342414,1.0246,5.076,3.296388202,0.006939794
